timestamp,ltz1000-p17-back-in-town
1514498366.000,7071117.6
1514498369.353,7071114.0
1514498372.705,7071111.7
1514498376.057,7071114.3
1514498379.409,7071115.8
1514498382.761,7071113.0
1514498386.113,7071114.5
1514498389.466,7071114.3
1514498392.818,7071115.3
1514498396.170,7071113.5
1514498399.522,7071110.7
1514498402.874,7071110.7
1514498406.226,7071112.5
1514498409.578,7071112.7
1514498412.931,7071113.5
1514498416.282,7071115.5
1514498419.635,7071116.3
1514498422.987,7071118.8
1514498426.339,7071117.3
1514498429.691,7071117.3
1514498433.043,7071115.8
1514498436.395,7071119.1
1514498439.747,7071118.1
1514498443.099,7071118.6
1514498446.452,7071120.1
1514498449.803,7071117.1
1514498453.156,7071116.8
1514498456.508,7071117.3
1514498459.860,7071116.5
1514498463.212,7071118.8
1514498466.564,7071115.5
1514498469.916,7071120.1
1514498473.268,7071121.6
1514498476.621,7071119.6
1514498479.973,7071121.4
1514498483.324,7071120.4
1514498486.677,7071120.7
1514498490.029,7071121.6
1514498493.382,7071119.8
1514498496.733,7071121.9
1514498500.086,7071116.5
1514498503.437,7071118.1
1514498506.790,7071115.0
1514498510.141,7071116.0
1514498513.494,7071118.6
1514498516.846,7071115.3
1514498520.198,7071113.0
1514498523.550,7071112.7
1514498526.903,7071116.8
1514498530.254,7071117.8
1514498533.606,7071117.1
1514498536.958,7071114.5
1514498540.311,7071114.5
1514498543.663,7071114.3
1514498547.015,7071116.5
1514498550.367,7071116.5
1514498554.017,7071118.1
1514498557.071,7071118.8
1514498560.423,7071120.1
1514498563.776,7071121.1
1514498567.127,7071123.4
1514498570.480,7071117.3
1514498573.832,7071121.6
1514498577.184,7071118.1
1514498580.536,7071117.3
1514498583.888,7071119.6
1514498587.241,7071120.6
1514498590.592,7071121.1
1514498593.945,7071118.6
1514498597.297,7071117.8
1514498600.648,7071115.8
1514498604.001,7071117.1
1514498607.353,7071119.1
1514498610.705,7071119.6
1514498614.058,7071116.8
1514498617.409,7071115.3
1514498620.762,7071116.8
1514498624.114,7071119.8
1514498627.466,7071119.6
1514498630.818,7071120.4
1514498634.170,7071118.8
1514498637.522,7071118.1
1514498640.875,7071119.3
1514498644.226,7071118.8
1514498647.579,7071117.6
1514498650.930,7071119.8
1514498654.282,7071119.1
1514498657.635,7071122.9
1514498660.987,7071122.6
1514498664.339,7071121.6
1514498667.691,7071120.1
1514498671.043,7071118.3
1514498674.396,7071118.3
1514498677.747,7071120.6
1514498681.100,7071119.3
1514498684.451,7071118.8
1514498687.804,7071117.8
1514498691.156,7071120.6
1514498694.508,7071118.5
1514498697.860,7071117.1
1514498701.213,7071117.6
1514498704.564,7071122.9
1514498707.916,7071117.6
1514498711.269,7071118.8
1514498714.621,7071119.1
1514498717.972,7071121.1
1514498721.325,7071120.9
1514498724.677,7071120.4
1514498728.029,7071117.8
1514498731.382,7071118.6
1514498734.734,7071116.3
1514498738.085,7071116.3
1514498741.438,7071120.9
1514498744.790,7071119.6
1514498748.142,7071119.3
1514498751.494,7071121.1
1514498754.846,7071122.9
1514498758.199,7071122.6
1514498761.550,7071122.4
1514498764.902,7071124.9
1514498768.255,7071122.1
1514498771.607,7071122.3
1514498774.959,7071122.4
1514498778.311,7071123.9
1514498781.663,7071121.9
1514498785.015,7071122.4
1514498788.368,7071120.4
1514498791.719,7071120.1
1514498795.071,7071121.1
1514498798.424,7071122.9
1514498801.776,7071119.6
1514498805.128,7071123.4
1514498808.480,7071122.1
1514498811.832,7071115.8
1514498815.184,7071119.6
1514498818.537,7071120.4
1514498821.889,7071121.4
1514498825.240,7071119.1
1514498828.593,7071120.9
1514498831.945,7071123.9
1514498835.297,7071123.4
1514498838.650,7071127.7
1514498842.001,7071123.6
1514498845.353,7071124.2
1514498848.705,7071123.9
1514498852.058,7071124.4
1514498855.409,7071124.4
1514498858.762,7071124.2
1514498862.114,7071124.7
1514498865.466,7071125.7
1514498868.818,7071125.9
1514498872.171,7071125.7
1514498875.522,7071127.2
1514498878.875,7071128.7
1514498882.226,7071126.9
1514498885.579,7071125.4
1514498888.932,7071123.9
1514498892.283,7071124.4
1514498895.636,7071121.1
1514498898.988,7071123.1
1514498902.340,7071125.4
1514498905.692,7071125.7
1514498909.044,7071126.9
1514498912.396,7071126.4
1514498915.748,7071130.2
1514498919.100,7071124.4
1514498922.453,7071126.9
1514498925.804,7071125.4
1514498929.157,7071124.2
1514498932.509,7071126.4
1514498935.861,7071125.4
1514498939.213,7071126.2
1514498942.565,7071123.9
1514498945.917,7071125.4
1514498949.269,7071126.4
1514498952.622,7071127.2
1514498955.974,7071128.5
1514498959.326,7071125.7
1514498962.678,7071125.2
1514498966.030,7071126.4
1514498969.382,7071125.7
1514498972.735,7071128.0
1514498976.087,7071130.5
1514498979.439,7071130.2
1514498982.791,7071125.7
1514498986.143,7071124.4
1514498989.495,7071125.7
1514498992.847,7071125.9
1514498996.199,7071122.6
1514498999.551,7071126.2
1514499002.903,7071126.4
1514499006.255,7071125.7
1514499009.608,7071128.5
1514499012.960,7071125.4
1514499016.312,7071127.5
1514499019.664,7071126.2
1514499023.016,7071124.7
1514499026.368,7071125.4
1514499029.721,7071124.4
1514499033.073,7071125.7
1514499036.425,7071127.5
1514499039.777,7071129.0
1514499043.129,7071125.7
1514499046.482,7071127.2
1514499049.833,7071127.7
1514499053.186,7071126.4
1514499056.537,7071127.2
1514499059.890,7071127.7
1514499063.242,7071126.9
1514499066.594,7071121.4
1514499069.946,7071124.2
1514499073.298,7071122.6
1514499076.651,7071121.6
1514499080.002,7071125.7
1514499083.354,7071127.7
1514499086.707,7071127.7
1514499090.059,7071125.9
1514499093.411,7071129.5
1514499096.764,7071131.8
1514499100.115,7071130.5
1514499103.468,7071130.0
1514499106.819,7071126.2
1514499110.172,7071126.7
1514499113.524,7071127.2
1514499116.876,7071124.7
1514499120.228,7071128.2
1514499123.580,7071126.2
1514499126.932,7071120.4
1514499130.285,7071122.1
1514499133.636,7071124.7
1514499136.989,7071124.2
1514499140.341,7071126.7
1514499143.693,7071125.2
1514499147.045,7071124.4
1514499150.397,7071122.9
1514499153.749,7071121.4
1514499157.102,7071121.4
1514499160.453,7071120.1
1514499163.806,7071121.6
1514499167.157,7071122.1
1514499170.510,7071117.8
1514499173.862,7071123.6
1514499177.214,7071124.2
1514499180.567,7071124.2
1514499183.918,7071125.7
1514499187.271,7071124.2
1514499190.623,7071124.7
1514499193.974,7071129.2
1514499197.327,7071128.5
1514499200.679,7071129.0
1514499204.032,7071126.4
1514499207.383,7071125.4
1514499210.735,7071122.6
1514499214.088,7071124.4
1514499217.440,7071124.7
1514499220.792,7071123.1
1514499224.144,7071120.1
1514499227.496,7071116.3
1514499230.848,7071113.3
1514499234.200,7071116.0
1514499237.552,7071118.8
1514499240.905,7071124.9
1514499244.256,7071123.1
1514499247.609,7071125.4
1514499250.961,7071124.9
1514499254.313,7071122.6
1514499257.666,7071121.9
1514499261.017,7071123.6
1514499264.369,7071119.6
1514499267.721,7071123.4
1514499271.074,7071121.1
1514499274.426,7071122.6
1514499277.777,7071124.2
1514499281.130,7071128.0
1514499284.483,7071124.7
1514499287.834,7071122.9
1514499291.187,7071124.4
1514499294.539,7071123.9
1514499297.891,7071119.1
1514499301.243,7071120.4
1514499304.595,7071118.6
1514499307.947,7071121.6
1514499311.300,7071120.6
1514499314.651,7071122.4
1514499318.004,7071123.4
1514499321.356,7071123.4
1514499324.707,7071122.9
1514499328.060,7071125.4
1514499331.412,7071125.2
1514499334.764,7071125.2
1514499338.116,7071125.2
1514499341.469,7071124.4
1514499344.820,7071124.4
1514499348.173,7071124.7
1514499351.525,7071125.2
1514499354.877,7071124.9
1514499358.229,7071123.9
1514499361.581,7071121.9
1514499364.933,7071119.8
1514499368.285,7071119.8
1514499371.638,7071120.9
1514499374.989,7071120.9
1514499378.342,7071119.3
1514499381.694,7071122.1
1514499385.046,7071123.1
1514499388.398,7071123.1
1514499391.751,7071123.9
1514499395.103,7071121.4
1514499398.454,7071125.2
1514499401.807,7071126.2
1514499405.159,7071127.7
1514499408.511,7071125.7
1514499411.863,7071125.7
1514499415.215,7071124.9
1514499418.567,7071121.6
1514499421.919,7071119.3
1514499425.272,7071118.8
1514499428.623,7071127.5
1514499431.976,7071124.7
1514499435.328,7071116.3
1514499438.680,7071117.8
1514499442.032,7071118.1
1514499445.384,7071118.3
1514499448.737,7071120.6
1514499452.089,7071119.3
1514499455.441,7071119.6
1514499458.793,7071121.6
1514499462.145,7071121.6
1514499465.497,7071120.6
1514499468.849,7071120.6
1514499472.201,7071121.4
1514499475.553,7071121.6
1514499478.906,7071120.9
1514499482.257,7071122.4
1514499485.610,7071121.1
1514499488.962,7071121.9
1514499492.314,7071122.1
1514499495.666,7071118.8
1514499499.018,7071118.6
1514499502.371,7071121.4
1514499505.722,7071121.1
1514499509.075,7071122.9
1514499512.426,7071120.6
1514499515.779,7071123.1
1514499519.131,7071122.9
1514499522.483,7071123.9
1514499525.835,7071124.4
1514499529.187,7071121.9
1514499532.539,7071126.4
1514499535.892,7071122.6
1514499539.244,7071125.4
1514499542.596,7071120.9
1514499545.948,7071126.2
1514499549.300,7071128.2
1514499552.653,7071130.0
1514499556.004,7071126.7
1514499559.356,7071128.0
1514499562.709,7071128.2
1514499566.061,7071126.2
1514499569.413,7071126.2
1514499572.765,7071128.7
1514499576.117,7071126.2
1514499579.469,7071124.7
1514499582.822,7071127.2
1514499586.173,7071129.0
1514499589.526,7071128.5
1514499592.877,7071129.2
1514499596.230,7071129.2
1514499599.582,7071129.7
1514499602.934,7071131.5
1514499606.287,7071128.2
1514499609.638,7071131.0
1514499613.009,7071129.7
1514499616.342,7071130.5
1514499619.695,7071129.7
1514499623.047,7071130.0
1514499626.399,7071132.0
1514499629.752,7071131.3
1514499633.103,7071134.3
1514499636.456,7071130.2
1514499639.808,7071132.3
1514499643.160,7071132.0
1514499646.512,7071130.7
1514499649.865,7071130.5
1514499653.216,7071133.3
1514499656.569,7071131.8
1514499659.920,7071133.0
1514499663.272,7071131.5
1514499666.625,7071129.5
1514499669.976,7071127.5
1514499673.329,7071126.2
1514499676.680,7071131.5
1514499680.033,7071130.7
1514499683.385,7071127.5
1514499686.737,7071129.0
1514499690.089,7071129.5
1514499693.442,7071129.7
1514499696.794,7071131.3
1514499700.146,7071130.2
1514499703.498,7071130.7
1514499706.850,7071132.0
1514499710.202,7071128.2
1514499713.554,7071127.2
1514499716.907,7071129.5
1514499720.258,7071131.5
1514499723.611,7071127.5
1514499726.966,7071130.0
1514499730.315,7071131.3
1514499733.667,7071131.0
1514499737.019,7071129.7
1514499740.372,7071129.7
1514499743.724,7071130.5
1514499747.075,7071131.8
1514499750.428,7071131.8
1514499753.780,7071129.7
1514499757.132,7071130.7
1514499760.484,7071128.0
1514499763.836,7071131.3
1514499767.189,7071131.3
1514499770.540,7071129.5
1514499773.893,7071132.0
1514499777.245,7071131.5
1514499780.596,7071131.5
1514499783.949,7071131.5
1514499787.301,7071131.5
1514499790.653,7071132.5
1514499794.006,7071131.3
1514499797.357,7071131.8
1514499800.710,7071130.5
1514499804.061,7071129.0
1514499807.414,7071128.7
1514499810.765,7071130.5
1514499814.118,7071130.7
1514499817.470,7071131.3
1514499820.822,7071130.7
1514499824.174,7071125.7
1514499827.527,7071129.0
1514499830.878,7071129.2
1514499834.231,7071130.5
1514499837.583,7071131.0
1514499840.935,7071128.7
1514499844.287,7071129.5
1514499847.639,7071124.7
1514499850.991,7071128.2
1514499854.344,7071128.7
1514499857.696,7071128.5
1514499861.048,7071128.5
1514499864.400,7071130.0
1514499867.752,7071131.5
1514499871.104,7071129.7
1514499874.456,7071128.7
1514499877.809,7071126.2
1514499881.161,7071127.7
1514499884.512,7071127.7
1514499887.865,7071129.2
1514499891.217,7071128.0
1514499894.569,7071126.2
1514499897.921,7071126.4
1514499901.274,7071127.7
1514499904.626,7071125.4
1514499907.978,7071127.7
1514499911.329,7071125.7
1514499914.682,7071124.4
1514499918.034,7071124.9
1514499921.386,7071127.7
1514499924.738,7071128.5
1514499928.090,7071129.0
1514499931.443,7071128.5
1514499934.795,7071130.0
1514499938.147,7071126.7
1514499941.499,7071127.5
1514499944.852,7071125.4
1514499948.203,7071125.9
1514499951.556,7071124.7
1514499954.907,7071124.2
1514499958.260,7071122.9
1514499961.611,7071123.6
1514499964.964,7071125.4
1514499968.316,7071123.1
1514499971.668,7071125.4
1514499975.020,7071122.9
1514499978.372,7071122.4
1514499981.725,7071123.1
1514499985.076,7071122.1
1514499988.429,7071122.1
1514499991.781,7071123.4
1514499995.133,7071123.9
1514499998.485,7071121.1
1514500001.837,7071119.3
1514500005.190,7071118.1
1514500008.541,7071118.1
1514500011.894,7071120.6
1514500015.246,7071119.3
1514500018.598,7071119.6
1514500021.950,7071118.1
1514500025.303,7071117.1
1514500028.654,7071115.0
1514500032.006,7071114.8
1514500035.359,7071114.0
1514500038.710,7071113.3
1514500042.062,7071115.8
1514500045.415,7071118.8
1514500048.767,7071117.6
1514500052.119,7071118.1
1514500055.471,7071120.1
1514500058.823,7071122.9
1514500062.175,7071122.4
1514500065.527,7071120.4
1514500068.880,7071121.4
1514500072.231,7071122.1
1514500075.584,7071119.3
1514500078.936,7071119.1
1514500082.288,7071121.6
1514500085.640,7071124.7
1514500088.993,7071122.6
1514500092.344,7071123.9
1514500095.697,7071124.7
1514500099.049,7071124.7
1514500102.400,7071126.2
1514500105.753,7071125.7
1514500109.105,7071125.4
1514500112.457,7071123.4
1514500115.809,7071125.2
1514500119.161,7071122.1
1514500122.513,7071121.4
1514500125.866,7071121.4
1514500129.218,7071120.4
1514500132.570,7071121.4
1514500135.922,7071121.9
1514500139.274,7071122.1
1514500142.626,7071121.9
1514500145.978,7071122.4
1514500149.331,7071122.6
1514500152.683,7071126.2
1514500156.034,7071126.7
1514500159.387,7071119.7
1514500162.739,7071122.4
1514500166.091,7071123.4
1514500169.443,7071123.9
1514500172.796,7071122.1
1514500176.148,7071122.9
1514500179.499,7071123.1
1514500182.852,7071122.4
1514500186.204,7071122.1
1514500189.556,7071121.6
1514500192.909,7071122.9
1514500196.260,7071122.6
1514500199.612,7071124.4
1514500202.965,7071123.1
1514500206.316,7071125.7
1514500209.669,7071123.1
1514500213.021,7071122.6
1514500216.373,7071127.2
1514500219.725,7071121.9
1514500223.077,7071126.9
1514500226.430,7071125.4
1514500229.781,7071125.7
1514500233.134,7071126.4
1514500236.486,7071129.5
1514500239.838,7071131.3
1514500243.190,7071127.6
1514500246.543,7071128.0
1514500249.894,7071126.9
1514500253.246,7071125.9
1514500256.599,7071123.6
1514500259.951,7071124.4
1514500263.303,7071126.2
1514500266.655,7071123.6
1514500270.007,7071126.4
1514500273.359,7071128.5
1514500276.711,7071126.2
1514500280.064,7071128.3
1514500283.416,7071128.2
1514500286.768,7071128.5
1514500290.120,7071126.4
1514500293.472,7071126.2
1514500296.824,7071124.2
1514500300.176,7071124.9
1514500303.528,7071124.2
1514500306.881,7071126.2
1514500310.232,7071124.9
1514500313.585,7071123.9
1514500316.937,7071124.2
1514500320.289,7071119.3
1514500323.641,7071121.9
1514500326.993,7071123.9
1514500330.346,7071123.9
1514500333.697,7071124.2
1514500337.050,7071125.2
1514500340.402,7071125.4
1514500343.754,7071125.9
1514500347.106,7071125.9
1514500350.458,7071127.7
1514500353.810,7071123.6
1514500357.163,7071126.2
1514500360.514,7071127.5
1514500363.867,7071125.9
1514500367.219,7071124.2
1514500370.571,7071123.6
1514500373.924,7071123.6
1514500377.275,7071128.0
1514500380.628,7071126.7
1514500383.980,7071128.0
1514500387.332,7071128.0
1514500390.683,7071127.2
1514500394.036,7071124.9
1514500397.388,7071125.7
1514500400.741,7071126.4
1514500404.092,7071129.2
1514500407.445,7071129.0
1514500410.797,7071128.7
1514500414.148,7071127.7
1514500417.501,7071125.9
1514500420.853,7071126.7
1514500424.205,7071127.2
1514500427.557,7071127.5
1514500430.909,7071127.5
1514500434.262,7071127.5
1514500437.614,7071126.7
1514500440.966,7071129.0
1514500444.318,7071127.7
1514500447.670,7071131.3
1514500451.022,7071128.5
1514500454.375,7071130.5
1514500457.726,7071129.7
1514500461.079,7071129.5
1514500464.430,7071129.7
1514500467.783,7071129.5
1514500471.135,7071130.5
1514500474.487,7071131.5
1514500477.840,7071129.5
1514500481.191,7071129.5
1514500484.543,7071131.3
1514500487.896,7071129.0
1514500491.247,7071129.5
1514500494.600,7071131.5
1514500497.952,7071131.8
1514500501.304,7071130.0
1514500504.657,7071130.5
1514500508.008,7071131.8
1514500511.361,7071129.7
1514500514.712,7071125.7
1514500518.065,7071128.7
1514500521.417,7071129.7
1514500524.769,7071126.4
1514500528.121,7071125.7
1514500531.473,7071125.4
1514500534.826,7071123.6
1514500538.177,7071123.6
1514500541.530,7071121.6
1514500544.882,7071126.7
1514500548.234,7071122.6
1514500551.586,7071122.9
1514500554.938,7071120.6
1514500558.290,7071123.1
1514500561.643,7071120.4
1514500564.995,7071121.4
1514500568.347,7071118.8
1514500571.699,7071120.9
1514500575.051,7071119.6
1514500578.403,7071120.1
1514500581.755,7071122.4
1514500585.107,7071121.9
1514500588.460,7071121.1
1514500591.811,7071121.6
1514500595.164,7071120.4
1514500598.516,7071119.6
1514500601.867,7071118.8
1514500605.220,7071121.4
1514500608.572,7071121.6
1514500611.925,7071123.1
1514500615.276,7071121.6
1514500618.629,7071122.6
1514500621.981,7071121.6
1514500625.333,7071122.6
1514500628.685,7071121.4
1514500632.037,7071122.1
1514500635.389,7071122.1
1514500638.741,7071122.1
1514500642.093,7071124.4
1514500645.446,7071123.9
1514500648.798,7071126.9
1514500652.150,7071130.2
1514500655.502,7071128.5
1514500658.854,7071129.0
1514500662.206,7071128.3
1514500665.559,7071128.7
1514500668.910,7071132.3
1514500672.263,7071131.5
1514500675.615,7071131.8
1514500678.967,7071130.0
1514500682.319,7071131.0
1514500685.671,7071130.7
1514500689.023,7071132.0
1514500692.375,7071131.0
1514500695.727,7071130.2
1514500699.080,7071129.0
1514500702.432,7071123.9
1514500705.784,7071125.9
1514500709.135,7071129.7
1514500712.488,7071127.5
1514500715.840,7071126.2
1514500719.192,7071129.2
1514500722.545,7071126.7
1514500725.896,7071124.7
1514500729.249,7071125.7
1514500732.601,7071130.2
1514500735.953,7071129.0
1514500739.305,7071126.9
1514500742.657,7071128.0
1514500746.010,7071127.5
1514500749.362,7071129.5
1514500752.714,7071126.7
1514500756.066,7071122.6
1514500759.418,7071124.9
1514500762.770,7071123.6
1514500766.122,7071125.9
1514500769.474,7071127.2
1514500772.827,7071126.4
1514500776.179,7071128.5
1514500779.530,7071125.2
1514500782.883,7071126.7
1514500786.235,7071123.6
1514500789.587,7071126.9
1514500792.939,7071125.4
1514500796.292,7071127.2
1514500799.644,7071126.4
1514500802.995,7071125.2
1514500806.348,7071126.9
1514500809.700,7071127.5
1514500813.052,7071127.7
1514500816.404,7071126.4
1514500819.756,7071127.7
1514500823.108,7071129.0
1514500826.461,7071126.9
1514500829.813,7071129.5
1514500833.164,7071127.2
1514500836.517,7071126.7
1514500839.869,7071128.0
1514500843.222,7071127.7
1514500846.573,7071127.7
1514500849.925,7071127.7
1514500853.278,7071128.2
1514500856.630,7071123.1
1514500859.982,7071125.4
1514500863.334,7071122.1
1514500866.686,7071122.1
1514500870.038,7071121.6
1514500873.390,7071123.1
1514500876.743,7071121.6
1514500880.095,7071122.9
1514500883.446,7071124.2
1514500886.799,7071124.7
1514500890.150,7071125.2
1514500893.503,7071126.4
1514500896.855,7071126.4
1514500900.208,7071128.2
1514500903.559,7071130.2
1514500906.912,7071126.9
1514500910.264,7071129.7
1514500913.616,7071126.3
1514500916.969,7071128.5
1514500920.320,7071126.4
1514500923.672,7071126.2
1514500927.024,7071128.2
1514500930.377,7071124.7
1514500933.729,7071128.0
1514500937.080,7071123.6
1514500940.433,7071126.2
1514500943.785,7071123.4
1514500947.138,7071123.4
1514500950.489,7071124.4
1514500953.842,7071123.1
1514500957.194,7071124.2
1514500960.546,7071123.9
1514500963.897,7071120.1
1514500967.250,7071120.1
1514500970.602,7071119.1
1514500973.954,7071121.9
1514500977.306,7071121.4
1514500980.659,7071122.1
1514500984.011,7071120.6
1514500987.362,7071124.9
1514500990.715,7071122.9
1514500994.067,7071123.1
1514500997.419,7071122.9
1514501000.772,7071122.6
1514501004.123,7071122.9
1514501007.475,7071123.6
1514501010.828,7071123.6
1514501014.180,7071124.7
1514501017.532,7071126.4
1514501020.884,7071127.2
1514501024.236,7071125.9
1514501027.588,7071125.2
1514501030.942,7071122.6
1514501034.293,7071123.6
1514501037.644,7071120.9
1514501040.997,7071124.9
1514501044.349,7071123.4
1514501047.702,7071127.2
1514501051.053,7071126.2
1514501054.405,7071124.7
1514501057.758,7071126.4
1514501061.110,7071126.2
1514501064.462,7071126.4
1514501067.814,7071126.2
1514501071.167,7071126.7
1514501074.518,7071126.7
1514501077.871,7071126.2
1514501081.223,7071124.2
1514501084.574,7071124.2
1514501087.927,7071124.7
1514501091.279,7071125.4
1514501094.631,7071126.2
1514501097.983,7071126.4
1514501101.335,7071122.1
1514501104.687,7071126.7
1514501108.039,7071125.9
1514501111.392,7071124.9
1514501114.744,7071126.7
1514501118.095,7071125.2
1514501121.448,7071125.9
1514501124.800,7071126.4
1514501128.152,7071125.9
1514501131.504,7071125.9
1514501134.856,7071128.2
1514501138.209,7071129.0
1514501141.561,7071126.4
1514501144.913,7071128.0
1514501148.265,7071123.9
1514501151.618,7071125.4
1514501154.969,7071126.2
1514501158.321,7071124.2
1514501161.674,7071126.4
1514501165.026,7071127.6
1514501168.377,7071125.2
1514501171.730,7071125.7
1514501175.082,7071124.2
1514501178.434,7071123.1
1514501181.786,7071122.4
1514501185.138,7071122.9
1514501188.491,7071122.1
1514501191.843,7071125.7
1514501195.195,7071126.2
1514501198.547,7071125.2
1514501201.900,7071125.2
1514501205.251,7071121.6
1514501208.603,7071124.9
1514501211.955,7071123.9
1514501215.308,7071125.8
1514501218.660,7071124.9
1514501222.012,7071127.2
1514501225.364,7071127.5
1514501228.716,7071127.5
1514501232.068,7071123.6
1514501235.421,7071123.9
1514501238.772,7071123.1
1514501242.125,7071122.4
1514501245.477,7071127.7
1514501248.829,7071124.4
1514501252.181,7071118.6
1514501255.533,7071121.6
1514501258.885,7071122.6
1514501262.237,7071123.6
1514501265.590,7071121.9
1514501268.941,7071123.4
1514501272.294,7071124.7
1514501275.646,7071123.1
1514501278.998,7071126.2
1514501282.350,7071124.9
1514501285.702,7071124.7
1514501289.054,7071128.2
1514501292.406,7071126.2
1514501295.759,7071127.5
1514501299.111,7071126.4
1514501302.463,7071124.7
1514501305.815,7071126.7
1514501309.167,7071123.4
1514501312.519,7071124.9
1514501315.872,7071124.2
1514501319.223,7071126.2
1514501322.576,7071124.4
1514501325.928,7071123.1
1514501329.280,7071123.1
1514501332.633,7071123.6
1514501335.984,7071120.4
1514501339.336,7071122.3
1514501342.688,7071123.9
1514501346.040,7071124.4
1514501349.393,7071125.9
1514501352.745,7071124.7
1514501356.097,7071122.4
1514501359.449,7071123.9
1514501362.801,7071125.4
1514501366.153,7071124.7
1514501369.505,7071124.9
1514501372.858,7071123.6
1514501376.210,7071122.4
1514501379.562,7071124.9
1514501382.914,7071125.2
1514501386.266,7071123.1
1514501389.619,7071123.9
1514501392.970,7071123.1
1514501396.322,7071125.9
1514501399.675,7071123.6
1514501403.027,7071122.4
1514501406.379,7071123.1
1514501409.731,7071122.9
1514501413.083,7071121.6
1514501416.435,7071123.9
1514501419.788,7071122.6
1514501423.140,7071121.4
1514501426.492,7071124.9
1514501429.843,7071124.9
1514501433.196,7071127.7
1514501436.548,7071124.7
1514501439.900,7071125.4
1514501443.252,7071126.9
1514501446.604,7071127.2
1514501449.957,7071129.2
1514501453.308,7071126.7
1514501456.661,7071127.5
1514501460.013,7071124.9
1514501463.365,7071128.5
1514501466.717,7071126.4
1514501470.069,7071127.5
1514501473.421,7071127.7
1514501476.774,7071126.4
1514501480.125,7071128.5
1514501483.478,7071127.2
1514501486.830,7071125.4
1514501490.182,7071123.9
1514501493.535,7071123.9
1514501496.886,7071124.2
1514501500.238,7071126.7
1514501503.591,7071126.9
1514501506.943,7071125.4
1514501510.295,7071126.2
1514501513.647,7071127.2
1514501517.000,7071127.7
1514501520.351,7071126.7
1514501523.703,7071124.9
1514501527.056,7071125.9
1514501530.408,7071124.4
1514501533.760,7071128.5
1514501537.112,7071128.0
1514501540.464,7071127.2
1514501543.816,7071125.7
1514501547.168,7071125.9
1514501550.521,7071128.0
1514501553.873,7071125.4
1514501557.224,7071123.4
1514501560.577,7071124.7
1514501563.929,7071122.4
1514501567.282,7071122.9
1514501570.633,7071125.2
1514501573.985,7071126.4
1514501577.338,7071126.7
1514501580.690,7071124.7
1514501584.041,7071124.4
1514501587.394,7071124.2
1514501590.746,7071124.9
1514501594.098,7071124.7
1514501597.451,7071125.4
1514501600.802,7071126.2
1514501604.155,7071126.1
1514501607.506,7071127.2
1514501610.859,7071127.5
1514501614.211,7071125.4
1514501617.563,7071125.9
1514501620.916,7071126.4
1514501624.267,7071126.2
1514501627.620,7071128.2
1514501630.971,7071126.7
1514501634.324,7071128.0
1514501637.675,7071125.4
1514501641.028,7071125.4
1514501644.380,7071127.2
1514501647.732,7071125.9
1514501651.085,7071127.2
1514501654.436,7071125.2
1514501657.789,7071126.9
1514501661.141,7071126.7
1514501664.493,7071128.7
1514501667.846,7071128.5
1514501671.197,7071128.2
1514501674.549,7071128.5
1514501677.902,7071127.2
1514501681.254,7071129.2
1514501684.605,7071129.2
1514501687.958,7071125.4
1514501691.310,7071128.0
1514501694.663,7071124.2
1514501698.014,7071126.2
1514501701.366,7071124.4
1514501704.719,7071126.2
1514501708.071,7071126.4
1514501711.423,7071125.4
1514501714.775,7071126.4
1514501718.127,7071123.1
1514501721.479,7071122.4
1514501724.832,7071122.6
1514501728.184,7071123.9
1514501731.536,7071124.2
1514501734.888,7071123.6
1514501738.240,7071120.4
1514501741.592,7071124.2
1514501744.944,7071123.9
1514501748.297,7071123.6
1514501751.649,7071123.1
1514501755.000,7071121.4
1514501758.353,7071121.4
1514501761.705,7071123.1
1514501765.057,7071123.1
1514501768.409,7071120.6
1514501771.761,7071118.1
1514501775.114,7071122.1
1514501778.465,7071121.6
1514501781.818,7071119.1
1514501785.169,7071120.4
1514501788.522,7071122.1
1514501791.874,7071124.2
1514501795.226,7071122.9
1514501798.578,7071120.6
1514501801.930,7071121.4
1514501805.283,7071122.9
1514501808.634,7071121.6
1514501811.987,7071122.1
1514501815.338,7071124.2
1514501818.691,7071122.9
1514501822.043,7071118.1
1514501825.395,7071123.9
1514501828.747,7071126.2
1514501832.099,7071124.7
1514501835.452,7071124.9
1514501838.803,7071124.7
1514501842.155,7071124.2
1514501845.508,7071121.1
1514501848.860,7071124.7
1514501852.213,7071125.7
1514501855.564,7071124.4
1514501858.916,7071127.7
1514501862.269,7071130.5
1514501865.620,7071128.2
1514501868.973,7071128.7
1514501872.325,7071125.7
1514501875.677,7071128.2
1514501879.029,7071128.7
1514501882.381,7071129.0
1514501885.733,7071127.5
1514501889.086,7071129.7
1514501892.437,7071128.0
1514501895.790,7071129.5
1514501899.142,7071129.7
1514501902.494,7071128.2
1514501905.847,7071128.5
1514501909.198,7071128.2
1514501912.551,7071129.5
1514501915.902,7071127.7
1514501919.255,7071127.5
1514501922.607,7071126.2
1514501925.959,7071128.0
1514501929.311,7071124.4
1514501932.663,7071125.2
1514501936.016,7071123.1
1514501939.367,7071125.4
1514501942.720,7071123.1
1514501946.072,7071124.2
1514501949.424,7071122.4
1514501952.776,7071122.6
1514501956.128,7071123.9
1514501959.480,7071123.1
1514501962.832,7071127.2
1514501966.185,7071125.2
