timestamps,resistance,ppm,temp_c,ambient_c,savgol_151_2
1517956924.62,70003.096,-3.42,33.975,20.707,-3.28822135014
1517956925.62,70003.091,-3.49,33.973,20.729,-3.28866435894
1517956926.62,70003.091,-3.49,33.974,20.697,-3.28899145845
1517956927.63,70003.091,-3.49,33.971,20.707,-3.29089785254
1517956928.63,70003.132,-2.91,33.975,20.707,-3.29289993717
1517956929.63,70003.132,-2.91,33.972,20.686,-3.29499893242
1517956930.63,70003.132,-2.91,33.975,20.707,-3.29719605839
1517956931.63,70003.132,-2.91,33.973,20.718,-3.3009299324
1517956932.63,70003.129,-2.95,33.975,20.718,-3.30485771481
1517956933.63,70003.129,-2.95,33.973,20.718,-3.30898184582
1517956934.63,70003.129,-2.95,33.975,20.718,-3.31104997259
1517956935.63,70003.084,-3.59,33.972,20.74,-3.31298192774
1517956936.63,70003.084,-3.59,33.974,20.74,-3.3147783213
1517956937.63,70003.084,-3.59,33.973,20.718,-3.31171291273
1517956938.63,70003.066,-3.85,33.975,20.729,-3.30839720981
1517956939.63,70003.066,-3.85,33.973,20.74,-3.30482772655
1517956940.63,70003.066,-3.85,33.976,20.729,-3.30100097695
1517956941.63,70003.066,-3.85,33.974,20.697,-3.30109270216
1517956942.63,70003.127,-2.98,33.976,20.707,-3.30133162345
1517956943.63,70003.127,-2.98,33.973,20.697,-3.30171774083
1517956944.63,70003.127,-2.98,33.975,20.697,-3.2984061601
1517956945.63,70003.124,-3.02,33.974,20.718,-3.29490298044
1517956946.63,70003.124,-3.02,33.975,20.718,-3.2912049773
1517956947.63,70003.124,-3.02,33.974,20.707,-3.29323753823
1517956948.63,70003.124,-3.02,33.975,20.686,-3.29540287194
1517956949.63,70003.096,-3.42,33.974,20.697,-3.29770280858
1517956950.63,70003.096,-3.42,33.977,20.697,-3.3001391783
1517956951.63,70003.096,-3.42,33.975,20.697,-3.31175161598
1517956952.63,70003.104,-3.31,33.975,20.697,-3.32330161079
1517956953.63,70003.104,-3.31,33.974,20.707,-3.33479901068
1517956954.63,70003.104,-3.31,33.977,20.718,-3.34248114731
1517956955.63,70003.111,-3.21,33.974,20.697,-3.34993634576
1517956956.63,70003.111,-3.21,33.975,20.697,-3.3571712294
1517956957.63,70003.111,-3.21,33.973,20.697,-3.35756211387
1517956958.63,70003.111,-3.21,33.975,20.697,-3.35336837629
1517956959.63,70003.101,-3.35,33.974,20.718,-3.34910282723
1517956960.63,70003.101,-3.35,33.977,20.707,-3.34476198071
1517956961.63,70003.101,-3.35,33.976,20.697,-3.33311054348
1517956962.63,70003.096,-3.42,33.979,20.718,-3.32141653355
1517956963.63,70003.096,-3.42,33.976,20.729,-3.30967010299
1517956964.63,70003.096,-3.42,33.979,20.729,-3.30608305032
1517956965.63,70003.119,-3.09,33.978,20.74,-3.30257578333
1517956966.63,70003.119,-3.09,33.98,20.75,-3.29914560037
1517956967.63,70003.119,-3.09,33.977,20.729,-3.29963345648
1517956968.63,70003.119,-3.09,33.978,20.74,-3.30137068401
1517956969.63,70003.089,-3.52,33.977,20.74,-3.3030140076
1517956970.64,70003.089,-3.52,33.979,20.761,-3.30456543167
1517956971.63,70003.089,-3.52,33.978,20.75,-3.30696155559
1517956972.63,70003.051,-4.06,33.981,20.761,-3.30915222376
1517956973.63,70003.051,-4.06,33.979,20.761,-3.31114031212
1517956974.63,70003.051,-4.06,33.982,20.761,-3.30924953527
1517956975.64,70003.106,-3.28,33.98,20.782,-3.3077506277
1517956976.64,70003.106,-3.28,33.982,20.761,-3.30664297934
1517956977.64,70003.106,-3.28,33.981,20.761,-3.30861653982
1517956978.64,70003.106,-3.28,33.981,20.75,-3.31038765993
1517956979.64,70003.144,-2.73,33.979,20.761,-3.31234218689
1517956980.63,70003.144,-2.73,33.983,20.772,-3.31448160223
1517956981.64,70003.144,-2.73,33.982,20.772,-3.31000997866
1517956982.64,70003.129,-2.95,33.984,20.772,-3.30564132262
1517956983.64,70003.129,-2.95,33.983,20.75,-3.30137118948
1517956984.64,70003.129,-2.95,33.984,20.761,-3.30032009266
1517956985.64,70003.071,-3.78,33.983,20.75,-3.29905225418
1517956986.64,70003.071,-3.78,33.985,20.75,-3.29756610534
1517956987.64,70003.071,-3.78,33.984,20.74,-3.29307342636
1517956988.64,70003.071,-3.78,33.985,20.75,-3.29019032654
1517956989.64,70003.101,-3.35,33.984,20.772,-3.28737664158
1517956990.64,70003.101,-3.35,33.984,20.782,-3.28462966982
1517956991.64,70003.101,-3.35,33.984,20.772,-3.28804118527
1517956992.64,70003.106,-3.28,33.985,20.772,-3.29178243216
1517956993.64,70003.106,-3.28,33.984,20.793,-3.29585593783
1517956994.64,70003.106,-3.28,33.987,20.772,-3.29432903772
1517956995.64,70003.099,-3.38,33.985,20.815,-3.29279224611
1517956996.64,70003.099,-3.38,33.987,20.793,-3.29124303564
1517956997.64,70003.099,-3.38,33.985,20.782,-3.28967887898
1517956998.64,70003.099,-3.38,33.986,20.804,-3.29038233508
1517956999.64,70003.109,-3.23,33.985,20.782,-3.29126510198
1517957000.64,70003.109,-3.23,33.988,20.793,-3.29232656964
1517957001.64,70003.109,-3.23,33.987,20.782,-3.30014640302
1517957002.64,70003.104,-3.31,33.989,20.793,-3.30779433334
1517957003.64,70003.104,-3.31,33.987,20.793,-3.31527567674
1517957004.64,70003.104,-3.31,33.989,20.804,-3.31327761844
1517957005.64,70003.104,-3.31,33.988,20.761,-3.31096416486
1517957006.64,70003.104,-3.31,33.989,20.761,-3.3083325272
1517957007.64,70003.104,-3.31,33.988,20.772,-3.30537991667
1517957008.64,70003.104,-3.31,33.99,20.75,-3.30040021822
1517957009.64,70003.114,-3.16,33.989,20.772,-3.29526347576
1517957010.64,70003.114,-3.16,33.99,20.74,-3.28996533179
1517957011.64,70003.114,-3.16,33.989,20.74,-3.29039974762
1517957012.64,70003.104,-3.31,33.99,20.718,-3.29113618122
1517957013.64,70003.104,-3.31,33.988,20.74,-3.29217524265
1517957014.64,70003.104,-3.31,33.99,20.74,-3.29580262827
1517957015.64,70003.104,-3.31,33.989,20.74,-3.2999331735
1517957016.64,70003.096,-3.42,33.99,20.74,-3.3045694057
1517957017.64,70003.096,-3.42,33.988,20.74,-3.30971385221
1517957018.65,70003.096,-3.42,33.99,20.718,-3.31162557987
1517957019.64,70003.101,-3.35,33.989,20.718,-3.31311994694
1517957020.64,70003.101,-3.35,33.99,20.718,-3.31419660482
1517957021.64,70003.101,-3.35,33.99,20.729,-3.31247923873
1517957022.64,70003.104,-3.31,33.991,20.729,-3.31055842133
1517957023.65,70003.104,-3.31,33.99,20.697,-3.30843162528
1517957024.65,70003.104,-3.31,33.993,20.707,-3.3082103344
1517957025.65,70003.104,-3.31,33.991,20.686,-3.31174202078
1517957026.65,70003.147,-2.69,33.992,20.707,-3.31518590369
1517957027.64,70003.147,-2.69,33.99,20.707,-3.31854485908
1517957028.64,70003.147,-2.69,33.992,20.697,-3.31752136261
1517957029.64,70003.144,-2.73,33.989,20.718,-3.3165596118
1517957030.64,70003.144,-2.73,33.992,20.697,-3.31565864801
1517957031.65,70003.144,-2.73,33.99,20.675,-3.31129242346
1517957032.65,70003.096,-3.42,33.993,20.697,-3.30708720823
1517957033.65,70003.096,-3.42,33.992,20.686,-3.30303890631
1517957034.65,70003.096,-3.42,33.994,20.686,-3.30481281521
1517957035.65,70003.096,-3.42,33.993,20.697,-3.30778977541
1517957036.65,70003.068,-3.82,33.995,20.718,-3.31062677296
1517957037.65,70003.068,-3.82,33.992,20.718,-3.31332607375
1517957038.65,70003.068,-3.82,33.993,20.74,-3.3154555453
1517957039.65,70003.089,-3.52,33.993,20.74,-3.31757643259
1517957040.65,70003.089,-3.52,33.995,20.75,-3.31969056577
1517957041.65,70003.089,-3.52,33.994,20.74,-3.31994908706
1517957042.65,70003.117,-3.12,33.997,20.729,-3.31988062215
1517957043.65,70003.117,-3.12,33.995,20.729,-3.31948551962
1517957044.65,70003.117,-3.12,33.996,20.761,-3.319436768
1517957045.65,70003.117,-3.12,33.994,20.761,-3.3234314902
1517957046.65,70003.127,-2.98,33.995,20.772,-3.32734246141
1517957047.65,70003.127,-2.98,33.994,20.761,-3.33117438771
1517957048.65,70003.127,-2.98,33.994,20.75,-3.34143713577
1517957049.65,70003.081,-3.63,33.994,20.75,-3.35192534047
1517957050.65,70003.081,-3.63,33.996,20.74,-3.3626492855
1517957051.65,70003.081,-3.63,33.996,20.761,-3.36147896769
1517957052.65,70003.101,-3.35,33.997,20.761,-3.36032411898
1517957053.65,70003.101,-3.35,33.996,20.761,-3.35918447792
1517957054.65,70003.101,-3.35,33.998,20.772,-3.35805978305
1517957055.65,70003.101,-3.35,33.996,20.772,-3.35207158663
1517957056.65,70003.081,-3.63,33.998,20.804,-3.34567918923
1517957057.65,70003.081,-3.63,33.997,20.793,-3.33887823337
1517957058.65,70003.081,-3.63,33.999,20.804,-3.32758109511
1517957059.65,70003.109,-3.23,33.998,20.782,-3.31644187236
1517957060.65,70003.109,-3.23,33.999,20.804,-3.30545237305
1517957061.65,70003.109,-3.23,33.999,20.804,-3.30869941932
1517957062.65,70003.089,-3.52,34.0,20.804,-3.31225658831
1517957063.65,70003.089,-3.52,33.999,20.804,-3.31612797606
1517957064.65,70003.089,-3.52,34.002,20.815,-3.32031767861
1517957065.65,70003.089,-3.52,34.002,20.815,-3.32185630037
1517957066.65,70003.096,-3.42,34.002,20.793,-3.32333735966
1517957067.65,70003.096,-3.42,34.0,20.793,-3.32476251232
1517957068.65,70003.096,-3.42,34.002,20.772,-3.3254147156
1517957069.65,70003.094,-3.45,33.999,20.782,-3.32596765521
1517957070.65,70003.094,-3.45,34.002,20.772,-3.32642237694
1517957071.66,70003.094,-3.45,34.0,20.782,-3.32598090198
1517957072.66,70003.094,-3.45,34.002,20.761,-3.32563333098
1517957073.66,70003.091,-3.49,34.001,20.772,-3.32537992538
1517957074.66,70003.091,-3.49,34.003,20.75,-3.32522094664
1517957075.65,70003.091,-3.49,34.001,20.75,-3.32544232467
1517957076.65,70003.134,-2.88,34.002,20.761,-3.32553528741
1517957077.65,70003.134,-2.88,33.999,20.74,-3.3255004449
1517957078.65,70003.134,-2.88,34.0,20.74,-3.32683241695
1517957079.66,70003.109,-3.23,33.998,20.772,-3.32804569092
1517957080.66,70003.109,-3.23,34.0,20.75,-3.3291421841
1517957081.66,70003.109,-3.23,33.999,20.75,-3.32877853395
1517957082.66,70003.109,-3.23,34.001,20.772,-3.32839283489
1517957083.65,70003.094,-3.45,34.0,20.75,-3.32798578412
1517957084.66,70003.094,-3.45,34.002,20.761,-3.32755807884
1517957085.66,70003.094,-3.45,34.0,20.761,-3.32826090746
1517957086.66,70003.089,-3.52,34.002,20.761,-3.32866267695
1517957087.66,70003.089,-3.52,34.0,20.74,-3.32876521745
1517957088.66,70003.089,-3.52,34.001,20.761,-3.33395408424
1517957089.66,70003.086,-3.56,34.0,20.761,-3.33868768024
1517957090.66,70003.086,-3.56,34.0,20.761,-3.34297262885
1517957091.66,70003.086,-3.56,33.998,20.761,-3.34297189679
1517957092.66,70003.086,-3.56,34.001,20.761,-3.34392485418
1517957093.66,70003.124,-3.02,33.999,20.761,-3.34477859147
1517957094.66,70003.124,-3.02,34.0,20.74,-3.3455372047
1517957095.66,70003.124,-3.02,33.998,20.74,-3.34298771449
1517957096.66,70003.104,-3.31,34.0,20.761,-3.34047343281
1517957097.66,70003.104,-3.31,33.999,20.761,-3.33799557976
1517957098.66,70003.104,-3.31,34.002,20.761,-3.33802743303
1517957099.66,70003.119,-3.09,34.0,20.75,-3.33787670738
1517957100.66,70003.119,-3.09,34.001,20.74,-3.3375468888
1517957101.66,70003.119,-3.09,34.0,20.74,-3.33877110878
1517957102.66,70003.119,-3.09,34.002,20.74,-3.33334072364
1517957103.66,70003.096,-3.42,33.999,20.718,-3.32721305261
1517957104.66,70003.096,-3.42,34.002,20.707,-3.32038774708
1517957105.66,70003.096,-3.42,34.0,20.75,-3.30847057255
1517957106.66,70003.078,-3.68,34.001,20.74,-3.29620636734
1517957107.66,70003.078,-3.68,34.0,20.718,-3.28359077397
1517957108.66,70003.078,-3.68,34.002,20.707,-3.28154740647
1517957109.66,70003.119,-3.09,34.0,20.707,-3.27934424972
1517957110.66,70003.119,-3.09,34.001,20.718,-3.27698644559
1517957111.66,70003.119,-3.09,34.0,20.697,-3.27130811914
1517957112.66,70003.119,-3.09,34.001,20.697,-3.26980653607
1517957113.66,70003.111,-3.21,34.0,20.675,-3.26864379158
1517957114.66,70003.111,-3.21,34.001,20.707,-3.26782563757
1517957115.66,70003.111,-3.21,33.999,20.697,-3.2669682487
1517957116.66,70003.122,-3.05,34.001,20.686,-3.26608515063
1517957117.66,70003.122,-3.05,33.999,20.707,-3.26518192094
1517957118.66,70003.122,-3.05,34.0,20.697,-3.26131038504
1517957119.66,70003.127,-2.98,33.998,20.697,-3.25708528222
1517957120.66,70003.127,-2.98,34.0,20.675,-3.25250974989
1517957121.66,70003.127,-2.98,33.999,20.697,-3.24758692543
1517957122.66,70003.127,-2.98,34.009,20.675,-3.23492488119
1517957123.66,70003.134,-2.88,33.93,20.697,-3.22223102726
1517957124.66,70003.134,-2.88,33.813,20.675,-3.20950187764
1517957125.66,70003.134,-2.88,33.679,20.664,-3.2086926042
1517957126.66,70003.104,-3.31,33.543,20.664,-3.2079173192
1517957127.66,70003.104,-3.31,33.407,20.664,-3.20718299463
1517957128.67,70003.104,-3.31,33.284,20.675,-3.20535145353
1517957129.67,70003.104,-3.31,33.166,20.654,-3.20327127393
1517957130.66,70003.109,-3.23,33.077,20.686,-3.20094855632
1517957131.66,70003.109,-3.23,33.038,20.675,-3.19838940119
1517957132.67,70003.109,-3.23,33.028,20.675,-3.19741769787
1517957133.67,70003.063,-3.89,33.037,20.675,-3.19647985226
1517957134.67,70003.063,-3.89,33.057,20.675,-3.19558344641
1517957135.67,70003.063,-3.89,33.072,20.686,-3.1891878419
1517957136.67,70003.104,-3.31,33.106,20.697,-3.18267955264
1517957137.67,70003.104,-3.31,33.125,20.686,-3.17606136743
1517957138.67,70003.104,-3.31,33.13,20.697,-3.17308227207
1517957139.67,70003.104,-3.31,33.122,20.697,-3.17014025896
1517957140.67,70003.114,-3.16,33.106,20.675,-3.16724134145
1517957141.67,70003.114,-3.16,33.079,20.675,-3.16439153287
1517957142.67,70003.114,-3.16,33.067,20.664,-3.15980140294
1517957143.67,70003.114,-3.16,33.061,20.675,-3.1552576803
1517957144.67,70003.114,-3.16,33.059,20.675,-3.15076480959
1517957145.67,70003.114,-3.16,33.056,20.664,-3.14144631265
1517957146.67,70003.101,-3.35,33.055,20.664,-3.13255816163
1517957147.67,70003.101,-3.35,33.052,20.632,-3.12410035653
1517957148.67,70003.101,-3.35,33.051,20.632,-3.11885954844
1517957149.67,70003.101,-3.35,33.047,20.643,-3.11427148396
1517957150.67,70003.114,-3.16,33.046,20.643,-3.10995467337
1517957151.67,70003.114,-3.16,33.041,20.664,-3.1059119926
1517957152.67,70003.114,-3.16,33.038,20.632,-3.09924657218
1517957153.67,70003.119,-3.09,33.034,20.643,-3.09222710552
1517957154.67,70003.119,-3.09,33.033,20.643,-3.08485420267
1517957155.67,70003.119,-3.09,33.028,20.654,-3.07841577273
1517957156.67,70003.109,-3.23,33.025,20.675,-3.07201429432
1517957157.67,70003.109,-3.23,33.018,20.654,-3.06565133614
1517957158.67,70003.109,-3.23,33.015,20.622,-3.05779100422
1517957159.67,70003.109,-3.23,33.007,20.664,-3.0523349796
1517957160.67,70003.129,-2.95,33.007,20.643,-3.04717134269
1517957161.67,70003.129,-2.95,33.001,20.654,-3.04230218511
1517957162.67,70003.129,-2.95,33.003,20.664,-3.03681474297
1517957163.67,70003.157,-2.55,32.999,20.654,-3.03178300735
1517957164.67,70003.157,-2.55,33.0,20.664,-3.02720819836
1517957165.67,70003.157,-2.55,32.995,20.675,-3.02945988885
1517957166.67,70003.129,-2.95,32.996,20.654,-3.03179506889
1517957167.67,70003.129,-2.95,32.991,20.664,-3.03422071046
1517957168.67,70003.129,-2.95,32.992,20.675,-3.03357276881
1517957169.67,70003.129,-2.95,32.987,20.664,-3.02769924415
1517957170.67,70003.111,-3.21,32.987,20.664,-3.02178846293
1517957171.67,70003.111,-3.21,32.982,20.664,-3.0158398151
1517957172.67,70003.111,-3.21,32.983,20.664,-3.01254188204
1517957173.67,70003.132,-2.91,32.98,20.664,-3.00941768218
1517957174.67,70003.132,-2.91,32.983,20.664,-3.00646887138
1517957175.68,70003.132,-2.91,32.98,20.686,-3.00422498952
1517957176.68,70003.144,-2.73,32.982,20.686,-3.00182484799
1517957177.68,70003.144,-2.73,32.979,20.697,-2.99927071269
1517957178.68,70003.144,-2.73,32.981,20.718,-2.99656484951
1517957179.67,70003.144,-2.73,32.979,20.729,-2.99709767493
1517957180.67,70003.109,-3.23,32.981,20.697,-2.99770331405
1517957181.67,70003.109,-3.23,32.978,20.707,-2.9983869087
1517957182.68,70003.109,-3.23,32.978,20.707,-2.99970904154
1517957183.68,70003.137,-2.83,32.975,20.729,-3.00143559322
1517957184.68,70003.137,-2.83,32.976,20.74,-3.00357205418
1517957185.68,70003.137,-2.83,32.973,20.74,-2.99852884965
1517957186.67,70003.114,-3.16,32.974,20.74,-2.99361706708
1517957187.68,70003.114,-3.16,32.972,20.75,-2.98883566067
1517957188.68,70003.114,-3.16,32.972,20.729,-2.98418358463
1517957189.68,70003.114,-3.16,32.97,20.74,-2.98377459042
1517957190.68,70003.134,-2.88,32.971,20.74,-2.98337805863
1517957191.68,70003.134,-2.88,32.97,20.75,-2.98299660377
1517957192.68,70003.134,-2.88,32.971,20.729,-2.98377675173
1517957193.68,70003.142,-2.76,32.968,20.707,-2.98428224697
1517957194.68,70003.142,-2.76,32.969,20.718,-2.98451683692
1517957195.68,70003.142,-2.76,32.967,20.74,-2.97675089699
1517957196.68,70003.142,-2.76,32.968,20.718,-2.96914884235
1517957197.68,70003.099,-3.38,32.967,20.697,-2.96170744844
1517957198.68,70003.099,-3.38,32.967,20.697,-2.95442349072
1517957199.68,70003.099,-3.38,32.966,20.697,-2.94693967227
1517957200.68,70003.137,-2.83,32.967,20.729,-2.93949472264
1517957201.68,70003.137,-2.83,32.965,20.718,-2.93208515586
1517957202.68,70003.137,-2.83,32.966,20.707,-2.93267773121
1517957203.68,70003.15,-2.65,32.966,20.718,-2.93334516828
1517957204.68,70003.15,-2.65,32.967,20.74,-2.93409095306
1517957205.68,70003.15,-2.65,32.966,20.74,-2.93876222821
1517957206.68,70003.15,-2.65,32.967,20.761,-2.94243774669
1517957207.68,70003.142,-2.76,32.966,20.75,-2.94589251461
1517957208.68,70003.142,-2.76,32.967,20.761,-2.94913280678
1517957209.68,70003.142,-2.76,32.967,20.793,-2.95855683346
1517957210.68,70003.132,-2.91,32.968,20.782,-2.96824492418
1517957211.68,70003.132,-2.91,32.966,20.804,-2.97820875699
1517957212.68,70003.132,-2.91,32.968,20.815,-2.97981451899
1517957213.68,70003.137,-2.83,32.967,20.825,-2.98151448997
1517957214.68,70003.137,-2.83,32.968,20.836,-2.98331285312
1517957215.68,70003.137,-2.83,32.968,20.836,-2.98588643156
1517957216.68,70003.137,-2.83,32.971,20.858,-2.98698125146
1517957217.68,70003.132,-2.91,32.969,20.847,-2.98804217007
1517957218.68,70003.132,-2.91,32.972,20.815,-2.98907267338
1517957219.68,70003.132,-2.91,32.971,20.836,-2.98863487615
1517957220.68,70003.094,-3.45,32.971,20.815,-2.98827102555
1517957221.68,70003.094,-3.45,32.969,20.836,-2.98798330035
1517957222.68,70003.094,-3.45,32.97,20.825,-2.98799498714
1517957223.69,70003.114,-3.16,32.969,20.825,-2.98833069705
1517957224.69,70003.114,-3.16,32.97,20.804,-2.98899269597
1517957225.68,70003.114,-3.16,32.968,20.825,-2.99315426655
1517957226.68,70003.114,-3.16,32.97,20.836,-2.99548164668
1517957227.68,70003.139,-2.81,32.968,20.825,-2.99780405927
1517957228.68,70003.139,-2.81,32.969,20.825,-3.00012499031
1517957229.68,70003.139,-2.81,32.967,20.847,-3.00490024393
1517957230.69,70003.122,-3.05,32.97,20.836,-3.00942006137
1517957231.69,70003.122,-3.05,32.969,20.815,-3.01369019451
1517957232.69,70003.122,-3.05,32.971,20.825,-3.01665541562
1517957233.69,70003.111,-3.21,32.97,20.836,-3.01964460294
1517957234.68,70003.111,-3.21,32.973,20.825,-3.02266246256
1517957235.69,70003.111,-3.21,32.972,20.804,-3.02292704948
1517957236.69,70003.111,-3.21,32.975,20.815,-3.02054321369
1517957237.69,70003.099,-3.38,32.973,20.815,-3.01820125339
1517957238.69,70003.099,-3.38,32.974,20.815,-3.01590090714
1517957239.69,70003.099,-3.38,32.973,20.815,-3.0066523218
1517957240.69,70003.142,-2.76,32.976,20.836,-2.99737292899
1517957241.69,70003.142,-2.76,32.974,20.836,-2.98805636678
1517957242.69,70003.142,-2.76,32.976,20.825,-2.98731941899
1517957243.69,70003.119,-3.09,32.975,20.847,-2.98649410126
1517957244.69,70003.119,-3.09,32.977,20.836,-2.98558163369
1517957245.69,70003.119,-3.09,32.976,20.847,-2.98458323638
1517957246.69,70003.119,-3.09,32.977,20.836,-2.9907819694
1517957247.69,70003.117,-3.12,32.975,20.847,-2.99675890606
1517957248.69,70003.117,-3.12,32.977,20.836,-3.00252171556
1517957249.69,70003.117,-3.12,32.975,20.847,-3.00038554219
1517957250.69,70003.137,-2.83,32.977,20.836,-2.99816221898
1517957251.69,70003.137,-2.83,32.976,20.836,-2.99585261742
1517957252.69,70003.137,-2.83,32.979,20.815,-2.99064861271
1517957253.69,70003.137,-2.83,32.977,20.836,-2.98530499395
1517957254.69,70003.137,-2.83,32.981,20.836,-2.97982019245
1517957255.69,70003.137,-2.83,32.978,20.836,-2.9741926395
1517957256.69,70003.137,-2.83,32.979,20.836,-2.97768625882
1517957257.69,70003.122,-3.05,32.976,20.836,-2.98108815294
1517957258.69,70003.122,-3.05,32.978,20.836,-2.98440485808
1517957259.69,70003.122,-3.05,32.975,20.825,-2.97873149046
1517957260.69,70003.111,-3.21,32.978,20.836,-2.973043961
1517957261.69,70003.111,-3.21,32.976,20.847,-2.96734096243
1517957262.69,70003.111,-3.21,32.979,20.836,-2.96395233252
1517957263.69,70003.111,-3.21,32.977,20.836,-2.9608370481
1517957264.69,70003.132,-2.91,32.98,20.836,-2.9579957192
1517957265.69,70003.132,-2.91,32.978,20.815,-2.95542895589
1517957266.69,70003.132,-2.91,32.98,20.815,-2.9481485626
1517957267.69,70003.152,-2.62,32.978,20.815,-2.94110011861
1517957268.69,70003.152,-2.62,32.981,20.815,-2.93427987649
1517957269.69,70003.152,-2.62,32.979,20.793,-2.9285660452
1517957270.69,70003.101,-3.35,32.981,20.825,-2.92285007874
1517957271.69,70003.101,-3.35,32.978,20.815,-2.91712910116
1517957272.69,70003.101,-3.35,32.981,20.815,-2.91409079619
1517957273.69,70003.101,-3.35,32.979,20.815,-2.91722554989
1517957274.69,70003.106,-3.28,32.982,20.825,-2.92058066197
1517957275.69,70003.106,-3.28,32.979,20.836,-2.92416109997
1517957276.69,70003.106,-3.28,32.981,20.825,-2.92280537087
1517957277.69,70003.132,-2.91,32.978,20.804,-2.92128575649
1517957278.7,70003.132,-2.91,32.981,20.815,-2.91960286688
1517957279.7,70003.132,-2.91,32.979,20.793,-2.91975288662
1517957280.7,70003.16,-2.51,32.981,20.815,-2.91936113936
1517957281.69,70003.16,-2.51,32.979,20.836,-2.91843015245
1517957282.69,70003.16,-2.51,32.982,20.804,-2.91167742532
1517957283.7,70003.16,-2.51,32.98,20.815,-2.90587699323
1517957284.7,70003.157,-2.55,32.981,20.804,-2.89997054335
1517957285.7,70003.157,-2.55,32.979,20.804,-2.89395676845
1517957286.7,70003.157,-2.55,32.981,20.815,-2.88380112755
1517957287.7,70003.137,-2.83,32.979,20.825,-2.87401212603
1517957288.7,70003.137,-2.83,32.981,20.815,-2.86458470921
1517957289.7,70003.137,-2.83,32.978,20.793,-2.85642209806
1517957290.7,70003.142,-2.76,32.98,20.815,-2.84844075859
1517957291.7,70003.142,-2.76,32.979,20.804,-2.84063650759
1517957292.7,70003.142,-2.76,32.982,20.793,-2.84069247522
1517957293.7,70003.142,-2.76,32.979,20.772,-2.84121912172
1517957294.7,70003.132,-2.91,32.982,20.793,-2.84145120175
1517957295.7,70003.132,-2.91,32.982,20.772,-2.84139220131
1517957296.7,70003.132,-2.91,32.984,20.804,-2.84101655063
1517957297.7,70003.119,-3.09,32.982,20.761,-2.84109338193
1517957298.7,70003.119,-3.09,32.984,20.782,-2.84162583261
1517957299.7,70003.119,-3.09,32.982,20.782,-2.83550764348
1517957300.7,70003.142,-2.76,32.984,20.761,-2.82993719111
1517957301.7,70003.142,-2.76,32.983,20.761,-2.82491133811
1517957302.7,70003.142,-2.76,32.986,20.782,-2.82042694708
1517957303.7,70003.142,-2.76,32.983,20.772,-2.81701931851
1517957304.7,70003.165,-2.43,32.986,20.761,-2.81363434889
1517957305.7,70003.165,-2.43,32.983,20.761,-2.81026959804
1517957306.7,70003.165,-2.43,32.986,20.75,-2.80919455244
1517957307.7,70003.147,-2.69,32.983,20.74,-2.80830783765
1517957308.7,70003.147,-2.69,32.986,20.729,-2.80760893077
1517957309.7,70003.147,-2.69,32.984,20.718,-2.80893223141
1517957310.7,70003.127,-2.98,32.988,20.75,-2.81053598025
1517957311.7,70003.127,-2.98,32.986,20.74,-2.81242122308
1517957312.7,70003.127,-2.98,32.989,20.74,-2.8145890057
1517957313.7,70003.127,-2.98,32.986,20.729,-2.8198427904
1517957314.7,70003.106,-3.28,32.988,20.718,-2.82542312556
1517957315.7,70003.106,-3.28,32.985,20.718,-2.83133349718
1517957316.7,70003.106,-3.28,32.987,20.718,-2.83534370591
1517957317.7,70003.139,-2.81,32.984,20.718,-2.83899838686
1517957318.7,70003.139,-2.81,32.987,20.718,-2.84229937017
1517957319.7,70003.139,-2.81,32.986,20.718,-2.84729135674
1517957320.7,70003.139,-2.81,32.99,20.718,-2.85224421303
1517957321.7,70003.172,-2.33,32.988,20.707,-2.85716142504
1517957322.7,70003.172,-2.33,32.992,20.718,-2.86204647876
1517957323.7,70003.172,-2.33,32.988,20.697,-2.85990792619
1517957324.7,70003.139,-2.81,32.99,20.74,-2.85825763062
1517957325.7,70003.139,-2.81,32.986,20.707,-2.8570927161
1517957326.71,70003.139,-2.81,32.988,20.697,-2.85689213203
1517957327.71,70003.132,-2.91,32.987,20.697,-2.8567440993
1517957328.7,70003.132,-2.91,32.989,20.697,-2.85664635204
1517957329.7,70003.132,-2.91,32.988,20.697,-2.85832626984
1517957330.7,70003.132,-2.91,32.991,20.718,-2.85993507337
1517957331.7,70003.162,-2.48,32.99,20.675,-2.86147206543
1517957332.7,70003.162,-2.48,32.993,20.686,-2.86293654882
1517957333.71,70003.162,-2.48,32.991,20.664,-2.86524131356
1517957334.71,70003.127,-2.98,32.995,20.664,-2.86770974571
1517957335.71,70003.127,-2.98,32.99,20.675,-2.87034184526
1517957336.7,70003.127,-2.98,32.993,20.697,-2.87574126606
1517957337.7,70003.119,-3.09,32.989,20.697,-2.88134609904
1517957338.71,70003.119,-3.09,32.992,20.675,-2.8871586101
1517957339.71,70003.119,-3.09,32.991,20.707,-2.89116314538
1517957340.71,70003.119,-3.09,32.994,20.707,-2.89243609956
1517957341.71,70003.104,-3.31,32.991,20.697,-2.89385803639
1517957342.71,70003.104,-3.31,32.993,20.718,-2.89542677714
1517957343.71,70003.104,-3.31,32.989,20.697,-2.89733369413
1517957344.71,70003.119,-3.09,32.99,20.718,-2.89897545773
1517957345.71,70003.119,-3.09,32.989,20.707,-2.90035023779
1517957346.71,70003.119,-3.09,32.991,20.707,-2.90616455285
