time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid
14346,30.28,86.51,40.55,23.06,73.50,52.33
14347,30.30,86.53,40.55,23.06,73.50,52.33
14348,30.28,86.51,40.53,23.06,73.50,52.33
14349,30.30,86.53,40.53,23.06,73.50,52.31
14350,30.28,86.51,40.54,23.06,73.50,52.33
14351,30.28,86.51,40.54,23.06,73.50,52.32
14352,30.30,86.53,40.55,23.06,73.50,52.30
14353,30.30,86.53,40.54,23.07,73.52,52.33
14354,30.30,86.53,40.52,23.06,73.50,52.31
14355,30.30,86.53,40.55,23.06,73.50,52.33
14356,30.32,86.57,40.55,23.07,73.52,52.33
14357,30.30,86.53,40.55,23.05,73.48,52.31
14358,30.30,86.53,40.55,23.06,73.50,52.33
14359,30.30,86.53,40.55,23.05,73.48,52.33
14360,30.30,86.53,40.53,23.07,73.52,52.33
14361,30.31,86.55,40.55,23.08,73.54,52.33
14362,30.31,86.55,40.52,23.06,73.50,52.33
14363,30.28,86.51,40.52,23.08,73.54,52.30
14364,30.27,86.49,40.55,23.07,73.52,52.33
14365,30.28,86.51,40.53,23.07,73.52,52.30
14366,30.30,86.53,40.55,23.06,73.50,52.31
14367,30.28,86.51,40.53,23.07,73.52,52.30
14368,30.30,86.53,40.53,23.06,73.50,52.33
14369,30.28,86.51,40.53,23.05,73.48,52.30
14370,30.28,86.51,40.53,23.06,73.50,52.30
14371,30.30,86.53,40.53,23.06,73.50,52.31
14372,30.30,86.53,40.52,23.06,73.50,52.30
14373,30.30,86.53,40.53,23.06,73.50,52.30
14374,30.27,86.49,40.53,23.06,73.50,52.30
14375,30.30,86.53,40.52,23.06,73.50,52.31
14376,30.30,86.53,40.52,23.06,73.50,52.30
14377,30.28,86.51,40.52,23.06,73.50,52.30
14378,30.30,86.53,40.52,23.06,73.50,52.30
14379,30.27,86.49,40.51,23.07,73.52,52.30
14380,30.27,86.49,40.52,23.06,73.50,52.30
14381,30.27,86.49,40.51,23.03,73.46,52.31
14382,30.28,86.51,40.52,23.05,73.48,52.30
14383,30.28,86.51,40.52,23.05,73.48,52.30
14384,30.30,86.53,40.51,23.06,73.50,52.30
14385,30.30,86.53,40.53,23.06,73.50,52.28
14386,30.30,86.53,40.52,23.07,73.52,52.28
14387,30.28,86.51,40.52,23.06,73.50,52.30
14388,30.31,86.55,40.51,23.05,73.48,52.29
14389,30.27,86.49,40.51,23.03,73.46,52.31
14390,30.30,86.53,40.52,23.05,73.48,52.29
14391,30.28,86.51,40.51,23.05,73.48,52.28
14392,30.30,86.53,40.51,23.06,73.50,52.30
14393,30.28,86.51,40.53,23.05,73.48,52.30
14394,30.32,86.57,40.52,23.03,73.46,52.29
14395,30.30,86.53,40.51,23.03,73.46,52.30
14396,30.30,86.53,40.50,23.06,73.50,52.30
14397,30.30,86.53,40.51,23.07,73.52,52.29
14398,30.30,86.53,40.49,23.06,73.50,52.27
14399,30.30,86.53,40.51,23.05,73.48,52.29
14400,30.32,86.57,40.53,23.05,73.48,52.30
14401,30.28,86.51,40.52,23.03,73.46,52.29
14402,30.30,86.53,40.48,23.06,73.50,52.28
14403,30.30,86.53,40.50,23.05,73.48,52.30
14404,30.31,86.55,40.49,23.03,73.46,52.30
14405,30.30,86.53,40.50,23.05,73.48,52.29
14406,30.31,86.55,40.49,23.07,73.52,52.30
14407,30.32,86.57,40.49,23.03,73.46,52.28
14408,30.30,86.53,40.49,23.03,73.46,52.29
14409,30.28,86.51,40.49,23.06,73.50,52.29
14410,30.30,86.53,40.51,23.06,73.50,52.30
14411,30.31,86.55,40.50,23.05,73.48,52.30
14412,30.28,86.51,40.49,23.08,73.54,52.29
14413,30.30,86.53,40.49,23.06,73.50,52.30
14414,30.28,86.51,40.48,23.07,73.52,52.28
14415,30.30,86.53,40.49,23.06,73.50,52.29
14416,30.30,86.53,40.48,23.08,73.54,52.30
14417,30.28,86.51,40.47,23.07,73.52,52.30
14418,30.31,86.55,40.48,23.08,73.54,52.30
14419,30.30,86.53,40.48,23.06,73.50,52.28
14420,30.30,86.53,40.48,23.08,73.54,52.30
14421,30.28,86.51,40.49,23.05,73.48,52.30
14422,30.28,86.51,40.47,23.09,73.56,52.30
14423,30.27,86.49,40.48,23.06,73.50,52.29
14424,30.27,86.49,40.47,23.06,73.50,52.30
14425,30.27,86.49,40.46,23.05,73.48,52.30
14426,30.30,86.53,40.48,23.03,73.46,52.29
14427,30.26,86.47,40.47,23.03,73.46,52.30
14428,30.28,86.51,40.48,23.06,73.50,52.28
14429,30.27,86.49,40.49,23.05,73.48,52.29
14430,30.27,86.49,40.49,23.06,73.50,52.30
14431,30.27,86.49,40.48,23.05,73.48,52.27
14432,30.27,86.49,40.49,23.03,73.46,52.27
14433,30.27,86.49,40.48,23.05,73.48,52.25
14434,30.27,86.49,40.47,23.02,73.44,52.28
14435,30.24,86.44,40.49,23.01,73.42,52.26
14436,30.27,86.49,40.47,23.03,73.46,52.27
14437,30.27,86.49,40.49,23.01,73.42,52.27
14438,30.24,86.44,40.49,22.98,73.37,52.26
14439,30.27,86.49,40.49,22.97,73.35,52.27
14440,30.26,86.47,40.50,22.98,73.37,52.26
14441,30.25,86.45,40.49,22.99,73.39,52.24
14442,30.26,86.47,40.50,22.98,73.37,52.24
14443,30.26,86.47,40.51,22.98,73.37,52.26
14444,30.27,86.49,40.50,22.98,73.37,52.24
14445,30.27,86.49,40.48,22.97,73.35,52.24
14446,30.27,86.49,40.49,22.97,73.35,52.25
14447,30.30,86.53,40.49,22.98,73.37,52.26
14448,30.26,86.47,40.48,23.00,73.40,52.27
14449,30.27,86.49,40.49,22.98,73.37,52.26
14450,30.27,86.49,40.48,22.99,73.39,52.29
14451,30.27,86.49,40.49,22.99,73.39,52.29
14452,30.28,86.51,40.50,23.00,73.40,52.30
14453,30.25,86.45,40.46,23.00,73.40,52.30
14454,30.28,86.51,40.49,23.01,73.42,52.32
14455,30.25,86.45,40.49,23.01,73.42,52.31
14456,30.26,86.47,40.48,23.00,73.40,52.30
14457,30.25,86.45,40.49,23.01,73.42,52.31
14458,30.26,86.47,40.48,23.00,73.40,52.33
14459,30.24,86.44,40.49,22.99,73.39,52.28
14460,30.26,86.47,40.47,23.00,73.40,52.30
14461,30.25,86.45,40.50,22.99,73.39,52.32
14462,30.24,86.44,40.50,22.97,73.35,52.30
14463,30.24,86.44,40.49,22.98,73.37,52.29
14464,30.24,86.44,40.50,22.98,73.37,52.32
14465,30.23,86.42,40.49,22.98,73.37,52.30
14466,30.24,86.44,40.48,22.98,73.37,52.31
14467,30.24,86.44,40.49,22.98,73.37,52.31
14468,30.26,86.47,40.50,22.99,73.39,52.30
14469,30.24,86.44,40.47,23.01,73.42,52.33
14470,30.24,86.44,40.49,23.00,73.40,52.33
14471,30.25,86.45,40.50,23.00,73.40,52.33
14472,30.24,86.44,40.49,22.99,73.39,52.31
14473,30.22,86.40,40.50,22.99,73.39,52.31
14474,30.27,86.49,40.50,23.00,73.40,52.33
14475,30.24,86.44,40.50,22.99,73.39,52.31
14476,30.25,86.45,40.50,22.99,73.39,52.32
14477,30.25,86.45,40.50,22.99,73.39,52.32
14478,30.25,86.45,40.51,22.97,73.35,52.30
14479,30.23,86.42,40.51,22.99,73.39,52.32
14480,30.23,86.42,40.50,22.97,73.35,52.31
14481,30.27,86.49,40.51,23.00,73.40,52.31
14482,30.25,86.45,40.50,22.99,73.39,52.33
14483,30.26,86.47,40.52,22.98,73.37,52.30
14484,30.22,86.40,40.50,22.97,73.35,52.32
14485,30.26,86.47,40.51,22.98,73.37,52.30
14486,30.24,86.44,40.50,22.98,73.37,52.33
14487,30.25,86.45,40.49,22.98,73.37,52.31
14488,30.25,86.45,40.50,22.97,73.35,52.32
14489,30.25,86.45,40.51,22.97,73.35,52.31
14490,30.24,86.44,40.49,22.98,73.37,52.30
14491,30.23,86.42,40.49,22.98,73.37,52.31
14492,30.24,86.44,40.49,22.97,73.35,52.32
14493,30.25,86.45,40.49,22.98,73.37,52.33
14494,30.23,86.42,40.49,22.98,73.37,52.33
14495,30.24,86.44,40.50,23.00,73.40,52.33
14496,30.21,86.38,40.48,22.98,73.37,52.33
14497,30.23,86.42,40.49,23.00,73.40,52.34
14498,30.22,86.40,40.50,22.99,73.39,52.34
14499,30.24,86.44,40.50,22.97,73.35,52.33
14500,30.24,86.44,40.51,23.00,73.40,52.35
14501,30.25,86.45,40.50,23.00,73.40,52.36
14502,30.23,86.42,40.50,23.01,73.42,52.35
14503,30.24,86.44,40.49,22.98,73.37,52.33
14504,30.24,86.44,40.49,22.99,73.39,52.34
14505,30.24,86.44,40.50,22.98,73.37,52.35
14506,30.26,86.47,40.50,23.00,73.40,52.35
14507,30.27,86.49,40.50,22.98,73.37,52.32
14508,30.30,86.53,40.51,22.97,73.35,52.32
14509,30.30,86.53,40.51,22.97,73.35,52.33
14510,30.28,86.51,40.51,22.97,73.35,52.33
14511,30.28,86.51,40.51,22.98,73.37,52.33
14512,30.27,86.49,40.50,22.97,73.35,52.33
14513,30.28,86.51,40.49,22.96,73.33,52.33
14514,30.25,86.45,40.49,22.97,73.35,52.33
14515,30.30,86.53,40.49,22.99,73.39,52.32
14516,30.30,86.53,40.49,22.98,73.37,52.33
14517,30.27,86.49,40.49,22.98,73.37,52.35
14518,30.28,86.51,40.49,22.97,73.35,52.34
14519,30.28,86.51,40.49,23.00,73.40,52.34
14520,30.27,86.49,40.46,22.99,73.39,52.34
14521,30.28,86.51,40.48,23.00,73.40,52.36
14522,30.26,86.47,40.46,23.00,73.40,52.36
14523,30.28,86.51,40.46,22.98,73.37,52.35
14524,30.27,86.49,40.46,22.98,73.37,52.34
14525,30.26,86.47,40.47,23.00,73.40,52.34
14526,30.27,86.49,40.48,22.99,73.39,52.33
14527,30.25,86.45,40.46,22.99,73.39,52.33
14528,30.26,86.47,40.45,23.00,73.40,52.34
14529,30.27,86.49,40.47,22.97,73.35,52.33
14530,30.27,86.49,40.46,22.98,73.37,52.35
14531,30.25,86.45,40.45,22.98,73.37,52.34
14532,30.24,86.44,40.45,22.97,73.35,52.33
14533,30.26,86.47,40.46,22.98,73.37,52.36
14534,30.24,86.44,40.45,22.97,73.35,52.34
14535,30.27,86.49,40.44,22.97,73.35,52.34
14536,30.27,86.49,40.46,22.97,73.35,52.35
14537,30.25,86.45,40.45,22.96,73.33,52.35
14538,30.26,86.47,40.45,22.97,73.35,52.33
14539,30.24,86.44,40.45,22.96,73.33,52.33
14540,30.25,86.45,40.43,22.97,73.35,52.35
14541,30.26,86.47,40.44,22.95,73.31,52.33
14542,30.25,86.45,40.43,22.95,73.31,52.36
14543,30.25,86.45,40.44,22.95,73.31,52.35
14544,30.24,86.44,40.45,22.94,73.29,52.33
14545,30.25,86.45,40.45,22.94,73.29,52.33
14546,30.25,86.45,40.46,22.93,73.27,52.36
14547,30.23,86.42,40.44,22.94,73.29,52.35
14548,30.25,86.45,40.45,22.94,73.29,52.33
14549,30.25,86.45,40.43,22.92,73.25,52.36
14550,30.25,86.45,40.43,22.93,73.27,52.33
14551,30.27,86.49,40.45,22.93,73.27,52.35
14552,30.26,86.47,40.43,22.94,73.29,52.34
14553,30.24,86.44,40.45,22.92,73.25,52.36
14554,30.25,86.45,40.44,22.93,73.27,52.36
14555,30.26,86.47,40.45,22.92,73.25,52.35
14556,30.28,86.51,40.46,22.95,73.31,52.33
14557,30.27,86.49,40.46,22.94,73.29,52.36
14558,30.27,86.49,40.45,22.94,73.29,52.33
14559,30.24,86.44,40.46,22.93,73.27,52.36
14560,30.27,86.49,40.44,22.94,73.29,52.35
14561,30.28,86.51,40.44,22.96,73.33,52.38
14562,30.26,86.47,40.45,22.94,73.29,52.37
14563,30.24,86.44,40.45,22.94,73.29,52.36
14564,30.26,86.47,40.43,22.95,73.31,52.36
14565,30.25,86.45,40.43,22.92,73.25,52.38
14566,30.26,86.47,40.45,22.92,73.25,52.37
14567,30.26,86.47,40.45,22.93,73.27,52.36
14568,30.25,86.45,40.43,22.93,73.27,52.38
14569,30.26,86.47,40.43,22.93,73.27,52.40
14570,30.26,86.47,40.44,22.92,73.25,52.37
14571,30.25,86.45,40.43,22.91,73.23,52.36
14572,30.25,86.45,40.43,22.91,73.23,52.37
14573,30.25,86.45,40.45,22.91,73.23,52.37
14574,30.24,86.44,40.42,22.92,73.25,52.40
14575,30.25,86.45,40.43,22.93,73.27,52.37
14576,30.26,86.47,40.43,22.91,73.23,52.36
14577,30.25,86.45,40.43,22.90,73.21,52.36
14578,30.23,86.42,40.43,22.92,73.25,52.36
14579,30.26,86.47,40.43,22.92,73.25,52.38
14580,30.25,86.45,40.44,22.91,73.23,52.38
14581,30.25,86.45,40.44,22.92,73.25,52.38
14582,30.28,86.51,40.45,22.92,73.25,52.36
14583,30.25,86.45,40.45,22.91,73.23,52.38
14584,30.27,86.49,40.45,22.93,73.27,52.40
14585,30.27,86.49,40.43,22.90,73.21,52.38
14586,30.27,86.49,40.44,22.93,73.27,52.41
14587,30.28,86.51,40.46,22.92,73.25,52.40
14588,30.26,86.47,40.43,22.93,73.27,52.41
14589,30.26,86.47,40.43,22.92,73.25,52.41
14590,30.26,86.47,40.43,22.93,73.27,52.42
14591,30.27,86.49,40.43,22.92,73.25,52.41
14592,30.26,86.47,40.43,22.91,73.23,52.40
14593,30.24,86.44,40.42,22.92,73.25,52.42
14594,30.24,86.44,40.43,22.91,73.23,52.40
14595,30.24,86.44,40.43,22.92,73.25,52.40
14596,30.24,86.44,40.42,22.90,73.21,52.40
14597,30.24,86.44,40.42,22.91,73.23,52.42
14598,30.26,86.47,40.44,22.91,73.23,52.42
14599,30.26,86.47,40.43,22.94,73.29,52.44
14600,30.25,86.45,40.44,22.92,73.25,52.43
14601,30.26,86.47,40.42,22.91,73.23,52.42
14602,30.25,86.45,40.42,22.91,73.23,52.43
14603,30.25,86.45,40.42,22.91,73.23,52.43
14604,30.25,86.45,40.42,22.91,73.23,52.42
14605,30.25,86.45,40.43,22.90,73.21,52.45
14606,30.24,86.44,40.42,22.90,73.21,52.41
14607,30.23,86.42,40.42,22.91,73.23,52.41
14608,30.23,86.42,40.42,22.91,73.23,52.43
14609,30.24,86.44,40.42,22.90,73.21,52.42
14610,30.24,86.44,40.41,22.92,73.25,52.43
14611,30.23,86.42,40.43,22.92,73.25,52.43
14612,30.23,86.42,40.41,22.91,73.23,52.43
14613,30.24,86.44,40.43,22.92,73.25,52.43
14614,30.24,86.44,40.44,22.92,73.25,52.43
14615,30.23,86.42,40.43,22.92,73.25,52.44
14616,30.23,86.42,40.43,22.94,73.29,52.46
14617,30.24,86.44,40.44,22.92,73.25,52.44
14618,30.23,86.42,40.42,22.93,73.27,52.43
14619,30.23,86.42,40.43,22.91,73.23,52.44
14620,30.22,86.40,40.43,22.93,73.27,52.45
14621,30.22,86.40,40.44,22.94,73.29,52.44
14622,30.22,86.40,40.45,22.93,73.27,52.43
14623,30.22,86.40,40.44,22.91,73.23,52.43
14624,30.23,86.42,40.45,22.93,73.27,52.44
14625,30.23,86.42,40.43,22.92,73.25,52.44
14626,30.20,86.36,40.45,22.90,73.21,52.42
14627,30.24,86.44,40.44,22.92,73.25,52.43
14628,30.22,86.40,40.45,22.90,73.21,52.42
14629,30.23,86.42,40.45,22.88,73.19,52.42
14630,30.23,86.42,40.43,22.88,73.19,52.41
14631,30.24,86.44,40.46,22.90,73.21,52.41
14632,30.23,86.42,40.44,22.90,73.21,52.41
14633,30.23,86.42,40.44,22.88,73.19,52.42
14634,30.24,86.44,40.46,22.87,73.17,52.42
14635,30.22,86.40,40.43,22.87,73.17,52.40
14636,30.23,86.42,40.45,22.87,73.17,52.40
14637,30.25,86.45,40.43,22.86,73.15,52.40
14638,30.22,86.40,40.46,22.90,73.21,52.42
14639,30.24,86.44,40.44,22.86,73.15,52.43
14640,30.23,86.42,40.45,22.85,73.13,52.43
14641,30.23,86.42,40.43,22.87,73.17,52.43
14642,30.24,86.44,40.43,22.84,73.12,52.42
14643,30.23,86.42,40.46,22.86,73.15,52.42
14644,30.23,86.42,40.43,22.86,73.15,52.43
14645,30.23,86.42,40.43,22.87,73.17,52.43
14646,30.23,86.42,40.42,22.91,73.23,52.43
14647,30.25,86.45,40.42,22.91,73.23,52.43
14648,30.23,86.42,40.44,22.90,73.21,52.43
14649,30.25,86.45,40.44,22.90,73.21,52.44
14650,30.25,86.45,40.43,22.92,73.25,52.45
14651,30.27,86.49,40.43,22.88,73.19,52.43
14652,30.25,86.45,40.44,22.92,73.25,52.45
14653,30.27,86.49,40.43,22.91,73.23,52.43
14654,30.25,86.45,40.41,22.92,73.25,52.44
14655,30.25,86.45,40.43,22.94,73.29,52.44
14656,30.24,86.44,40.42,22.93,73.27,52.45
14657,30.25,86.45,40.41,22.94,73.29,52.46
14658,30.25,86.45,40.42,22.94,73.29,52.44
14659,30.25,86.45,40.43,22.93,73.27,52.45
14660,30.26,86.47,40.42,22.94,73.29,52.44
14661,30.27,86.49,40.41,22.93,73.27,52.45
14662,30.26,86.47,40.42,22.93,73.27,52.44
14663,30.25,86.45,40.39,22.93,73.27,52.43
14664,30.26,86.47,40.39,22.91,73.23,52.43
14665,30.25,86.45,40.40,22.94,73.29,52.43
14666,30.25,86.45,40.39,22.93,73.27,52.42
14667,30.26,86.47,40.41,22.93,73.27,52.40
14668,30.26,86.47,40.39,22.94,73.29,52.41
14669,30.26,86.47,40.39,22.92,73.25,52.43
14670,30.25,86.45,40.41,22.93,73.27,52.40
14671,30.24,86.44,40.41,22.92,73.25,52.41
14672,30.25,86.45,40.39,22.91,73.23,52.40
14673,30.25,86.45,40.39,22.94,73.29,52.43
14674,30.24,86.44,40.40,22.96,73.33,52.41
14675,30.25,86.45,40.39,22.95,73.31,52.38
14676,30.26,86.47,40.39,22.94,73.29,52.42
14677,30.26,86.47,40.39,22.93,73.27,52.39
14678,30.27,86.49,40.39,22.94,73.29,52.40
14679,30.27,86.49,40.40,22.92,73.25,52.40
14680,30.26,86.47,40.39,22.91,73.23,52.39
14681,30.25,86.45,40.39,22.91,73.23,52.39
14682,30.27,86.49,40.40,22.91,73.23,52.37
14683,30.26,86.47,40.39,22.91,73.23,52.37
14684,30.25,86.45,40.39,22.91,73.23,52.37
14685,30.27,86.49,40.37,22.91,73.23,52.39
14686,30.27,86.49,40.37,22.93,73.27,52.38
14687,30.26,86.47,40.38,22.94,73.29,52.38
14688,30.27,86.49,40.37,22.91,73.23,52.39
14689,30.27,86.49,40.39,22.94,73.29,52.40
14690,30.32,86.57,40.38,22.92,73.25,52.37
14691,30.30,86.53,40.38,22.92,73.25,52.38
14692,30.30,86.53,40.38,22.92,73.25,52.38
14693,30.30,86.53,40.38,22.92,73.25,52.37
14694,30.28,86.51,40.37,22.93,73.27,52.39
14695,30.28,86.51,40.37,22.93,73.27,52.38
14696,30.30,86.53,40.38,22.93,73.27,52.36
14697,30.27,86.49,40.36,22.94,73.29,52.37
14698,30.28,86.51,40.36,22.95,73.31,52.36
14699,30.28,86.51,40.36,22.92,73.25,52.35
14700,30.26,86.47,40.34,22.93,73.27,52.36
14701,30.28,86.51,40.36,22.94,73.29,52.38
14702,30.28,86.51,40.33,22.94,73.29,52.36
14703,30.28,86.51,40.36,22.94,73.29,52.38
14704,30.27,86.49,40.35,22.94,73.29,52.35
14705,30.28,86.51,40.35,22.95,73.31,52.36
14706,30.27,86.49,40.34,22.94,73.29,52.37
14707,30.25,86.45,40.34,22.95,73.31,52.36
14708,30.28,86.51,40.35,22.95,73.31,52.38
14709,30.27,86.49,40.33,22.95,73.31,52.36
14710,30.26,86.47,40.35,22.97,73.35,52.36
14711,30.27,86.49,40.33,22.94,73.29,52.35
14712,30.28,86.51,40.33,22.95,73.31,52.35
14713,30.27,86.49,40.32,22.93,73.27,52.35
14714,30.27,86.49,40.33,22.97,73.35,52.36
14715,30.27,86.49,40.33,22.95,73.31,52.37
14716,30.27,86.49,40.34,22.94,73.29,52.33
14717,30.27,86.49,40.33,22.94,73.29,52.36
14718,30.26,86.47,40.32,22.95,73.31,52.35
14719,30.28,86.51,40.33,22.94,73.29,52.34
14720,30.25,86.45,40.33,22.94,73.29,52.35
14721,30.26,86.47,40.33,22.94,73.29,52.33
14722,30.26,86.47,40.32,22.92,73.25,52.33
14723,30.25,86.45,40.33,22.92,73.25,52.32
14724,30.27,86.49,40.33,22.94,73.29,52.33
14725,30.28,86.51,40.34,22.94,73.29,52.32
14726,30.28,86.51,40.31,22.95,73.31,52.33
14727,30.27,86.49,40.31,22.95,73.31,52.33
14728,30.25,86.45,40.33,22.95,73.31,52.32
14729,30.26,86.47,40.32,22.97,73.35,52.32
14730,30.27,86.49,40.33,22.97,73.35,52.33
14731,30.24,86.44,40.33,22.94,73.29,52.33
14732,30.24,86.44,40.32,22.96,73.33,52.33
14733,30.25,86.45,40.33,22.94,73.29,52.33
14734,30.25,86.45,40.33,22.96,73.33,52.33
14735,30.24,86.44,40.33,22.97,73.35,52.32
14736,30.24,86.44,40.33,22.96,73.33,52.31
14737,30.24,86.44,40.33,22.95,73.31,52.32
14738,30.27,86.49,40.33,22.96,73.33,52.32
14739,30.25,86.45,40.33,22.96,73.33,52.32
14740,30.25,86.45,40.34,22.97,73.35,52.33
14741,30.25,86.45,40.33,22.97,73.35,52.30
14742,30.24,86.44,40.32,22.95,73.31,52.32
14743,30.24,86.44,40.33,22.96,73.33,52.32
14744,30.24,86.44,40.33,22.96,73.33,52.29
14745,30.23,86.42,40.31,22.98,73.37,52.32
14746,30.26,86.47,40.33,22.97,73.35,52.32
14747,30.24,86.44,40.33,22.96,73.33,52.30
14748,30.24,86.44,40.33,22.97,73.35,52.31
14749,30.23,86.42,40.33,22.97,73.35,52.30
14750,30.25,86.45,40.33,22.97,73.35,52.29
14751,30.25,86.45,40.33,23.00,73.40,52.33
14752,30.26,86.47,40.34,22.99,73.39,52.30
14753,30.24,86.44,40.33,23.00,73.40,52.31
14754,30.25,86.45,40.33,22.97,73.35,52.30
14755,30.24,86.44,40.34,22.97,73.35,52.29
14756,30.24,86.44,40.34,22.98,73.37,52.29
14757,30.25,86.45,40.33,22.98,73.37,52.30
14758,30.24,86.44,40.33,22.99,73.39,52.29
14759,30.27,86.49,40.33,22.97,73.35,52.28
14760,30.26,86.47,40.33,22.98,73.37,52.29
14761,30.25,86.45,40.33,22.98,73.37,52.28
14762,30.25,86.45,40.35,22.99,73.39,52.27
14763,30.27,86.49,40.33,22.99,73.39,52.28
14764,30.24,86.44,40.33,22.99,73.39,52.27
14765,30.26,86.47,40.33,22.98,73.37,52.25
14766,30.27,86.49,40.33,22.99,73.39,52.26
14767,30.24,86.44,40.33,22.97,73.35,52.27
14768,30.24,86.44,40.33,22.97,73.35,52.24
14769,30.24,86.44,40.33,22.99,73.39,52.25
14770,30.25,86.45,40.33,22.99,73.39,52.24
14771,30.27,86.49,40.33,22.99,73.39,52.25
14772,30.24,86.44,40.32,22.98,73.37,52.24
14773,30.26,86.47,40.33,22.97,73.35,52.25
14774,30.24,86.44,40.32,22.99,73.39,52.24
14775,30.27,86.49,40.33,22.98,73.37,52.24
14776,30.27,86.49,40.33,22.98,73.37,52.24
14777,30.26,86.47,40.32,22.99,73.39,52.24
14778,30.26,86.47,40.35,23.00,73.40,52.25
14779,30.25,86.45,40.33,22.99,73.39,52.24
14780,30.26,86.47,40.33,22.98,73.37,52.24
14781,30.26,86.47,40.31,22.99,73.39,52.24
14782,30.27,86.49,40.31,23.00,73.40,52.25
14783,30.27,86.49,40.32,23.01,73.42,52.26
14784,30.27,86.49,40.32,23.01,73.42,52.26
14785,30.26,86.47,40.32,23.03,73.46,52.27
14786,30.26,86.47,40.30,23.02,73.44,52.25
14787,30.27,86.49,40.32,23.01,73.42,52.24
14788,30.27,86.49,40.32,23.01,73.42,52.25
14789,30.26,86.47,40.32,23.02,73.44,52.25
14790,30.26,86.47,40.32,23.02,73.44,52.25
14791,30.25,86.45,40.31,23.00,73.40,52.24
14792,30.24,86.44,40.33,23.02,73.44,52.23
14793,30.25,86.45,40.33,23.00,73.40,52.25
14794,30.25,86.45,40.32,23.00,73.40,52.22
14795,30.27,86.49,40.31,23.00,73.40,52.22
14796,30.25,86.45,40.32,23.00,73.40,52.22
14797,30.26,86.47,40.30,22.99,73.39,52.20
14798,30.26,86.47,40.32,23.00,73.40,52.20
14799,30.26,86.47,40.32,23.01,73.42,52.21
14800,30.27,86.49,40.31,22.98,73.37,52.20
14801,30.26,86.47,40.32,22.99,73.39,52.17
14802,30.25,86.45,40.31,22.99,73.39,52.18
14803,30.26,86.47,40.32,23.00,73.40,52.19
14804,30.25,86.45,40.32,22.98,73.37,52.18
14805,30.26,86.47,40.32,23.00,73.40,52.20
14806,30.26,86.47,40.32,22.99,73.39,52.17
14807,30.27,86.49,40.32,23.01,73.42,52.19
14808,30.26,86.47,40.32,22.98,73.37,52.17
14809,30.26,86.47,40.31,22.99,73.39,52.16
14810,30.28,86.51,40.31,23.01,73.42,52.19
14811,30.25,86.45,40.32,23.00,73.40,52.18
14812,30.26,86.47,40.30,22.99,73.39,52.18
14813,30.25,86.45,40.31,22.99,73.39,52.18
14814,30.27,86.49,40.30,23.00,73.40,52.17
14815,30.27,86.49,40.31,22.99,73.39,52.17
14816,30.25,86.45,40.30,22.98,73.37,52.16
14817,30.27,86.49,40.31,22.97,73.35,52.16
14818,30.28,86.51,40.31,22.98,73.37,52.15
14819,30.27,86.49,40.32,22.97,73.35,52.15
14820,30.26,86.47,40.31,22.98,73.37,52.15
14821,30.27,86.49,40.31,23.00,73.40,52.16
14822,30.26,86.47,40.31,23.00,73.40,52.17
14823,30.27,86.49,40.30,23.02,73.44,52.17
14824,30.30,86.53,40.30,23.00,73.40,52.17
14825,30.27,86.49,40.30,23.02,73.44,52.18
14826,30.25,86.45,40.30,23.02,73.44,52.17
14827,30.26,86.47,40.30,23.02,73.44,52.16
14828,30.27,86.49,40.32,23.03,73.46,52.17
14829,30.27,86.49,40.30,23.03,73.46,52.16
14830,30.26,86.47,40.30,23.06,73.50,52.17
14831,30.26,86.47,40.29,23.07,73.52,52.17
14832,30.30,86.53,40.32,23.07,73.52,52.18
14833,30.27,86.49,40.32,23.06,73.50,52.17
14834,30.27,86.49,40.30,23.06,73.50,52.16
14835,30.25,86.45,40.31,23.06,73.50,52.14
14836,30.27,86.49,40.30,23.06,73.50,52.14
14837,30.27,86.49,40.30,23.06,73.50,52.15
14838,30.25,86.45,40.29,23.08,73.54,52.14
14839,30.25,86.45,40.30,23.05,73.48,52.14
14840,30.26,86.47,40.30,23.02,73.44,52.11
14841,30.27,86.49,40.30,23.05,73.48,52.11
14842,30.26,86.47,40.30,23.03,73.46,52.11
14843,30.25,86.45,40.29,23.02,73.44,52.10
14844,30.24,86.44,40.28,23.02,73.44,52.11
14845,30.27,86.49,40.30,23.00,73.40,52.09
14846,30.24,86.44,40.31,23.01,73.42,52.10
14847,30.27,86.49,40.30,23.01,73.42,52.11
14848,30.24,86.44,40.28,23.00,73.40,52.10
14849,30.25,86.45,40.31,23.01,73.42,52.10
14850,30.27,86.49,40.31,23.02,73.44,52.08
14851,30.27,86.49,40.30,23.05,73.48,52.09
14852,30.25,86.45,40.32,23.02,73.44,52.10
14853,30.25,86.45,40.30,23.02,73.44,52.07
14854,30.25,86.45,40.32,23.01,73.42,52.08
14855,30.25,86.45,40.30,23.01,73.42,52.08
14856,30.26,86.47,40.31,23.03,73.46,52.08
14857,30.26,86.47,40.30,23.03,73.46,52.07
14858,30.25,86.45,40.31,23.03,73.46,52.07
14859,30.27,86.49,40.30,23.01,73.42,52.07
14860,30.25,86.45,40.30,23.01,73.42,52.06
14861,30.26,86.47,40.30,23.02,73.44,52.05
