timestamp,ltz1000-3-to-4-lipo-3s
1515474558.965,17595.8
1515474562.311,17595.9
1515474565.657,17596.0
1515474569.002,17595.8
1515474572.347,17595.8
1515474575.693,17596.3
1515474579.038,17596.1
1515474582.384,17596.0
1515474585.729,17596.0
1515474589.074,17596.0
1515474592.420,17596.2
1515474595.765,17596.1
1515474599.110,17596.1
1515474602.456,17596.4
1515474605.802,17596.2
1515474609.147,17596.4
1515474612.492,17596.6
1515474615.838,17596.3
1515474619.183,17596.0
1515474622.529,17596.3
1515474625.874,17596.1
1515474629.219,17596.2
1515474632.565,17596.2
1515474635.910,17595.8
1515474639.256,17596.2
1515474642.601,17596.3
1515474645.946,17596.4
1515474649.292,17596.5
1515474652.638,17596.2
1515474655.982,17596.2
1515474659.328,17596.4
1515474662.674,17596.2
1515474666.018,17595.6
1515474669.365,17596.0
1515474672.709,17595.9
1515474676.055,17595.8
1515474679.401,17596.2
1515474682.746,17596.2
1515474686.091,17596.3
1515474689.437,17596.0
1515474692.783,17596.2
1515474696.127,17596.3
1515474699.473,17596.3
1515474702.819,17596.5
1515474706.164,17596.2
1515474709.509,17596.4
1515474712.855,17596.3
1515474716.200,17596.6
1515474719.546,17596.5
1515474722.891,17596.1
1515474726.236,17596.1
1515474729.582,17595.9
1515474732.928,17596.1
1515474736.272,17595.7
1515474739.618,17595.9
1515474742.964,17595.9
1515474746.309,17596.2
1515474749.654,17595.7
1515474753.000,17596.3
1515474756.346,17596.4
1515474759.690,17596.6
1515474763.036,17596.4
1515474766.382,17596.5
1515474769.727,17596.5
1515474773.072,17596.3
1515474776.418,17596.3
1515474779.764,17596.1
1515474783.108,17596.1
1515474786.454,17596.3
1515474789.800,17596.1
1515474793.145,17596.1
1515474796.490,17596.3
1515474799.835,17596.1
1515474803.181,17596.2
1515474806.527,17596.1
1515474809.871,17596.1
1515474813.217,17596.3
1515474816.563,17596.1
1515474819.909,17596.4
1515474823.253,17596.5
1515474826.599,17595.9
1515474829.945,17595.3
1515474833.289,17595.6
1515474836.635,17595.7
1515474839.981,17595.8
1515474843.327,17596.2
1515474846.672,17596.4
1515474850.017,17596.1
1515474853.363,17596.2
1515474856.708,17596.5
1515474860.053,17596.6
1515474863.399,17596.8
1515474866.744,17597.0
1515474870.089,17596.7
1515474873.435,17596.3
1515474876.780,17595.6
1515474880.125,17596.0
1515474883.471,17595.9
1515474886.817,17596.1
1515474890.162,17596.2
1515474893.507,17596.2
1515474896.853,17596.4
1515474900.199,17596.5
1515474903.543,17595.9
1515474906.889,17596.3
1515474910.235,17596.0
1515474913.580,17595.9
1515474916.925,17596.3
1515474920.271,17596.1
1515474923.616,17596.2
1515474926.962,17596.4
1515474930.307,17596.0
1515474933.652,17595.9
1515474936.998,17595.8
1515474940.343,17595.7
1515474943.689,17596.0
1515474947.034,17596.3
1515474950.379,17596.3
1515474953.725,17596.4
1515474957.070,17596.5
1515474960.416,17596.5
1515474963.761,17596.8
1515474967.107,17596.3
1515474970.452,17596.1
1515474973.797,17596.1
1515474977.143,17596.5
1515474980.489,17596.6
1515474983.833,17595.9
1515474987.179,17596.2
1515474990.525,17596.5
1515474993.870,17596.2
1515474997.215,17596.4
1515475000.561,17595.8
1515475003.906,17596.7
1515475007.252,17596.2
1515475010.597,17596.0
1515475013.943,17596.4
1515475017.288,17596.5
1515475020.633,17596.5
1515475023.978,17596.5
1515475027.324,17596.4
1515475030.670,17596.5
1515475034.015,17596.7
1515475037.360,17596.7
1515475040.706,17596.8
1515475044.052,17596.7
1515475047.396,17597.2
1515475050.742,17597.1
1515475054.088,17597.1
1515475057.433,17597.1
1515475060.778,17597.2
1515475064.124,17597.3
1515475067.469,17597.0
1515475070.814,17597.3
1515475074.160,17596.7
1515475077.505,17596.9
1515475080.851,17596.8
1515475084.197,17596.9
1515475087.541,17596.6
1515475090.887,17596.5
1515475094.233,17596.6
1515475097.577,17596.9
1515475100.923,17597.2
1515475104.269,17596.7
1515475107.614,17596.8
1515475110.959,17596.8
1515475114.305,17597.1
1515475117.650,17597.2
1515475120.996,17597.3
1515475124.341,17597.0
1515475127.686,17597.0
1515475131.032,17597.1
1515475134.378,17597.2
1515475137.723,17597.0
1515475141.068,17596.7
1515475144.414,17596.7
1515475147.759,17596.6
1515475151.105,17596.7
1515475154.450,17596.9
1515475157.795,17596.8
1515475161.141,17596.7
1515475164.486,17596.8
1515475167.832,17597.0
1515475171.177,17596.8
1515475174.523,17596.5
1515475177.868,17596.6
1515475181.213,17596.8
1515475184.559,17596.6
1515475187.904,17596.6
1515475191.249,17596.4
1515475194.595,17595.9
1515475197.941,17596.1
1515475201.285,17595.8
1515475204.631,17595.6
1515475207.977,17595.7
1515475211.322,17595.4
1515475214.667,17595.5
1515475218.013,17596.0
1515475221.358,17596.0
1515475224.704,17595.7
1515475228.049,17595.9
1515475231.394,17596.0
1515475234.740,17595.4
1515475238.086,17595.2
1515475241.430,17595.1
1515475244.776,17594.8
1515475248.121,17595.4
1515475251.467,17595.3
1515475254.812,17595.4
1515475258.158,17595.4
1515475261.503,17595.3
1515475264.849,17595.3
1515475268.194,17595.5
1515475271.540,17595.6
1515475274.885,17595.3
1515475278.230,17595.5
1515475281.576,17595.4
1515475284.921,17594.9
1515475288.267,17595.3
1515475291.612,17595.3
1515475294.957,17595.3
1515475298.303,17595.9
1515475301.649,17596.4
1515475304.993,17595.8
1515475308.339,17595.9
1515475311.685,17596.1
1515475315.030,17595.5
1515475318.375,17595.8
1515475321.721,17596.0
1515475325.066,17595.3
1515475328.412,17594.9
1515475331.757,17594.5
1515475335.102,17594.8
1515475338.448,17594.4
1515475341.794,17594.6
1515475345.138,17594.6
1515475348.484,17595.0
1515475351.830,17594.9
1515475355.174,17595.5
1515475358.520,17594.8
1515475361.866,17594.7
1515475365.212,17594.9
1515475368.556,17595.0
1515475371.902,17595.1
1515475375.248,17595.0
1515475378.592,17595.1
1515475381.938,17595.2
1515475385.284,17595.4
1515475388.630,17595.2
1515475391.974,17595.1
1515475395.320,17595.1
1515475398.666,17595.3
1515475402.010,17595.3
1515475405.356,17595.7
1515475408.702,17595.4
1515475412.047,17595.4
1515475415.392,17595.4
1515475418.738,17595.2
1515475422.083,17595.5
1515475425.429,17595.1
1515475428.774,17595.2
1515475432.119,17594.9
1515475435.465,17594.5
1515475438.810,17595.0
1515475442.156,17594.5
1515475445.501,17594.9
1515475448.847,17595.1
1515475452.192,17594.9
1515475455.537,17594.9
1515475458.883,17594.8
1515475462.228,17595.5
1515475465.574,17595.1
1515475468.919,17595.2
1515475472.264,17595.3
1515475475.610,17595.6
1515475478.955,17595.0
1515475482.301,17594.9
1515475485.646,17594.8
1515475488.991,17595.0
1515475492.337,17595.2
1515475495.682,17595.4
1515475499.028,17595.1
1515475502.373,17594.9
1515475505.719,17595.1
1515475509.064,17595.0
1515475512.409,17595.0
1515475515.755,17595.3
1515475519.100,17595.3
1515475522.446,17595.5
1515475525.792,17595.7
1515475529.136,17595.8
1515475532.482,17596.2
1515475535.828,17596.3
1515475539.172,17596.4
1515475542.518,17595.9
1515475545.864,17596.3
1515475549.209,17596.6
1515475552.554,17596.3
1515475555.908,17596.3
1515475559.246,17596.3
1515475562.590,17596.6
1515475565.936,17596.5
1515475569.282,17596.5
1515475572.627,17596.0
1515475575.973,17595.8
1515475579.318,17595.6
1515475582.663,17594.9
1515475586.009,17594.8
1515475589.354,17594.9
1515475592.699,17594.7
1515475596.045,17594.9
1515475599.390,17595.0
1515475602.736,17594.9
1515475606.081,17594.6
1515475609.427,17595.0
1515475612.772,17594.8
1515475616.117,17594.3
1515475619.463,17594.3
1515475622.809,17594.4
1515475626.154,17594.6
1515475629.499,17594.6
1515475632.844,17594.4
1515475636.190,17594.6
1515475639.535,17594.6
1515475642.881,17594.5
1515475646.226,17594.6
1515475649.572,17594.7
1515475652.916,17594.9
1515475656.262,17595.1
1515475659.608,17594.9
1515475662.954,17595.2
1515475666.299,17594.9
1515475669.644,17595.0
1515475672.989,17594.9
1515475676.335,17594.7
1515475679.680,17594.9
1515475683.025,17594.7
1515475686.371,17594.5
1515475689.717,17594.7
1515475693.062,17594.6
1515475696.407,17594.7
1515475699.753,17594.4
1515475703.098,17594.3
1515475706.444,17594.3
1515475709.789,17593.9
1515475713.134,17594.1
1515475716.480,17594.4
1515475719.825,17594.2
1515475723.171,17594.4
1515475726.516,17594.4
1515475729.862,17594.3
1515475733.207,17594.4
1515475736.553,17594.4
1515475739.898,17594.3
1515475743.243,17594.0
1515475746.589,17594.5
1515475749.934,17594.4
1515475753.279,17594.4
1515475756.625,17594.1
1515475759.970,17594.4
1515475763.316,17594.4
1515475766.661,17594.3
1515475770.007,17594.3
1515475773.352,17594.2
1515475776.697,17594.4
1515475780.043,17593.6
1515475783.389,17594.0
1515475786.733,17594.0
1515475790.079,17594.2
1515475793.425,17594.3
1515475796.770,17594.2
1515475800.115,17594.1
1515475803.461,17594.1
1515475806.806,17593.9
1515475810.151,17594.0
1515475813.497,17594.1
1515475816.843,17594.3
1515475820.187,17594.3
1515475823.533,17594.0
1515475826.879,17594.0
1515475830.224,17593.9
1515475833.569,17594.2
1515475836.915,17594.6
1515475840.261,17595.2
1515475843.605,17595.1
1515475846.951,17594.1
1515475850.297,17595.1
1515475853.642,17596.1
1515475856.988,17595.5
1515475860.332,17595.4
1515475863.678,17595.7
1515475867.024,17595.1
1515475870.369,17595.0
1515475873.714,17595.0
1515475877.060,17595.0
1515475880.406,17594.9
1515475883.750,17594.6
1515475887.096,17594.6
1515475890.442,17594.6
1515475893.787,17594.9
1515475897.132,17594.8
1515475900.478,17594.9
1515475903.824,17594.8
1515475907.168,17594.7
1515475910.514,17594.6
1515475913.860,17594.6
1515475917.204,17594.7
1515475920.550,17594.6
1515475923.896,17594.6
1515475927.242,17594.7
1515475930.586,17594.6
1515475933.932,17594.9
1515475937.278,17594.8
1515475940.623,17594.9
1515475943.968,17595.0
1515475947.314,17595.1
1515475950.660,17595.1
1515475954.004,17595.0
1515475957.350,17595.0
1515475960.696,17594.7
1515475964.040,17594.9
1515475967.386,17595.1
1515475970.732,17594.7
1515475974.078,17594.7
1515475977.422,17594.7
1515475980.768,17594.7
1515475984.114,17594.5
1515475987.458,17594.7
1515475990.804,17594.7
1515475994.150,17594.7
1515475997.495,17595.0
1515476000.840,17594.7
1515476004.186,17595.1
1515476007.531,17595.0
1515476010.877,17594.8
1515476014.222,17595.0
1515476017.568,17594.6
1515476020.913,17594.8
1515476024.258,17594.7
1515476027.604,17594.7
1515476030.949,17595.1
1515476034.295,17595.0
1515476037.640,17594.5
1515476040.986,17594.6
1515476044.330,17594.4
1515476047.676,17594.6
1515476051.022,17594.8
1515476054.367,17594.7
1515476057.713,17595.2
1515476061.058,17595.4
1515476064.403,17595.2
1515476067.749,17595.2
1515476071.095,17595.0
1515476074.439,17595.0
1515476077.785,17595.0
1515476081.131,17594.9
1515476084.476,17594.9
1515476087.821,17595.2
1515476091.167,17595.3
1515476094.512,17595.2
1515476097.858,17594.9
1515476101.203,17594.9
1515476104.548,17594.9
1515476107.894,17594.3
1515476111.239,17594.4
1515476114.585,17594.5
1515476117.930,17594.6
1515476121.276,17594.7
1515476124.621,17594.9
1515476127.966,17594.7
1515476131.312,17594.6
1515476134.658,17594.8
1515476138.002,17594.9
1515476141.348,17594.9
1515476144.694,17594.9
1515476148.038,17594.5
1515476151.384,17594.4
1515476154.730,17594.5
1515476158.076,17594.5
1515476161.420,17594.4
1515476164.766,17594.4
1515476168.112,17594.5
1515476171.456,17594.3
1515476174.802,17594.2
1515476178.148,17594.2
1515476181.493,17594.3
1515476184.838,17594.5
1515476188.184,17594.4
1515476191.530,17594.4
1515476194.874,17594.8
1515476198.220,17594.3
1515476201.566,17594.6
1515476204.911,17594.6
1515476208.256,17594.7
1515476211.602,17594.7
1515476214.947,17594.7
1515476218.293,17594.9
1515476221.639,17594.6
1515476224.983,17594.7
1515476228.329,17594.1
1515476231.675,17594.9
1515476235.019,17594.5
1515476238.365,17594.8
1515476241.711,17595.0
1515476245.057,17594.8
1515476248.401,17594.8
1515476251.747,17594.9
1515476255.092,17595.0
1515476258.438,17594.9
1515476261.783,17594.7
1515476265.128,17594.9
1515476268.474,17594.7
1515476271.820,17594.9
1515476275.165,17595.1
1515476278.510,17594.8
1515476281.856,17595.3
1515476285.201,17595.3
1515476288.546,17595.0
1515476291.892,17594.9
1515476295.237,17594.6
1515476298.582,17595.1
1515476301.928,17595.0
1515476305.274,17594.6
1515476308.618,17594.7
1515476311.964,17594.7
1515476315.310,17594.4
1515476318.656,17594.6
1515476322.000,17594.8
1515476325.346,17594.9
1515476328.692,17594.8
1515476332.037,17594.7
1515476335.382,17594.4
1515476338.728,17594.4
1515476342.074,17594.4
1515476345.418,17594.3
1515476348.764,17594.3
1515476352.110,17594.1
1515476355.454,17594.1
1515476358.800,17594.4
1515476362.146,17593.9
1515476365.492,17594.2
1515476368.836,17594.4
1515476372.182,17594.7
1515476375.528,17594.6
1515476378.872,17594.7
1515476382.218,17594.4
1515476385.564,17594.7
1515476388.909,17595.0
1515476392.254,17594.9
1515476395.600,17594.8
1515476398.946,17594.7
1515476402.290,17594.4
1515476405.636,17594.3
1515476408.982,17594.5
1515476412.327,17594.5
1515476415.672,17594.3
1515476419.018,17594.5
1515476422.363,17594.7
1515476425.708,17595.0
1515476429.054,17594.8
1515476432.400,17594.9
1515476435.745,17595.0
1515476439.090,17595.0
1515476442.436,17595.0
1515476445.781,17594.9
1515476449.127,17595.2
1515476452.472,17595.1
1515476455.817,17595.0
1515476459.163,17594.9
1515476462.508,17595.0
1515476465.854,17594.7
1515476469.199,17594.7
1515476472.544,17594.9
1515476475.890,17595.0
1515476479.236,17595.0
1515476482.580,17594.9
1515476485.926,17594.8
1515476489.272,17595.0
1515476492.617,17595.0
1515476495.962,17594.9
1515476499.308,17595.0
1515476502.654,17595.0
1515476505.998,17595.0
1515476509.344,17594.4
1515476512.690,17594.5
1515476516.035,17594.7
1515476519.380,17594.7
1515476522.726,17594.4
1515476526.071,17594.7
1515476529.417,17594.3
1515476532.763,17594.7
1515476536.107,17594.6
1515476539.453,17594.6
1515476542.799,17594.4
1515476546.144,17594.5
1515476549.490,17594.3
1515476552.834,17594.0
1515476556.180,17594.1
1515476559.526,17594.3
1515476562.871,17594.6
1515476566.216,17594.3
1515476569.562,17594.4
1515476572.907,17594.4
1515476576.253,17594.6
1515476579.598,17594.2
1515476582.943,17594.6
1515476586.289,17594.7
1515476589.634,17594.7
1515476592.980,17594.2
1515476596.325,17594.4
1515476599.670,17594.4
1515476603.016,17594.0
1515476606.361,17594.5
1515476609.707,17594.6
1515476613.052,17594.1
1515476616.397,17594.3
1515476619.743,17594.5
1515476623.089,17594.4
1515476626.433,17594.5
1515476629.779,17594.7
1515476633.125,17594.7
1515476636.470,17594.5
1515476639.815,17595.0
1515476643.161,17594.6
1515476646.506,17594.2
1515476649.852,17594.1
1515476653.198,17594.4
1515476656.542,17594.4
1515476659.888,17594.3
1515476663.234,17594.5
1515476666.579,17594.3
1515476669.924,17594.0
1515476673.270,17594.3
1515476676.615,17594.2
1515476679.961,17594.3
1515476683.306,17594.4
1515476686.651,17594.5
1515476689.997,17594.5
1515476693.342,17594.2
1515476696.688,17594.0
1515476700.033,17594.3
1515476703.379,17593.9
1515476706.724,17594.1
1515476710.069,17593.7
1515476713.415,17594.3
1515476716.760,17594.4
1515476720.106,17594.2
1515476723.451,17594.0
1515476726.796,17594.5
1515476730.142,17594.3
1515476733.487,17594.4
1515476736.832,17594.2
1515476740.178,17594.8
1515476743.524,17594.8
1515476746.869,17594.0
1515476750.214,17593.9
1515476753.560,17594.1
1515476756.905,17594.1
1515476760.250,17593.8
1515476763.596,17593.8
1515476766.942,17594.2
1515476770.286,17594.1
1515476773.632,17594.3
1515476776.978,17594.2
1515476780.324,17594.3
1515476783.668,17594.3
1515476787.014,17594.5
1515476790.360,17594.6
1515476793.704,17594.6
1515476797.050,17594.5
1515476800.396,17594.7
1515476803.741,17594.6
1515476807.087,17594.5
1515476810.432,17594.6
1515476813.777,17594.7
1515476817.123,17594.7
1515476820.468,17594.9
1515476823.813,17595.1
1515476827.159,17594.4
1515476830.504,17594.6
1515476833.850,17594.7
1515476837.195,17594.9
1515476840.541,17594.5
1515476843.886,17594.6
1515476847.231,17594.7
1515476850.577,17594.8
1515476853.923,17594.5
1515476857.268,17594.7
1515476860.613,17594.4
1515476863.959,17594.5
1515476867.304,17594.2
1515476870.650,17593.8
1515476873.995,17593.7
1515476877.340,17594.0
1515476880.686,17594.0
1515476884.031,17593.8
1515476887.377,17594.0
1515476890.722,17593.6
1515476894.067,17593.6
1515476897.413,17593.4
1515476900.759,17593.3
1515476904.103,17593.7
1515476907.449,17593.7
1515476910.795,17594.2
1515476914.140,17593.9
1515476917.485,17594.0
1515476920.831,17594.0
1515476924.177,17594.0
1515476927.521,17593.8
1515476930.867,17593.9
1515476934.213,17594.0
1515476937.557,17593.8
1515476940.903,17593.7
1515476944.249,17594.1
1515476947.595,17593.9
1515476950.939,17594.0
1515476954.285,17593.8
1515476957.631,17594.0
1515476960.975,17593.9
1515476964.321,17594.0
1515476967.667,17594.3
1515476971.012,17594.0
1515476974.357,17594.1
1515476977.703,17593.9
1515476981.049,17593.9
1515476984.393,17593.8
1515476987.739,17594.0
1515476991.085,17593.8
1515476994.430,17594.2
1515476997.775,17594.1
1515477001.121,17594.0
1515477004.467,17594.1
1515477007.811,17594.4
1515477011.157,17594.7
1515477014.503,17594.5
1515477017.848,17594.3
1515477021.193,17594.5
1515477024.539,17594.4
1515477027.885,17594.6
1515477031.229,17594.3
1515477034.575,17594.1
1515477037.921,17594.2
1515477041.265,17594.4
1515477044.611,17594.2
1515477047.957,17593.9
1515477051.302,17594.3
1515477054.647,17594.3
1515477057.993,17594.4
1515477061.339,17594.4
1515477064.683,17594.3
1515477068.029,17594.0
1515477071.375,17594.3
1515477074.720,17594.3
1515477078.065,17594.5
1515477081.411,17594.6
1515477084.757,17594.2
1515477088.101,17594.4
1515477091.447,17594.2
1515477094.793,17594.3
1515477098.138,17594.2
1515477101.483,17594.6
1515477104.829,17594.3
1515477108.175,17594.2
1515477111.519,17594.7
1515477114.865,17594.5
1515477118.211,17594.5
1515477121.556,17594.6
1515477124.901,17594.8
1515477128.247,17594.4
1515477131.592,17594.8
1515477134.937,17594.7
1515477138.283,17594.9
1515477141.628,17595.0
1515477144.974,17594.8
1515477148.319,17594.7
1515477151.665,17594.8
1515477155.010,17595.0
1515477158.356,17595.1
1515477161.701,17595.0
1515477165.047,17595.0
1515477168.391,17594.9
1515477171.737,17594.8
1515477175.083,17594.8
1515477178.428,17594.7
1515477181.773,17595.1
1515477185.119,17594.8
1515477188.465,17594.7
1515477191.809,17594.7
1515477195.155,17594.6
1515477198.500,17594.8
1515477201.846,17594.9
1515477205.192,17595.0
1515477208.536,17595.0
1515477211.882,17594.7
1515477215.228,17595.0
1515477218.573,17594.8
1515477221.918,17594.9
1515477225.264,17594.7
1515477228.609,17594.7
1515477231.955,17595.0
1515477235.300,17594.7
1515477238.645,17594.6
1515477241.991,17594.7
1515477245.336,17595.1
1515477248.682,17594.5
1515477252.028,17594.4
1515477255.372,17594.5
1515477258.718,17594.8
1515477262.064,17594.9
1515477265.409,17595.0
1515477268.755,17595.0
1515477272.099,17594.8
1515477275.445,17594.5
1515477278.791,17595.0
1515477282.136,17595.0
1515477285.481,17595.2
1515477288.827,17595.2
1515477292.172,17595.0
1515477295.518,17595.1
1515477298.863,17595.0
1515477302.209,17595.0
1515477305.554,17594.8
1515477308.899,17594.7
1515477312.245,17595.0
1515477315.590,17595.0
1515477318.936,17594.7
1515477322.281,17594.8
1515477325.626,17595.1
1515477328.972,17594.6
1515477332.317,17594.5
1515477335.663,17594.5
1515477339.008,17594.7
1515477342.354,17594.7
1515477345.699,17594.5
1515477349.044,17594.2
1515477352.390,17594.4
1515477355.735,17594.6
1515477359.081,17594.4
1515477362.426,17594.5
1515477365.772,17594.5
1515477369.116,17594.7
1515477372.462,17594.5
1515477375.808,17594.5
1515477379.154,17594.6
1515477382.498,17594.4
1515477385.844,17594.6
1515477389.190,17594.5
1515477392.535,17594.4
1515477395.881,17594.3
1515477399.225,17594.3
1515477402.571,17594.2
1515477405.917,17593.9
1515477409.262,17594.3
1515477412.607,17594.2
1515477415.953,17594.5
1515477419.299,17594.0
1515477422.643,17594.0
1515477425.989,17594.7
1515477429.334,17594.5
1515477432.680,17594.3
1515477436.026,17594.2
1515477439.371,17594.5
1515477442.716,17594.3
1515477446.061,17594.4
1515477449.407,17594.3
1515477452.753,17594.4
1515477456.097,17594.5
1515477459.443,17594.5
1515477462.789,17594.4
1515477466.134,17594.2
1515477469.480,17594.3
1515477472.825,17594.5
1515477476.170,17594.3
1515477479.516,17594.4
1515477482.861,17594.6
1515477486.207,17594.4
1515477489.552,17594.4
1515477492.898,17594.6
1515477496.243,17594.7
1515477499.589,17594.8
1515477502.933,17594.7
1515477506.279,17594.6
1515477509.624,17594.5
1515477512.970,17594.5
1515477516.316,17594.5
1515477519.661,17594.4
1515477523.006,17594.5
1515477526.352,17594.2
1515477529.697,17594.7
1515477533.042,17594.5
1515477536.388,17594.1
1515477539.733,17594.4
1515477543.079,17594.5
1515477546.424,17594.7
1515477549.770,17594.9
1515477553.115,17594.6
1515477556.461,17594.6
1515477559.805,17594.5
1515477563.151,17594.5
1515477566.497,17594.7
1515477569.842,17594.8
1515477573.187,17594.8
1515477576.533,17594.6
1515477579.878,17594.8
1515477583.224,17596.6
1515477586.569,17594.8
1515477589.915,17594.7
1515477593.260,17594.9
1515477596.605,17594.9
1515477599.951,17594.8
1515477603.296,17595.8
1515477606.642,17594.7
1515477609.987,17594.8
1515477613.333,17595.0
1515477616.678,17594.6
1515477620.023,17595.1
1515477623.369,17595.1
1515477626.714,17595.3
1515477630.060,17595.0
1515477633.405,17594.8
1515477636.750,17595.0
1515477640.096,17596.0
1515477643.442,17596.0
1515477646.786,17595.1
1515477650.132,17595.0
1515477653.477,17594.6
1515477656.823,17595.1
1515477660.169,17594.9
1515477663.514,17594.9
1515477666.859,17594.6
1515477670.205,17594.8
1515477673.550,17594.7
1515477676.895,17594.8
1515477680.241,17595.4
1515477683.587,17595.1
1515477686.932,17594.9
1515477690.277,17595.2
1515477693.623,17595.3
1515477696.968,17594.8
1515477700.314,17595.1
1515477703.659,17594.9
1515477707.004,17595.0
1515477710.350,17594.9
1515477713.696,17594.9
1515477717.040,17595.1
1515477720.386,17595.1
1515477723.732,17595.3
1515477727.076,17595.3
1515477730.422,17595.1
1515477733.767,17595.2
1515477737.113,17595.1
1515477740.459,17594.8
1515477743.804,17595.0
1515477747.149,17594.9
1515477750.495,17595.0
1515477753.841,17594.8
1515477757.185,17594.5
1515477760.531,17595.1
1515477763.877,17595.3
1515477767.221,17595.6
1515477770.567,17595.1
1515477773.913,17595.1
1515477777.259,17595.1
1515477780.603,17595.0
1515477783.949,17594.9
1515477787.295,17595.2
1515477790.639,17594.9
1515477793.985,17595.1
1515477797.331,17595.0
1515477800.677,17594.8
1515477804.021,17594.8
1515477807.367,17594.9
1515477810.713,17594.9
1515477814.057,17595.1
1515477817.403,17594.9
1515477820.749,17594.9
1515477824.094,17594.8
1515477827.439,17594.7
1515477830.785,17594.8
1515477834.130,17594.8
1515477837.476,17594.9
1515477840.821,17594.9
1515477844.167,17595.1
1515477847.512,17595.0
1515477850.857,17595.1
1515477854.203,17595.0
1515477857.549,17595.2
1515477860.893,17594.9
1515477864.239,17595.1
1515477867.585,17594.9
1515477870.930,17595.2
1515477874.276,17594.8
1515477877.620,17594.9
1515477880.966,17594.6
1515477884.312,17594.5
1515477887.657,17594.8
1515477891.003,17594.6
1515477894.347,17594.5
1515477897.693,17594.5
1515477901.038,17594.5
1515477904.384,17594.8
1515477907.730,17594.6
1515477911.075,17594.8
1515477914.420,17594.7
1515477917.766,17594.9
1515477921.111,17594.9
1515477924.456,17595.0
1515477927.802,17594.7
1515477931.148,17594.6
1515477934.493,17594.6
1515477937.838,17594.6
1515477941.184,17594.4
1515477944.529,17594.2
1515477947.875,17594.2
1515477951.220,17593.9
1515477954.565,17593.9
1515477957.910,17594.0
1515477961.256,17594.2
1515477964.602,17594.6
1515477967.947,17594.4
1515477971.293,17594.3
1515477974.638,17594.3
1515477977.983,17594.2
1515477981.329,17594.1
1515477984.675,17594.1
1515477988.019,17593.7
1515477991.365,17594.4
1515477994.710,17594.2
1515477998.056,17594.3
1515478001.401,17594.8
1515478004.747,17594.5
1515478008.092,17594.5
1515478011.437,17594.5
1515478014.783,17594.7
1515478018.128,17594.3
1515478021.473,17594.3
1515478024.819,17594.3
1515478028.165,17594.8
1515478031.510,17594.5
1515478034.855,17594.4
1515478038.200,17594.5
1515478041.546,17594.2
1515478044.892,17594.5
1515478048.237,17594.3
1515478051.583,17594.2
1515478054.928,17594.3
1515478058.273,17594.3
1515478061.619,17594.4
1515478064.964,17594.2
1515478068.309,17594.3
1515478071.655,17594.6
1515478075.001,17594.4
1515478078.345,17594.2
1515478081.691,17594.3
1515478085.037,17594.3
1515478088.382,17594.2
1515478091.728,17593.9
1515478095.073,17594.0
1515478098.418,17594.1
1515478101.764,17594.0
1515478105.109,17593.9
1515478108.454,17594.2
1515478111.800,17594.0
1515478115.145,17594.0
1515478118.491,17593.9
1515478121.836,17594.1
1515478125.182,17593.9
1515478128.527,17594.1
1515478131.872,17593.9
1515478135.218,17593.7
1515478138.564,17593.7
1515478141.908,17593.9
1515478145.254,17594.1
1515478148.600,17593.9
1515478151.945,17594.1
1515478155.291,17594.2
1515478158.636,17594.4
1515478161.981,17594.4
1515478165.326,17594.0
1515478168.672,17594.1
1515478172.018,17594.1
1515478175.363,17594.3
1515478178.709,17594.0
1515478182.053,17593.8
1515478185.399,17594.1
1515478188.745,17593.9
1515478192.090,17594.0
1515478195.436,17594.3
1515478198.781,17594.3
1515478202.126,17594.1
1515478205.471,17594.0
1515478208.817,17594.5
1515478212.162,17594.4
1515478215.508,17594.5
1515478218.854,17594.5
1515478222.199,17594.8
1515478225.545,17594.4
1515478228.889,17594.4
1515478232.235,17594.7
1515478235.580,17594.6
1515478238.926,17594.4
1515478242.272,17594.6
1515478245.616,17594.5
1515478248.962,17594.3
1515478252.307,17594.4
1515478255.653,17594.6
1515478258.998,17594.7
1515478262.344,17594.4
1515478265.689,17594.5
1515478269.035,17594.6
1515478272.380,17594.6
1515478275.726,17594.5
1515478279.070,17594.6
1515478282.416,17594.6
1515478285.761,17594.5
1515478289.107,17594.5
1515478292.453,17594.8
1515478295.798,17594.8
1515478299.143,17594.7
1515478302.489,17594.7
1515478305.835,17594.7
1515478309.179,17594.9
1515478312.526,17594.9
1515478315.870,17595.0
1515478319.216,17594.6
1515478322.562,17594.5
1515478325.907,17594.9
1515478329.252,17594.9
1515478332.597,17595.1
1515478335.943,17595.0
1515478339.288,17594.6
1515478342.634,17594.8
1515478345.979,17595.3
1515478349.325,17594.9
1515478352.670,17594.7
1515478356.016,17594.8
1515478359.361,17594.9
1515478362.706,17595.0
1515478366.052,17594.8
1515478369.397,17595.0
1515478372.743,17594.8
1515478376.088,17595.0
1515478379.433,17594.9
1515478382.779,17595.0
1515478386.124,17594.8
1515478389.470,17594.6
1515478392.816,17595.0
1515478396.160,17594.8
1515478399.506,17595.0
1515478402.852,17594.7
1515478406.196,17594.8
1515478409.542,17594.6
1515478412.888,17594.4
1515478416.233,17594.9
1515478419.578,17594.8
1515478422.924,17594.8
1515478426.269,17594.8
1515478429.615,17595.1
1515478432.960,17595.1
1515478436.305,17595.3
1515478439.651,17594.8
1515478442.997,17594.5
1515478446.341,17594.5
1515478449.687,17594.8
