timestamp,ltz1000-p17-cotton-rounds
1514647199.598,7071491.6
1514647202.951,7071492.6
1514647206.302,7071492.3
1514647209.654,7071491.8
1514647213.006,7071492.1
1514647216.358,7071492.3
1514647219.711,7071492.6
1514647223.062,7071492.3
1514647226.415,7071493.3
1514647229.766,7071492.1
1514647233.119,7071491.3
1514647236.471,7071492.1
1514647239.823,7071492.8
1514647243.175,7071493.1
1514647246.527,7071493.1
1514647249.879,7071493.1
1514647253.232,7071493.8
1514647256.583,7071493.8
1514647259.936,7071494.4
1514647263.288,7071493.6
1514647266.640,7071493.3
1514647269.992,7071494.4
1514647273.344,7071493.1
1514647276.696,7071493.3
1514647280.048,7071493.8
1514647283.400,7071494.6
1514647286.753,7071491.8
1514647290.104,7071492.8
1514647293.457,7071492.8
1514647296.808,7071493.1
1514647300.161,7071492.3
1514647303.513,7071492.8
1514647306.865,7071491.8
1514647310.217,7071493.1
1514647313.569,7071493.6
1514647316.921,7071492.8
1514647320.274,7071492.3
1514647323.625,7071491.8
1514647326.978,7071491.3
1514647330.330,7071492.3
1514647333.682,7071492.6
1514647337.034,7071491.3
1514647340.387,7071492.1
1514647343.738,7071493.1
1514647347.091,7071492.1
1514647350.442,7071492.6
1514647353.795,7071492.6
1514647357.147,7071491.8
1514647360.499,7071492.6
1514647363.851,7071492.6
1514647367.203,7071492.2
1514647370.555,7071491.6
1514647373.907,7071492.8
1514647377.260,7071492.6
1514647380.611,7071493.3
1514647383.964,7071491.6
1514647387.315,7071492.1
1514647390.668,7071492.1
1514647394.020,7071493.1
1514647397.372,7071493.6
1514647400.724,7071493.6
1514647404.075,7071492.8
1514647407.428,7071493.8
1514647410.780,7071493.8
1514647414.132,7071494.4
1514647417.485,7071492.8
1514647420.836,7071493.8
1514647424.189,7071493.6
1514647427.541,7071494.4
1514647430.893,7071493.5
1514647434.245,7071493.6
1514647437.596,7071493.8
1514647440.949,7071494.6
1514647444.301,7071493.1
1514647447.653,7071494.4
1514647451.005,7071493.3
1514647454.358,7071494.1
1514647457.709,7071494.1
1514647461.061,7071494.4
1514647464.414,7071494.4
1514647467.766,7071493.6
1514647471.118,7071493.8
1514647474.470,7071494.4
1514647477.822,7071492.6
1514647481.175,7071493.6
1514647484.526,7071493.8
1514647487.879,7071493.1
1514647491.230,7071493.1
1514647494.583,7071492.6
1514647497.935,7071491.3
1514647501.287,7071493.1
1514647504.639,7071493.1
1514647507.991,7071492.8
1514647511.343,7071492.3
1514647514.695,7071492.3
1514647518.048,7071492.8
1514647521.399,7071491.6
1514647524.752,7071492.3
1514647528.103,7071492.3
1514647531.456,7071492.6
1514647534.808,7071492.1
1514647538.160,7071492.8
1514647541.512,7071492.3
1514647544.865,7071491.3
1514647548.216,7071492.6
1514647551.569,7071492.1
1514647554.920,7071491.1
1514647558.273,7071492.1
1514647561.625,7071491.8
1514647564.976,7071491.8
1514647568.329,7071492.6
1514647571.681,7071491.8
1514647575.033,7071492.3
1514647578.385,7071490.8
1514647581.738,7071492.6
1514647585.089,7071491.8
1514647588.442,7071491.6
1514647591.793,7071491.8
1514647595.146,7071492.8
1514647598.498,7071492.8
1514647601.850,7071491.8
1514647605.202,7071492.6
1514647608.553,7071494.1
1514647611.906,7071492.8
1514647615.258,7071492.6
1514647618.610,7071492.3
1514647621.962,7071491.8
1514647625.315,7071491.6
1514647628.666,7071491.8
1514647632.019,7071491.3
1514647635.371,7071492.1
1514647638.723,7071491.6
1514647642.075,7071492.6
1514647645.427,7071491.6
1514647648.779,7071492.3
1514647652.131,7071492.8
1514647655.483,7071492.6
1514647658.835,7071492.1
1514647662.188,7071491.8
1514647665.539,7071491.8
1514647668.892,7071492.1
1514647672.244,7071493.6
1514647675.596,7071490.8
1514647678.948,7071491.8
1514647682.300,7071491.8
1514647685.652,7071492.3
1514647689.004,7071492.3
1514647692.357,7071491.8
1514647695.709,7071490.8
1514647699.060,7071491.8
1514647702.413,7071491.6
1514647705.765,7071493.1
1514647709.117,7071492.1
1514647712.469,7071492.1
1514647715.821,7071492.1
1514647719.173,7071493.1
1514647722.525,7071492.1
1514647725.878,7071491.1
1514647729.229,7071493.1
1514647732.581,7071491.3
1514647735.934,7071491.3
1514647739.285,7071492.3
1514647742.638,7071491.6
1514647745.990,7071492.1
1514647749.342,7071493.5
1514647752.694,7071494.1
1514647756.046,7071492.8
1514647759.398,7071493.6
1514647762.751,7071494.1
1514647766.102,7071494.4
1514647769.455,7071494.4
1514647772.806,7071493.1
1514647776.159,7071494.6
1514647779.511,7071494.4
1514647782.863,7071493.3
1514647786.215,7071493.1
1514647789.568,7071493.6
1514647792.919,7071494.6
1514647796.272,7071493.8
1514647799.624,7071494.1
1514647802.976,7071493.8
1514647806.328,7071494.6
1514647809.680,7071492.6
1514647813.032,7071493.3
1514647816.384,7071493.6
1514647819.736,7071493.6
1514647823.088,7071492.8
1514647826.440,7071492.6
1514647829.792,7071493.6
1514647833.145,7071492.8
1514647836.496,7071493.3
1514647839.849,7071492.3
1514647843.201,7071491.3
1514647846.552,7071493.1
1514647849.905,7071492.6
1514647853.257,7071493.3
1514647856.610,7071494.4
1514647859.961,7071493.6
1514647863.313,7071493.3
1514647866.666,7071493.8
1514647870.017,7071492.8
1514647873.370,7071492.8
1514647876.722,7071493.6
1514647880.074,7071492.6
1514647883.426,7071493.1
1514647886.778,7071494.4
1514647890.131,7071492.3
1514647893.482,7071492.6
1514647896.834,7071492.1
1514647900.187,7071493.1
1514647903.538,7071493.1
1514647906.891,7071493.8
1514647910.243,7071492.6
1514647913.595,7071493.8
1514647916.947,7071493.3
1514647920.299,7071494.6
1514647923.651,7071494.1
1514647927.003,7071494.6
1514647930.355,7071494.6
1514647933.707,7071493.6
1514647937.060,7071493.3
1514647940.411,7071492.8
1514647943.764,7071494.4
1514647947.116,7071493.6
1514647950.468,7071494.6
1514647953.820,7071494.1
1514647957.172,7071493.8
1514647960.524,7071492.3
1514647963.877,7071493.1
1514647967.228,7071494.1
1514647970.581,7071494.1
1514647973.933,7071494.4
1514647977.284,7071493.8
1514647980.637,7071494.6
1514647983.989,7071494.1
1514647987.341,7071494.6
1514647990.693,7071494.9
1514647994.045,7071494.1
1514647997.398,7071495.1
1514648000.749,7071494.6
1514648004.102,7071494.1
1514648007.454,7071494.4
1514648010.806,7071494.6
1514648014.158,7071494.4
1514648017.510,7071495.1
1514648020.862,7071494.6
1514648024.214,7071493.6
1514648027.567,7071493.8
1514648030.918,7071494.9
1514648034.271,7071492.6
1514648037.622,7071493.8
1514648040.975,7071494.4
1514648044.327,7071494.4
1514648047.679,7071493.8
1514648051.031,7071494.9
1514648054.383,7071493.3
1514648057.735,7071494.1
1514648061.088,7071493.6
1514648064.439,7071493.3
1514648067.791,7071493.6
1514648071.144,7071494.1
1514648074.495,7071492.6
1514648077.848,7071493.3
1514648081.200,7071494.1
1514648084.552,7071493.3
1514648087.904,7071494.1
1514648091.256,7071493.8
1514648094.608,7071494.6
1514648097.961,7071493.6
1514648101.312,7071493.6
1514648104.665,7071493.6
1514648108.017,7071494.1
1514648111.369,7071494.1
1514648114.721,7071493.8
1514648118.073,7071493.3
1514648121.425,7071493.2
1514648124.777,7071493.8
1514648128.129,7071494.6
1514648131.481,7071494.6
1514648134.834,7071493.8
1514648138.185,7071493.8
1514648141.538,7071493.8
1514648144.890,7071494.4
1514648148.242,7071494.9
1514648151.594,7071494.6
1514648154.946,7071494.6
1514648158.298,7071494.9
1514648161.651,7071494.6
1514648165.002,7071493.6
1514648168.355,7071492.8
1514648171.706,7071493.8
1514648175.059,7071494.4
1514648178.410,7071493.1
1514648181.763,7071493.8
1514648185.115,7071494.9
1514648188.467,7071495.9
1514648191.819,7071494.4
1514648195.172,7071494.9
1514648198.523,7071494.9
1514648201.876,7071494.1
1514648205.228,7071494.1
1514648208.580,7071494.1
1514648211.932,7071493.6
1514648215.283,7071493.8
1514648218.636,7071493.8
1514648221.988,7071494.9
1514648225.340,7071495.1
1514648228.692,7071495.6
1514648232.044,7071494.1
1514648235.397,7071495.6
1514648238.748,7071495.4
1514648242.101,7071495.1
1514648245.452,7071494.4
1514648248.805,7071494.1
1514648252.156,7071494.4
1514648255.509,7071495.1
1514648258.861,7071494.4
1514648262.213,7071494.4
1514648265.565,7071494.4
1514648268.918,7071494.1
1514648272.269,7071494.4
1514648275.622,7071494.1
1514648278.974,7071495.6
1514648282.326,7071494.9
1514648285.678,7071494.1
1514648289.030,7071493.8
1514648292.382,7071493.8
1514648295.734,7071493.8
1514648299.086,7071494.4
1514648302.438,7071493.6
1514648305.791,7071494.4
1514648309.142,7071494.4
1514648312.495,7071492.8
1514648315.847,7071495.1
1514648319.199,7071492.8
1514648322.551,7071494.9
1514648325.904,7071494.1
1514648329.255,7071493.3
1514648332.607,7071494.6
1514648335.959,7071495.2
1514648339.311,7071494.4
1514648342.664,7071494.9
1514648346.015,7071494.1
1514648349.368,7071493.6
1514648352.720,7071494.6
1514648356.072,7071494.9
1514648359.424,7071495.1
1514648362.777,7071494.1
1514648366.128,7071493.8
1514648369.480,7071493.8
1514648372.832,7071494.9
1514648376.184,7071494.6
1514648379.537,7071495.1
1514648382.888,7071494.9
1514648386.241,7071494.9
1514648389.593,7071493.6
1514648392.945,7071494.9
1514648396.297,7071494.6
1514648399.650,7071495.1
1514648403.001,7071495.4
1514648406.354,7071494.1
1514648409.705,7071494.1
1514648413.058,7071494.6
1514648416.410,7071493.8
1514648419.762,7071494.6
1514648423.114,7071494.4
1514648426.466,7071495.1
1514648429.819,7071495.1
1514648433.170,7071494.6
1514648436.523,7071495.6
1514648439.874,7071494.1
1514648443.227,7071494.1
1514648446.579,7071494.1
1514648449.931,7071494.6
1514648453.283,7071494.6
1514648456.635,7071494.1
1514648459.987,7071494.9
1514648463.340,7071494.9
1514648466.691,7071493.1
1514648470.044,7071494.6
1514648473.396,7071494.9
1514648476.748,7071494.6
1514648480.100,7071494.1
1514648483.452,7071494.6
1514648486.804,7071495.6
1514648490.156,7071494.6
1514648493.508,7071494.4
1514648496.861,7071494.1
1514648500.212,7071495.1
1514648503.565,7071495.4
1514648506.917,7071494.4
1514648510.269,7071495.6
1514648513.621,7071495.6
1514648516.973,7071494.1
1514648520.325,7071495.1
1514648523.677,7071494.4
1514648527.029,7071494.6
1514648530.381,7071494.6
1514648533.733,7071494.6
1514648537.086,7071495.4
1514648540.437,7071494.4
1514648543.790,7071495.1
1514648547.141,7071494.6
1514648550.494,7071494.4
1514648553.846,7071493.6
1514648557.198,7071494.4
1514648560.550,7071493.3
1514648563.902,7071493.1
1514648567.254,7071494.6
1514648570.607,7071494.6
1514648573.959,7071494.9
1514648577.310,7071493.1
1514648580.663,7071493.8
1514648584.015,7071494.9
1514648587.367,7071494.6
1514648590.719,7071493.3
1514648594.071,7071493.8
1514648597.423,7071494.1
1514648600.775,7071492.8
1514648604.128,7071493.3
1514648607.479,7071494.6
1514648610.832,7071492.8
1514648614.183,7071495.1
1514648617.536,7071493.3
1514648620.888,7071494.6
1514648624.240,7071494.4
1514648627.592,7071494.4
1514648630.945,7071494.9
1514648634.296,7071494.4
1514648637.648,7071495.4
1514648641.000,7071493.8
1514648644.353,7071495.1
1514648647.705,7071493.6
1514648651.057,7071495.4
1514648654.409,7071493.6
1514648657.761,7071494.1
1514648661.113,7071494.9
1514648664.466,7071493.8
1514648667.817,7071493.8
1514648671.170,7071493.8
1514648674.521,7071495.1
1514648677.874,7071492.6
1514648681.225,7071493.8
1514648684.578,7071495.1
1514648687.930,7071494.1
1514648691.282,7071493.8
1514648694.634,7071494.4
1514648697.987,7071493.6
1514648701.338,7071493.8
1514648704.690,7071494.1
1514648708.043,7071495.4
1514648711.394,7071495.4
1514648714.747,7071494.4
1514648718.098,7071494.4
1514648721.451,7071494.1
1514648724.803,7071493.8
1514648728.155,7071494.1
1514648731.507,7071494.6
1514648734.859,7071493.8
1514648738.211,7071495.1
1514648741.564,7071493.6
1514648744.915,7071494.9
1514648748.268,7071495.1
1514648751.620,7071494.4
1514648754.972,7071494.6
1514648758.324,7071494.1
1514648761.676,7071495.4
1514648765.028,7071494.9
1514648768.381,7071493.3
1514648771.732,7071493.1
1514648775.084,7071492.8
1514648778.437,7071494.1
1514648781.788,7071494.1
1514648785.141,7071494.4
1514648788.493,7071495.6
1514648791.845,7071493.3
1514648795.197,7071494.1
1514648798.549,7071494.4
1514648801.901,7071493.6
1514648805.254,7071494.4
1514648808.605,7071494.4
1514648811.958,7071493.1
1514648815.309,7071494.9
1514648818.662,7071493.3
1514648822.014,7071493.3
1514648825.366,7071494.1
1514648828.718,7071494.9
1514648832.070,7071494.6
1514648835.422,7071494.4
1514648838.775,7071493.3
1514648842.126,7071493.3
1514648845.479,7071494.4
1514648848.830,7071493.8
1514648852.183,7071493.8
1514648855.535,7071493.3
1514648858.887,7071493.1
1514648862.239,7071493.3
1514648865.591,7071494.4
1514648868.943,7071494.6
1514648872.296,7071493.6
1514648875.647,7071493.3
1514648879.000,7071492.6
1514648882.352,7071493.3
1514648885.704,7071494.4
1514648889.056,7071495.1
1514648892.408,7071494.4
1514648895.760,7071494.4
1514648899.112,7071494.1
1514648902.464,7071494.4
1514648905.816,7071492.8
1514648909.169,7071493.8
1514648912.520,7071493.8
1514648915.873,7071494.9
1514648919.224,7071495.1
1514648922.577,7071494.6
1514648925.929,7071492.6
1514648929.281,7071491.6
1514648932.633,7071493.1
1514648935.985,7071493.3
1514648939.337,7071493.1
1514648942.690,7071493.3
1514648946.041,7071492.6
1514648949.394,7071493.8
1514648952.746,7071493.6
1514648956.098,7071493.3
1514648959.450,7071493.3
1514648962.802,7071494.4
1514648966.154,7071493.8
1514648969.506,7071492.8
1514648972.858,7071493.1
1514648976.210,7071492.6
1514648979.563,7071493.8
1514648982.914,7071491.6
1514648986.267,7071493.6
1514648989.619,7071493.3
1514648992.971,7071493.6
1514648996.323,7071493.6
1514648999.675,7071494.9
1514649003.027,7071494.4
1514649006.380,7071493.6
1514649009.731,7071493.8
1514649013.084,7071494.1
1514649016.436,7071494.1
1514649019.787,7071493.8
1514649023.140,7071493.8
1514649026.491,7071493.1
1514649029.844,7071495.4
1514649033.197,7071493.6
1514649036.548,7071494.4
1514649039.900,7071494.1
1514649043.252,7071495.1
1514649046.605,7071494.4
1514649049.957,7071493.3
1514649053.309,7071494.9
1514649056.661,7071494.9
1514649060.013,7071494.9
1514649063.365,7071494.9
1514649066.717,7071495.4
1514649070.069,7071494.1
1514649073.421,7071493.6
1514649076.774,7071494.1
1514649080.125,7071493.8
1514649083.478,7071494.4
1514649086.829,7071494.6
1514649090.182,7071494.4
1514649093.534,7071494.1
1514649096.886,7071493.3
1514649100.238,7071494.1
1514649103.591,7071494.6
1514649106.942,7071493.3
1514649110.294,7071493.3
1514649113.647,7071494.4
1514649116.998,7071493.1
1514649120.351,7071493.6
1514649123.703,7071493.3
1514649127.055,7071493.8
1514649130.407,7071494.6
1514649133.759,7071493.6
1514649137.111,7071494.4
1514649140.463,7071494.1
1514649143.816,7071493.1
1514649147.167,7071493.1
1514649150.520,7071495.4
1514649153.872,7071492.8
1514649157.224,7071492.6
1514649160.576,7071493.1
1514649163.928,7071494.1
1514649167.280,7071492.8
1514649170.632,7071492.6
1514649173.984,7071493.6
1514649177.336,7071494.4
1514649180.689,7071493.8
1514649184.040,7071494.6
1514649187.393,7071493.8
1514649190.744,7071493.1
1514649194.097,7071493.3
1514649197.449,7071492.8
1514649200.801,7071493.3
1514649204.153,7071493.1
1514649207.505,7071493.6
1514649210.857,7071493.3
1514649214.210,7071491.8
1514649217.561,7071494.4
1514649220.914,7071493.8
1514649224.265,7071492.6
1514649227.618,7071492.6
1514649230.969,7071493.3
1514649234.322,7071493.8
1514649237.674,7071493.3
1514649241.026,7071492.6
1514649244.379,7071492.6
1514649247.730,7071493.8
1514649251.083,7071493.0
1514649254.434,7071492.3
1514649257.787,7071492.8
1514649261.139,7071493.8
1514649264.491,7071492.8
1514649267.843,7071493.8
1514649271.195,7071492.8
1514649274.547,7071493.3
1514649277.899,7071492.6
1514649281.252,7071495.4
1514649284.603,7071495.4
1514649287.956,7071493.1
1514649291.308,7071494.1
1514649294.660,7071493.6
1514649298.012,7071494.1
1514649301.363,7071494.4
1514649304.716,7071493.3
1514649308.068,7071493.6
1514649311.420,7071492.1
1514649314.773,7071493.8
1514649318.124,7071493.3
1514649321.477,7071495.1
1514649324.828,7071494.6
1514649328.181,7071494.9
1514649331.533,7071493.1
1514649334.885,7071493.3
1514649338.237,7071494.9
1514649341.589,7071494.1
1514649344.941,7071494.6
1514649348.294,7071494.1
1514649351.645,7071492.6
1514649354.998,7071493.8
1514649358.350,7071493.3
1514649361.701,7071494.4
1514649365.054,7071494.1
1514649368.406,7071493.6
1514649371.758,7071495.1
1514649375.111,7071494.6
1514649378.462,7071493.3
1514649381.814,7071494.6
1514649385.166,7071494.4
1514649388.518,7071493.6
1514649391.871,7071494.4
1514649395.222,7071493.8
1514649398.575,7071494.1
1514649401.927,7071493.8
1514649405.279,7071493.3
1514649408.631,7071494.1
1514649411.983,7071493.6
1514649415.335,7071495.6
1514649418.687,7071493.6
1514649422.040,7071494.1
1514649425.392,7071494.4
1514649428.744,7071492.6
1514649432.096,7071494.1
1514649435.447,7071493.1
1514649438.800,7071493.6
1514649442.152,7071494.1
1514649445.504,7071493.8
1514649448.856,7071493.1
1514649452.209,7071493.1
1514649455.560,7071494.1
1514649458.913,7071492.1
1514649462.264,7071493.3
1514649465.617,7071493.6
1514649468.968,7071494.4
1514649472.321,7071493.8
1514649475.673,7071494.1
1514649479.025,7071494.1
1514649482.377,7071492.6
1514649485.730,7071494.9
1514649489.081,7071492.8
1514649492.434,7071492.8
1514649495.786,7071493.1
1514649499.137,7071494.1
1514649502.490,7071494.4
1514649505.842,7071494.1
1514649509.194,7071493.6
1514649512.546,7071493.1
1514649515.898,7071492.8
1514649519.250,7071493.8
1514649522.603,7071492.8
1514649525.954,7071493.8
1514649529.307,7071494.6
1514649532.659,7071493.8
1514649536.011,7071494.4
1514649539.363,7071493.8
1514649542.715,7071494.4
1514649546.067,7071493.3
1514649549.419,7071494.4
1514649552.771,7071494.9
1514649556.123,7071493.8
1514649559.475,7071494.1
1514649562.827,7071493.3
1514649566.180,7071494.6
1514649569.531,7071493.1
1514649572.884,7071492.6
1514649576.236,7071493.3
1514649579.588,7071493.1
1514649582.940,7071492.1
1514649586.293,7071492.8
1514649589.644,7071492.1
1514649592.996,7071492.1
1514649596.349,7071492.3
1514649599.700,7071492.3
1514649603.053,7071491.7
1514649606.405,7071491.8
1514649609.757,7071491.6
1514649613.109,7071493.2
1514649616.461,7071493.6
1514649619.813,7071495.6
1514649623.166,7071495.4
1514649626.517,7071494.6
1514649629.870,7071494.1
1514649633.221,7071494.4
1514649636.574,7071493.6
1514649639.926,7071493.2
1514649643.278,7071494.1
1514649646.630,7071494.4
1514649649.983,7071494.9
1514649653.334,7071493.8
1514649656.686,7071493.3
1514649660.039,7071494.4
1514649663.390,7071494.1
1514649666.743,7071493.1
1514649670.095,7071493.8
1514649673.447,7071494.1
1514649676.799,7071495.1
1514649680.151,7071493.6
1514649683.503,7071494.9
1514649686.855,7071493.8
1514649690.208,7071493.8
1514649693.559,7071494.6
1514649696.912,7071494.4
1514649700.264,7071494.6
1514649703.616,7071495.1
1514649706.968,7071493.8
1514649710.320,7071494.6
1514649713.672,7071494.4
1514649717.024,7071494.4
1514649720.377,7071494.6
1514649723.728,7071494.6
1514649727.080,7071495.4
1514649730.433,7071493.8
1514649733.784,7071494.6
1514649737.137,7071495.1
1514649740.489,7071494.6
1514649743.841,7071493.6
1514649747.193,7071494.4
1514649750.546,7071494.4
1514649753.897,7071493.6
1514649757.250,7071492.6
1514649760.601,7071493.6
1514649763.954,7071494.6
1514649767.305,7071495.1
1514649770.658,7071493.6
1514649774.010,7071493.6
1514649777.362,7071495.1
1514649780.715,7071493.6
1514649784.066,7071495.6
1514649787.419,7071494.6
1514649790.770,7071495.4
1514649794.122,7071494.1
1514649797.475,7071494.1
1514649800.826,7071494.6
1514649804.179,7071494.1
1514649807.531,7071493.1
1514649810.883,7071494.1
1514649814.235,7071494.6
1514649817.587,7071493.8
1514649820.939,7071494.6
1514649824.292,7071494.1
1514649827.643,7071494.4
1514649830.996,7071494.1
1514649834.348,7071494.9
1514649837.700,7071494.1
1514649841.052,7071494.4
1514649844.404,7071493.8
1514649847.756,7071493.6
1514649851.109,7071494.4
1514649854.460,7071495.1
1514649857.813,7071492.8
1514649861.165,7071493.6
1514649864.516,7071493.6
1514649867.869,7071494.4
1514649871.220,7071493.8
1514649874.573,7071493.3
1514649877.925,7071494.1
1514649881.277,7071494.1
1514649884.630,7071493.3
1514649887.981,7071493.1
1514649891.334,7071494.4
1514649894.685,7071493.8
1514649898.038,7071494.1
1514649901.390,7071492.8
1514649904.742,7071494.1
1514649908.094,7071494.9
1514649911.445,7071494.1
1514649914.798,7071493.3
1514649918.151,7071494.7
1514649921.502,7071493.1
1514649924.854,7071493.8
1514649928.207,7071493.3
1514649931.558,7071493.3
1514649934.911,7071493.1
1514649938.262,7071493.3
1514649941.615,7071493.6
1514649944.967,7071493.6
1514649948.319,7071493.8
1514649951.671,7071493.8
1514649955.023,7071494.1
1514649958.376,7071493.1
1514649961.727,7071493.1
1514649965.080,7071494.4
1514649968.432,7071495.4
1514649971.784,7071494.4
1514649975.136,7071493.6
1514649978.488,7071493.8
1514649981.840,7071494.1
1514649985.193,7071494.4
1514649988.544,7071494.9
1514649991.897,7071494.1
1514649995.248,7071494.9
1514649998.601,7071493.8
1514650001.953,7071494.6
1514650005.305,7071494.4
1514650008.657,7071494.4
1514650012.008,7071493.6
1514650015.361,7071494.1
1514650018.713,7071494.6
1514650022.066,7071494.4
1514650025.417,7071492.8
1514650028.770,7071493.8
1514650032.121,7071494.1
1514650035.474,7071494.4
1514650038.826,7071494.1
1514650042.178,7071493.8
1514650045.530,7071493.1
1514650048.882,7071494.6
1514650052.234,7071494.1
1514650055.587,7071493.1
1514650058.938,7071493.3
1514650062.290,7071494.6
1514650065.642,7071493.8
1514650068.995,7071494.1
1514650072.346,7071494.1
1514650075.699,7071494.6
1514650079.050,7071493.6
1514650082.403,7071493.1
1514650085.756,7071492.8
1514650089.107,7071495.4
1514650092.460,7071494.1
1514650095.812,7071494.1
1514650099.163,7071494.4
1514650102.516,7071494.4
1514650105.867,7071494.4
1514650109.220,7071494.1
1514650112.572,7071495.1
1514650115.924,7071493.3
1514650119.276,7071495.4
1514650122.628,7071493.3
1514650125.980,7071493.6
1514650129.332,7071493.8
1514650132.684,7071494.6
1514650136.037,7071494.6
1514650139.388,7071493.6
1514650142.741,7071494.6
1514650146.093,7071495.4
1514650149.445,7071494.4
1514650152.797,7071494.9
1514650156.149,7071494.6
1514650159.501,7071494.9
1514650162.854,7071494.6
1514650166.205,7071494.1
1514650169.558,7071494.6
1514650172.909,7071494.4
1514650176.262,7071493.3
1514650179.614,7071494.4
1514650182.966,7071494.4
1514650186.318,7071493.8
1514650189.670,7071493.8
1514650193.022,7071495.6
1514650196.375,7071494.9
1514650199.726,7071495.6
1514650203.079,7071494.9
1514650206.430,7071494.1
1514650209.783,7071494.4
1514650213.135,7071494.1
1514650216.487,7071493.8
1514650219.839,7071494.9
1514650223.191,7071494.4
1514650226.543,7071493.8
1514650229.895,7071495.4
1514650233.247,7071495.4
1514650236.600,7071495.4
1514650239.952,7071494.6
1514650243.304,7071494.1
1514650246.656,7071494.6
1514650250.007,7071495.6
1514650253.360,7071493.8
1514650256.712,7071495.4
1514650260.064,7071494.6
1514650263.417,7071495.1
1514650266.768,7071494.4
1514650270.121,7071494.9
1514650273.472,7071494.1
1514650276.825,7071494.1
1514650280.177,7071494.4
1514650283.529,7071493.3
1514650286.881,7071493.8
1514650290.233,7071493.1
1514650293.585,7071493.8
1514650296.938,7071494.4
1514650300.289,7071493.8
1514650303.642,7071493.6
1514650306.994,7071493.8
1514650310.346,7071493.8
1514650313.698,7071494.6
1514650317.050,7071495.4
1514650320.402,7071494.6
1514650323.754,7071494.6
1514650327.106,7071494.1
1514650330.458,7071493.6
1514650333.810,7071494.1
1514650337.162,7071493.6
1514650340.515,7071494.4
1514650343.866,7071493.8
1514650347.219,7071493.8
1514650350.570,7071494.4
1514650353.923,7071494.6
1514650357.276,7071493.1
1514650360.627,7071493.3
1514650363.979,7071494.4
1514650367.331,7071494.4
1514650370.683,7071493.3
1514650374.036,7071495.1
1514650377.387,7071494.4
1514650380.740,7071493.8
1514650384.092,7071493.6
1514650387.444,7071493.3
1514650390.796,7071494.1
1514650394.148,7071494.6
1514650397.500,7071493.8
1514650400.853,7071494.4
1514650404.204,7071495.2
1514650407.557,7071494.6
1514650410.909,7071493.6
1514650414.261,7071494.6
1514650417.613,7071494.9
1514650420.965,7071494.1
1514650424.317,7071494.1
1514650427.669,7071494.9
1514650431.021,7071494.9
1514650434.374,7071494.4
1514650437.725,7071494.6
1514650441.078,7071494.6
1514650444.429,7071492.6
1514650447.782,7071494.6
1514650451.134,7071494.4
1514650454.486,7071494.6
1514650457.838,7071493.1
1514650461.190,7071495.4
1514650464.542,7071494.4
1514650467.894,7071495.1
1514650471.247,7071494.1
1514650474.598,7071495.1
1514650477.951,7071494.9
1514650481.303,7071494.1
1514650484.655,7071494.6
1514650488.007,7071494.4
1514650491.359,7071493.3
1514650494.711,7071495.6
1514650498.063,7071494.9
1514650501.416,7071495.1
1514650504.767,7071494.1
1514650508.120,7071494.4
1514650511.471,7071493.3
1514650514.824,7071494.9
1514650518.176,7071494.9
1514650521.528,7071495.1
1514650524.880,7071493.3
1514650528.232,7071493.8
1514650531.584,7071493.8
1514650534.937,7071493.3
1514650538.288,7071492.8
1514650541.640,7071493.8
1514650544.993,7071494.9
1514650548.344,7071493.6
1514650551.697,7071493.6
1514650555.049,7071494.4
1514650558.402,7071492.3
1514650561.753,7071494.4
1514650565.106,7071493.6
1514650568.457,7071493.8
1514650571.809,7071493.8
1514650575.161,7071493.3
1514650578.514,7071494.4
1514650581.865,7071494.1
1514650585.218,7071493.6
1514650588.570,7071494.1
1514650591.922,7071494.4
1514650595.274,7071493.8
1514650598.627,7071493.6
1514650601.978,7071493.8
1514650605.331,7071493.3
1514650608.682,7071495.2
1514650612.035,7071494.6
1514650615.387,7071493.8
1514650618.738,7071493.6
1514650622.091,7071495.6
1514650625.444,7071495.1
1514650628.795,7071494.6
1514650632.148,7071494.1
1514650635.499,7071494.9
1514650638.852,7071495.1
1514650642.204,7071493.1
1514650645.556,7071493.6
1514650648.908,7071494.9
1514650652.260,7071495.1
1514650655.612,7071495.1
1514650658.964,7071494.4
1514650662.316,7071493.6
1514650665.668,7071495.6
1514650669.021,7071494.9
1514650672.373,7071494.9
1514650675.725,7071494.1
1514650679.077,7071494.9
1514650682.429,7071493.6
1514650685.781,7071493.6
1514650689.133,7071493.6
1514650692.485,7071494.4
1514650695.837,7071495.0
1514650699.190,7071495.4
1514650702.542,7071494.4
1514650705.894,7071494.6
1514650709.246,7071494.4
1514650712.598,7071494.4
1514650715.950,7071494.1
1514650719.302,7071493.8
1514650722.654,7071493.3
1514650726.006,7071494.4
1514650729.358,7071495.1
1514650732.711,7071493.6
1514650736.062,7071493.6
1514650739.415,7071493.8
1514650742.766,7071494.9
1514650746.119,7071495.6
1514650749.471,7071494.1
1514650752.823,7071492.6
1514650756.175,7071492.8
1514650759.528,7071493.3
1514650762.879,7071491.8
1514650766.232,7071493.8
1514650769.583,7071493.6
1514650772.936,7071493.8
1514650776.288,7071493.3
1514650779.640,7071492.6
1514650782.992,7071493.3
1514650786.344,7071494.6
1514650789.697,7071495.1
1514650793.048,7071494.6
1514650796.401,7071493.6
1514650799.752,7071493.8
