time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid
19393,24.98,76.96,43.21,20.98,69.76,51.25
19394,24.97,76.94,43.19,20.95,69.72,51.25
19395,24.97,76.94,43.19,21.00,69.79,51.27
19396,24.95,76.92,43.19,21.00,69.79,51.24
19397,24.98,76.96,43.20,20.99,69.78,51.27
19398,24.95,76.92,43.19,20.99,69.78,51.26
19399,24.98,76.96,43.20,20.99,69.78,51.24
19400,24.95,76.92,43.19,21.00,69.79,51.25
19401,24.98,76.96,43.20,20.98,69.76,51.24
19402,24.98,76.96,43.20,20.99,69.78,51.23
19403,24.98,76.96,43.22,21.02,69.83,51.24
19404,24.95,76.92,43.20,21.00,69.79,51.23
19405,24.98,76.96,43.21,21.00,69.79,51.24
19406,24.97,76.94,43.22,21.01,69.81,51.23
19407,24.98,76.96,43.22,21.00,69.79,51.24
19408,24.95,76.92,43.20,21.01,69.81,51.26
19409,24.97,76.94,43.19,21.00,69.79,51.25
19410,24.98,76.96,43.21,21.01,69.81,51.24
19411,24.95,76.92,43.21,21.03,69.85,51.26
19412,24.95,76.92,43.19,21.02,69.83,51.25
19413,24.95,76.92,43.21,21.01,69.81,51.26
19414,24.98,76.96,43.20,21.02,69.83,51.25
19415,24.98,76.96,43.20,21.02,69.83,51.27
19416,24.97,76.94,43.20,21.02,69.83,51.24
19417,24.95,76.92,43.20,21.02,69.83,51.27
19418,24.98,76.96,43.19,20.98,69.76,51.24
19419,24.98,76.96,43.21,21.01,69.81,51.27
19420,24.97,76.94,43.21,21.01,69.81,51.26
19421,24.97,76.94,43.22,21.00,69.79,51.26
19422,24.94,76.90,43.19,21.01,69.81,51.27
19423,24.97,76.94,43.22,21.01,69.81,51.24
19424,24.98,76.96,43.19,21.01,69.81,51.24
19425,24.95,76.92,43.20,21.02,69.83,51.24
19426,24.95,76.92,43.21,20.99,69.78,51.24
19427,24.97,76.94,43.21,21.01,69.81,51.25
19428,24.97,76.94,43.22,21.01,69.81,51.24
19429,24.95,76.92,43.22,21.01,69.81,51.24
19430,24.95,76.92,43.21,21.01,69.81,51.24
19431,24.97,76.94,43.21,21.02,69.83,51.24
19432,24.95,76.92,43.21,21.01,69.81,51.23
19433,24.97,76.94,43.19,21.00,69.79,51.22
19434,24.95,76.92,43.21,21.03,69.85,51.24
19435,24.95,76.92,43.21,21.03,69.85,51.23
19436,24.95,76.92,43.22,21.03,69.85,51.21
19437,24.97,76.94,43.20,21.02,69.83,51.21
19438,24.97,76.94,43.22,21.01,69.81,51.23
19439,24.98,76.96,43.22,21.01,69.81,51.21
19440,24.95,76.92,43.22,21.01,69.81,51.21
19441,24.95,76.92,43.21,20.99,69.78,51.18
19442,24.97,76.94,43.21,20.99,69.78,51.19
19443,24.94,76.90,43.21,21.01,69.81,51.19
19444,24.97,76.94,43.22,21.01,69.81,51.18
19445,24.95,76.92,43.21,21.01,69.81,51.20
19446,24.94,76.90,43.20,21.01,69.81,51.20
19447,24.97,76.94,43.21,21.01,69.81,51.20
19448,24.94,76.90,43.20,21.01,69.81,51.17
19449,24.95,76.92,43.22,21.01,69.81,51.18
19450,24.97,76.94,43.21,21.01,69.81,51.18
19451,24.95,76.92,43.22,21.01,69.81,51.17
19452,24.95,76.92,43.22,21.02,69.83,51.17
19453,24.97,76.94,43.21,21.00,69.79,51.17
19454,24.95,76.92,43.22,21.02,69.83,51.18
19455,24.95,76.92,43.21,21.01,69.81,51.18
19456,24.95,76.92,43.22,21.01,69.81,51.19
19457,24.98,76.96,43.21,21.04,69.87,51.17
19458,24.98,76.96,43.22,21.05,69.89,51.21
19459,24.98,76.96,43.22,21.04,69.87,51.18
19460,24.95,76.92,43.22,21.04,69.87,51.17
19461,24.94,76.90,43.21,21.01,69.81,51.17
19462,24.98,76.96,43.22,21.03,69.85,51.17
19463,24.94,76.90,43.21,21.01,69.81,51.17
19464,24.97,76.94,43.22,21.01,69.81,51.16
19465,24.94,76.90,43.22,21.01,69.81,51.16
19466,24.98,76.96,43.22,20.99,69.78,51.15
19467,24.94,76.90,43.22,20.99,69.78,51.17
19468,24.95,76.92,43.23,20.99,69.78,51.16
19469,24.98,76.96,43.21,21.01,69.81,51.17
19470,24.95,76.92,43.23,20.99,69.78,51.15
19471,24.94,76.90,43.21,21.01,69.81,51.17
19472,24.97,76.94,43.21,21.01,69.81,51.16
19473,24.97,76.94,43.22,21.01,69.81,51.16
19474,24.97,76.94,43.22,21.01,69.81,51.15
19475,24.94,76.90,43.22,21.01,69.81,51.15
19476,24.95,76.92,43.22,21.03,69.85,51.15
19477,24.97,76.94,43.21,21.01,69.81,51.17
19478,24.98,76.96,43.23,21.01,69.81,51.17
19479,24.95,76.92,43.22,21.02,69.83,51.14
19480,24.98,76.96,43.23,21.03,69.85,51.14
19481,24.97,76.94,43.22,21.03,69.85,51.14
19482,24.98,76.96,43.22,21.03,69.85,51.16
19483,24.93,76.88,43.22,21.03,69.85,51.15
19484,24.97,76.94,43.22,21.01,69.81,51.15
19485,24.95,76.92,43.22,20.99,69.78,51.14
19486,24.97,76.94,43.22,20.98,69.76,51.14
19487,24.97,76.94,43.23,21.01,69.81,51.15
19488,24.97,76.94,43.23,20.99,69.78,51.14
19489,24.95,76.92,43.23,20.99,69.78,51.15
19490,24.95,76.92,43.22,21.00,69.79,51.13
19491,24.97,76.94,43.22,20.99,69.78,51.14
19492,24.94,76.90,43.22,20.98,69.76,51.14
19493,24.95,76.92,43.23,20.95,69.72,51.14
19494,24.94,76.90,43.22,20.95,69.72,51.14
19495,24.94,76.90,43.22,20.96,69.74,51.16
19496,24.94,76.90,43.23,20.99,69.78,51.14
19497,24.95,76.92,43.22,20.98,69.76,51.14
19498,24.95,76.92,43.24,20.98,69.76,51.16
19499,24.95,76.92,43.22,20.99,69.78,51.15
19500,24.95,76.92,43.23,20.98,69.76,51.15
19501,24.97,76.94,43.23,20.99,69.78,51.17
19502,24.95,76.92,43.22,21.01,69.81,51.17
19503,24.98,76.96,43.24,21.00,69.79,51.16
19504,24.95,76.92,43.23,20.99,69.78,51.17
19505,24.98,76.96,43.22,20.99,69.78,51.17
19506,24.98,76.96,43.22,20.99,69.78,51.18
19507,24.98,76.96,43.24,20.98,69.76,51.18
19508,24.95,76.92,43.24,20.99,69.78,51.19
19509,24.95,76.92,43.23,21.00,69.79,51.17
19510,24.97,76.94,43.22,20.99,69.78,51.18
19511,24.95,76.92,43.24,21.00,69.79,51.21
19512,24.97,76.94,43.22,20.99,69.78,51.19
19513,24.98,76.96,43.23,20.99,69.78,51.21
19514,24.94,76.90,43.22,21.00,69.79,51.19
19515,24.97,76.94,43.22,20.99,69.78,51.20
19516,24.95,76.92,43.22,20.99,69.78,51.21
19517,24.94,76.90,43.22,21.00,69.79,51.20
19518,24.95,76.92,43.22,20.99,69.78,51.19
19519,24.97,76.94,43.22,20.99,69.78,51.20
19520,24.94,76.90,43.22,20.99,69.78,51.21
19521,24.97,76.94,43.23,20.99,69.78,51.20
19522,24.95,76.92,43.23,21.00,69.79,51.21
19523,24.94,76.90,43.22,21.01,69.81,51.21
19524,24.95,76.92,43.24,21.01,69.81,51.20
19525,24.95,76.92,43.22,21.00,69.79,51.21
19526,24.95,76.92,43.22,21.00,69.79,51.21
19527,24.97,76.94,43.23,21.00,69.79,51.21
19528,24.95,76.92,43.22,21.02,69.83,51.19
19529,24.95,76.92,43.22,21.01,69.81,51.20
19530,24.95,76.92,43.22,21.00,69.79,51.21
19531,24.95,76.92,43.22,20.99,69.78,51.21
19532,24.94,76.90,43.25,20.99,69.78,51.20
19533,24.95,76.92,43.25,20.95,69.72,51.20
19534,24.94,76.90,43.23,20.96,69.74,51.20
19535,24.95,76.92,43.23,20.98,69.76,51.20
19536,24.97,76.94,43.21,21.00,69.79,51.20
19537,24.95,76.92,43.24,20.99,69.78,51.21
19538,24.97,76.94,43.22,20.98,69.76,51.20
19539,24.94,76.90,43.22,20.98,69.76,51.20
19540,24.95,76.92,43.22,20.95,69.72,51.17
19541,24.95,76.92,43.22,20.96,69.74,51.18
19542,24.95,76.92,43.25,20.99,69.78,51.20
19543,24.95,76.92,43.23,21.00,69.79,51.20
19544,24.93,76.88,43.24,20.98,69.76,51.21
19545,24.95,76.92,43.23,21.00,69.79,51.21
19546,24.97,76.94,43.23,20.99,69.78,51.21
19547,24.98,76.96,43.23,20.99,69.78,51.21
19548,24.97,76.94,43.23,20.98,69.76,51.20
19549,24.95,76.92,43.24,21.00,69.79,51.21
19550,24.93,76.88,43.22,20.98,69.76,51.21
19551,24.97,76.94,43.25,20.96,69.74,51.21
19552,24.94,76.90,43.23,20.99,69.78,51.23
19553,24.94,76.90,43.22,20.96,69.74,51.23
19554,24.95,76.92,43.22,20.95,69.72,51.19
19555,24.97,76.94,43.22,20.99,69.78,51.21
19556,24.95,76.92,43.24,20.98,69.76,51.22
19557,24.95,76.92,43.25,21.00,69.79,51.21
19558,24.97,76.94,43.23,20.99,69.78,51.22
19559,24.95,76.92,43.22,20.95,69.72,51.21
19560,24.95,76.92,43.24,20.96,69.74,51.22
19561,24.97,76.94,43.23,21.00,69.79,51.21
19562,24.95,76.92,43.24,21.01,69.81,51.23
19563,24.93,76.88,43.23,21.00,69.79,51.23
19564,24.95,76.92,43.22,21.00,69.79,51.23
19565,24.98,76.96,43.23,20.99,69.78,51.24
19566,24.97,76.94,43.24,21.01,69.81,51.23
19567,24.95,76.92,43.24,20.99,69.78,51.24
19568,24.97,76.94,43.24,20.99,69.78,51.24
19569,24.93,76.88,43.24,20.99,69.78,51.24
19570,24.97,76.94,43.24,20.99,69.78,51.24
19571,24.97,76.94,43.22,20.99,69.78,51.24
19572,24.95,76.92,43.24,21.01,69.81,51.24
19573,24.94,76.90,43.22,20.99,69.78,51.24
19574,24.93,76.88,43.23,21.01,69.81,51.27
19575,24.97,76.94,43.25,21.00,69.79,51.25
19576,24.94,76.90,43.23,21.00,69.79,51.25
19577,24.95,76.92,43.25,21.00,69.79,51.25
19578,24.93,76.88,43.23,21.01,69.81,51.27
19579,24.95,76.92,43.24,20.99,69.78,51.24
19580,24.97,76.94,43.23,21.00,69.79,51.26
19581,24.97,76.94,43.24,21.01,69.81,51.27
19582,24.95,76.92,43.25,21.00,69.79,51.26
19583,24.97,76.94,43.25,21.03,69.85,51.27
19584,24.94,76.90,43.22,21.01,69.81,51.27
19585,24.97,76.94,43.25,20.99,69.78,51.25
19586,24.97,76.94,43.23,21.01,69.81,51.27
19587,24.98,76.96,43.23,20.99,69.78,51.24
19588,24.97,76.94,43.25,21.00,69.79,51.24
19589,24.95,76.92,43.25,20.99,69.78,51.24
19590,24.97,76.94,43.23,20.99,69.78,51.24
19591,24.97,76.94,43.24,20.95,69.72,51.24
19592,24.97,76.94,43.25,20.99,69.78,51.24
19593,24.95,76.92,43.22,20.99,69.78,51.25
19594,24.95,76.92,43.23,20.98,69.76,51.25
19595,24.97,76.94,43.23,21.00,69.79,51.25
19596,24.98,76.96,43.22,21.00,69.79,51.24
19597,24.97,76.94,43.23,21.00,69.79,51.24
19598,24.95,76.92,43.23,21.01,69.81,51.24
19599,24.95,76.92,43.22,21.01,69.81,51.25
19600,24.97,76.94,43.23,21.00,69.79,51.24
19601,24.95,76.92,43.22,21.01,69.81,51.24
19602,24.97,76.94,43.23,20.99,69.78,51.24
19603,24.97,76.94,43.24,21.01,69.81,51.25
19604,24.95,76.92,43.23,20.99,69.78,51.25
19605,24.97,76.94,43.22,20.99,69.78,51.24
19606,24.97,76.94,43.22,21.01,69.81,51.24
19607,24.95,76.92,43.22,20.99,69.78,51.24
19608,24.94,76.90,43.22,21.02,69.83,51.24
19609,24.95,76.92,43.22,20.98,69.76,51.24
19610,24.98,76.96,43.23,21.01,69.81,51.24
19611,24.97,76.94,43.23,20.99,69.78,51.24
19612,24.94,76.90,43.23,21.00,69.79,51.23
19613,24.95,76.92,43.23,21.00,69.79,51.24
19614,24.99,76.98,43.23,21.01,69.81,51.23
19615,24.95,76.92,43.25,21.00,69.79,51.21
19616,24.95,76.92,43.24,21.01,69.81,51.23
19617,24.95,76.92,43.23,21.01,69.81,51.22
19618,24.97,76.94,43.22,21.02,69.83,51.22
19619,24.95,76.92,43.22,21.02,69.83,51.24
19620,24.94,76.90,43.22,21.00,69.79,51.23
19621,24.98,76.96,43.23,20.99,69.78,51.23
19622,24.95,76.92,43.23,20.99,69.78,51.24
19623,24.95,76.92,43.24,20.99,69.78,51.22
19624,24.95,76.92,43.22,20.99,69.78,51.20
19625,24.98,76.96,43.24,20.99,69.78,51.21
19626,24.95,76.92,43.24,20.98,69.76,51.22
19627,24.97,76.94,43.22,20.96,69.74,51.22
19628,24.98,76.96,43.24,20.95,69.72,51.22
19629,24.94,76.90,43.22,20.96,69.74,51.21
19630,24.98,76.96,43.22,20.98,69.76,51.22
19631,24.98,76.96,43.23,20.96,69.74,51.23
19632,24.95,76.92,43.24,20.99,69.78,51.23
19633,24.98,76.96,43.23,20.96,69.74,51.21
19634,24.97,76.94,43.23,20.98,69.76,51.22
19635,24.97,76.94,43.23,20.99,69.78,51.24
19636,24.97,76.94,43.23,20.98,69.76,51.24
19637,24.98,76.96,43.23,20.99,69.78,51.23
19638,24.94,76.90,43.24,20.98,69.76,51.23
19639,24.99,76.98,43.23,20.98,69.76,51.24
19640,24.95,76.92,43.23,20.99,69.78,51.23
19641,24.95,76.92,43.22,20.98,69.76,51.24
19642,24.98,76.96,43.23,20.99,69.78,51.23
19643,24.98,76.96,43.23,20.98,69.76,51.24
19644,24.95,76.92,43.24,20.98,69.76,51.24
19645,24.95,76.92,43.25,20.98,69.76,51.24
19646,24.95,76.92,43.24,20.99,69.78,51.23
19647,24.95,76.92,43.23,20.98,69.76,51.24
19648,24.95,76.92,43.23,20.98,69.76,51.25
19649,24.94,76.90,43.22,21.01,69.81,51.25
19650,24.97,76.94,43.23,20.98,69.76,51.24
19651,24.95,76.92,43.24,20.99,69.78,51.24
19652,24.97,76.94,43.23,21.00,69.79,51.24
19653,24.97,76.94,43.23,21.00,69.79,51.24
19654,24.94,76.90,43.22,20.99,69.78,51.21
19655,24.95,76.92,43.23,20.99,69.78,51.26
19656,24.95,76.92,43.20,20.96,69.74,51.25
19657,24.94,76.90,43.23,20.96,69.74,51.25
19658,24.97,76.94,43.23,20.96,69.74,51.25
19659,24.97,76.94,43.23,20.99,69.78,51.24
19660,24.94,76.90,43.22,20.99,69.78,51.24
19661,24.95,76.92,43.22,20.98,69.76,51.26
19662,24.93,76.88,43.22,20.96,69.74,51.24
19663,24.95,76.92,43.24,20.95,69.72,51.22
19664,24.95,76.92,43.22,20.96,69.74,51.24
19665,24.97,76.94,43.25,20.98,69.76,51.24
19666,24.98,76.96,43.22,20.98,69.76,51.24
19667,24.95,76.92,43.22,20.99,69.78,51.26
19668,24.93,76.88,43.22,20.98,69.76,51.25
19669,24.95,76.92,43.23,20.99,69.78,51.25
19670,24.95,76.92,43.25,20.99,69.78,51.24
19671,24.95,76.92,43.22,20.99,69.78,51.25
19672,24.95,76.92,43.23,20.98,69.76,51.26
19673,24.95,76.92,43.22,20.99,69.78,51.26
19674,24.95,76.92,43.25,20.99,69.78,51.26
19675,24.97,76.94,43.23,20.99,69.78,51.27
19676,24.95,76.92,43.22,20.98,69.76,51.26
19677,24.94,76.90,43.23,20.99,69.78,51.26
19678,24.95,76.92,43.23,20.99,69.78,51.26
19679,24.95,76.92,43.22,20.99,69.78,51.25
19680,24.97,76.94,43.24,20.99,69.78,51.26
19681,24.95,76.92,43.22,21.00,69.79,51.26
19682,24.97,76.94,43.22,20.99,69.78,51.25
19683,24.92,76.86,43.22,20.99,69.78,51.26
19684,24.97,76.94,43.23,20.99,69.78,51.27
19685,24.97,76.94,43.23,20.99,69.78,51.24
19686,24.94,76.90,43.23,20.98,69.76,51.26
19687,24.95,76.92,43.22,21.00,69.79,51.27
19688,24.97,76.94,43.22,21.00,69.79,51.24
19689,24.98,76.96,43.22,20.99,69.78,51.24
19690,24.95,76.92,43.26,20.96,69.74,51.24
19691,24.95,76.92,43.23,20.99,69.78,51.25
19692,24.97,76.94,43.22,21.01,69.81,51.25
19693,24.95,76.92,43.25,20.98,69.76,51.26
19694,24.94,76.90,43.22,20.98,69.76,51.24
19695,24.93,76.88,43.23,20.98,69.76,51.25
19696,24.94,76.90,43.24,20.99,69.78,51.26
19697,24.93,76.88,43.22,20.95,69.72,51.24
19698,24.95,76.92,43.23,20.94,69.70,51.24
19699,24.95,76.92,43.23,20.95,69.72,51.23
19700,24.94,76.90,43.24,20.94,69.70,51.24
19701,24.97,76.94,43.24,20.95,69.72,51.25
19702,24.93,76.88,43.24,20.94,69.70,51.25
19703,24.95,76.92,43.24,20.95,69.72,51.24
19704,24.95,76.92,43.25,20.96,69.74,51.26
19705,24.95,76.92,43.24,20.94,69.70,51.24
19706,24.95,76.92,43.24,20.95,69.72,51.26
19707,24.93,76.88,43.23,20.96,69.74,51.25
19708,24.97,76.94,43.23,20.95,69.72,51.25
19709,24.97,76.94,43.25,20.95,69.72,51.27
19710,24.97,76.94,43.25,20.95,69.72,51.25
19711,24.94,76.90,43.24,20.96,69.74,51.29
19712,24.97,76.94,43.24,20.95,69.72,51.27
19713,24.97,76.94,43.25,20.95,69.72,51.27
19714,24.95,76.92,43.25,20.94,69.70,51.27
19715,24.95,76.92,43.24,20.93,69.68,51.27
19716,24.95,76.92,43.25,20.94,69.70,51.27
19717,24.95,76.92,43.22,20.98,69.76,51.28
19718,24.93,76.88,43.23,20.94,69.70,51.29
19719,24.97,76.94,43.26,20.95,69.72,51.27
19720,24.93,76.88,43.23,20.94,69.70,51.30
19721,24.95,76.92,43.23,20.95,69.72,51.27
19722,24.93,76.88,43.23,20.96,69.74,51.30
19723,24.95,76.92,43.24,20.95,69.72,51.27
19724,24.97,76.94,43.25,20.95,69.72,51.28
19725,24.97,76.94,43.24,20.95,69.72,51.28
19726,24.94,76.90,43.22,20.96,69.74,51.29
19727,24.93,76.88,43.25,20.98,69.76,51.30
19728,24.95,76.92,43.26,20.98,69.76,51.33
19729,24.94,76.90,43.25,20.95,69.72,51.29
19730,24.93,76.88,43.25,20.95,69.72,51.29
19731,24.94,76.90,43.26,20.95,69.72,51.31
19732,24.95,76.92,43.25,20.95,69.72,51.30
19733,24.95,76.92,43.26,20.95,69.72,51.30
19734,24.95,76.92,43.25,20.94,69.70,51.30
19735,24.95,76.92,43.25,20.95,69.72,51.30
19736,24.94,76.90,43.26,20.95,69.72,51.30
19737,24.92,76.86,43.24,20.94,69.70,51.30
19738,24.95,76.92,43.26,20.96,69.74,51.33
19739,24.95,76.92,43.26,20.94,69.70,51.30
19740,24.95,76.92,43.25,20.96,69.74,51.30
19741,24.95,76.92,43.25,20.95,69.72,51.34
19742,24.95,76.92,43.26,20.95,69.72,51.31
19743,24.93,76.88,43.25,20.95,69.72,51.33
19744,24.95,76.92,43.26,20.95,69.72,51.31
19745,24.93,76.88,43.26,20.96,69.74,51.33
19746,24.94,76.90,43.25,20.95,69.72,51.33
19747,24.95,76.92,43.25,20.96,69.74,51.33
19748,24.97,76.94,43.26,20.96,69.74,51.36
19749,24.93,76.88,43.25,20.96,69.74,51.33
19750,24.95,76.92,43.26,20.95,69.72,51.33
19751,24.95,76.92,43.26,20.95,69.72,51.33
19752,24.94,76.90,43.26,20.95,69.72,51.33
19753,24.98,76.96,43.26,20.96,69.74,51.36
19754,24.95,76.92,43.26,20.94,69.70,51.34
19755,24.95,76.92,43.26,20.96,69.74,51.35
19756,24.95,76.92,43.26,20.96,69.74,51.33
19757,24.95,76.92,43.26,20.96,69.74,51.33
19758,24.95,76.92,43.26,20.98,69.76,51.34
19759,24.95,76.92,43.26,20.98,69.76,51.35
19760,24.94,76.90,43.26,20.98,69.76,51.36
19761,24.94,76.90,43.26,20.96,69.74,51.36
19762,24.95,76.92,43.25,20.95,69.72,51.33
19763,24.93,76.88,43.26,20.96,69.74,51.37
19764,24.94,76.90,43.27,20.98,69.76,51.33
19765,24.92,76.86,43.25,20.95,69.72,51.34
19766,24.93,76.88,43.26,20.94,69.70,51.32
19767,24.92,76.86,43.26,20.94,69.70,51.34
19768,24.93,76.88,43.25,20.95,69.72,51.33
19769,24.94,76.90,43.26,20.95,69.72,51.34
19770,24.95,76.92,43.26,20.94,69.70,51.33
19771,24.93,76.88,43.26,20.93,69.68,51.33
19772,24.94,76.90,43.24,20.92,69.66,51.33
19773,24.95,76.92,43.26,20.94,69.70,51.33
19774,24.94,76.90,43.27,20.93,69.68,51.34
19775,24.95,76.92,43.28,20.94,69.70,51.35
19776,24.95,76.92,43.27,20.92,69.66,51.34
19777,24.94,76.90,43.27,20.92,69.66,51.33
19778,24.97,76.94,43.26,20.93,69.68,51.34
19779,24.97,76.94,43.26,20.90,69.62,51.36
19780,24.95,76.92,43.26,20.93,69.68,51.35
19781,24.95,76.92,43.26,20.95,69.72,51.35
19782,24.95,76.92,43.26,20.92,69.66,51.36
19783,24.92,76.86,43.27,20.94,69.70,51.36
19784,24.95,76.92,43.27,20.95,69.72,51.36
19785,24.97,76.94,43.27,20.95,69.72,51.36
19786,24.95,76.92,43.27,20.95,69.72,51.36
19787,24.94,76.90,43.28,20.95,69.72,51.37
19788,24.93,76.88,43.26,20.98,69.76,51.37
19789,24.95,76.92,43.27,20.94,69.70,51.37
19790,24.95,76.92,43.27,20.95,69.72,51.36
19791,24.95,76.92,43.26,20.95,69.72,51.36
19792,24.98,76.96,43.29,20.95,69.72,51.34
19793,24.98,76.96,43.27,20.95,69.72,51.36
19794,24.97,76.94,43.28,20.95,69.72,51.34
19795,24.97,76.94,43.28,20.95,69.72,51.36
19796,24.97,76.94,43.26,20.95,69.72,51.36
19797,24.94,76.90,43.28,20.96,69.74,51.37
19798,24.98,76.96,43.29,20.95,69.72,51.35
19799,24.95,76.92,43.25,20.96,69.74,51.37
19800,24.94,76.90,43.26,20.98,69.76,51.37
19801,24.97,76.94,43.28,20.98,69.76,51.37
19802,24.95,76.92,43.29,20.96,69.74,51.35
19803,24.97,76.94,43.26,20.98,69.76,51.37
19804,24.95,76.92,43.26,20.96,69.74,51.37
19805,24.98,76.96,43.26,20.98,69.76,51.36
19806,24.94,76.90,43.26,20.98,69.76,51.37
19807,24.97,76.94,43.26,20.95,69.72,51.37
19808,24.98,76.96,43.26,20.98,69.76,51.37
19809,24.95,76.92,43.26,20.98,69.76,51.37
19810,24.95,76.92,43.26,20.95,69.72,51.37
19811,24.98,76.96,43.27,20.96,69.74,51.37
19812,24.95,76.92,43.26,20.96,69.74,51.37
19813,24.95,76.92,43.26,20.98,69.76,51.37
19814,24.94,76.90,43.26,20.99,69.78,51.37
19815,24.95,76.92,43.26,20.96,69.74,51.35
19816,24.97,76.94,43.26,20.98,69.76,51.36
19817,24.95,76.92,43.25,20.96,69.74,51.34
19818,24.97,76.94,43.26,20.99,69.78,51.37
19819,24.95,76.92,43.26,20.98,69.76,51.36
19820,24.97,76.94,43.24,20.98,69.76,51.35
19821,24.97,76.94,43.25,20.95,69.72,51.34
19822,24.95,76.92,43.26,20.99,69.78,51.36
19823,24.98,76.96,43.26,20.95,69.72,51.34
19824,24.97,76.94,43.26,20.95,69.72,51.35
19825,24.95,76.92,43.26,20.96,69.74,51.34
19826,24.95,76.92,43.25,20.95,69.72,51.33
19827,24.95,76.92,43.25,20.96,69.74,51.33
19828,24.98,76.96,43.26,20.99,69.78,51.35
19829,24.95,76.92,43.25,21.00,69.79,51.35
19830,24.94,76.90,43.26,20.99,69.78,51.37
19831,24.95,76.92,43.25,21.00,69.79,51.36
19832,24.93,76.88,43.23,20.99,69.78,51.35
19833,24.97,76.94,43.26,20.98,69.76,51.34
19834,24.95,76.92,43.26,20.99,69.78,51.35
19835,24.98,76.96,43.25,20.98,69.76,51.36
19836,24.93,76.88,43.25,20.99,69.78,51.35
19837,24.93,76.88,43.24,20.99,69.78,51.35
19838,24.94,76.90,43.26,20.98,69.76,51.34
19839,24.94,76.90,43.24,20.98,69.76,51.35
19840,24.95,76.92,43.24,20.95,69.72,51.31
19841,24.95,76.92,43.26,20.95,69.72,51.33
19842,24.95,76.92,43.26,20.94,69.70,51.33
19843,24.95,76.92,43.26,20.95,69.72,51.33
19844,24.93,76.88,43.26,20.94,69.70,51.33
19845,24.94,76.90,43.25,20.95,69.72,51.32
19846,24.95,76.92,43.25,20.94,69.70,51.33
19847,24.95,76.92,43.25,20.93,69.68,51.31
19848,24.94,76.90,43.24,20.95,69.72,51.33
19849,24.97,76.94,43.26,20.95,69.72,51.33
19850,24.95,76.92,43.26,20.95,69.72,51.33
19851,24.95,76.92,43.26,20.95,69.72,51.30
19852,24.95,76.92,43.28,20.93,69.68,51.33
19853,24.94,76.90,43.26,20.94,69.70,51.33
19854,24.93,76.88,43.26,20.92,69.66,51.34
19855,24.95,76.92,43.28,20.94,69.70,51.33
19856,24.94,76.90,43.26,20.93,69.68,51.33
19857,24.95,76.92,43.26,20.92,69.66,51.34
19858,24.93,76.88,43.24,20.93,69.68,51.35
19859,24.95,76.92,43.26,20.93,69.68,51.35
19860,24.94,76.90,43.26,20.92,69.66,51.33
19861,24.94,76.90,43.25,20.93,69.68,51.33
19862,24.94,76.90,43.25,20.95,69.72,51.34
19863,24.94,76.90,43.26,20.93,69.68,51.34
19864,24.94,76.90,43.26,20.92,69.66,51.34
19865,24.94,76.90,43.26,20.92,69.66,51.36
19866,24.94,76.90,43.26,20.92,69.66,51.37
19867,24.93,76.88,43.25,20.91,69.64,51.35
19868,24.94,76.90,43.25,20.92,69.66,51.36
19869,24.97,76.94,43.25,20.88,69.58,51.36
19870,24.95,76.92,43.26,20.90,69.62,51.37
19871,24.93,76.88,43.25,20.90,69.62,51.37
19872,24.95,76.92,43.26,20.89,69.60,51.35
19873,24.95,76.92,43.26,20.87,69.56,51.35
19874,24.95,76.92,43.27,20.88,69.58,51.37
19875,24.97,76.94,43.27,20.87,69.56,51.36
19876,24.95,76.92,43.26,20.89,69.60,51.37
19877,24.95,76.92,43.26,20.85,69.52,51.37
19878,24.95,76.92,43.26,20.87,69.56,51.35
19879,24.95,76.92,43.26,20.88,69.58,51.38
19880,24.95,76.92,43.26,20.88,69.58,51.39
19881,24.93,76.88,43.25,20.88,69.58,51.41
19882,24.94,76.90,43.26,20.89,69.60,51.39
19883,24.93,76.88,43.26,20.90,69.62,51.40
19884,24.95,76.92,43.24,20.92,69.66,51.41
19885,24.95,76.92,43.26,20.89,69.60,51.40
19886,24.95,76.92,43.26,20.89,69.60,51.41
19887,24.95,76.92,43.26,20.92,69.66,51.42
19888,24.97,76.94,43.26,20.91,69.64,51.42
19889,24.93,76.88,43.26,20.89,69.60,51.41
19890,24.92,76.86,43.26,20.90,69.62,51.40
19891,24.94,76.90,43.25,20.91,69.64,51.42
19892,24.94,76.90,43.26,20.90,69.62,51.43
19893,24.94,76.90,43.26,20.90,69.62,51.42
19894,24.95,76.92,43.26,20.90,69.62,51.40
19895,24.95,76.92,43.27,20.89,69.60,51.43
19896,24.95,76.92,43.26,20.91,69.64,51.42
19897,24.95,76.92,43.25,20.91,69.64,51.42
19898,24.94,76.90,43.27,20.91,69.64,51.42
19899,24.95,76.92,43.26,20.91,69.64,51.42
19900,24.95,76.92,43.26,20.92,69.66,51.42
19901,24.97,76.94,43.25,20.92,69.66,51.43
19902,24.95,76.92,43.26,20.92,69.66,51.43
19903,24.95,76.92,43.26,20.93,69.68,51.42
19904,24.98,76.96,43.26,20.94,69.70,51.40
19905,24.94,76.90,43.26,20.92,69.66,51.43
19906,24.95,76.92,43.26,20.94,69.70,51.43
19907,24.93,76.88,43.25,20.93,69.68,51.43
19908,24.93,76.88,43.25,20.92,69.66,51.43
