timestamp,microvolts,temp_c,"Savitzky-Golay (151,2)"
1545352186.62,7045696.27,19.967,7045696.777
1545352191.8,7045696.38,19.973,7045696.75622
1545352196.97,7045696.54,19.977,7045696.75101
1545352202.15,7045697.8,19.97,7045696.7496
1545352207.32,7045697.26,19.983,7045696.71279
1545352212.5,7045698.11,19.978,7045696.66642
1545352217.67,7045697.46,19.989,7045696.64906
1545352222.85,7045696.24,19.993,7045696.63124
1545352228.02,7045694.93,19.987,7045696.60527
1545352233.2,7045694.87,19.987,7045696.57638
1545352238.37,7045695.56,19.983,7045696.5509
1545352243.55,7045696.75,19.977,7045696.53724
1545352248.72,7045696.22,19.981,7045696.5156
1545352253.89,7045695.83,19.981,7045696.50733
1545352259.07,7045695.35,19.975,7045696.50411
1545352264.24,7045696.96,19.973,7045696.50805
1545352269.42,7045697.46,19.98,7045696.50069
1545352274.6,7045697.65,19.975,7045696.48483
1545352279.77,7045696.61,19.951,7045696.46403
1545352284.95,7045698.87,19.944,7045696.45811
1545352290.12,7045697.21,19.935,7045696.44882
1545352295.29,7045698.31,19.949,7045696.44288
1545352300.47,7045697.29,19.938,7045696.44905
1545352305.64,7045698.33,19.941,7045696.46127
1545352310.82,7045700.44,19.94,7045696.46905
1545352315.99,7045699.38,19.935,7045696.47039
1545352321.17,7045698.8,19.932,7045696.45879
1545352326.34,7045694.81,19.928,7045696.44599
1545352331.52,7045694.07,19.929,7045696.42975
1545352336.71,7045695.19,19.932,7045696.40594
1545352341.89,7045694.41,19.932,7045696.37424
1545352347.06,7045694.21,19.929,7045696.34243
1545352352.24,7045693.26,19.924,7045696.30822
1545352357.41,7045693.63,19.929,7045696.26915
1545352362.59,7045695.21,19.928,7045696.23509
1545352367.76,7045696.13,19.935,7045696.21861
1545352372.93,7045698.93,19.947,7045696.19801
1545352378.11,7045695.86,19.952,7045696.18144
1545352383.28,7045700.8,19.949,7045696.17767
1545352388.46,7045702.6,19.954,7045696.18704
1545352393.63,7045699.27,19.96,7045696.18078
1545352398.81,7045695.44,19.96,7045696.15751
1545352403.99,7045695.41,19.973,7045696.14047
1545352409.16,7045698.44,19.934,7045696.14824
1545352414.34,7045693.87,19.932,7045696.16472
1545352419.53,7045698.82,19.94,7045696.17803
1545352424.7,7045699.79,19.947,7045696.20358
1545352429.88,7045698.45,19.946,7045696.21308
1545352435.05,7045693.69,19.954,7045696.22238
1545352440.23,7045693.34,19.951,7045696.24171
1545352445.4,7045693.42,19.951,7045696.23827
1545352450.58,7045693.39,19.941,7045696.24968
1545352455.75,7045694.81,19.951,7045696.24767
1545352460.92,7045693.39,19.957,7045696.2298
1545352466.1,7045692.07,19.957,7045696.21754
1545352471.27,7045691.63,19.957,7045696.19855
1545352476.45,7045694.68,19.957,7045696.17978
1545352481.62,7045696.43,19.957,7045696.1401
1545352486.8,7045697.56,19.964,7045696.12161
1545352491.98,7045696.96,19.967,7045696.06397
1545352497.15,7045696.58,19.972,7045696.01126
1545352502.32,7045695.49,19.977,7045695.97444
1545352507.5,7045694.7,19.972,7045695.97768
1545352512.67,7045694.59,19.977,7045695.97748
1545352517.84,7045695.86,19.983,7045696.00573
1545352523.02,7045697.11,19.98,7045696.05454
1545352528.19,7045696.14,19.989,7045696.10658
1545352533.37,7045696.82,19.983,7045696.14603
1545352538.54,7045696.27,19.972,7045696.17028
1545352543.72,7045695.44,19.98,7045696.20633
1545352548.89,7045695.14,19.98,7045696.23088
1545352554.07,7045696.48,19.984,7045696.2313
1545352559.24,7045697.25,19.975,7045696.22962
1545352564.42,7045695.68,19.981,7045696.20588
1545352569.59,7045697.35,19.986,7045696.17593
1545352574.77,7045696.64,19.986,7045696.17108
1545352579.94,7045697.45,19.989,7045696.18615
1545352585.12,7045696.8,19.986,7045696.19144
1545352590.29,7045695.81,19.978,7045696.20255
1545352595.47,7045697.08,19.978,7045696.23172
1545352600.64,7045697.86,19.986,7045696.24299
1545352605.82,7045696.84,19.978,7045696.27563
1545352610.99,7045696.8,19.984,7045696.28336
1545352616.17,7045696.71,19.975,7045696.28125
1545352621.34,7045696.02,19.975,7045696.26257
1545352626.52,7045696.67,19.967,7045696.24816
1545352631.69,7045695.88,19.963,7045696.24165
1545352636.87,7045695.73,19.969,7045696.2338
1545352642.04,7045695.44,19.961,7045696.23209
1545352647.22,7045695.18,19.958,7045696.22727
1545352652.39,7045694.29,19.951,7045696.22589
1545352657.57,7045693.25,19.941,7045696.23467
1545352662.76,7045696.25,19.935,7045696.25662
1545352667.94,7045696.88,19.868,7045696.27733
1545352673.11,7045694.42,19.869,7045696.28857
1545352678.28,7045695.2,19.874,7045696.314
1545352683.44,7045696.37,19.863,7045696.30077
1545352688.63,7045695.85,19.862,7045696.30417
1545352693.8,7045696.16,19.857,7045696.31043
1545352698.98,7045696.71,19.859,7045696.35278
1545352704.16,7045697.15,19.859,7045696.41458
1545352709.33,7045697.34,19.854,7045696.46375
1545352714.51,7045696.99,19.854,7045696.52058
1545352719.69,7045697.26,19.845,7045696.53039
1545352724.86,7045696.95,19.854,7045696.51841
1545352730.04,7045696.78,19.839,7045696.51467
1545352735.21,7045697.1,19.836,7045696.48768
1545352740.4,7045696.84,19.839,7045696.43809
1545352745.56,7045697.01,19.846,7045696.3951
1545352750.75,7045696.04,19.839,7045696.3972
1545352755.91,7045697.58,19.836,7045696.41893
1545352761.08,7045699.32,19.837,7045696.44896
1545352766.26,7045698.16,19.846,7045696.5133
1545352771.45,7045697.67,19.836,7045696.55154
1545352776.62,7045696.79,19.843,7045696.63693
1545352781.8,7045697.72,19.845,7045696.72264
1545352786.97,7045696.59,19.843,7045696.77249
1545352792.15,7045697.19,19.84,7045696.78983
1545352797.32,7045694.83,19.909,7045696.80118
1545352802.5,7045694.97,19.901,7045696.8441
1545352807.67,7045694.68,19.908,7045696.83568
1545352812.85,7045696.11,19.909,7045696.85264
1545352818.02,7045696.67,19.909,7045696.88592
1545352823.2,7045695.88,19.909,7045696.91559
1545352828.37,7045696.06,19.906,7045696.89965
1545352833.54,7045697.03,19.905,7045696.89571
1545352838.72,7045696.34,19.912,7045696.87847
1545352843.89,7045697.41,19.903,7045696.85983
1545352849.07,7045696.74,19.9,7045696.85643
1545352854.24,7045696.92,19.908,7045696.84641
1545352859.42,7045697.35,19.903,7045696.80926
1545352864.6,7045696.96,19.906,7045696.7558
1545352869.77,7045699.08,19.9,7045696.73925
1545352874.95,7045697.9,19.901,7045696.72448
1545352880.12,7045701.78,19.898,7045696.71961
1545352885.3,7045702.32,19.898,7045696.73089
1545352890.47,7045700.89,19.905,7045696.75497
1545352895.65,7045697.91,19.895,7045696.76094
1545352900.82,7045697.25,19.898,7045696.73668
1545352906.0,7045695.02,19.882,7045696.71191
1545352911.17,7045694.19,19.885,7045696.70427
1545352916.34,7045693.35,19.886,7045696.71997
1545352921.52,7045693.35,19.885,7045696.7345
1545352926.71,7045695.16,19.905,7045696.75332
1545352931.88,7045694.23,19.911,7045696.76573
1545352937.06,7045695.12,19.915,7045696.76403
1545352942.23,7045696.07,19.911,7045696.73126
1545352947.39,7045697.77,19.906,7045696.71633
1545352952.57,7045698.39,19.908,7045696.73549
1545352957.74,7045698.82,19.892,7045696.74478
1545352962.92,7045696.46,19.901,7045696.77825
1545352968.09,7045695.3,19.903,7045696.80176
1545352973.28,7045696.34,19.897,7045696.85126
1545352978.44,7045695.89,19.891,7045696.88396
1545352983.63,7045695.32,19.898,7045696.88293
1545352988.8,7045696.62,19.895,7045696.89692
1545352993.98,7045695.37,19.891,7045696.9237
1545352999.16,7045697.31,19.883,7045696.95837
1545353004.33,7045697.16,19.889,7045696.98231
1545353009.51,7045697.52,19.889,7045697.00838
1545353014.68,7045696.98,19.889,7045697.00639
1545353019.86,7045696.82,19.883,7045697.00367
1545353025.03,7045698.19,19.888,7045697.01578
1545353030.21,7045697.12,19.883,7045697.01207
1545353035.38,7045697.05,19.883,7045697.01139
1545353040.56,7045696.17,19.891,7045697.00938
1545353045.73,7045696.73,19.886,7045696.98192
1545353050.91,7045695.94,19.892,7045696.95816
1545353056.08,7045696.3,19.885,7045696.95666
1545353061.25,7045696.24,19.885,7045696.96064
1545353066.43,7045697.17,19.894,7045696.89914
1545353071.6,7045699.63,19.888,7045696.84178
1545353076.78,7045699.34,19.889,7045696.82498
1545353081.95,7045698.27,19.898,7045696.83895
1545353087.13,7045695.8,19.905,7045696.86256
1545353092.3,7045696.11,19.909,7045696.89965
1545353097.48,7045696.54,19.903,7045696.94457
1545353102.65,7045695.33,19.914,7045696.9866
1545353107.83,7045696.05,19.917,7045697.04233
1545353113.0,7045697.39,19.921,7045697.09172
1545353118.18,7045697.63,19.926,7045697.12421
1545353123.35,7045699.21,19.937,7045697.13535
1545353128.53,7045701.39,19.944,7045697.14499
1545353133.7,7045699.86,19.937,7045697.14656
1545353138.89,7045695.56,19.946,7045697.14097
1545353144.05,7045694.93,19.94,7045697.12916
1545353149.24,7045694.84,19.941,7045697.13015
1545353154.4,7045694.11,19.947,7045697.15886
1545353159.59,7045693.54,19.954,7045697.16631
1545353164.76,7045693.66,19.955,7045697.16431
1545353169.94,7045695.65,19.951,7045697.17356
1545353175.11,7045696.19,19.955,7045697.18602
1545353180.29,7045695.66,19.951,7045697.1818
1545353185.46,7045696.13,19.932,7045697.17651
1545353190.64,7045695.99,19.926,7045697.1251
1545353195.81,7045696.56,19.926,7045697.0813
1545353200.99,7045699.04,19.918,7045697.03736
1545353206.16,7045698.72,19.915,7045697.0147
1545353211.32,7045698.05,19.923,7045697.01152
1545353216.51,7045697.96,19.911,7045696.98866
1545353221.68,7045696.25,19.914,7045696.95521
1545353226.86,7045697.49,19.911,7045696.93314
1545353232.03,7045697.46,19.911,7045696.92763
1545353237.21,7045697.24,19.915,7045696.92926
1545353242.38,7045696.34,19.924,7045696.93141
1545353247.54,7045697.52,19.917,7045696.90377
1545353252.72,7045698.5,19.926,7045696.88354
1545353257.89,7045697.7,19.914,7045696.86327
1545353263.08,7045699.32,19.914,7045696.88236
1545353268.24,7045699.66,19.926,7045696.88965
1545353273.41,7045697.6,19.926,7045696.94663
1545353278.59,7045695.94,19.928,7045697.01418
1545353283.76,7045696.6,19.931,7045697.07225
1545353288.94,7045698.81,19.921,7045697.08074
1545353294.11,7045698.75,19.926,7045697.05508
1545353299.29,7045698.31,19.926,7045697.02255
1545353304.46,7045697.26,19.921,7045696.97005
1545353309.65,7045696.4,19.918,7045696.91326
1545353314.81,7045696.61,19.871,7045696.85984
1545353320.0,7045696.68,19.868,7045696.81164
1545353325.16,7045697.22,19.866,7045696.75272
1545353330.35,7045700.07,19.868,7045696.72537
1545353335.52,7045699.75,19.859,7045696.71053
1545353340.7,7045697.2,19.86,7045696.70275
1545353345.87,7045696.6,19.857,7045696.69169
1545353351.05,7045695.77,19.852,7045696.68858
1545353356.22,7045696.01,19.854,7045696.66749
1545353361.4,7045694.1,19.846,7045696.62951
1545353366.58,7045695.01,19.837,7045696.59039
1545353371.75,7045697.34,19.849,7045696.54602
1545353376.93,7045697.1,19.845,7045696.48826
1545353382.1,7045696.64,19.843,7045696.46401
1545353387.28,7045694.79,19.84,7045696.40924
1545353392.45,7045695.73,19.845,7045696.36733
1545353397.63,7045695.34,19.836,7045696.33005
1545353402.8,7045697.42,19.837,7045696.3001
1545353407.97,7045698.18,19.836,7045696.28193
1545353413.15,7045695.88,19.839,7045696.24539
1545353418.32,7045697.24,19.839,7045696.23361
1545353423.5,7045696.57,19.842,7045696.21676
1545353428.67,7045696.32,19.834,7045696.20022
1545353433.85,7045697.87,19.829,7045696.16581
1545353439.04,7045696.27,19.831,7045696.14034
1545353444.21,7045696.87,19.914,7045696.08622
1545353449.39,7045696.93,19.918,7045696.04099
1545353454.57,7045701.12,19.92,7045696.00062
1545353459.74,7045701.64,19.918,7045695.96554
1545353464.92,7045698.87,19.912,7045695.93142
1545353470.09,7045695.2,19.92,7045695.9189
1545353475.27,7045694.33,19.923,7045695.88554
1545353480.44,7045693.28,19.918,7045695.8266
1545353485.62,7045692.67,19.918,7045695.78944
1545353490.79,7045692.9,19.917,7045695.78363
1545353495.97,7045690.86,19.929,7045695.75178
1545353501.14,7045691.41,19.92,7045695.72662
1545353506.32,7045692.5,19.92,7045695.70841
1545353511.49,7045694.26,19.934,7045695.66728
1545353516.67,7045694.59,19.931,7045695.64802
1545353521.86,7045695.03,19.918,7045695.66547
1545353527.03,7045695.85,19.92,7045695.67658
1545353532.21,7045695.42,19.928,7045695.64954
1545353537.38,7045695.6,19.929,7045695.61963
1545353542.56,7045694.56,19.926,7045695.57881
1545353547.73,7045695.57,19.923,7045695.54331
1545353552.89,7045696.06,19.923,7045695.50193
1545353558.07,7045693.98,19.92,7045695.47083
1545353563.24,7045694.47,19.923,7045695.43569
1545353568.43,7045694.93,19.921,7045695.3989
1545353573.59,7045695.57,19.938,7045695.34623
1545353578.78,7045697.82,19.952,7045695.29666
1545353583.95,7045697.14,19.951,7045695.24542
1545353589.13,7045696.77,19.949,7045695.20641
1545353594.3,7045695.96,19.957,7045695.21535
1545353599.48,7045694.45,19.943,7045695.22544
1545353604.66,7045695.51,19.944,7045695.22718
1545353609.83,7045696.68,19.938,7045695.22646
1545353615.01,7045696.5,19.937,7045695.2149
1545353620.18,7045694.06,19.937,7045695.20579
1545353625.36,7045694.27,19.926,7045695.20329
1545353630.53,7045693.4,19.934,7045695.19445
1545353635.71,7045696.49,19.929,7045695.16089
1545353640.9,7045696.2,19.929,7045695.13425
1545353646.06,7045695.82,19.924,7045695.11421
1545353651.23,7045693.97,19.915,7045695.08072
1545353656.41,7045693.94,19.926,7045695.09764
1545353661.58,7045692.84,19.915,7045695.13034
1545353666.76,7045692.44,19.92,7045695.13651
1545353671.93,7045692.04,19.915,7045695.12919
1545353677.1,7045694.04,19.917,7045695.12619
1545353682.28,7045696.85,19.915,7045695.15396
1545353687.45,7045695.29,19.912,7045695.18916
1545353692.63,7045696.33,19.911,7045695.21785
1545353697.8,7045695.74,19.923,7045695.23147
1545353702.98,7045695.15,19.82,7045695.2459
1545353708.15,7045696.26,19.813,7045695.24919
1545353713.33,7045696.3,19.817,7045695.25017
1545353718.5,7045693.82,19.819,7045695.24958
1545353723.68,7045693.28,19.826,7045695.27263
1545353728.85,7045694.14,19.823,7045695.29813
1545353734.04,7045695.1,19.826,7045695.30635
1545353739.22,7045694.8,19.82,7045695.29869
1545353744.39,7045694.23,19.822,7045695.31102
1545353749.57,7045694.63,19.817,7045695.33181
1545353754.74,7045695.69,19.822,7045695.30682
1545353759.92,7045695.73,19.831,7045695.26242
1545353765.09,7045696.46,19.822,7045695.2446
1545353770.27,7045694.32,19.839,7045695.21454
1545353775.44,7045696.06,19.828,7045695.18819
1545353780.62,7045696.73,19.829,7045695.13768
1545353785.79,7045696.2,19.833,7045695.09821
1545353790.96,7045695.89,19.823,7045695.07377
1545353796.14,7045694.16,19.828,7045695.08011
1545353801.31,7045695.82,19.825,7045695.09088
1545353806.49,7045694.73,19.82,7045695.06355
1545353811.66,7045694.16,19.825,7045695.05307
1545353816.84,7045693.99,19.825,7045695.03763
1545353822.01,7045694.83,19.828,7045695.03602
1545353827.19,7045694.42,19.825,7045695.05881
1545353832.37,7045696.49,19.882,7045695.04995
1545353837.54,7045695.97,19.885,7045695.04399
1545353842.72,7045695.41,19.874,7045695.03396
1545353847.89,7045695.82,19.883,7045695.07234
1545353853.07,7045698.41,19.88,7045695.13324
1545353858.24,7045696.26,19.889,7045695.16821
1545353863.41,7045697.53,19.895,7045695.15104
1545353868.59,7045697.81,19.888,7045695.11922
1545353873.76,7045695.98,19.886,7045695.0771
1545353878.93,7045693.18,19.889,7045695.03284
1545353884.11,7045694.44,19.888,7045694.97698
1545353889.28,7045694.36,19.882,7045694.89828
1545353894.46,7045694.96,19.875,7045694.82568
1545353899.63,7045697.63,19.878,7045694.75879
1545353904.8,7045697.27,19.88,7045694.71291
1545353909.98,7045696.09,19.875,7045694.67759
1545353915.15,7045695.5,19.878,7045694.67048
1545353920.33,7045695.12,19.882,7045694.65399
1545353925.5,7045694.67,19.882,7045694.63491
1545353930.68,7045695.56,19.872,7045694.6049
1545353935.85,7045694.13,19.88,7045694.57489
1545353941.03,7045693.89,19.88,7045694.55853
1545353946.2,7045692.65,19.895,7045694.56233
1545353951.38,7045694.82,19.903,7045694.55241
1545353956.56,7045695.48,19.905,7045694.55201
1545353961.73,7045696.56,19.895,7045694.54829
1545353966.92,7045696.77,19.891,7045694.54393
1545353972.1,7045696.87,19.892,7045694.57454
1545353977.27,7045696.28,19.885,7045694.59256
1545353982.45,7045694.01,19.886,7045694.61673
1545353987.62,7045693.64,19.878,7045694.62158
1545353992.8,7045693.84,19.878,7045694.6087
1545353997.97,7045694.02,19.891,7045694.61275
1545354003.15,7045693.35,19.878,7045694.61559
1545354008.33,7045694.29,19.88,7045694.63673
1545354013.5,7045693.59,19.872,7045694.64361
1545354018.68,7045693.99,19.866,7045694.64216
1545354023.85,7045695.59,19.872,7045694.65919
1545354029.03,7045696.17,19.877,7045694.70276
1545354034.2,7045696.69,19.871,7045694.74052
1545354039.39,7045697.5,19.871,7045694.77225
1545354044.55,7045694.25,19.875,7045694.79998
1545354049.72,7045693.13,19.88,7045694.81537
1545354054.9,7045693.8,19.877,7045694.79617
1545354060.07,7045693.45,19.878,7045694.77174
1545354065.24,7045693.59,19.874,7045694.73537
1545354070.42,7045692.69,19.872,7045694.72646
1545354075.59,7045691.89,19.877,7045694.74603
1545354080.77,7045692.08,19.875,7045694.74771
1545354085.95,7045692.5,19.878,7045694.73867
1545354091.12,7045691.43,19.897,7045694.73646
1545354096.3,7045692.62,19.891,7045694.74818
1545354101.47,7045692.84,19.895,7045694.76247
1545354106.66,7045693.51,19.895,7045694.78661
1545354111.83,7045694.11,19.906,7045694.80298
1545354117.01,7045693.77,19.895,7045694.80779
1545354122.18,7045693.06,19.897,7045694.82227
1545354127.36,7045694.07,19.906,7045694.84854
1545354132.53,7045691.13,19.903,7045694.87484
1545354137.69,7045690.28,19.897,7045694.8873
1545354142.87,7045692.74,19.901,7045694.89703
1545354148.04,7045695.51,19.903,7045694.92239
1545354153.22,7045695.26,19.897,7045694.94109
1545354158.39,7045696.45,19.894,7045694.97839
1545354163.58,7045695.81,19.9,7045694.98875
1545354168.74,7045696.51,19.897,7045695.01372
1545354173.93,7045696.45,19.895,7045695.05596
1545354179.1,7045694.61,19.889,7045695.0788
1545354184.28,7045693.62,19.88,7045695.11022
1545354189.46,7045694.04,19.889,7045695.10906
1545354194.63,7045695.7,19.892,7045695.11987
1545354199.81,7045695.51,19.886,7045695.1046
1545354204.99,7045695.5,19.891,7045695.1074
1545354210.16,7045693.94,19.892,7045695.11257
1545354215.34,7045693.08,19.888,7045695.12997
1545354220.51,7045694.74,19.843,7045695.13579
1545354225.7,7045695.16,19.839,7045695.15452
1545354230.86,7045695.8,19.84,7045695.17263
1545354236.03,7045695.44,19.836,7045695.17361
1545354241.21,7045694.12,19.825,7045695.20198
1545354246.38,7045694.28,19.828,7045695.25991
1545354251.55,7045696.03,19.829,7045695.2923
1545354256.73,7045696.74,19.826,7045695.31854
1545354261.9,7045696.79,19.84,7045695.35084
1545354267.08,7045696.39,19.836,7045695.371
1545354272.26,7045697.8,19.826,7045695.36944
1545354277.43,7045698.06,19.839,7045695.38426
1545354282.62,7045697.95,19.842,7045695.41187
1545354287.78,7045698.48,19.84,7045695.43704
1545354292.95,7045698.24,19.836,7045695.49088
1545354298.13,7045697.66,19.836,7045695.55532
1545354303.3,7045695.34,19.836,7045695.60405
1545354308.48,7045697.21,19.834,7045695.6367
1545354313.65,7045697.22,19.829,7045695.67805
1545354318.83,7045698.72,19.84,7045695.71016
1545354324.0,7045697.89,19.839,7045695.74716
1545354329.19,7045697.7,19.839,7045695.76338
1545354334.35,7045696.33,19.834,7045695.77504
1545354339.54,7045695.68,19.833,7045695.76413
1545354344.72,7045695.17,19.836,7045695.78067
1545354349.9,7045695.96,19.86,7045695.81304
1545354355.07,7045696.75,19.866,7045695.84957
1545354360.25,7045695.65,19.866,7045695.89637
1545354365.42,7045696.45,19.869,7045695.93838
1545354370.6,7045695.64,19.875,7045695.97426
1545354375.77,7045696.93,19.885,7045695.99746
1545354380.95,7045697.34,19.886,7045696.03805
1545354386.12,7045696.81,19.882,7045696.05999
1545354391.29,7045698.32,19.882,7045696.09128
1545354396.47,7045696.54,19.891,7045696.11455
1545354401.66,7045695.6,19.883,7045696.14618
1545354406.83,7045696.64,19.877,7045696.17231
1545354412.01,7045693.82,19.892,7045696.19156
1545354417.17,7045694.14,19.882,7045696.20676
1545354422.36,7045694.45,19.882,7045696.2298
1545354427.53,7045694.69,19.882,7045696.27329
1545354432.71,7045693.14,19.883,7045696.32466
1545354437.88,7045694.17,19.874,7045696.35296
1545354443.04,7045696.44,19.878,7045696.37658
1545354448.22,7045696.48,19.871,7045696.40695
1545354453.39,7045697.19,19.878,7045696.43064
1545354458.57,7045696.38,19.874,7045696.45696
1545354463.74,7045696.41,19.869,7045696.46385
1545354468.93,7045696.79,19.877,7045696.47238
1545354474.11,7045699.12,19.868,7045696.46703
1545354479.28,7045698.11,19.889,7045696.45889
1545354484.46,7045696.25,19.888,7045696.44189
1545354489.63,7045697.22,19.889,7045696.42638
1545354494.81,7045696.43,19.888,7045696.40226
1545354499.99,7045694.73,19.883,7045696.40266
1545354505.16,7045695.21,19.889,7045696.40342
1545354510.34,7045694.97,19.875,7045696.39344
1545354515.53,7045694.66,19.88,7045696.38054
1545354520.7,7045694.27,19.878,7045696.37192
1545354525.88,7045694.99,19.877,7045696.3167
1545354531.05,7045695.6,19.877,7045696.25667
1545354536.23,7045695.07,19.874,7045696.2175
1545354541.4,7045695.81,19.872,7045696.21347
1545354546.58,7045694.71,19.869,7045696.21918
1545354551.75,7045695.26,19.874,7045696.22729
1545354556.93,7045695.52,19.872,7045696.23107
1545354562.11,7045694.5,19.871,7045696.23586
1545354567.28,7045695.99,19.866,7045696.2557
1545354572.46,7045694.87,19.871,7045696.25291
1545354577.65,7045696.42,19.865,7045696.23305
1545354582.82,7045696.94,19.859,7045696.2182
1545354588.0,7045698.63,19.859,7045696.23178
1545354593.17,7045696.32,19.848,7045696.2337
1545354598.35,7045695.87,19.849,7045696.21187
1545354603.52,7045695.43,19.843,7045696.19719
1545354608.7,7045696.16,19.88,7045696.17285
1545354613.87,7045697.01,19.877,7045696.17025
1545354619.05,7045696.7,19.88,7045696.16316
1545354624.22,7045698.01,19.882,7045696.14412
1545354629.4,7045695.77,19.877,7045696.13351
1545354634.58,7045695.51,19.88,7045696.11844
1545354639.75,7045696.08,19.882,7045696.10951
1545354644.93,7045698.18,19.874,7045696.10121
1545354650.12,7045698.18,19.877,7045696.09063
1545354655.29,7045697.84,19.875,7045696.0775
1545354660.47,7045697.31,19.886,7045696.08329
1545354665.64,7045696.92,19.882,7045696.09073
1545354670.82,7045695.53,19.88,7045696.10684
1545354675.99,7045696.35,19.892,7045696.12551
1545354681.17,7045696.24,19.894,7045696.15176
1545354686.34,7045694.95,19.891,7045696.19443
1545354691.52,7045695.41,19.886,7045696.23971
1545354696.69,7045696.49,19.892,7045696.25594
1545354701.87,7045695.25,19.897,7045696.29861
1545354707.05,7045695.69,19.895,7045696.3315
1545354712.22,7045696.09,19.889,7045696.36583
1545354717.4,7045696.77,19.898,7045696.39328
1545354722.57,7045696.98,19.9,7045696.4125
1545354727.74,7045697.99,19.889,7045696.42808
1545354732.92,7045697.42,19.882,7045696.42621
1545354738.1,7045696.55,19.908,7045696.42632
1545354743.27,7045697.33,19.901,7045696.43305
1545354748.46,7045696.67,19.9,7045696.41066
1545354753.62,7045697.43,19.905,7045696.36479
1545354758.81,7045697.65,19.906,7045696.37374
1545354763.97,7045696.73,19.895,7045696.39711
1545354769.16,7045694.49,19.897,7045696.43897
1545354774.33,7045696.43,19.9,7045696.49033
1545354779.49,7045695.58,19.906,7045696.5496
1545354784.67,7045695.58,19.901,7045696.61416
1545354789.86,7045695.55,19.897,7045696.65865
1545354795.03,7045695.27,19.889,7045696.69073
1545354800.21,7045696.24,19.895,7045696.73157
1545354805.38,7045698.29,19.897,7045696.73254
1545354810.56,7045698.26,19.889,7045696.7412
1545354815.74,7045696.89,19.886,7045696.74402
1545354820.91,7045697.08,19.889,7045696.74446
1545354826.09,7045696.22,19.885,7045696.70663
1545354831.26,7045695.44,19.894,7045696.67687
1545354836.44,7045695.25,19.877,7045696.66902
1545354841.61,7045695.4,19.874,7045696.66806
1545354846.79,7045695.09,19.866,7045696.68627
1545354851.98,7045695.95,19.865,7045696.71198
1545354857.15,7045694.72,19.862,7045696.73234
1545354862.33,7045696.02,19.863,7045696.75425
1545354867.51,7045696.51,19.938,7045696.79568
1545354872.68,7045696.1,19.94,7045696.82378
1545354877.86,7045696.92,19.934,7045696.83667
1545354883.03,7045697.89,19.935,7045696.85525
1545354888.21,7045695.97,19.935,7045696.86638
1545354893.38,7045696.4,19.94,7045696.86997
1545354898.56,7045697.05,19.938,7045696.87123
1545354903.73,7045696.51,19.935,7045696.87073
1545354908.91,7045696.97,19.938,7045696.86197
1545354914.08,7045698.6,19.935,7045696.8403
1545354919.25,7045698.02,19.937,7045696.80774
1545354924.43,7045698.2,19.941,7045696.78598
1545354929.6,7045697.4,19.94,7045696.74755
1545354934.78,7045696.15,19.929,7045696.71742
1545354939.95,7045697.1,19.938,7045696.6734
1545354945.13,7045696.94,19.94,7045696.65711
1545354950.3,7045697.6,19.926,7045696.65319
1545354955.48,7045696.08,19.935,7045696.64028
1545354960.67,7045696.47,19.937,7045696.65165
1545354965.84,7045697.09,19.94,7045696.65
1545354971.02,7045696.89,19.929,7045696.64496
1545354976.19,7045695.59,19.929,7045696.6566
1545354981.35,7045696.51,19.924,7045696.69033
1545354986.52,7045698.93,19.931,7045696.69375
1545354991.7,7045696.64,19.917,7045696.67886
1545354996.89,7045696.58,19.917,7045696.66813
1545355002.05,7045695.88,19.914,7045696.65604
1545355007.24,7045696.65,19.923,7045696.64029
1545355012.41,7045698.51,19.911,7045696.61911
1545355017.59,7045697.35,19.914,7045696.61499
1545355022.76,7045696.4,19.917,7045696.59948
1545355027.94,7045695.77,19.906,7045696.58816
1545355033.11,7045697.38,19.917,7045696.571
1545355038.29,7045698.41,19.915,7045696.58007
1545355043.46,7045698.88,19.914,7045696.58357
1545355048.64,7045696.67,19.912,7045696.58547
1545355053.81,7045698.01,19.912,7045696.583
1545355058.99,7045697.58,19.914,7045696.57467
1545355064.16,7045697.38,19.917,7045696.564
1545355069.33,7045697.32,19.92,7045696.55535
1545355074.51,7045695.55,19.917,7045696.54319
1545355079.69,7045694.72,19.915,7045696.50607
1545355084.86,7045695.23,19.915,7045696.49341
1545355090.04,7045694.32,19.921,7045696.49074
1545355095.22,7045695.26,19.923,7045696.46987
1545355100.39,7045696.69,19.928,7045696.44864
1545355105.57,7045696.7,19.926,7045696.42654
1545355110.74,7045697.48,19.926,7045696.41461
1545355115.92,7045696.56,19.926,7045696.40598
1545355121.09,7045697.69,19.929,7045696.4278
1545355126.28,7045696.98,19.889,7045696.43969
1545355131.44,7045697.09,19.886,7045696.4434
1545355136.63,7045700.98,19.886,7045696.44114
1545355141.8,7045702.58,19.886,7045696.43541
1545355146.98,7045698.09,19.883,7045696.44742
1545355152.16,7045695.83,19.891,7045696.44573
1545355157.33,7045695.18,19.888,7045696.42758
1545355162.51,7045694.57,19.885,7045696.37716
1545355167.68,7045693.11,19.882,7045696.37688
1545355172.86,7045693.97,19.882,7045696.38072
1545355178.03,7045694.12,19.877,7045696.37609
1545355183.21,7045694.26,19.878,7045696.37582
1545355188.38,7045694.26,19.877,7045696.36572
1545355193.56,7045695.27,19.88,7045696.36446
