timestamp,LM399-P15-slow6-no-R7-alkaline15V
1500929451.351,6890115.5
1500929454.697,6890113.7
1500929458.042,6890113.0
1500929461.388,6890115.0
1500929464.733,6890113.2
1500929468.078,6890114.5
1500929471.424,6890113.0
1500929474.769,6890113.7
1500929478.114,6890115.0
1500929481.460,6890115.8
1500929484.805,6890114.5
1500929488.151,6890114.3
1500929491.496,6890114.8
1500929494.842,6890114.5
1500929498.187,6890113.7
1500929501.532,6890116.5
1500929504.878,6890113.7
1500929508.223,6890114.5
1500929511.569,6890116.3
1500929514.914,6890116.8
1500929518.259,6890117.0
1500929521.605,6890117.3
1500929524.950,6890116.3
1500929528.296,6890116.8
1500929531.641,6890116.0
1500929534.986,6890117.8
1500929538.332,6890117.0
1500929541.677,6890115.3
1500929545.023,6890115.5
1500929548.368,6890115.5
1500929551.713,6890115.3
1500929555.059,6890114.5
1500929558.404,6890114.8
1500929561.750,6890114.5
1500929565.095,6890115.8
1500929568.440,6890114.5
1500929571.786,6890115.0
1500929575.131,6890113.7
1500929578.477,6890114.5
1500929581.822,6890114.5
1500929585.167,6890114.3
1500929588.513,6890115.0
1500929591.858,6890114.5
1500929595.204,6890113.5
1500929598.549,6890114.5
1500929601.895,6890112.2
1500929605.240,6890112.7
1500929608.585,6890114.0
1500929611.931,6890115.0
1500929615.276,6890115.3
1500929618.622,6890112.7
1500929621.967,6890114.0
1500929625.312,6890115.0
1500929628.658,6890114.8
1500929632.003,6890114.8
1500929635.348,6890111.5
1500929638.694,6890111.5
1500929642.039,6890114.5
1500929645.385,6890113.0
1500929648.730,6890112.7
1500929652.075,6890112.2
1500929655.421,6890110.2
1500929658.766,6890111.2
1500929662.112,6890110.7
1500929665.457,6890112.5
1500929668.803,6890111.2
1500929672.148,6890111.2
1500929675.493,6890110.4
1500929678.839,6890112.5
1500929682.184,6890111.7
1500929685.530,6890110.7
1500929688.875,6890111.2
1500929692.220,6890111.2
1500929695.566,6890111.7
1500929698.911,6890113.0
1500929702.290,6890112.2
1500929705.602,6890112.0
1500929708.947,6890112.2
1500929712.293,6890113.5
1500929715.638,6890110.4
1500929718.983,6890110.4
1500929722.329,6890109.4
1500929725.674,6890112.0
1500929729.020,6890108.7
1500929732.365,6890111.2
1500929735.711,6890110.2
1500929739.056,6890110.4
1500929742.401,6890112.5
1500929745.747,6890113.7
1500929749.092,6890112.7
1500929752.438,6890109.4
1500929755.783,6890109.2
1500929759.128,6890109.9
1500929762.474,6890110.2
1500929765.819,6890109.2
1500929769.165,6890110.2
1500929772.510,6890113.0
1500929775.855,6890111.7
1500929779.201,6890112.0
1500929782.546,6890111.7
1500929785.891,6890113.5
1500929789.237,6890112.5
1500929792.582,6890111.2
1500929795.928,6890110.4
1500929799.273,6890111.2
1500929802.619,6890112.2
1500929805.964,6890111.0
1500929809.309,6890110.4
1500929812.655,6890109.9
1500929816.000,6890110.7
1500929819.346,6890111.5
1500929822.691,6890111.7
1500929826.036,6890111.7
1500929829.382,6890108.9
1500929832.727,6890109.7
1500929836.073,6890109.2
1500929839.418,6890112.5
1500929842.763,6890112.5
1500929846.109,6890113.0
1500929849.454,6890112.2
1500929852.800,6890111.2
1500929856.145,6890109.7
1500929859.490,6890108.7
1500929862.836,6890111.0
1500929866.181,6890112.0
1500929869.527,6890111.0
1500929872.872,6890109.4
1500929876.217,6890112.0
1500929879.563,6890112.7
1500929882.908,6890113.0
1500929886.254,6890110.2
1500929889.599,6890110.2
1500929892.945,6890109.9
1500929896.290,6890110.7
1500929899.635,6890111.5
1500929902.981,6890110.7
1500929906.326,6890112.5
1500929909.671,6890112.2
1500929913.017,6890112.2
1500929916.362,6890111.5
1500929919.708,6890110.7
1500929923.053,6890111.0
1500929926.399,6890111.2
1500929929.744,6890110.7
1500929933.089,6890112.7
1500929936.435,6890110.7
1500929939.780,6890111.0
1500929943.126,6890112.2
1500929946.471,6890112.7
1500929949.816,6890112.5
1500929953.162,6890112.5
1500929956.507,6890113.2
1500929959.853,6890112.0
1500929963.198,6890112.5
1500929966.543,6890112.5
1500929969.889,6890112.0
1500929973.234,6890112.5
1500929976.580,6890112.7
1500929979.925,6890112.7
1500929983.270,6890111.5
1500929986.616,6890114.0
1500929989.961,6890114.8
1500929993.307,6890115.5
1500929996.652,6890115.5
1500929999.997,6890114.0
1500930003.343,6890116.0
1500930006.688,6890114.0
1500930010.033,6890113.7
1500930013.379,6890112.7
1500930016.724,6890110.2
1500930020.070,6890110.7
1500930023.415,6890111.0
1500930026.761,6890112.7
1500930030.106,6890112.2
1500930033.451,6890112.2
1500930036.797,6890110.4
1500930040.142,6890110.7
1500930043.487,6890112.2
1500930046.833,6890109.9
1500930050.178,6890109.9
1500930053.524,6890111.0
1500930056.869,6890109.9
1500930060.215,6890110.7
1500930063.560,6890111.0
1500930066.905,6890110.2
1500930070.251,6890111.0
1500930073.596,6890112.0
1500930076.942,6890111.0
1500930080.287,6890109.7
1500930083.632,6890110.2
1500930086.978,6890111.5
1500930090.323,6890112.2
1500930093.669,6890111.5
1500930097.014,6890110.2
1500930100.359,6890110.2
1500930103.705,6890109.4
1500930107.050,6890109.4
1500930110.396,6890110.7
1500930113.741,6890109.9
1500930117.086,6890111.5
1500930120.432,6890111.5
1500930123.777,6890110.2
1500930127.123,6890110.7
1500930130.468,6890111.5
1500930133.813,6890111.2
1500930137.159,6890110.4
1500930140.504,6890109.7
1500930143.850,6890109.2
1500930147.195,6890111.7
1500930150.540,6890110.7
1500930153.886,6890108.2
1500930157.231,6890108.4
1500930160.577,6890109.2
1500930163.922,6890111.0
1500930167.267,6890111.2
1500930170.613,6890110.7
1500930173.958,6890111.2
1500930177.304,6890110.7
1500930180.649,6890109.4
1500930183.994,6890109.9
1500930187.340,6890109.2
1500930190.685,6890108.9
1500930194.031,6890111.0
1500930197.376,6890110.7
1500930200.722,6890111.2
1500930204.067,6890111.2
1500930207.412,6890109.9
1500930210.758,6890109.7
1500930214.103,6890110.4
1500930217.449,6890111.0
1500930220.794,6890107.7
1500930224.139,6890111.7
1500930227.485,6890111.2
1500930230.830,6890112.0
1500930234.176,6890111.5
1500930237.521,6890110.7
1500930240.866,6890110.7
1500930244.212,6890110.2
1500930247.557,6890110.4
1500930250.903,6890111.0
1500930254.248,6890108.2
1500930257.593,6890106.9
1500930260.939,6890107.9
1500930264.284,6890109.4
1500930267.630,6890112.2
1500930270.975,6890109.9
1500930274.320,6890108.2
1500930277.666,6890109.7
1500930281.011,6890111.0
1500930284.357,6890109.4
1500930287.702,6890109.7
1500930291.047,6890110.4
1500930294.393,6890108.7
1500930297.738,6890109.7
1500930301.084,6890110.2
1500930304.429,6890109.7
1500930307.775,6890112.5
1500930311.120,6890110.7
1500930314.465,6890110.4
1500930317.811,6890110.4
1500930321.156,6890109.4
1500930324.502,6890110.2
1500930327.847,6890109.9
1500930331.192,6890109.7
1500930334.538,6890110.4
1500930337.883,6890111.0
1500930341.229,6890112.0
1500930344.574,6890114.3
1500930347.919,6890112.0
1500930351.265,6890112.5
1500930354.610,6890112.5
1500930357.956,6890111.5
1500930361.301,6890111.2
1500930364.646,6890111.0
1500930367.992,6890111.5
1500930371.337,6890110.4
1500930374.682,6890111.5
1500930378.028,6890111.7
1500930381.373,6890111.5
1500930384.719,6890110.4
1500930388.064,6890109.7
1500930391.410,6890107.7
1500930394.755,6890109.9
1500930398.100,6890108.7
1500930401.446,6890108.4
1500930404.791,6890109.4
1500930408.137,6890108.9
1500930411.482,6890106.9
1500930414.827,6890109.2
1500930418.173,6890108.7
1500930421.518,6890108.7
1500930424.863,6890107.7
1500930428.209,6890107.2
1500930431.554,6890107.2
1500930434.900,6890107.9
1500930438.245,6890109.7
1500930441.591,6890109.2
1500930444.936,6890111.5
1500930448.281,6890110.4
1500930451.627,6890112.5
1500930454.972,6890111.7
1500930458.318,6890112.0
1500930461.663,6890113.5
1500930465.008,6890113.7
1500930468.354,6890113.2
1500930471.699,6890115.0
1500930475.044,6890115.3
1500930478.390,6890115.0
1500930481.735,6890113.0
1500930485.081,6890114.5
1500930488.426,6890111.2
1500930491.772,6890110.2
1500930495.117,6890111.2
1500930498.462,6890110.2
1500930501.808,6890108.7
1500930505.153,6890109.4
1500930508.499,6890108.7
1500930511.844,6890109.9
1500930515.190,6890108.2
1500930518.535,6890108.9
1500930521.880,6890109.9
1500930525.226,6890110.2
1500930528.571,6890108.4
1500930531.916,6890107.9
1500930535.262,6890109.9
1500930538.607,6890108.4
1500930541.953,6890109.2
1500930545.298,6890109.2
1500930548.643,6890110.4
1500930551.989,6890108.7
1500930555.334,6890109.4
1500930558.680,6890108.7
1500930562.025,6890108.4
1500930565.370,6890109.4
1500930568.716,6890108.9
1500930572.061,6890107.2
1500930575.407,6890108.9
1500930578.752,6890110.2
1500930582.098,6890109.2
1500930585.443,6890108.7
1500930588.788,6890108.2
1500930592.134,6890108.7
1500930595.479,6890110.2
1500930598.825,6890108.7
1500930602.170,6890108.9
1500930605.515,6890110.2
1500930608.861,6890107.9
1500930612.206,6890110.2
1500930615.552,6890110.7
1500930618.897,6890109.4
1500930622.242,6890110.2
1500930625.588,6890110.4
1500930628.933,6890110.2
1500930632.279,6890113.0
1500930635.624,6890111.0
1500930638.969,6890112.5
1500930642.315,6890112.7
1500930645.660,6890111.5
1500930649.006,6890111.5
1500930652.351,6890111.7
1500930655.696,6890112.2
1500930659.042,6890111.2
1500930662.387,6890109.9
1500930665.732,6890108.4
1500930669.078,6890107.2
1500930672.423,6890108.7
1500930675.769,6890109.9
1500930679.114,6890110.7
1500930682.459,6890111.0
1500930685.805,6890111.0
1500930689.150,6890110.2
1500930692.496,6890111.7
1500930695.841,6890110.7
1500930699.187,6890112.7
1500930702.532,6890112.5
1500930705.877,6890110.7
1500930709.223,6890111.5
1500930712.568,6890112.7
1500930715.913,6890111.5
1500930719.259,6890109.9
1500930722.604,6890108.9
1500930725.950,6890107.2
1500930729.295,6890108.2
1500930732.640,6890107.9
1500930735.986,6890107.7
1500930739.331,6890106.6
1500930742.677,6890108.4
1500930746.022,6890108.4
1500930749.367,6890109.2
1500930752.713,6890108.2
1500930756.058,6890108.4
1500930759.404,6890110.7
1500930762.749,6890110.7
1500930766.095,6890111.7
1500930769.440,6890110.2
1500930772.785,6890111.2
1500930776.131,6890110.2
1500930779.476,6890106.4
1500930782.821,6890107.4
1500930786.167,6890107.7
1500930789.512,6890109.4
1500930792.858,6890109.9
1500930796.203,6890108.9
1500930799.549,6890107.7
1500930802.894,6890107.2
1500930806.239,6890108.7
1500930809.585,6890107.7
1500930812.930,6890107.2
1500930816.275,6890108.2
1500930819.621,6890108.2
1500930822.966,6890109.2
1500930826.312,6890108.4
1500930829.657,6890108.2
1500930833.002,6890106.6
1500930836.348,6890106.6
1500930839.693,6890104.4
1500930843.039,6890106.1
1500930846.384,6890107.7
1500930849.729,6890108.2
1500930853.075,6890109.2
1500930856.420,6890108.2
1500930859.766,6890110.7
1500930863.111,6890109.9
1500930866.456,6890109.4
1500930869.802,6890108.9
1500930873.147,6890111.5
1500930876.492,6890109.9
1500930879.838,6890110.7
1500930883.183,6890112.0
1500930886.528,6890112.7
1500930889.874,6890113.0
1500930893.219,6890114.0
1500930896.565,6890113.2
1500930899.910,6890107.4
1500930903.255,6890112.5
1500930906.601,6890112.7
1500930909.946,6890110.4
1500930913.292,6890111.0
1500930916.637,6890110.4
1500930919.982,6890110.2
1500930923.328,6890111.2
1500930926.673,6890111.0
1500930930.018,6890109.7
1500930933.364,6890112.2
1500930936.709,6890112.2
1500930940.055,6890106.6
1500930943.400,6890111.0
1500930946.745,6890108.7
1500930950.091,6890108.2
1500930953.436,6890108.7
1500930956.781,6890108.9
1500930960.127,6890112.2
1500930963.472,6890111.5
1500930966.818,6890114.3
1500930970.163,6890116.3
1500930973.509,6890115.8
1500930976.854,6890115.3
1500930980.199,6890115.0
1500930983.545,6890115.5
1500930986.890,6890114.5
1500930990.235,6890115.8
1500930993.581,6890115.0
1500930996.926,6890115.3
1500931000.272,6890114.3
1500931003.617,6890115.0
1500931006.962,6890115.5
1500931010.308,6890110.4
1500931013.653,6890113.7
1500931016.999,6890113.0
1500931020.344,6890113.7
1500931023.689,6890114.0
1500931027.035,6890115.0
1500931030.380,6890114.0
1500931033.726,6890113.2
1500931037.071,6890113.7
1500931040.416,6890114.0
1500931043.762,6890112.5
1500931047.107,6890111.0
1500931050.452,6890113.0
1500931053.798,6890112.5
1500931057.143,6890112.2
1500931060.489,6890111.7
1500931063.834,6890113.2
1500931067.179,6890113.0
1500931070.525,6890112.5
1500931073.870,6890114.0
1500931077.215,6890114.8
1500931080.561,6890115.0
1500931083.906,6890114.5
1500931087.252,6890114.5
1500931090.597,6890114.5
1500931093.942,6890114.3
1500931097.288,6890113.0
1500931100.633,6890114.8
1500931103.979,6890115.8
1500931107.324,6890114.8
1500931110.669,6890115.0
1500931114.015,6890113.0
1500931117.360,6890113.5
1500931120.706,6890112.7
1500931124.051,6890111.0
1500931127.396,6890111.0
1500931130.742,6890109.7
1500931134.087,6890109.9
1500931137.432,6890110.7
1500931140.778,6890112.5
1500931144.123,6890111.2
1500931147.469,6890107.2
1500931150.814,6890106.1
1500931154.159,6890106.1
1500931157.505,6890104.9
1500931160.850,6890106.1
1500931164.196,6890105.6
1500931167.541,6890106.9
1500931170.886,6890108.4
1500931174.232,6890106.6
1500931177.577,6890106.4
1500931180.922,6890106.1
1500931184.268,6890110.2
1500931187.613,6890109.4
1500931190.959,6890109.4
1500931194.304,6890111.7
1500931197.649,6890110.4
1500931200.995,6890109.7
1500931204.340,6890109.2
1500931207.685,6890106.9
1500931211.031,6890111.0
1500931214.376,6890110.4
1500931217.722,6890109.4
1500931221.067,6890109.9
1500931224.412,6890109.9
1500931227.758,6890108.7
1500931231.103,6890110.4
1500931234.449,6890108.7
1500931237.794,6890109.9
1500931241.139,6890109.7
1500931244.485,6890109.7
1500931247.830,6890112.2
1500931251.175,6890110.7
1500931254.521,6890110.7
1500931257.866,6890111.5
1500931261.254,6890107.9
1500931264.557,6890107.4
1500931267.903,6890107.4
1500931271.248,6890106.6
1500931274.593,6890107.4
1500931277.939,6890107.7
1500931281.284,6890107.4
1500931284.629,6890107.2
1500931287.975,6890107.4
1500931291.320,6890108.2
1500931294.666,6890107.4
1500931298.011,6890108.7
1500931301.356,6890110.2
1500931304.702,6890107.4
1500931308.047,6890107.2
1500931311.392,6890107.7
1500931314.738,6890105.4
1500931318.083,6890106.6
1500931321.429,6890107.4
1500931324.774,6890107.7
1500931328.119,6890107.9
1500931331.465,6890107.7
1500931334.810,6890108.9
1500931338.156,6890107.9
1500931341.501,6890107.4
1500931344.846,6890107.4
1500931348.192,6890107.9
1500931351.537,6890106.6
1500931354.882,6890106.4
1500931358.228,6890106.1
1500931361.573,6890107.7
1500931364.919,6890107.2
1500931368.264,6890107.4
1500931371.609,6890108.7
1500931374.955,6890106.6
1500931378.300,6890108.7
1500931381.646,6890107.4
1500931384.991,6890113.7
1500931388.336,6890111.2
1500931391.682,6890109.2
1500931395.027,6890111.0
1500931398.373,6890110.2
1500931401.718,6890109.2
1500931405.063,6890112.2
1500931408.409,6890112.2
1500931411.754,6890113.2
1500931415.099,6890110.7
1500931418.445,6890111.5
1500931421.790,6890110.7
1500931425.136,6890111.0
1500931428.481,6890113.2
1500931431.826,6890116.0
1500931435.172,6890113.2
1500931438.517,6890110.7
1500931441.863,6890111.0
1500931445.208,6890107.7
1500931448.553,6890108.7
1500931451.899,6890109.2
1500931455.244,6890108.7
1500931458.589,6890110.4
1500931461.935,6890112.5
1500931465.280,6890113.2
1500931468.626,6890113.7
1500931471.971,6890111.0
1500931475.316,6890110.4
1500931478.662,6890108.9
1500931482.007,6890109.7
1500931485.352,6890110.7
1500931488.698,6890107.7
1500931492.043,6890106.6
1500931495.389,6890108.7
1500931498.734,6890109.7
1500931502.080,6890109.4
1500931505.425,6890109.4
1500931508.770,6890108.9
1500931512.116,6890110.4
1500931515.461,6890108.7
1500931518.806,6890108.4
1500931522.152,6890107.7
1500931525.497,6890108.7
1500931528.842,6890107.2
1500931532.188,6890107.7
1500931535.533,6890107.4
1500931538.879,6890109.4
1500931542.224,6890111.2
1500931545.570,6890112.7
1500931548.915,6890109.9
1500931552.260,6890111.5
1500931555.606,6890111.0
1500931558.951,6890112.5
1500931562.296,6890110.2
1500931565.642,6890110.2
1500931568.987,6890105.1
1500931572.332,6890104.9
1500931575.678,6890106.4
1500931579.023,6890105.9
1500931582.369,6890107.7
1500931585.714,6890107.7
1500931589.059,6890110.4
1500931592.405,6890112.2
1500931595.750,6890109.4
1500931599.095,6890109.9
1500931602.441,6890108.7
1500931605.786,6890111.7
1500931609.132,6890111.0
1500931612.477,6890110.4
1500931615.823,6890111.0
1500931619.168,6890109.7
1500931622.513,6890108.9
1500931625.859,6890108.9
1500931629.204,6890112.5
1500931632.549,6890110.7
1500931635.895,6890112.7
1500931639.240,6890111.0
1500931642.586,6890110.4
1500931645.931,6890108.9
1500931649.276,6890109.7
1500931652.622,6890108.7
1500931655.967,6890109.7
1500931659.313,6890109.9
1500931662.658,6890108.9
1500931666.003,6890109.2
1500931669.349,6890109.2
1500931672.694,6890108.7
1500931676.039,6890109.9
1500931679.385,6890107.9
1500931682.730,6890110.2
1500931686.076,6890109.7
1500931689.421,6890108.7
1500931692.766,6890112.5
1500931696.112,6890113.5
1500931699.457,6890113.0
1500931702.802,6890111.7
1500931706.148,6890109.9
1500931709.493,6890111.5
1500931712.839,6890111.5
1500931716.184,6890111.0
1500931719.530,6890111.2
1500931722.875,6890109.7
1500931726.220,6890108.4
1500931729.566,6890106.9
1500931732.911,6890109.2
1500931736.256,6890109.9
1500931739.602,6890109.4
1500931742.947,6890112.5
1500931746.292,6890112.0
1500931749.638,6890112.2
1500931752.983,6890113.5
1500931756.329,6890113.0
1500931759.674,6890113.0
1500931763.020,6890111.2
1500931766.365,6890108.7
1500931769.710,6890108.4
1500931773.056,6890107.4
1500931776.401,6890108.4
1500931779.747,6890111.0
1500931783.092,6890112.5
1500931786.437,6890114.3
1500931789.783,6890112.2
1500931793.128,6890112.7
1500931796.473,6890109.7
1500931799.819,6890111.7
1500931803.164,6890114.3
1500931806.509,6890112.5
1500931809.855,6890113.5
1500931813.200,6890113.0
1500931816.546,6890114.3
1500931819.891,6890112.2
1500931823.237,6890111.7
1500931826.582,6890112.5
1500931829.927,6890113.0
1500931833.273,6890112.5
1500931836.618,6890113.0
1500931839.963,6890113.5
1500931843.309,6890113.5
1500931846.654,6890113.0
1500931850.000,6890112.7
1500931853.345,6890113.2
1500931856.692,6890113.7
1500931860.036,6890113.2
1500931863.381,6890112.0
1500931866.726,6890114.5
1500931870.072,6890114.3
1500931873.417,6890112.2
1500931876.763,6890109.4
1500931880.108,6890109.2
1500931883.453,6890109.4
1500931886.799,6890110.2
1500931890.144,6890109.7
1500931893.490,6890107.9
1500931896.835,6890110.4
1500931900.180,6890110.4
1500931903.526,6890109.7
1500931906.871,6890110.4
1500931910.217,6890110.2
1500931913.562,6890108.2
1500931916.907,6890111.5
1500931920.253,6890109.9
1500931923.598,6890110.7
1500931926.943,6890111.2
1500931930.289,6890110.4
1500931933.634,6890111.0
1500931936.980,6890110.7
1500931940.325,6890109.7
1500931943.670,6890109.7
1500931947.016,6890110.7
1500931950.361,6890110.7
1500931953.707,6890109.9
1500931957.052,6890110.4
1500931960.397,6890112.2
1500931963.743,6890110.2
1500931967.088,6890110.4
1500931970.434,6890111.0
1500931973.779,6890110.2
1500931977.124,6890108.7
1500931980.470,6890105.4
1500931983.815,6890106.1
1500931987.161,6890105.6
1500931990.506,6890107.7
1500931993.851,6890108.4
1500931997.197,6890108.4
1500932000.542,6890111.7
1500932003.887,6890113.0
1500932007.233,6890112.0
1500932010.578,6890113.2
1500932013.924,6890111.7
1500932017.269,6890112.2
1500932020.614,6890112.7
1500932023.960,6890108.9
1500932027.305,6890109.2
1500932030.651,6890109.7
1500932033.996,6890111.0
1500932037.341,6890111.5
1500932040.687,6890110.2
1500932044.032,6890110.4
1500932047.377,6890110.4
1500932050.723,6890109.9
1500932054.068,6890108.4
1500932057.414,6890107.7
1500932060.759,6890106.9
1500932064.105,6890110.7
1500932067.450,6890109.9
1500932070.795,6890110.2
1500932074.141,6890112.0
1500932077.486,6890113.2
1500932080.831,6890112.0
1500932084.177,6890111.2
1500932087.522,6890111.7
1500932090.867,6890112.2
1500932094.213,6890110.4
1500932097.558,6890111.5
1500932100.904,6890111.5
1500932104.249,6890111.0
1500932107.594,6890112.0
1500932110.940,6890110.7
1500932114.285,6890112.2
1500932117.631,6890112.0
1500932120.976,6890112.0
1500932124.321,6890109.2
1500932127.667,6890109.9
1500932131.012,6890109.7
1500932134.358,6890109.9
1500932137.703,6890110.4
1500932141.048,6890111.5
1500932144.394,6890112.7
1500932147.739,6890108.4
1500932151.084,6890110.2
1500932154.430,6890111.2
1500932157.775,6890109.9
1500932161.121,6890109.7
1500932164.466,6890108.7
1500932167.812,6890107.7
1500932171.157,6890110.2
1500932174.502,6890110.2
1500932177.848,6890108.9
1500932181.193,6890108.4
1500932184.538,6890109.4
1500932187.884,6890109.9
1500932191.229,6890108.7
1500932194.575,6890110.4
1500932197.920,6890111.0
1500932201.265,6890111.5
1500932204.611,6890111.5
1500932207.956,6890109.4
1500932211.301,6890109.9
1500932214.647,6890110.4
1500932217.992,6890110.2
1500932221.338,6890110.2
1500932224.683,6890111.0
1500932228.029,6890110.2
1500932231.374,6890110.4
1500932234.719,6890113.2
1500932238.065,6890112.7
1500932241.410,6890114.3
1500932244.756,6890113.7
1500932248.101,6890112.7
1500932251.446,6890112.7
1500932254.792,6890113.0
1500932258.137,6890113.0
1500932261.482,6890114.5
1500932264.828,6890113.5
1500932268.173,6890113.5
1500932271.519,6890115.0
1500932274.864,6890115.3
1500932278.209,6890113.5
1500932281.555,6890113.5
1500932284.900,6890114.0
1500932288.246,6890112.7
1500932291.591,6890112.5
1500932294.936,6890113.5
1500932298.282,6890111.7
1500932301.627,6890113.0
1500932304.973,6890112.5
1500932308.318,6890113.2
1500932311.663,6890111.7
1500932315.009,6890113.5
1500932318.354,6890110.4
1500932321.699,6890108.4
1500932325.045,6890109.7
1500932328.390,6890109.2
1500932331.736,6890107.7
1500932335.081,6890108.7
1500932338.426,6890108.4
1500932341.772,6890108.2
1500932345.117,6890107.7
1500932348.462,6890108.9
1500932351.808,6890108.4
1500932355.153,6890109.2
1500932358.499,6890109.9
1500932361.844,6890108.9
1500932365.189,6890108.4
1500932368.535,6890110.7
1500932371.880,6890110.7
1500932375.226,6890108.7
1500932378.571,6890109.4
1500932381.916,6890108.7
1500932385.262,6890109.9
1500932388.607,6890111.2
1500932391.953,6890112.0
1500932395.298,6890110.7
1500932398.643,6890112.5
1500932401.989,6890111.7
1500932405.334,6890111.5
1500932408.679,6890111.7
1500932412.025,6890111.5
1500932415.370,6890109.4
1500932418.716,6890106.1
1500932422.061,6890107.9
1500932425.406,6890107.4
1500932428.752,6890108.9
1500932432.097,6890109.2
1500932435.443,6890108.7
1500932438.788,6890109.4
1500932442.133,6890108.7
1500932445.479,6890108.9
1500932448.824,6890112.2
1500932452.170,6890112.0
1500932455.515,6890112.2
1500932458.860,6890111.5
1500932462.206,6890109.4
1500932465.551,6890107.4
1500932468.897,6890108.4
1500932472.242,6890110.4
1500932475.587,6890109.4
1500932478.933,6890109.7
1500932482.278,6890110.2
1500932485.623,6890110.7
1500932488.969,6890109.4
1500932492.314,6890108.4
1500932495.660,6890109.4
1500932499.005,6890107.7
1500932502.350,6890109.9
1500932505.696,6890111.0
1500932509.041,6890112.0
1500932512.387,6890110.4
1500932515.732,6890111.2
1500932519.077,6890113.2
1500932522.423,6890113.7
1500932525.768,6890113.2
1500932529.114,6890113.5
1500932532.459,6890114.0
1500932535.804,6890114.0
1500932539.150,6890114.3
1500932542.495,6890115.3
1500932545.840,6890113.5
1500932549.186,6890112.5
1500932552.531,6890113.5
1500932555.877,6890111.7
1500932559.222,6890109.2
1500932562.567,6890107.9
1500932565.913,6890108.2
1500932569.258,6890109.4
1500932572.604,6890108.7
1500932575.949,6890106.1
1500932579.294,6890105.4
1500932582.640,6890104.1
1500932585.985,6890104.4
1500932589.331,6890105.1
1500932592.676,6890104.1
1500932596.021,6890106.4
1500932599.367,6890107.4
1500932602.712,6890106.4
1500932606.057,6890109.7
1500932609.403,6890108.7
1500932612.748,6890108.7
1500932616.094,6890111.2
1500932619.439,6890107.7
1500932622.784,6890108.2
1500932626.130,6890107.2
1500932629.475,6890109.7
1500932632.821,6890109.9
1500932636.166,6890108.9
1500932639.511,6890108.4
1500932642.857,6890111.0
1500932646.202,6890109.7
1500932649.548,6890107.9
1500932652.893,6890110.7
1500932656.238,6890107.7
1500932659.584,6890109.4
1500932662.929,6890109.9
1500932666.275,6890113.7
1500932669.620,6890114.5
1500932672.965,6890113.7
1500932676.311,6890112.5
1500932679.656,6890113.0
1500932683.001,6890111.7
1500932686.347,6890114.5
1500932689.692,6890115.0
1500932693.038,6890114.3
1500932696.383,6890115.0
1500932699.729,6890114.0
1500932703.074,6890116.5
1500932706.419,6890111.2
1500932709.765,6890109.9
1500932713.110,6890110.2
1500932716.455,6890111.2
1500932719.801,6890110.2
1500932723.146,6890112.0
1500932726.492,6890110.7
1500932729.837,6890111.5
1500932733.182,6890114.0
1500932736.528,6890113.5
1500932739.873,6890112.5
1500932743.218,6890111.2
1500932746.564,6890109.9
1500932749.909,6890110.2
1500932753.255,6890110.4
1500932756.600,6890112.5
1500932759.945,6890111.5
1500932763.291,6890110.2
1500932766.636,6890110.4
1500932769.982,6890111.2
1500932773.327,6890109.7
1500932776.672,6890107.9
1500932780.018,6890106.9
1500932783.363,6890108.4
1500932786.709,6890106.4
1500932790.054,6890105.9
1500932793.399,6890105.1
1500932796.745,6890105.1
1500932800.090,6890106.9
1500932803.435,6890108.7
1500932806.781,6890109.7
1500932810.126,6890108.7
1500932813.472,6890107.2
1500932816.817,6890105.9
1500932820.163,6890107.4
1500932823.508,6890106.9
1500932826.853,6890106.9
1500932830.199,6890108.4
1500932833.544,6890107.4
1500932836.889,6890107.7
1500932840.235,6890107.9
1500932843.580,6890106.6
1500932846.926,6890107.4
1500932850.271,6890108.2
1500932853.616,6890107.7
1500932856.962,6890108.7
1500932860.307,6890107.9
1500932863.653,6890106.9
1500932866.998,6890107.2
1500932870.343,6890107.9
1500932873.689,6890108.9
1500932877.034,6890109.4
1500932880.379,6890108.9
1500932883.725,6890109.7
1500932887.070,6890110.4
1500932890.416,6890110.4
1500932893.761,6890112.2
1500932897.107,6890112.2
1500932900.452,6890110.7
1500932903.797,6890111.2
1500932907.143,6890109.9
1500932910.488,6890109.4
1500932913.833,6890107.9
1500932917.179,6890107.9
1500932920.524,6890109.9
1500932923.870,6890108.9
1500932927.215,6890107.9
1500932930.560,6890104.6
1500932933.906,6890105.1
1500932937.251,6890104.9
1500932940.596,6890105.9
1500932943.942,6890107.9
1500932947.287,6890108.4
1500932950.633,6890109.4
1500932953.978,6890108.4
1500932957.324,6890109.9
1500932960.669,6890106.1
1500932964.014,6890104.6
1500932967.360,6890105.9
1500932970.705,6890107.4
1500932974.051,6890106.9
1500932977.396,6890107.2
1500932980.741,6890105.4
1500932984.087,6890106.1
1500932987.432,6890107.7
1500932990.777,6890109.7
1500932994.123,6890106.1
1500932997.468,6890108.4
1500933000.813,6890109.4
1500933004.159,6890109.9
1500933007.504,6890110.7
1500933010.850,6890108.7
1500933014.195,6890109.9
1500933017.541,6890109.2
1500933020.886,6890108.7
1500933024.231,6890109.2
1500933027.577,6890110.4
1500933030.922,6890108.9
1500933034.268,6890109.9
1500933037.613,6890109.7
1500933040.958,6890109.4
