timestamp,svrt-no-tempco
1512929723.515,10000987.0
1512929726.867,10000962.0
1512929730.219,10000974.0
1512929733.571,10000981.0
1512929736.924,10000965.0
1512929740.276,10000990.0
1512929743.628,10000972.0
1512929746.980,10000965.0
1512929750.332,10000966.0
1512929753.684,10000953.0
1512929757.036,10000953.0
1512929760.388,10000941.0
1512929763.740,10000944.0
1512929767.092,10000946.0
1512929770.444,10000961.0
1512929773.797,10000948.0
1512929777.149,10000954.0
1512929780.500,10000960.0
1512929783.852,10000881.0
1512929787.204,10000874.0
1512929790.557,10000880.0
1512929793.909,10000909.0
1512929797.261,10000897.0
1512929800.612,10000925.0
1512929803.965,10000950.0
1512929807.317,10000945.0
1512929810.669,10000948.0
1512929814.021,10000955.0
1512929817.374,10000918.0
1512929820.725,10000961.0
1512929824.077,10000937.0
1512929827.429,10000909.0
1512929830.781,10000949.0
1512929834.134,10000899.0
1512929837.486,10000922.0
1512929840.837,10000958.0
1512929844.189,10000932.0
1512929847.542,10000885.0
1512929850.894,10000873.0
1512929854.246,10000882.0
1512929857.598,10000907.0
1512929860.950,10000936.0
1512929864.302,10000957.0
1512929867.654,10000956.0
1512929871.007,10000952.0
1512929874.358,10000968.0
1512929877.710,10000951.0
1512929881.062,10000959.0
1512929884.415,10000953.0
1512929887.767,10000948.0
1512929891.118,10000943.0
1512929894.470,10000929.0
1512929897.823,10000946.0
1512929901.175,10000954.0
1512929904.527,10000958.0
1512929907.879,10000956.0
1512929911.231,10000957.0
1512929914.583,10000951.0
1512929917.935,10000941.0
1512929921.287,10000953.0
1512929924.639,10000948.0
1512929927.991,10000951.0
1512929931.343,10000969.0
1512929934.695,10000961.0
1512929938.047,10000970.0
1512929941.399,10000966.0
1512929944.752,10000962.0
1512929948.104,10000974.0
1512929951.456,10000982.0
1512929954.808,10000978.0
1512929958.160,10000957.0
1512929961.512,10000957.0
1512929964.864,10000943.0
1512929968.216,10000949.0
1512929971.569,10000958.0
1512929974.920,10000948.0
1512929978.272,10000954.0
1512929981.624,10000953.0
1512929984.976,10000971.0
1512929988.329,10000968.0
1512929991.680,10000973.0
1512929995.033,10000955.0
1512929998.385,10000963.0
1512930001.737,10000969.0
1512930005.088,10000974.0
1512930008.441,10000956.0
1512930011.793,10000970.0
1512930015.145,10000970.0
1512930018.497,10000957.0
1512930021.850,10000955.0
1512930025.202,10000944.0
1512930028.553,10000961.0
1512930031.905,10000985.0
1512930035.257,10000966.0
1512930038.610,10000954.0
1512930041.962,10000948.0
1512930045.314,10000956.0
1512930048.665,10000947.0
1512930052.018,10000949.0
1512930055.370,10000954.0
1512930058.722,10000947.0
1512930062.074,10000970.0
1512930065.426,10000991.0
1512930068.779,10000977.0
1512930072.130,10000968.0
1512930075.482,10000943.0
1512930078.834,10000947.0
1512930082.186,10000958.0
1512930085.539,10000956.0
1512930088.891,10000963.0
1512930092.242,10000955.0
1512930095.594,10000960.0
1512930098.947,10000988.0
1512930102.299,10001006.0
1512930105.651,10001019.0
1512930109.004,10001003.0
1512930112.355,10001015.0
1512930115.708,10000949.0
1512930119.059,10001014.0
1512930122.411,10000999.0
1512930125.763,10000992.0
1512930129.115,10000987.0
1512930132.468,10000975.0
1512930135.820,10000962.0
1512930139.172,10000967.0
1512930142.523,10000966.0
1512930145.876,10000952.0
1512930149.228,10000933.0
1512930152.580,10000918.0
1512930155.932,10000968.0
1512930159.284,10000968.0
1512930162.637,10000962.0
1512930165.988,10000951.0
1512930169.340,10000972.0
1512930172.692,10000963.0
1512930176.045,10000984.0
1512930179.397,10000979.0
1512930182.749,10000955.0
1512930186.101,10000965.0
1512930189.452,10000957.0
1512930192.805,10000886.0
1512930196.157,10000942.0
1512930199.509,10000966.0
1512930202.861,10000914.0
1512930206.213,10000908.0
1512930209.565,10000938.0
1512930212.917,10000905.0
1512930216.269,10000852.0
1512930219.621,10000849.0
1512930222.974,10000876.0
1512930226.326,10000851.0
1512930229.677,10000855.0
1512930233.030,10000934.0
1512930236.382,10000962.0
1512930239.733,10000925.0
1512930243.086,10000891.0
1512930246.438,10000935.0
1512930249.790,10000979.0
1512930253.142,10000926.0
1512930256.494,10000983.0
1512930259.847,10000951.0
1512930263.198,10000921.0
1512930266.550,10000869.0
1512930269.903,10000860.0
1512930273.255,10000850.0
1512930276.607,10000902.0
1512930279.958,10000947.0
1512930283.311,10000962.0
1512930286.663,10000951.0
1512930290.015,10000964.0
1512930293.367,10000960.0
1512930296.720,10000961.0
1512930300.071,10000905.0
1512930303.423,10000857.0
1512930306.775,10000884.0
1512930310.127,10000894.0
1512930313.480,10000975.0
1512930316.832,10000920.0
1512930320.184,10000907.0
1512930323.535,10000919.0
1512930326.888,10000876.0
1512930330.240,10000886.0
1512930333.592,10000852.0
1512930336.944,10000881.0
1512930340.296,10000925.0
1512930343.648,10000890.0
1512930347.000,10000951.0
1512930350.353,10000963.0
1512930353.704,10000963.0
1512930357.056,10000977.0
1512930360.408,10000985.0
1512930363.761,10000992.0
1512930367.113,10000984.0
1512930370.465,10001001.0
1512930373.816,10000987.0
1512930377.169,10000946.0
1512930380.521,10000978.0
1512930383.873,10001015.0
1512930387.225,10000979.0
1512930390.578,10000982.0
1512930393.929,10000964.0
1512930397.281,10000956.0
1512930400.633,10000954.0
1512930403.986,10000937.0
1512930407.337,10000938.0
1512930410.689,10000945.0
1512930414.042,10000940.0
1512930417.394,10000941.0
1512930420.746,10000944.0
1512930424.097,10000945.0
1512930427.450,10000889.0
1512930430.802,10000901.0
1512930434.154,10000904.0
1512930437.506,10000844.0
1512930440.859,10000836.0
1512930444.210,10000854.0
1512930447.562,10000903.0
1512930450.914,10000936.0
1512930454.266,10000950.0
1512930457.619,10000910.0
1512930460.971,10000963.0
1512930464.322,10000912.0
1512930467.674,10000919.0
1512930471.027,10000940.0
1512930474.378,10000936.0
1512930477.731,10000963.0
1512930481.083,10000949.0
1512930484.435,10000895.0
1512930487.787,10000946.0
1512930491.139,10000930.0
1512930494.492,10000912.0
1512930497.843,10000906.0
1512930501.195,10000899.0
1512930504.547,10000939.0
1512930507.900,10000941.0
1512930511.252,10000944.0
1512930514.604,10000916.0
1512930517.955,10000905.0
1512930521.307,10000894.0
1512930524.660,10000913.0
1512930528.012,10000864.0
1512930531.364,10000829.0
1512930534.716,10000831.0
1512930538.069,10000891.0
1512930541.420,10000930.0
1512930544.772,10000902.0
1512930548.124,10000961.0
1512930551.476,10000944.0
1512930554.829,10000939.0
1512930558.181,10000940.0
1512930561.532,10000949.0
1512930564.884,10000947.0
1512930568.237,10000957.0
1512930571.589,10000973.0
1512930574.941,10000984.0
1512930578.292,10000979.0
1512930581.645,10000946.0
1512930584.997,10000943.0
1512930588.349,10000936.0
1512930591.701,10000927.0
1512930595.053,10000929.0
1512930598.405,10000896.0
1512930601.757,10000931.0
1512930605.110,10000898.0
1512930608.462,10000868.0
1512930611.813,10000844.0
1512930615.165,10000830.0
1512930618.518,10000954.0
1512930621.870,10000939.0
1512930625.222,10000946.0
1512930628.573,10000978.0
1512930631.926,10000951.0
1512930635.278,10000981.0
1512930638.630,10000985.0
1512930641.982,10000936.0
1512930645.335,10001004.0
1512930648.686,10001003.0
1512930652.038,10000961.0
1512930655.390,10000960.0
1512930658.742,10000970.0
1512930662.095,10000984.0
1512930665.447,10000978.0
1512930668.799,10000940.0
1512930672.151,10000963.0
1512930675.502,10000962.0
1512930678.855,10000947.0
1512930682.207,10000917.0
1512930685.559,10000917.0
1512930688.911,10000891.0
1512930692.263,10000867.0
1512930695.615,10000854.0
1512930698.967,10000852.0
1512930702.320,10000880.0
1512930705.672,10000865.0
1512930709.023,10000933.0
1512930712.376,10000878.0
1512930715.728,10000844.0
1512930719.080,10000917.0
1512930722.431,10000911.0
1512930725.784,10000871.0
1512930729.136,10000838.0
1512930732.488,10000857.0
1512930735.840,10000917.0
1512930739.193,10000840.0
1512930742.544,10000823.0
1512930745.896,10000843.0
1512930749.248,10000823.0
1512930752.601,10000821.0
1512930755.953,10000828.0
1512930759.305,10000821.0
1512930762.656,10000813.0
1512930766.009,10000853.0
1512930769.361,10000831.0
1512930772.713,10000853.0
1512930776.065,10000856.0
1512930779.417,10000831.0
1512930782.769,10000833.0
1512930786.121,10000872.0
1512930789.473,10000832.0
1512930792.825,10000837.0
1512930796.178,10000853.0
1512930799.530,10000932.0
1512930802.882,10000958.0
1512930806.233,10000945.0
1512930809.585,10000945.0
1512930812.938,10000987.0
1512930816.290,10000856.0
1512930819.642,10000845.0
1512930822.994,10000864.0
1512930826.346,10000877.0
1512930829.698,10000808.0
1512930833.050,10000838.0
1512930836.403,10000895.0
1512930839.754,10000915.0
1512930843.106,10000909.0
1512930846.458,10000927.0
1512930849.811,10000923.0
1512930853.163,10000909.0
1512930856.515,10000948.0
1512930859.867,10000937.0
1512930863.218,10000922.0
1512930866.571,10000866.0
1512930869.923,10000866.0
1512930873.275,10000837.0
1512930876.627,10000913.0
1512930879.980,10000869.0
1512930883.331,10000903.0
1512930886.683,10000832.0
1512930890.035,10000873.0
1512930893.387,10000824.0
1512930896.740,10000858.0
1512930900.092,10000939.0
1512930903.444,10000839.0
1512930906.796,10000940.0
1512930910.147,10000945.0
1512930913.500,10000943.0
1512930916.852,10000934.0
1512930920.204,10000897.0
1512930923.556,10000905.0
1512930926.908,10000927.0
1512930930.260,10000940.0
1512930933.612,10000902.0
1512930936.964,10000873.0
1512930940.316,10000851.0
1512930943.669,10000960.0
1512930947.021,10000926.0
1512930950.372,10000929.0
1512930953.725,10000898.0
1512930957.077,10000838.0
1512930960.429,10000905.0
1512930963.780,10000851.0
1512930967.133,10000834.0
1512930970.485,10000923.0
1512930973.837,10000872.0
1512930977.189,10000846.0
1512930980.541,10000885.0
1512930983.894,10000944.0
1512930987.246,10000885.0
1512930990.597,10000896.0
1512930993.949,10000876.0
1512930997.301,10000867.0
1512931000.654,10000892.0
1512931004.006,10000913.0
1512931007.358,10000977.0
1512931010.709,10000985.0
1512931014.062,10000979.0
1512931017.414,10000973.0
1512931020.766,10000875.0
1512931024.118,10000929.0
1512931027.470,10000920.0
1512931030.823,10000891.0
1512931034.175,10000906.0
1512931037.526,10000932.0
1512931040.878,10000853.0
1512931044.230,10000837.0
1512931047.583,10000891.0
1512931050.935,10000912.0
1512931054.287,10000849.0
1512931057.639,10000816.0
1512931060.990,10000848.0
1512931064.343,10000889.0
1512931067.695,10000914.0
1512931071.047,10000821.0
1512931074.399,10000869.0
1512931077.751,10000842.0
1512931081.103,10000918.0
1512931084.455,10000904.0
1512931087.808,10000802.0
1512931091.160,10000903.0
1512931094.511,10000935.0
1512931097.863,10000919.0
1512931101.216,10000932.0
1512931104.568,10000932.0
1512931107.920,10000931.0
1512931111.272,10000909.0
1512931114.624,10000949.0
1512931117.976,10000954.0
1512931121.328,10000935.0
1512931124.680,10000846.0
1512931128.032,10000878.0
1512931131.384,10000891.0
1512931134.736,10000911.0
1512931138.089,10000886.0
1512931141.441,10000855.0
1512931144.792,10000828.0
1512931148.144,10000820.0
1512931151.496,10000844.0
1512931154.849,10000871.0
1512931158.201,10000807.0
1512931161.553,10000841.0
1512931164.904,10000854.0
1512931168.257,10000949.0
1512931171.609,10000905.0
1512931174.961,10000919.0
1512931178.313,10000927.0
1512931181.665,10000901.0
1512931185.018,10000866.0
1512931188.369,10000872.0
1512931191.722,10000915.0
1512931195.074,10000844.0
1512931198.425,10000823.0
1512931201.777,10000880.0
1512931205.130,10000903.0
1512931208.482,10000849.0
1512931211.834,10000902.0
1512931215.186,10000883.0
1512931218.537,10000898.0
1512931221.890,10000942.0
1512931225.242,10000883.0
1512931228.594,10000835.0
1512931231.946,10000846.0
1512931235.299,10000895.0
1512931238.651,10000852.0
1512931242.002,10000903.0
1512931245.354,10000823.0
1512931248.706,10000862.0
1512931252.059,10000855.0
1512931255.411,10000913.0
1512931258.763,10000868.0
1512931262.115,10000836.0
1512931265.466,10000849.0
1512931268.819,10000817.0
1512931272.171,10000929.0
1512931275.523,10000952.0
1512931278.875,10000878.0
1512931282.228,10000843.0
1512931285.579,10000914.0
1512931288.931,10000862.0
1512931292.283,10000939.0
1512931295.636,10000885.0
1512931298.988,10000833.0
1512931302.340,10000899.0
1512931305.691,10000884.0
1512931309.043,10000874.0
1512931312.396,10000845.0
1512931315.748,10000897.0
1512931319.100,10000877.0
1512931322.452,10000886.0
1512931325.804,10000852.0
1512931329.156,10000851.0
1512931332.508,10000851.0
1512931335.861,10000869.0
1512931339.213,10000871.0
1512931342.564,10000884.0
1512931345.916,10000912.0
1512931349.269,10000924.0
1512931352.621,10000906.0
1512931355.973,10000871.0
1512931359.325,10000884.0
1512931362.677,10000894.0
1512931366.029,10000876.0
1512931369.381,10000853.0
1512931372.733,10000885.0
1512931376.085,10000929.0
1512931379.437,10000861.0
1512931382.790,10000831.0
1512931386.141,10000944.0
1512931389.493,10000931.0
1512931392.845,10000955.0
1512931396.198,10000946.0
1512931399.550,10000973.0
1512931402.902,10000947.0
1512931406.253,10000946.0
1512931409.606,10000944.0
1512931412.958,10000904.0
1512931416.310,10000821.0
1512931419.662,10000847.0
1512931423.014,10000906.0
1512931426.367,10000904.0
1512931429.718,10000930.0
1512931433.071,10000867.0
1512931436.422,10000871.0
1512931439.774,10000885.0
1512931443.126,10000895.0
1512931446.478,10000875.0
1512931449.831,10000853.0
1512931453.183,10000831.0
1512931456.535,10000833.0
1512931459.886,10000829.0
1512931463.239,10000861.0
1512931466.591,10000948.0
1512931469.943,10000965.0
1512931473.295,10000982.0
1512931476.646,10000981.0
1512931479.999,10000965.0
1512931483.351,10000987.0
1512931486.703,10000979.0
1512931490.055,10000969.0
1512931493.407,10000949.0
1512931496.760,10000984.0
1512931500.111,10000918.0
1512931503.463,10000937.0
1512931506.815,10000985.0
1512931510.167,10000992.0
1512931513.519,10000985.0
1512931516.872,10000992.0
1512931520.223,10001007.0
1512931523.575,10000994.0
1512931526.927,10000984.0
1512931530.280,10000969.0
1512931533.632,10000979.0
1512931536.984,10000972.0
1512931540.336,10000986.0
1512931543.687,10001007.0
1512931547.039,10001002.0
1512931550.392,10000973.0
1512931553.743,10000945.0
1512931557.096,10000974.0
1512931560.448,10000977.0
1512931563.800,10000981.0
1512931567.152,10000985.0
1512931570.504,10000992.0
1512931573.857,10000986.0
1512931577.208,10000972.0
1512931580.560,10000972.0
1512931583.913,10000972.0
1512931587.265,10000940.0
1512931590.616,10000947.0
1512931593.968,10000956.0
1512931597.321,10000904.0
1512931600.673,10000930.0
1512931604.025,10000947.0
1512931607.376,10000915.0
1512931610.728,10000957.0
1512931614.081,10000965.0
1512931617.433,10000955.0
1512931620.785,10000965.0
1512931624.137,10000973.0
1512931627.488,10000961.0
1512931630.841,10000997.0
1512931634.193,10000959.0
1512931637.545,10000926.0
1512931640.897,10000933.0
1512931644.249,10000971.0
1512931647.601,10000961.0
1512931650.953,10000923.0
1512931654.305,10000918.0
1512931657.657,10000899.0
1512931661.010,10000918.0
1512931664.361,10000961.0
1512931667.716,10000974.0
1512931671.066,10000972.0
1512931674.418,10000950.0
1512931677.769,10000934.0
1512931681.121,10000947.0
1512931684.473,10000967.0
1512931687.826,10000948.0
1512931691.178,10000951.0
1512931694.530,10000974.0
1512931697.881,10000975.0
1512931701.233,10000972.0
1512931704.586,10000958.0
1512931707.938,10000956.0
1512931711.290,10000964.0
1512931714.642,10000957.0
1512931717.994,10000941.0
1512931721.346,10000941.0
1512931724.698,10000936.0
1512931728.050,10000956.0
1512931731.402,10000955.0
1512931734.754,10000963.0
1512931738.106,10000983.0
1512931741.458,10000959.0
1512931744.810,10000950.0
1512931748.162,10000913.0
1512931751.514,10000940.0
1512931754.866,10000948.0
1512931758.218,10000943.0
1512931761.570,10000967.0
1512931764.922,10000974.0
1512931768.275,10000962.0
1512931771.627,10000963.0
1512931774.978,10000994.0
1512931778.330,10000962.0
1512931781.683,10000966.0
1512931785.035,10000967.0
1512931788.404,10000966.0
1512931791.739,10000932.0
1512931795.091,10000927.0
1512931798.443,10000922.0
1512931801.795,10000943.0
1512931805.147,10000956.0
1512931808.499,10000924.0
1512931811.851,10000950.0
1512931815.203,10000945.0
1512931818.555,10001017.0
1512931821.907,10001012.0
1512931825.260,10000999.0
1512931828.611,10001023.0
1512931831.963,10001015.0
1512931835.315,10000986.0
1512931838.668,10000994.0
1512931842.020,10001011.0
1512931845.372,10000983.0
1512931848.723,10000989.0
1512931852.075,10000968.0
1512931855.428,10000980.0
1512931858.780,10000965.0
1512931862.132,10000963.0
1512931865.484,10000979.0
1512931868.835,10000968.0
1512931872.188,10000962.0
1512931875.540,10000942.0
1512931878.892,10000938.0
1512931882.244,10000962.0
1512931885.596,10000947.0
1512931888.948,10000931.0
1512931892.300,10000922.0
1512931895.653,10000922.0
1512931899.004,10000952.0
1512931902.356,10000944.0
1512931905.708,10000953.0
1512931909.092,10000942.0
1512931912.412,10000956.0
1512931915.764,10000966.0
1512931919.116,10000944.0
1512931922.468,10000916.0
1512931925.821,10000947.0
1512931929.173,10000959.0
1512931932.524,10000957.0
1512931935.876,10000964.0
1512931939.229,10000964.0
1512931942.581,10000957.0
1512931945.933,10000956.0
1512931949.284,10000889.0
1512931952.636,10000927.0
1512931955.989,10000934.0
1512931959.341,10000943.0
1512931962.693,10000925.0
1512931966.045,10000929.0
1512931969.397,10000903.0
1512931972.749,10000956.0
1512931976.101,10000978.0
1512931979.453,10000970.0
1512931982.805,10000968.0
1512931986.157,10000953.0
1512931989.509,10000949.0
1512931992.861,10000930.0
1512931996.214,10000949.0
1512931999.566,10000937.0
1512932002.917,10000951.0
1512932006.269,10000952.0
1512932009.622,10000962.0
1512932012.974,10000959.0
1512932016.326,10000956.0
1512932019.677,10000962.0
1512932023.029,10000949.0
1512932026.381,10000974.0
1512932029.734,10000980.0
1512932033.085,10000991.0
1512932036.438,10000978.0
1512932039.790,10000976.0
1512932043.142,10000964.0
1512932046.494,10000964.0
1512932049.846,10000962.0
1512932053.199,10000956.0
1512932056.550,10000966.0
1512932059.902,10000955.0
1512932063.254,10000965.0
1512932066.607,10000992.0
1512932069.958,10000965.0
1512932073.310,10000966.0
1512932076.662,10000969.0
1512932080.014,10000998.0
1512932083.367,10000986.0
1512932086.719,10000990.0
1512932090.071,10000992.0
1512932093.423,10000988.0
1512932096.774,10000947.0
1512932100.127,10000950.0
1512932103.479,10000955.0
1512932106.831,10000954.0
1512932110.183,10000860.0
1512932113.534,10000860.0
1512932116.887,10000843.0
1512932120.239,10000831.0
1512932123.592,10000893.0
1512932126.943,10000869.0
1512932130.295,10000848.0
1512932133.647,10000921.0
1512932136.999,10000954.0
1512932140.351,10000937.0
1512932143.704,10000931.0
1512932147.056,10000844.0
1512932150.407,10000852.0
1512932153.760,10000913.0
1512932157.111,10000919.0
1512932160.463,10000944.0
1512932163.815,10000931.0
1512932167.168,10000934.0
1512932170.520,10000979.0
1512932173.872,10000962.0
1512932177.224,10000957.0
1512932180.575,10000941.0
1512932183.928,10000931.0
1512932187.280,10000931.0
1512932190.632,10000929.0
1512932193.984,10000922.0
1512932197.336,10000916.0
1512932200.688,10000914.0
1512932204.040,10000909.0
1512932207.392,10000926.0
1512932210.744,10000857.0
1512932214.096,10000867.0
1512932217.449,10000830.0
1512932220.801,10000839.0
1512932224.152,10000826.0
1512932227.504,10000916.0
1512932230.857,10000913.0
1512932234.209,10000869.0
1512932237.561,10000881.0
1512932240.912,10000886.0
1512932244.264,10000857.0
1512932247.617,10000863.0
1512932250.969,10000887.0
1512932254.321,10000851.0
1512932257.673,10000869.0
1512932261.024,10000825.0
1512932264.377,10000931.0
1512932267.729,10000874.0
1512932271.081,10000905.0
1512932274.433,10000912.0
1512932277.785,10000902.0
1512932281.137,10000887.0
1512932284.489,10000888.0
1512932287.841,10000852.0
1512932291.194,10000864.0
1512932294.545,10000847.0
1512932297.897,10000876.0
1512932301.249,10000876.0
1512932304.601,10000859.0
1512932307.954,10000856.0
1512932311.306,10000878.0
1512932314.657,10000911.0
1512932318.009,10000872.0
1512932321.361,10000883.0
1512932324.714,10000882.0
1512932328.066,10000893.0
1512932331.418,10000934.0
1512932334.770,10000886.0
1512932338.121,10000902.0
1512932341.474,10000869.0
1512932344.826,10000839.0
1512932348.178,10000842.0
1512932351.530,10000886.0
1512932354.883,10000959.0
1512932358.234,10000948.0
1512932361.586,10000965.0
1512932364.938,10000903.0
1512932368.290,10000926.0
1512932371.643,10000922.0
1512932374.995,10000891.0
1512932378.346,10000882.0
1512932381.698,10000958.0
1512932385.050,10000887.0
1512932388.404,10000851.0
1512932391.754,10000901.0
1512932395.106,10000932.0
1512932398.459,10000890.0
1512932401.811,10000956.0
1512932405.163,10000862.0
1512932408.515,10000822.0
1512932411.866,10000903.0
1512932415.219,10000955.0
1512932418.571,10000951.0
1512932421.923,10000918.0
1512932425.275,10000892.0
1512932428.628,10000937.0
1512932431.979,10000946.0
1512932435.331,10000940.0
1512932438.683,10000961.0
1512932442.035,10000942.0
1512932445.387,10000967.0
1512932448.740,10000969.0
1512932452.092,10000967.0
1512932455.443,10000970.0
1512932458.795,10000967.0
1512932462.147,10000959.0
1512932465.500,10000987.0
1512932468.852,10001005.0
1512932472.204,10000941.0
1512932475.556,10000912.0
1512932478.907,10000922.0
1512932482.260,10000917.0
1512932485.612,10000936.0
1512932488.964,10000935.0
1512932492.316,10000959.0
1512932495.668,10000978.0
1512932499.020,10000915.0
1512932502.373,10000888.0
1512932505.724,10000950.0
1512932509.076,10000968.0
1512932512.429,10000913.0
1512932515.780,10000917.0
1512932519.132,10000871.0
1512932522.484,10000911.0
1512932525.836,10000964.0
1512932529.189,10000966.0
1512932532.541,10000965.0
1512932535.893,10000969.0
1512932539.244,10000972.0
1512932542.596,10000973.0
1512932545.949,10000970.0
1512932549.301,10000969.0
1512932552.653,10000974.0
1512932556.005,10000995.0
1512932559.357,10000961.0
1512932562.710,10000950.0
1512932566.061,10000926.0
1512932569.413,10000939.0
1512932572.765,10001011.0
1512932576.117,10000985.0
1512932579.469,10000949.0
1512932582.822,10000941.0
1512932586.173,10000894.0
1512932589.525,10000909.0
1512932592.877,10000851.0
1512932596.229,10000887.0
1512932599.582,10000947.0
1512932602.934,10000977.0
1512932606.286,10000950.0
1512932609.637,10000936.0
1512932612.990,10000921.0
1512932616.342,10000968.0
1512932619.694,10000955.0
1512932623.046,10000954.0
1512932626.398,10000960.0
1512932629.780,10000965.0
1512932633.102,10000959.0
1512932636.454,10000955.0
1512932639.806,10000962.0
1512932643.158,10000976.0
1512932646.510,10000975.0
1512932649.863,10000972.0
1512932653.215,10000980.0
1512932656.566,10000977.0
1512932659.918,10000975.0
1512932663.270,10000976.0
1512932666.623,10000976.0
1512932669.975,10000971.0
1512932673.327,10000970.0
1512932676.679,10000963.0
1512932680.030,10000911.0
1512932683.382,10000946.0
1512932686.735,10000917.0
1512932690.087,10000894.0
1512932693.439,10000854.0
1512932696.791,10000898.0
1512932700.143,10000863.0
1512932703.495,10000867.0
1512932706.847,10000880.0
1512932710.199,10000877.0
1512932713.551,10000895.0
1512932716.904,10000886.0
1512932720.256,10000946.0
1512932723.607,10000916.0
1512932726.959,10000890.0
1512932730.312,10000924.0
1512932733.664,10000932.0
1512932737.016,10000876.0
1512932740.367,10000920.0
1512932743.719,10000951.0
1512932747.072,10000966.0
1512932750.468,10000966.0
1512932753.775,10000970.0
1512932757.128,10000865.0
1512932760.480,10000907.0
1512932763.832,10000923.0
1512932767.184,10000909.0
1512932770.536,10000943.0
1512932773.888,10000954.0
1512932777.240,10000939.0
1512932780.592,10000922.0
1512932783.944,10000943.0
1512932787.296,10000912.0
1512932790.649,10000901.0
1512932794.001,10000928.0
1512932797.352,10000903.0
1512932800.704,10000931.0
1512932804.056,10000912.0
1512932807.409,10000943.0
1512932810.761,10000941.0
1512932814.113,10000870.0
1512932817.464,10000935.0
1512932820.816,10000886.0
1512932824.168,10000960.0
1512932827.521,10000963.0
1512932830.873,10000960.0
1512932834.225,10000952.0
1512932837.576,10000960.0
1512932840.929,10000908.0
1512932844.281,10000864.0
1512932847.633,10000873.0
1512932850.985,10000869.0
1512932854.337,10000883.0
1512932857.689,10000900.0
1512932861.041,10000903.0
1512932864.393,10000849.0
1512932867.746,10000895.0
1512932871.097,10000928.0
1512932874.449,10000912.0
1512932877.802,10000945.0
1512932881.154,10000932.0
1512932884.505,10000921.0
1512932887.857,10000968.0
1512932891.210,10000949.0
1512932894.562,10000930.0
1512932897.914,10000948.0
1512932901.266,10000966.0
1512932904.618,10000941.0
1512932907.976,10000912.0
1512932911.322,10000936.0
1512932914.674,10000993.0
1512932918.026,10000995.0
1512932921.378,10000934.0
1512932924.730,10000897.0
1512932928.082,10000851.0
1512932931.435,10000903.0
1512932934.786,10000904.0
1512932938.138,10000930.0
1512932941.490,10000920.0
1512932944.842,10000945.0
1512932948.195,10000960.0
1512932951.547,10000961.0
1512932954.898,10000962.0
1512932958.250,10000971.0
1512932961.602,10000967.0
1512932964.955,10000972.0
1512932968.307,10000970.0
1512932971.659,10000981.0
1512932975.011,10000968.0
1512932978.362,10000963.0
1512932981.715,10000971.0
1512932985.067,10000969.0
1512932988.419,10000971.0
1512932991.771,10000968.0
1512932995.123,10000967.0
1512932998.475,10000970.0
1512933001.827,10000968.0
1512933005.180,10000921.0
1512933008.532,10000910.0
1512933011.883,10000892.0
1512933015.235,10000903.0
1512933018.587,10000881.0
1512933021.940,10000936.0
1512933025.292,10000932.0
1512933028.644,10000891.0
1512933031.995,10000939.0
1512933035.348,10000971.0
1512933038.700,10000892.0
1512933042.052,10000903.0
1512933045.404,10000907.0
1512933048.756,10000865.0
1512933052.108,10000956.0
1512933055.460,10000978.0
1512933058.812,10000921.0
1512933062.164,10000929.0
1512933065.516,10000966.0
1512933068.869,10000963.0
1512933072.221,10000948.0
1512933075.572,10000975.0
1512933078.924,10000932.0
1512933082.276,10000882.0
1512933085.629,10000899.0
1512933088.981,10000897.0
1512933092.333,10000941.0
1512933095.684,10000931.0
1512933099.036,10000882.0
1512933102.389,10000870.0
1512933105.741,10000889.0
1512933109.093,10000943.0
1512933112.445,10000942.0
1512933115.797,10000955.0
1512933119.149,10000957.0
1512933122.501,10000965.0
1512933125.854,10000912.0
1512933129.205,10000949.0
1512933132.557,10000897.0
1512933135.909,10000877.0
1512933139.262,10000892.0
1512933142.613,10000879.0
1512933145.965,10000873.0
1512933149.317,10000884.0
1512933152.670,10000877.0
1512933156.022,10000899.0
1512933159.374,10000888.0
1512933162.725,10000872.0
1512933166.077,10000880.0
1512933169.430,10000906.0
1512933172.782,10000887.0
1512933176.134,10000883.0
1512933179.486,10000875.0
1512933182.837,10000899.0
1512933186.190,10000892.0
1512933189.542,10000953.0
1512933192.894,10000973.0
1512933196.246,10000966.0
1512933199.598,10000944.0
1512933202.951,10000950.0
1512933206.302,10000912.0
1512933209.654,10000903.0
1512933213.006,10000939.0
1512933216.358,10000960.0
1512933219.711,10000914.0
1512933223.063,10000961.0
1512933226.414,10000959.0
1512933229.766,10000927.0
1512933233.119,10000904.0
1512933236.470,10000947.0
1512933239.823,10000920.0
1512933243.175,10000958.0
1512933246.527,10000964.0
1512933249.879,10000968.0
1512933253.230,10000958.0
1512933256.583,10000962.0
1512933259.935,10000965.0
1512933263.287,10000957.0
1512933266.639,10000954.0
1512933269.992,10000964.0
1512933273.343,10000965.0
1512933276.695,10000961.0
1512933280.047,10000961.0
1512933283.399,10000960.0
1512933286.752,10000960.0
1512933290.104,10000962.0
1512933293.456,10000958.0
1512933296.807,10000976.0
1512933300.159,10000959.0
1512933303.511,10000967.0
1512933306.864,10000992.0
1512933310.216,10001004.0
1512933313.568,10000968.0
1512933316.920,10000933.0
1512933320.271,10000910.0
1512933323.624,10000956.0
