timestamp,ltz1000-p17-foam-under
1514271337.754,7071120.1
1514271341.106,7071118.5
1514271344.458,7071118.7
1514271347.810,7071118.8
1514271351.162,7071119.5
1514271354.515,7071120.6
1514271357.867,7071120.9
1514271361.218,7071123.1
1514271364.571,7071122.5
1514271367.923,7071123.3
1514271371.275,7071122.6
1514271374.627,7071122.5
1514271377.980,7071123.1
1514271381.331,7071123.6
1514271384.684,7071122.0
1514271388.036,7071122.3
1514271391.388,7071122.5
1514271394.740,7071122.9
1514271398.092,7071122.9
1514271401.444,7071123.9
1514271404.796,7071123.0
1514271408.149,7071123.0
1514271411.500,7071122.8
1514271414.853,7071123.1
1514271418.205,7071124.7
1514271421.557,7071123.5
1514271424.909,7071124.0
1514271428.261,7071124.3
1514271431.613,7071125.4
1514271434.965,7071125.9
1514271438.318,7071125.7
1514271441.669,7071124.7
1514271445.022,7071125.6
1514271448.374,7071124.3
1514271451.725,7071124.8
1514271455.078,7071123.9
1514271458.430,7071123.4
1514271461.783,7071123.8
1514271465.134,7071122.5
1514271468.486,7071123.8
1514271471.839,7071123.4
1514271475.190,7071123.9
1514271478.543,7071121.9
1514271481.895,7071120.0
1514271485.247,7071119.0
1514271488.599,7071120.6
1514271491.951,7071123.9
1514271495.304,7071122.9
1514271498.655,7071122.0
1514271502.008,7071121.5
1514271505.360,7071124.4
1514271508.712,7071123.9
1514271512.064,7071125.3
1514271515.417,7071123.8
1514271518.768,7071125.4
1514271522.120,7071124.2
1514271525.473,7071123.3
1514271528.824,7071123.9
1514271532.177,7071123.1
1514271535.528,7071124.2
1514271538.881,7071124.3
1514271542.233,7071123.9
1514271545.585,7071120.9
1514271548.937,7071122.4
1514271552.290,7071124.0
1514271555.641,7071123.6
1514271558.993,7071122.3
1514271562.346,7071125.6
1514271565.697,7071124.9
1514271569.050,7071127.1
1514271572.402,7071125.9
1514271575.754,7071125.6
1514271579.106,7071126.9
1514271582.458,7071127.1
1514271585.810,7071126.9
1514271589.163,7071126.8
1514271592.514,7071126.9
1514271595.867,7071125.0
1514271599.219,7071125.9
1514271602.572,7071125.2
1514271605.923,7071125.4
1514271609.276,7071125.6
1514271612.628,7071124.0
1514271615.979,7071123.1
1514271619.332,7071124.8
1514271622.683,7071124.0
1514271626.036,7071124.3
1514271629.388,7071125.0
1514271632.740,7071125.2
1514271636.092,7071124.2
1514271639.445,7071124.0
1514271642.796,7071124.2
1514271646.149,7071122.4
1514271649.501,7071120.6
1514271652.853,7071120.9
1514271656.205,7071121.0
1514271659.557,7071122.8
1514271662.909,7071121.7
1514271666.262,7071120.2
1514271669.614,7071120.9
1514271672.965,7071121.6
1514271676.318,7071122.6
1514271679.669,7071121.2
1514271683.022,7071119.6
1514271686.374,7071116.2
1514271689.726,7071114.5
1514271693.079,7071114.9
1514271696.430,7071115.9
1514271699.783,7071113.1
1514271703.134,7071113.9
1514271706.487,7071114.4
1514271709.839,7071114.9
1514271713.191,7071115.8
1514271716.543,7071114.4
1514271719.895,7071116.4
1514271723.247,7071114.5
1514271726.599,7071114.1
1514271729.951,7071113.0
1514271733.304,7071111.7
1514271736.655,7071114.8
1514271740.008,7071114.5
1514271743.359,7071116.3
1514271746.712,7071114.5
1514271750.064,7071115.0
1514271753.416,7071115.7
1514271756.768,7071114.4
1514271760.120,7071115.4
1514271763.472,7071115.7
1514271766.824,7071114.8
1514271770.176,7071113.8
1514271773.529,7071115.2
1514271776.880,7071114.5
1514271780.233,7071112.9
1514271783.585,7071111.7
1514271786.937,7071112.4
1514271790.289,7071109.8
1514271793.641,7071110.5
1514271796.994,7071110.7
1514271800.345,7071110.7
1514271803.697,7071114.4
1514271807.050,7071112.4
1514271810.401,7071110.1
1514271813.754,7071108.6
1514271817.106,7071109.2
1514271820.458,7071108.3
1514271823.811,7071107.9
1514271827.162,7071107.7
1514271830.514,7071110.7
1514271833.867,7071111.4
1514271837.218,7071111.2
1514271840.571,7071112.4
1514271843.922,7071111.7
1514271847.275,7071113.6
1514271850.627,7071113.3
1514271853.979,7071109.1
1514271857.331,7071109.7
1514271860.684,7071108.3
1514271864.035,7071110.0
1514271867.388,7071109.8
1514271870.740,7071110.3
1514271874.092,7071110.5
1514271877.444,7071111.5
1514271880.796,7071110.8
1514271884.148,7071110.1
1514271887.500,7071110.0
1514271890.852,7071110.1
1514271894.204,7071108.1
1514271897.556,7071108.7
1514271900.908,7071107.8
1514271904.261,7071109.3
1514271907.612,7071108.2
1514271910.965,7071107.9
1514271914.317,7071108.4
1514271917.669,7071109.6
1514271921.021,7071106.8
1514271924.373,7071106.8
1514271927.725,7071108.6
1514271931.077,7071110.7
1514271934.429,7071110.5
1514271937.781,7071110.2
1514271941.134,7071112.5
1514271944.485,7071111.9
1514271947.837,7071112.4
1514271951.190,7071111.7
1514271954.542,7071112.5
1514271957.894,7071111.7
1514271961.246,7071112.2
1514271964.598,7071112.5
1514271967.950,7071113.1
1514271971.303,7071114.0
1514271974.654,7071110.1
1514271978.007,7071115.4
1514271981.359,7071113.5
1514271984.711,7071114.1
1514271988.063,7071113.9
1514271991.415,7071115.5
1514271994.767,7071113.8
1514271998.119,7071116.0
1514272001.472,7071113.9
1514272004.830,7071112.4
1514272008.175,7071114.5
1514272011.528,7071113.6
1514272014.880,7071115.3
1514272018.232,7071114.9
1514272021.584,7071109.3
1514272024.936,7071110.5
1514272028.288,7071111.7
1514272031.640,7071112.2
1514272034.992,7071112.9
1514272038.344,7071111.2
1514272041.697,7071112.5
1514272045.048,7071111.6
1514272048.401,7071111.2
1514272051.753,7071110.1
1514272055.105,7071110.8
1514272058.457,7071111.9
1514272061.809,7071110.1
1514272065.161,7071111.4
1514272068.513,7071110.3
1514272071.866,7071112.9
1514272075.217,7071111.0
1514272078.570,7071109.7
1514272081.922,7071113.1
1514272085.274,7071113.3
1514272088.626,7071112.0
1514272091.978,7071111.4
1514272095.330,7071116.0
1514272098.682,7071115.7
1514272102.034,7071117.7
1514272105.386,7071119.7
1514272108.739,7071120.2
1514272112.091,7071120.9
1514272115.442,7071119.2
1514272118.795,7071121.1
1514272122.147,7071121.6
1514272125.499,7071120.0
1514272128.852,7071120.7
1514272132.203,7071122.4
1514272135.555,7071121.2
1514272138.908,7071118.1
1514272142.259,7071118.3
1514272145.612,7071116.0
1514272148.964,7071118.3
1514272152.316,7071118.1
1514272155.668,7071112.5
1514272159.020,7071111.2
1514272162.372,7071111.2
1514272165.724,7071114.8
1514272169.077,7071116.5
1514272172.428,7071119.3
1514272175.781,7071116.7
1514272179.133,7071117.4
1514272182.485,7071116.7
1514272185.837,7071116.9
1514272189.189,7071115.9
1514272192.541,7071111.7
1514272195.894,7071112.2
1514272199.245,7071113.1
1514272202.598,7071113.5
1514272205.949,7071114.1
1514272209.302,7071111.6
1514272212.654,7071110.2
1514272216.006,7071110.2
1514272219.358,7071111.1
1514272222.710,7071111.4
1514272226.062,7071110.8
1514272229.414,7071110.7
1514272232.766,7071112.1
1514272236.119,7071109.1
1514272239.470,7071109.1
1514272242.823,7071110.6
1514272246.174,7071111.4
1514272249.527,7071110.7
1514272252.879,7071111.9
1514272256.231,7071111.2
1514272259.583,7071109.8
1514272262.935,7071111.5
1514272266.287,7071112.1
1514272269.640,7071111.0
1514272272.992,7071110.6
1514272276.343,7071110.3
1514272279.696,7071110.8
1514272283.048,7071110.2
1514272286.400,7071112.1
1514272289.752,7071110.7
1514272293.104,7071112.0
1514272296.456,7071110.7
1514272299.808,7071110.8
1514272303.161,7071110.7
1514272306.512,7071111.0
1514272309.865,7071111.5
1514272313.216,7071110.7
1514272316.569,7071112.1
1514272319.921,7071112.7
1514272323.273,7071114.6
1514272326.625,7071113.8
1514272329.977,7071113.9
1514272333.329,7071115.2
1514272336.681,7071114.8
1514272340.033,7071115.5
1514272343.385,7071113.9
1514272346.738,7071115.0
1514272350.090,7071115.0
1514272353.442,7071114.8
1514272356.794,7071115.4
1514272360.146,7071115.3
1514272363.498,7071109.4
1514272366.851,7071112.6
1514272370.202,7071113.8
1514272373.555,7071114.5
1514272376.906,7071112.5
1514272380.259,7071114.0
1514272383.611,7071112.0
1514272386.963,7071115.3
1514272390.315,7071115.0
1514272393.666,7071115.4
1514272397.019,7071114.5
1514272400.371,7071114.3
1514272403.724,7071113.1
1514272407.075,7071111.2
1514272410.428,7071111.0
1514272413.779,7071112.1
1514272417.132,7071108.3
1514272420.484,7071115.7
1514272423.836,7071115.3
1514272427.188,7071114.5
1514272430.540,7071115.0
1514272433.892,7071115.7
1514272437.244,7071114.0
1514272440.596,7071116.9
1514272443.948,7071116.2
1514272447.300,7071114.0
1514272450.653,7071115.2
1514272454.005,7071116.0
1514272457.357,7071119.7
1514272460.709,7071121.4
1514272464.061,7071121.6
1514272467.413,7071122.6
1514272470.765,7071122.4
1514272474.117,7071119.1
1514272477.470,7071118.3
1514272480.822,7071115.9
1514272484.174,7071112.6
1514272487.526,7071115.2
1514272490.877,7071115.7
1514272494.230,7071116.3
1514272497.582,7071118.6
1514272500.934,7071118.5
1514272504.286,7071116.5
1514272507.639,7071115.5
1514272510.990,7071117.3
1514272514.343,7071117.7
1514272517.695,7071112.9
1514272521.047,7071111.1
1514272524.399,7071112.7
1514272527.751,7071110.8
1514272531.103,7071108.9
1514272534.455,7071109.2
1514272537.807,7071107.4
1514272541.159,7071107.3
1514272544.512,7071107.8
1514272547.864,7071110.1
1514272551.215,7071112.9
1514272554.568,7071113.5
1514272557.919,7071114.4
1514272561.272,7071116.7
1514272564.624,7071117.6
1514272567.976,7071115.9
1514272571.329,7071115.8
1514272574.681,7071116.0
1514272578.032,7071116.8
1514272581.385,7071116.2
1514272584.737,7071116.4
1514272588.089,7071118.1
1514272591.441,7071117.3
1514272594.793,7071117.3
1514272598.145,7071114.8
1514272601.497,7071117.6
1514272604.850,7071118.1
1514272608.201,7071116.7
1514272611.554,7071119.5
1514272614.905,7071117.4
1514272618.258,7071120.7
1514272621.610,7071118.3
1514272624.962,7071119.7
1514272628.314,7071119.6
1514272631.666,7071119.3
1514272635.018,7071115.0
1514272638.370,7071115.4
1514272641.723,7071114.9
1514272645.074,7071116.8
1514272648.427,7071114.8
1514272651.779,7071115.2
1514272655.131,7071113.6
1514272658.483,7071112.4
1514272661.835,7071108.6
1514272665.187,7071109.6
1514272668.540,7071113.4
1514272671.891,7071113.6
1514272675.244,7071113.0
1514272678.595,7071110.2
1514272681.948,7071112.6
1514272685.300,7071111.4
1514272688.651,7071114.0
1514272692.004,7071113.3
1514272695.356,7071111.0
1514272698.708,7071111.0
1514272702.060,7071112.2
1514272705.413,7071111.0
1514272708.764,7071113.4
1514272712.117,7071113.5
1514272715.468,7071114.5
1514272718.821,7071113.3
1514272722.173,7071115.7
1514272725.525,7071116.2
1514272728.877,7071113.5
1514272732.229,7071113.0
1514272735.581,7071112.0
1514272738.933,7071113.0
1514272742.285,7071117.9
1514272745.637,7071122.4
1514272748.990,7071120.0
1514272752.342,7071119.5
1514272755.694,7071120.5
1514272759.046,7071120.5
1514272762.398,7071120.5
1514272765.750,7071124.7
1514272769.103,7071126.1
1514272772.454,7071125.8
1514272775.807,7071125.3
1514272779.159,7071124.5
1514272782.510,7071126.1
1514272785.863,7071125.2
1514272789.215,7071124.8
1514272792.568,7071126.1
1514272795.919,7071124.3
1514272799.272,7071126.6
1514272802.624,7071124.9
1514272805.975,7071126.2
1514272809.328,7071126.3
1514272812.680,7071125.0
1514272816.032,7071124.3
1514272819.384,7071121.7
1514272822.737,7071124.3
1514272826.088,7071124.3
1514272829.441,7071123.8
1514272832.793,7071123.8
1514272836.145,7071124.9
1514272839.496,7071123.1
1514272842.849,7071124.7
1514272846.201,7071125.2
1514272849.554,7071124.2
1514272852.905,7071124.8
1514272856.258,7071123.6
1514272859.609,7071124.2
1514272862.962,7071124.7
1514272866.314,7071124.9
1514272869.665,7071123.4
1514272873.018,7071123.9
1514272876.370,7071124.8
1514272879.723,7071124.8
1514272883.074,7071124.0
1514272886.427,7071125.3
1514272889.779,7071125.3
1514272893.130,7071125.7
1514272896.483,7071125.7
1514272899.835,7071124.8
1514272903.187,7071124.2
1514272906.540,7071127.1
1514272909.892,7071124.7
1514272913.243,7071127.6
1514272916.596,7071125.3
1514272919.948,7071125.7
1514272923.300,7071125.9
1514272926.652,7071126.3
1514272930.004,7071127.3
1514272933.357,7071125.0
1514272936.709,7071125.7
1514272940.060,7071124.8
1514272943.413,7071124.8
1514272946.765,7071125.3
1514272950.117,7071126.3
1514272953.469,7071124.7
1514272956.821,7071125.6
1514272960.174,7071124.5
1514272963.525,7071125.7
1514272966.878,7071125.6
1514272970.230,7071124.2
1514272973.581,7071124.3
1514272976.934,7071123.9
1514272980.286,7071124.7
1514272983.638,7071124.2
1514272986.990,7071127.7
1514272990.342,7071129.5
1514272993.695,7071129.2
1514272997.046,7071126.6
1514273000.399,7071125.6
1514273003.751,7071122.4
1514273007.103,7071123.8
1514273010.455,7071126.9
1514273013.807,7071125.0
1514273017.159,7071123.0
1514273020.512,7071120.5
1514273023.864,7071124.9
1514273027.215,7071122.4
1514273030.568,7071122.8
1514273033.920,7071124.8
1514273037.272,7071124.3
1514273040.624,7071125.9
1514273043.977,7071123.3
1514273047.328,7071122.9
1514273050.680,7071122.6
1514273054.033,7071123.5
1514273057.384,7071124.9
1514273060.737,7071123.0
1514273064.089,7071123.9
1514273067.441,7071124.4
1514273070.793,7071124.3
1514273074.146,7071124.8
1514273077.498,7071123.9
1514273080.849,7071124.2
1514273084.202,7071123.8
1514273087.554,7071123.6
1514273090.906,7071124.8
1514273094.258,7071125.9
1514273097.610,7071125.9
1514273100.962,7071126.8
1514273104.315,7071126.1
1514273107.666,7071125.2
1514273111.019,7071126.3
1514273114.370,7071128.2
1514273117.723,7071130.2
1514273121.075,7071127.5
1514273124.427,7071129.7
1514273127.779,7071129.1
1514273131.131,7071125.3
1514273134.483,7071127.8
1514273137.836,7071126.7
1514273141.187,7071128.6
1514273144.540,7071128.5
1514273147.892,7071127.6
1514273151.244,7071127.6
1514273154.596,7071127.7
1514273157.949,7071128.3
1514273161.300,7071128.8
1514273164.653,7071128.2
1514273168.004,7071127.2
1514273171.357,7071127.8
1514273174.709,7071127.2
1514273178.061,7071126.7
1514273181.414,7071127.5
1514273184.765,7071123.6
1514273188.118,7071125.2
1514273191.469,7071127.3
1514273194.822,7071126.7
1514273198.174,7071126.9
1514273201.526,7071128.8
1514273204.878,7071127.8
1514273208.230,7071127.8
1514273211.582,7071127.3
1514273214.935,7071125.3
1514273218.287,7071127.5
1514273221.639,7071127.2
1514273224.991,7071127.6
1514273228.343,7071126.8
1514273231.695,7071126.2
1514273235.047,7071126.7
1514273238.400,7071127.3
1514273241.752,7071126.2
1514273245.104,7071125.3
1514273248.456,7071127.1
1514273251.807,7071126.6
1514273255.160,7071126.9
1514273258.512,7071124.5
1514273261.864,7071127.2
1514273265.216,7071125.4
1514273268.569,7071124.4
1514273271.920,7071124.7
1514273275.273,7071126.3
1514273278.625,7071124.2
1514273281.977,7071125.7
1514273285.329,7071124.7
1514273288.682,7071123.3
1514273292.033,7071125.6
1514273295.386,7071125.8
1514273298.737,7071125.4
1514273302.090,7071125.4
1514273305.442,7071124.2
1514273308.794,7071125.4
1514273312.146,7071125.7
1514273315.498,7071124.3
1514273318.851,7071123.8
1514273322.202,7071119.3
1514273325.555,7071120.7
1514273328.906,7071119.3
1514273332.259,7071127.2
1514273335.611,7071128.6
1514273338.964,7071127.2
1514273342.315,7071123.4
1514273345.667,7071115.3
1514273349.020,7071107.4
1514273352.371,7071122.0
1514273355.724,7071119.7
1514273359.076,7071119.2
1514273362.428,7071117.7
1514273365.780,7071117.7
1514273369.132,7071120.0
1514273372.484,7071117.8
1514273375.836,7071119.3
1514273379.188,7071119.7
1514273382.540,7071118.5
1514273385.893,7071117.9
1514273389.244,7071123.1
1514273392.597,7071119.8
1514273395.949,7071118.8
1514273399.301,7071119.7
1514273402.653,7071116.9
1514273406.005,7071118.1
1514273409.357,7071119.0
1514273412.710,7071119.1
1514273416.061,7071119.0
1514273419.414,7071118.6
1514273422.766,7071119.1
1514273426.117,7071117.6
1514273429.470,7071118.7
1514273432.822,7071120.0
1514273436.175,7071118.7
1514273439.526,7071120.1
1514273442.878,7071120.7
1514273446.230,7071119.3
1514273449.582,7071118.6
1514273452.935,7071121.1
1514273456.286,7071120.5
1514273459.639,7071120.2
1514273462.991,7071120.2
1514273466.343,7071119.7
1514273469.695,7071116.5
1514273473.048,7071114.9
1514273476.399,7071112.7
1514273479.752,7071113.3
1514273483.104,7071113.1
1514273486.456,7071114.5
1514273489.808,7071113.3
1514273493.160,7071113.3
1514273496.512,7071114.5
1514273499.864,7071114.3
1514273503.217,7071115.4
1514273506.568,7071113.9
1514273509.921,7071111.5
1514273513.273,7071112.9
1514273516.624,7071114.9
1514273519.977,7071113.8
1514273523.329,7071115.2
1514273526.681,7071114.4
1514273530.033,7071113.6
1514273533.385,7071114.1
1514273536.737,7071113.4
1514273540.090,7071106.0
1514273543.441,7071107.0
1514273546.793,7071104.5
1514273550.146,7071112.0
1514273553.497,7071114.3
1514273556.850,7071112.6
1514273560.202,7071112.1
1514273563.553,7071115.4
1514273566.906,7071112.7
1514273570.258,7071112.5
1514273573.610,7071113.6
1514273576.962,7071112.2
1514273580.315,7071114.5
1514273583.666,7071115.8
1514273587.019,7071115.5
1514273590.371,7071115.3
1514273593.723,7071114.6
1514273597.075,7071113.3
1514273600.427,7071114.3
1514273603.780,7071113.3
1514273607.132,7071113.1
1514273610.483,7071114.1
1514273613.835,7071111.9
1514273617.187,7071113.0
1514273620.540,7071115.0
1514273623.892,7071114.3
1514273627.244,7071112.1
1514273630.596,7071116.0
1514273633.948,7071114.0
1514273637.300,7071114.0
1514273640.652,7071112.7
1514273644.004,7071113.4
1514273647.357,7071115.0
1514273650.708,7071115.5
1514273654.061,7071114.5
1514273657.413,7071115.2
1514273660.764,7071114.3
1514273664.117,7071115.0
1514273667.469,7071116.2
1514273670.822,7071116.8
1514273674.173,7071116.7
1514273677.525,7071117.2
1514273680.878,7071117.4
1514273684.229,7071116.3
1514273687.581,7071116.8
1514273690.934,7071115.8
1514273694.286,7071116.0
1514273697.638,7071116.0
1514273700.990,7071115.0
1514273704.343,7071115.5
1514273707.694,7071116.0
1514273711.047,7071115.0
1514273714.398,7071115.9
1514273717.750,7071116.3
1514273721.103,7071116.4
1514273724.454,7071115.9
1514273727.807,7071116.3
1514273731.159,7071115.0
1514273734.511,7071115.9
1514273737.863,7071116.4
1514273741.216,7071116.3
1514273744.567,7071116.3
1514273747.919,7071117.6
1514273751.272,7071114.8
1514273754.623,7071116.9
1514273757.976,7071117.1
1514273761.328,7071118.1
1514273764.680,7071116.2
1514273768.032,7071117.4
1514273771.384,7071119.5
1514273774.737,7071117.9
1514273778.088,7071117.3
1514273781.441,7071118.3
1514273784.793,7071117.7
1514273788.144,7071117.2
1514273791.497,7071117.1
1514273794.849,7071121.4
1514273798.201,7071122.6
1514273801.553,7071122.3
1514273804.905,7071122.1
1514273808.258,7071119.1
1514273811.609,7071118.1
1514273814.962,7071115.3
1514273818.314,7071119.6
1514273821.665,7071122.6
1514273825.018,7071122.1
1514273828.370,7071121.5
1514273831.722,7071119.7
1514273835.074,7071117.4
1514273838.427,7071117.7
1514273841.778,7071118.3
1514273845.131,7071116.7
1514273848.483,7071115.5
1514273851.834,7071116.0
1514273855.187,7071116.4
1514273858.539,7071117.2
1514273861.892,7071118.3
1514273865.243,7071117.4
1514273868.595,7071120.4
1514273871.948,7071121.5
1514273875.299,7071122.8
1514273878.652,7071122.4
1514273882.004,7071118.8
1514273885.355,7071115.2
1514273888.708,7071115.7
1514273892.061,7071114.9
1514273895.412,7071116.0
1514273898.764,7071117.9
1514273902.117,7071116.4
1514273905.468,7071115.4
1514273908.820,7071117.1
1514273912.173,7071117.1
1514273915.524,7071117.3
1514273918.877,7071116.5
1514273922.229,7071116.5
1514273925.581,7071117.3
1514273928.933,7071116.2
1514273932.286,7071119.1
1514273935.638,7071116.7
1514273938.989,7071116.9
1514273942.342,7071116.9
1514273945.694,7071116.4
1514273949.046,7071119.2
1514273952.398,7071117.3
1514273955.750,7071118.8
1514273959.102,7071117.8
1514273962.454,7071116.8
1514273965.807,7071118.2
1514273969.158,7071117.6
1514273972.511,7071119.6
1514273975.863,7071119.7
1514273979.214,7071119.3
1514273982.567,7071119.3
1514273985.919,7071120.1
1514273989.271,7071116.9
1514273992.623,7071118.5
1514273995.976,7071117.7
1514273999.327,7071119.8
1514274002.680,7071119.8
1514274006.032,7071117.6
1514274009.384,7071120.1
1514274012.736,7071118.2
1514274016.088,7071119.0
1514274019.440,7071118.8
1514274022.792,7071118.6
1514274026.145,7071119.2
1514274029.496,7071120.5
1514274032.849,7071122.3
1514274036.200,7071123.5
1514274039.552,7071120.5
1514274042.905,7071119.3
1514274046.257,7071121.4
1514274049.609,7071120.9
1514274052.961,7071119.8
1514274056.314,7071120.0
1514274059.665,7071120.2
1514274063.018,7071118.8
1514274066.369,7071119.2
1514274069.722,7071120.0
1514274073.074,7071119.5
1514274076.426,7071119.3
1514274079.778,7071119.8
1514274083.131,7071122.4
1514274086.482,7071120.7
1514274089.835,7071120.5
1514274093.187,7071120.1
1514274096.538,7071120.9
1514274099.891,7071120.1
1514274103.243,7071121.4
1514274106.596,7071121.5
1514274109.947,7071122.4
1514274113.299,7071122.5
1514274116.652,7071124.2
1514274120.003,7071122.1
1514274123.356,7071123.1
1514274126.708,7071121.6
1514274130.060,7071121.5
1514274133.412,7071122.0
1514274136.765,7071122.3
1514274140.116,7071123.9
1514274143.469,7071121.6
1514274146.820,7071122.6
1514274150.173,7071123.5
1514274153.525,7071121.6
1514274156.877,7071122.4
1514274160.229,7071120.5
1514274163.581,7071121.9
1514274166.933,7071120.9
1514274170.285,7071118.8
1514274173.638,7071120.1
1514274176.989,7071120.0
1514274180.342,7071120.9
1514274183.694,7071121.9
1514274187.046,7071122.1
1514274190.398,7071121.6
1514274193.750,7071121.1
1514274197.102,7071120.7
1514274200.455,7071120.4
1514274203.806,7071120.4
1514274207.158,7071119.1
1514274210.511,7071120.1
1514274213.862,7071119.6
1514274217.215,7071120.6
1514274220.567,7071121.1
1514274223.920,7071121.2
1514274227.271,7071121.9
1514274230.623,7071120.6
1514274233.976,7071119.8
1514274237.327,7071119.2
1514274240.680,7071118.6
1514274244.032,7071117.8
1514274247.384,7071118.1
1514274250.736,7071113.9
1514274254.088,7071113.4
1514274257.441,7071115.4
1514274260.792,7071114.5
1514274264.144,7071114.0
1514274267.497,7071117.1
1514274270.848,7071118.7
1514274274.201,7071120.4
1514274277.553,7071120.9
1514274280.905,7071121.5
1514274284.257,7071120.6
1514274287.610,7071120.6
1514274290.961,7071117.4
1514274294.313,7071117.8
1514274297.666,7071118.6
1514274301.018,7071116.7
1514274304.370,7071116.2
1514274307.722,7071117.3
1514274311.074,7071115.0
1514274314.426,7071117.7
1514274317.778,7071114.0
1514274321.130,7071116.7
1514274324.482,7071115.7
1514274327.835,7071116.5
1514274331.186,7071116.3
1514274334.539,7071112.5
1514274337.891,7071115.0
1514274341.243,7071114.0
1514274344.595,7071116.2
1514274347.948,7071116.7
1514274351.299,7071114.4
1514274354.652,7071113.8
1514274358.003,7071114.0
1514274361.355,7071113.8
1514274364.708,7071115.3
1514274368.059,7071114.3
1514274371.412,7071114.9
1514274374.764,7071117.1
1514274378.116,7071114.5
1514274381.468,7071114.8
1514274384.821,7071115.4
1514274388.172,7071116.8
1514274391.525,7071115.7
1514274394.877,7071117.7
1514274398.228,7071116.4
1514274401.580,7071116.8
1514274404.933,7071115.2
1514274408.284,7071118.8
1514274411.637,7071115.3
1514274414.989,7071115.7
1514274418.341,7071113.9
1514274421.693,7071117.3
1514274425.046,7071114.4
1514274428.397,7071114.8
1514274431.750,7071114.5
1514274435.102,7071117.3
1514274438.454,7071116.2
1514274441.806,7071117.3
1514274445.158,7071114.9
1514274448.510,7071115.8
1514274451.862,7071117.8
1514274455.215,7071116.8
1514274458.566,7071118.3
1514274461.919,7071118.6
1514274465.270,7071120.9
1514274468.623,7071121.4
1514274471.975,7071121.2
1514274475.327,7071120.7
1514274478.679,7071121.6
1514274482.031,7071122.5
1514274485.384,7071122.9
1514274488.735,7071122.1
1514274492.088,7071122.4
1514274495.440,7071121.7
1514274498.792,7071123.5
1514274502.144,7071123.5
1514274505.496,7071130.1
1514274508.848,7071121.6
1514274512.200,7071121.0
1514274515.553,7071125.7
1514274518.904,7071121.6
1514274522.256,7071123.8
1514274525.609,7071122.3
1514274528.961,7071121.1
1514274532.313,7071123.1
1514274535.665,7071123.9
1514274539.017,7071124.8
1514274542.369,7071124.2
1514274545.721,7071122.1
1514274549.073,7071123.4
1514274552.426,7071123.3
1514274555.777,7071124.2
1514274559.130,7071123.8
1514274562.482,7071124.7
1514274565.834,7071123.5
1514274569.186,7071122.6
1514274572.539,7071124.7
1514274575.890,7071123.6
1514274579.242,7071122.0
1514274582.595,7071125.7
1514274585.946,7071124.7
1514274589.299,7071124.7
1514274592.651,7071124.2
1514274596.003,7071124.4
1514274599.355,7071125.2
1514274602.708,7071124.5
1514274606.059,7071125.0
1514274609.412,7071124.9
1514274612.764,7071124.4
1514274616.116,7071125.7
1514274619.468,7071124.7
1514274622.820,7071124.0
1514274626.172,7071124.7
1514274629.525,7071125.3
1514274632.876,7071125.3
1514274636.229,7071125.7
1514274639.581,7071125.4
1514274642.933,7071127.3
1514274646.285,7071126.7
1514274649.638,7071126.4
1514274652.989,7071125.3
1514274656.342,7071126.4
1514274659.693,7071125.9
1514274663.045,7071128.2
1514274666.398,7071125.9
1514274669.750,7071126.8
1514274673.102,7071125.4
1514274676.454,7071125.9
1514274679.807,7071123.3
1514274683.159,7071122.4
1514274686.510,7071122.6
1514274689.863,7071123.4
1514274693.214,7071121.1
1514274696.567,7071122.0
1514274699.919,7071121.2
1514274703.271,7071122.1
1514274706.623,7071123.0
1514274709.976,7071127.5
1514274713.327,7071127.2
1514274716.679,7071128.0
1514274720.032,7071127.7
1514274723.384,7071126.9
1514274726.736,7071126.1
1514274730.088,7071126.8
1514274733.441,7071136.8
1514274736.792,7071128.1
1514274740.145,7071126.6
1514274743.497,7071125.9
1514274746.849,7071126.9
1514274750.201,7071127.5
1514274753.553,7071126.9
1514274756.905,7071129.0
1514274760.257,7071127.5
1514274763.609,7071127.2
1514274766.962,7071124.7
1514274770.314,7071125.3
1514274773.666,7071126.4
1514274777.018,7071125.8
1514274780.370,7071125.6
1514274783.722,7071125.7
1514274787.074,7071125.7
1514274790.426,7071127.2
1514274793.778,7071127.7
1514274797.131,7071128.3
1514274800.483,7071126.3
1514274803.834,7071121.6
1514274807.187,7071125.4
1514274810.540,7071125.0
1514274813.891,7071124.9
1514274817.243,7071124.7
1514274820.595,7071123.4
1514274823.948,7071119.0
1514274827.299,7071117.3
1514274830.652,7071117.7
1514274834.003,7071117.9
1514274837.356,7071119.3
1514274840.708,7071119.7
1514274844.060,7071121.1
1514274847.412,7071120.1
1514274850.765,7071119.6
1514274854.116,7071120.4
1514274857.469,7071117.3
1514274860.821,7071119.8
1514274864.172,7071120.5
1514274867.525,7071117.9
1514274870.877,7071119.0
1514274874.230,7071119.1
1514274877.581,7071118.2
1514274881.124,7071116.0
1514274884.286,7071116.4
1514274887.637,7071117.3
1514274890.990,7071116.7
1514274894.342,7071116.5
1514274897.694,7071118.1
1514274901.045,7071117.1
1514274904.398,7071118.2
1514274907.751,7071118.1
1514274911.102,7071115.5
1514274914.454,7071114.5
1514274917.807,7071114.0
1514274921.158,7071113.9
1514274924.511,7071111.9
1514274927.863,7071111.7
1514274931.214,7071112.0
1514274934.567,7071112.2
1514274937.919,7071112.4
