Timestamp,Resistance,PPM,Oven (C),Ambient (C),"Savitzky-Golay (151,2)"
1518421666.28,12500.511,0.03,25.001,19.045,-0.119379850433
1518421667.28,12500.511,0.03,25.0,19.034,-0.115934085088
1518421668.28,12500.508,-0.21,25.001,19.045,-0.113569674992
1518421669.28,12500.508,-0.21,24.998,19.034,-0.112281042556
1518421670.28,12500.508,-0.21,24.998,19.002,-0.11206261019
1518421671.28,12500.508,-0.21,24.996,19.024,-0.112224499738
1518421672.28,12500.528,1.39,25.0,19.013,-0.112076833044
1518421673.29,12500.528,1.39,24.999,19.013,-0.111614032519
1518421674.29,12500.528,1.39,25.003,19.034,-0.10767116447
1518421675.28,12500.503,-0.61,25.002,19.013,-0.105030315073
1518421676.28,12500.503,-0.61,25.005,19.034,-0.103682420744
1518421677.28,12500.503,-0.61,25.002,19.024,-0.102934117333
1518421678.28,12500.503,-0.61,25.001,19.013,-0.102092040692
1518421679.29,12500.522,0.91,24.996,19.024,-0.101147127236
1518421680.29,12500.522,0.91,24.997,19.034,-0.100090313382
1518421681.29,12500.522,0.91,24.995,19.024,-0.0957849717068
1518421682.29,12500.503,-0.61,24.999,19.034,-0.0914520906812
1518421683.29,12500.503,-0.61,24.999,19.034,-0.0870798179266
1518421684.28,12500.503,-0.61,25.004,19.013,-0.0808238536092
1518421685.29,12500.505,-0.45,25.004,19.013,-0.0756081098158
1518421686.29,12500.505,-0.45,25.007,19.002,-0.0714186425715
1518421687.29,12500.505,-0.45,25.003,19.013,-0.0750021743886
1518421688.29,12500.505,-0.45,25.004,19.024,-0.0788007920178
1518421689.29,12500.508,-0.21,24.999,19.013,-0.0828068262729
1518421690.29,12500.508,-0.21,25.0,19.013,-0.0870126079678
1518421691.29,12500.508,-0.21,24.999,19.002,-0.0738667165164
1518421692.29,12500.518,0.59,25.0,19.002,-0.06078461875
1518421693.29,12500.518,0.59,24.999,19.002,-0.04774330711
1518421694.29,12500.518,0.59,25.002,19.002,-0.0697546383325
1518421695.29,12500.493,-1.41,25.0,19.024,-0.0918966943193
1518421696.29,12500.493,-1.41,25.001,19.002,-0.114177144257
1518421697.29,12500.493,-1.41,24.998,18.991,-0.13429746333
1518421698.29,12500.493,-1.41,24.999,19.002,-0.131728983162
1518421699.29,12500.516,0.43,24.998,19.013,-0.127982237119
1518421700.29,12500.516,0.43,24.999,19.002,-0.123043281226
1518421701.29,12500.516,0.43,24.999,19.002,-0.135368569758
1518421702.29,12500.516,0.43,25.002,19.002,-0.146858265596
1518421703.29,12500.516,0.43,24.999,19.013,-0.157514460338
1518421704.29,12500.516,0.43,25.002,19.002,-0.162990050103
1518421705.29,12500.531,1.63,24.998,18.991,-0.168474354852
1518421706.29,12500.531,1.63,25.0,18.991,-0.173965282989
1518421707.29,12500.531,1.63,24.997,19.002,-0.189454250254
1518421708.29,12500.531,1.63,24.999,18.991,-0.20016357154
1518421709.29,12500.505,-0.45,24.997,19.002,-0.209940389508
1518421710.29,12500.505,-0.45,25.0,18.97,-0.218788190151
1518421711.29,12500.505,-0.45,24.999,18.981,-0.233544610697
1518421712.29,12500.508,-0.21,25.001,18.991,-0.248332056588
1518421713.29,12500.508,-0.21,25.0,19.002,-0.263159591407
1518421714.29,12500.508,-0.21,25.0,18.991,-0.269001210511
1518421715.29,12500.511,0.03,24.996,18.991,-0.274314352969
1518421716.29,12500.511,0.03,24.997,19.002,-0.279100413178
1518421717.29,12500.511,0.03,24.995,19.002,-0.273367278197
1518421718.29,12500.511,0.03,24.998,18.991,-0.28914070255
1518421719.29,12500.493,-1.41,24.997,18.991,-0.306444129543
1518421720.29,12500.493,-1.41,25.001,19.002,-0.325288017158
1518421721.29,12500.493,-1.41,25.001,19.002,-0.328170864239
1518421722.29,12500.505,-0.45,25.003,19.002,-0.330968653073
1518421723.29,12500.505,-0.45,25.0,18.991,-0.333677200468
1518421724.29,12500.505,-0.45,25.001,18.991,-0.345590583983
