Timestamp,Resistance,PPM,Oven (C),Ambient (C)
1518510634.26,12500.536,-0.86,25.0,19.184
1518510635.27,12500.536,-0.86,25.004,19.174
1518510636.27,12500.536,-0.86,25.004,19.163
1518510637.27,12500.549,0.18,25.005,19.163
1518510638.26,12500.549,0.18,25.002,19.163
1518510639.26,12500.549,0.18,25.003,19.184
1518510640.26,12500.549,0.18,24.999,19.152
1518510641.27,12500.549,0.18,25.003,19.174
1518510642.27,12500.549,0.18,25.001,19.152
1518510643.27,12500.544,-0.22,25.004,19.174
1518510644.27,12500.544,-0.22,25.001,19.195
1518510645.27,12500.544,-0.22,25.004,19.152
1518510646.27,12500.544,-0.22,25.002,19.163
1518510647.26,12500.531,-1.26,25.003,19.174
1518510648.27,12500.531,-1.26,25.001,19.163
1518510649.27,12500.531,-1.26,25.003,19.163
1518510650.27,12500.556,0.74,25.0,19.152
1518510651.27,12500.556,0.74,25.001,19.142
1518510652.27,12500.556,0.74,24.998,19.163
1518510653.27,12500.549,0.18,25.001,19.163
1518510654.27,12500.549,0.18,25.0,19.152
1518510655.27,12500.549,0.18,25.003,19.142
1518510656.27,12500.549,0.18,25.001,19.152
1518510657.27,12500.544,-0.22,25.003,19.152
1518510658.27,12500.544,-0.22,25.0,19.174
1518510659.27,12500.544,-0.22,25.001,19.174
1518510660.27,12500.544,-0.22,24.998,19.163
1518510661.27,12500.544,-0.22,25.001,19.142
1518510662.27,12500.544,-0.22,24.999,19.184
1518510663.27,12500.544,-0.22,25.003,19.195
1518510664.27,12500.549,0.18,25.001,19.184
1518510665.27,12500.549,0.18,25.002,19.195
1518510666.27,12500.549,0.18,25.0,19.174
1518510667.27,12500.554,0.58,25.004,19.174
1518510668.27,12500.554,0.58,25.001,19.163
1518510669.27,12500.554,0.58,25.002,19.174
1518510670.27,12500.546,-0.06,25.0,19.195
1518510671.27,12500.546,-0.06,25.004,19.195
1518510672.27,12500.546,-0.06,25.002,19.195
1518510673.27,12500.546,-0.06,25.004,19.184
1518510674.27,12500.536,-0.86,25.0,19.195
1518510675.27,12500.536,-0.86,25.001,19.184
1518510676.27,12500.536,-0.86,24.998,19.195
1518510677.27,12500.544,-0.22,25.001,19.184
1518510678.27,12500.544,-0.22,25.001,19.174
1518510679.27,12500.544,-0.22,25.005,19.195
1518510680.27,12500.546,-0.06,25.004,19.184
1518510681.27,12500.546,-0.06,25.007,19.195
1518510682.27,12500.546,-0.06,25.003,19.184
1518510683.27,12500.546,-0.06,25.004,19.184
1518510684.27,12500.546,-0.06,25.001,19.184
1518510685.27,12500.546,-0.06,25.002,19.184
1518510686.27,12500.546,-0.06,25.0,19.184
1518510687.27,12500.546,-0.06,25.002,19.195
1518510688.27,12500.546,-0.06,25.0,19.152
1518510689.27,12500.546,-0.06,25.003,19.184
1518510690.28,12500.549,0.18,25.002,19.206
1518510691.28,12500.549,0.18,25.005,19.174
1518510692.28,12500.549,0.18,25.001,19.184
1518510693.28,12500.549,0.18,25.002,19.184
1518510694.27,12500.544,-0.22,24.999,19.174
1518510695.27,12500.544,-0.22,24.999,19.195
1518510696.27,12500.544,-0.22,24.997,19.195
1518510697.28,12500.531,-1.26,25.002,19.195
1518510698.28,12500.531,-1.26,25.001,19.195
1518510699.28,12500.531,-1.26,25.003,19.195
1518510700.28,12500.549,0.18,25.001,19.206
1518510701.28,12500.549,0.18,25.002,19.174
1518510702.28,12500.549,0.18,25.0,19.195
1518510703.28,12500.549,0.18,25.002,19.174
1518510704.28,12500.541,-0.46,24.998,19.195
1518510705.28,12500.541,-0.46,25.001,19.174
1518510706.28,12500.541,-0.46,24.999,19.184
1518510707.28,12500.549,0.18,25.0,19.163
1518510708.28,12500.549,0.18,24.998,19.174
1518510709.28,12500.549,0.18,25.001,19.195
1518510710.28,12500.533,-1.10,25.0,19.174
1518510711.28,12500.533,-1.10,25.003,19.206
1518510712.28,12500.533,-1.10,25.001,19.195
1518510713.28,12500.533,-1.10,25.002,19.174
1518510714.28,12500.554,0.58,24.998,19.184
1518510715.28,12500.554,0.58,24.997,19.195
1518510716.28,12500.554,0.58,24.994,19.163
1518510717.28,12500.551,0.34,24.997,19.163
1518510718.28,12500.551,0.34,24.996,19.174
1518510719.28,12500.551,0.34,25.001,19.174
1518510720.28,12500.541,-0.46,24.999,19.174
1518510721.28,12500.541,-0.46,25.003,19.174
1518510722.28,12500.541,-0.46,25.001,19.206
1518510723.28,12500.541,-0.46,25.004,19.174
1518510724.28,12500.549,0.18,24.999,19.174
1518510725.28,12500.549,0.18,24.999,19.195
1518510726.28,12500.549,0.18,24.997,19.174
1518510727.28,12500.541,-0.46,24.999,19.184
1518510728.28,12500.541,-0.46,24.998,19.163
1518510729.28,12500.541,-0.46,25.003,19.184
1518510730.28,12500.536,-0.86,25.0,19.174
1518510731.28,12500.536,-0.86,25.003,19.163
1518510732.28,12500.536,-0.86,25.001,19.174
1518510733.28,12500.536,-0.86,25.002,19.184
1518510734.28,12500.544,-0.22,24.999,19.163
1518510735.28,12500.544,-0.22,25.0,19.152
1518510736.28,12500.544,-0.22,24.998,19.163
1518510737.28,12500.541,-0.46,25.001,19.184
1518510738.28,12500.541,-0.46,24.999,19.174
1518510739.28,12500.541,-0.46,25.002,19.184
1518510740.29,12500.536,-0.86,24.999,19.184
1518510741.28,12500.536,-0.86,25.001,19.163
1518510742.28,12500.536,-0.86,24.998,19.174
1518510743.28,12500.536,-0.86,25.001,19.174
1518510744.28,12500.531,-1.26,24.999,19.184
1518510745.28,12500.531,-1.26,25.003,19.184
1518510746.29,12500.531,-1.26,25.003,19.174
1518510747.29,12500.544,-0.22,25.007,19.142
1518510748.29,12500.544,-0.22,25.003,19.152
1518510749.29,12500.544,-0.22,25.004,19.142
1518510750.28,12500.536,-0.86,24.999,19.163
1518510751.28,12500.536,-0.86,24.999,19.152
1518510752.28,12500.536,-0.86,24.996,19.152
1518510753.29,12500.536,-0.86,25.001,19.152
1518510754.29,12500.528,-1.50,25.0,19.142
1518510755.29,12500.528,-1.50,25.002,19.152
1518510756.29,12500.528,-1.50,25.001,19.142
1518510757.29,12500.541,-0.46,25.002,19.163
1518510758.29,12500.541,-0.46,25.0,19.174
1518510759.29,12500.541,-0.46,25.001,19.142
1518510760.29,12500.541,-0.46,24.999,19.163
1518510761.29,12500.541,-0.46,25.001,19.152
1518510762.29,12500.541,-0.46,24.997,19.163
1518510763.29,12500.541,-0.46,25.0,19.152
1518510764.29,12500.531,-1.26,24.997,19.142
1518510765.29,12500.531,-1.26,25.0,19.131
1518510766.29,12500.531,-1.26,24.998,19.142
1518510767.29,12500.528,-1.50,25.0,19.152
1518510768.29,12500.528,-1.50,24.999,19.184
1518510769.29,12500.528,-1.50,25.001,19.142
1518510770.29,12500.528,-1.50,25.0,19.152
1518510771.29,12500.531,-1.26,25.001,19.142
1518510772.29,12500.531,-1.26,24.997,19.152
1518510773.29,12500.531,-1.26,24.999,19.152
1518510774.29,12500.536,-0.86,24.997,19.142
1518510775.29,12500.536,-0.86,24.999,19.142
1518510776.29,12500.536,-0.86,24.997,19.142
1518510777.29,12500.526,-1.66,25.0,19.131
1518510778.29,12500.526,-1.66,24.998,19.142
1518510779.29,12500.526,-1.66,25.0,19.142
1518510780.29,12500.526,-1.66,24.999,19.152
1518510781.29,12500.538,-0.70,25.001,19.142
1518510782.29,12500.538,-0.70,24.998,19.142
1518510783.29,12500.538,-0.70,25.0,19.142
1518510784.29,12500.526,-1.66,24.997,19.142
1518510785.29,12500.526,-1.66,25.0,19.131
1518510786.29,12500.526,-1.66,24.998,19.131
1518510787.29,12500.536,-0.86,25.001,19.131
1518510788.29,12500.536,-0.86,25.0,19.142
1518510789.29,12500.536,-0.86,25.004,19.142
1518510790.29,12500.536,-0.86,25.001,19.142
1518510791.29,12500.549,0.18,25.004,19.142
1518510792.29,12500.549,0.18,25.0,19.142
1518510793.29,12500.549,0.18,25.0,19.142
1518510794.29,12500.528,-1.50,24.997,19.142
1518510795.3,12500.528,-1.50,25.001,19.163
1518510796.3,12500.528,-1.50,25.001,19.142
1518510797.29,12500.544,-0.22,25.004,19.142
1518510798.29,12500.544,-0.22,25.004,19.142
1518510799.29,12500.544,-0.22,25.006,19.152
1518510800.29,12500.544,-0.22,25.003,19.142
1518510801.3,12500.536,-0.86,25.003,19.142
1518510802.3,12500.536,-0.86,24.998,19.152
1518510803.3,12500.536,-0.86,24.998,19.142
1518510804.3,12500.523,-1.90,24.994,19.152
1518510805.29,12500.523,-1.90,24.997,19.142
1518510806.29,12500.523,-1.90,24.997,19.142
1518510807.29,12500.541,-0.46,25.001,19.152
1518510808.3,12500.541,-0.46,25.001,19.163
1518510809.3,12500.541,-0.46,25.002,19.152
1518510810.3,12500.541,-0.46,25.001,19.152
1518510811.3,12500.538,-0.70,25.002,19.163
1518510812.3,12500.538,-0.70,24.999,19.184
1518510813.3,12500.538,-0.70,24.999,19.184
1518510814.3,12500.533,-1.10,24.996,19.174
1518510815.3,12500.533,-1.10,24.998,19.174
1518510816.3,12500.533,-1.10,24.996,19.174
1518510817.3,12500.541,-0.46,24.998,19.195
1518510818.3,12500.541,-0.46,24.997,19.184
1518510819.3,12500.541,-0.46,25.0,19.163
1518510820.3,12500.541,-0.46,24.999,19.174
1518510821.3,12500.538,-0.70,25.002,19.163
1518510822.3,12500.538,-0.70,25.0,19.195
1518510823.3,12500.538,-0.70,25.002,19.184
1518510824.3,12500.541,-0.46,25.0,19.174
1518510825.3,12500.541,-0.46,25.002,19.184
1518510826.3,12500.541,-0.46,24.998,19.174
1518510827.3,12500.546,-0.06,25.0,19.174
1518510828.3,12500.546,-0.06,24.997,19.195
1518510829.3,12500.546,-0.06,25.0,19.163
1518510830.3,12500.546,-0.06,24.998,19.184
1518510831.3,12500.551,0.34,25.003,19.184
1518510832.3,12500.551,0.34,25.001,19.184
1518510833.3,12500.551,0.34,25.002,19.184
1518510834.3,12500.523,-1.90,25.0,19.195
1518510835.3,12500.523,-1.90,25.002,19.195
1518510836.3,12500.523,-1.90,25.0,19.184
1518510837.3,12500.536,-0.86,25.002,19.184
1518510838.3,12500.536,-0.86,24.999,19.184
1518510839.3,12500.536,-0.86,25.001,19.195
1518510840.3,12500.536,-0.86,24.999,19.195
1518510841.3,12500.551,0.34,25.003,19.174
1518510842.3,12500.551,0.34,25.002,19.184
1518510843.3,12500.551,0.34,25.005,19.195
1518510844.3,12500.538,-0.70,25.001,19.184
1518510845.3,12500.538,-0.70,25.002,19.184
1518510846.3,12500.538,-0.70,24.998,19.195
1518510847.3,12500.536,-0.86,24.998,19.184
1518510848.3,12500.536,-0.86,24.996,19.195
1518510849.3,12500.536,-0.86,25.0,19.174
1518510850.31,12500.536,-0.86,25.0,19.163
1518510851.31,12500.544,-0.22,25.004,19.174
1518510852.3,12500.544,-0.22,25.002,19.163
1518510853.3,12500.544,-0.22,25.005,19.184
1518510854.3,12500.546,-0.06,25.0,19.174
1518510855.3,12500.546,-0.06,25.001,19.174
1518510856.3,12500.546,-0.06,24.999,19.184
1518510857.3,12500.544,-0.22,25.001,19.174
1518510858.31,12500.544,-0.22,25.0,19.174
1518510859.31,12500.544,-0.22,25.003,19.174
1518510860.31,12500.544,-0.22,25.001,19.163
1518510861.3,12500.546,-0.06,25.003,19.163
1518510862.3,12500.546,-0.06,25.0,19.184
1518510863.31,12500.546,-0.06,25.003,19.174
1518510864.31,12500.554,0.58,24.999,19.174
1518510865.31,12500.554,0.58,25.001,19.163
1518510866.31,12500.554,0.58,24.998,19.163
1518510867.31,12500.554,0.58,25.0,19.174
1518510868.31,12500.546,-0.06,24.997,19.184
1518510869.31,12500.546,-0.06,25.001,19.184
1518510870.31,12500.546,-0.06,24.999,19.163
1518510871.31,12500.559,0.98,25.002,19.184
1518510872.31,12500.559,0.98,24.999,19.174
1518510873.31,12500.559,0.98,25.001,19.152
1518510874.31,12500.541,-0.46,24.999,19.184
1518510875.31,12500.541,-0.46,25.0,19.174
1518510876.31,12500.541,-0.46,24.998,19.152
1518510877.31,12500.541,-0.46,25.002,19.142
1518510878.31,12500.536,-0.86,25.0,19.152
1518510879.31,12500.536,-0.86,25.001,19.163
1518510880.31,12500.536,-0.86,24.998,19.142
1518510881.31,12500.533,-1.10,24.999,19.163
1518510882.31,12500.533,-1.10,24.995,19.163
1518510883.31,12500.533,-1.10,24.998,19.152
1518510884.31,12500.528,-1.50,24.996,19.163
1518510885.31,12500.528,-1.50,24.998,19.152
1518510886.31,12500.528,-1.50,24.996,19.174
1518510887.31,12500.528,-1.50,24.998,19.142
1518510888.31,12500.546,-0.06,24.996,19.142
1518510889.31,12500.546,-0.06,24.999,19.131
1518510890.31,12500.546,-0.06,24.996,19.142
1518510891.31,12500.536,-0.86,24.998,19.163
1518510892.31,12500.536,-0.86,24.996,19.152
1518510893.31,12500.536,-0.86,24.998,19.142
1518510894.31,12500.536,-0.86,24.995,19.174
1518510895.31,12500.536,-0.86,24.998,19.163
1518510896.31,12500.536,-0.86,24.996,19.174
1518510897.31,12500.536,-0.86,24.999,19.163
1518510898.31,12500.528,-1.50,24.997,19.163
1518510899.31,12500.528,-1.50,24.999,19.142
1518510900.31,12500.528,-1.50,24.996,19.152
1518510901.31,12500.533,-1.10,24.999,19.163
1518510902.31,12500.533,-1.10,24.995,19.152
1518510903.31,12500.533,-1.10,24.998,19.142
1518510904.31,12500.546,-0.06,24.997,19.152
1518510905.31,12500.546,-0.06,25.0,19.163
1518510906.32,12500.546,-0.06,24.998,19.163
1518510907.32,12500.546,-0.06,25.0,19.142
1518510908.31,12500.538,-0.70,24.997,19.142
1518510909.31,12500.538,-0.70,24.999,19.152
1518510910.31,12500.538,-0.70,24.996,19.163
1518510911.31,12500.541,-0.46,24.999,19.152
1518510912.31,12500.541,-0.46,24.996,19.152
1518510913.32,12500.541,-0.46,25.0,19.142
1518510914.32,12500.541,-0.46,24.998,19.174
1518510915.32,12500.541,-0.46,25.0,19.152
1518510916.32,12500.541,-0.46,24.998,19.163
1518510917.31,12500.541,-0.46,25.0,19.142
1518510918.32,12500.528,-1.50,24.997,19.163
1518510919.32,12500.528,-1.50,24.998,19.163
1518510920.32,12500.528,-1.50,24.996,19.184
1518510921.32,12500.544,-0.22,24.999,19.163
1518510922.32,12500.544,-0.22,24.998,19.163
1518510923.32,12500.544,-0.22,25.001,19.152
1518510924.32,12500.544,-0.22,24.999,19.152
1518510925.32,12500.544,-0.22,25.001,19.174
1518510926.32,12500.544,-0.22,24.999,19.152
1518510927.32,12500.544,-0.22,25.001,19.174
1518510928.32,12500.516,-2.46,24.998,19.142
1518510929.32,12500.516,-2.46,25.0,19.174
1518510930.32,12500.516,-2.46,24.998,19.174
1518510931.32,12500.528,-1.50,25.0,19.174
1518510932.32,12500.528,-1.50,24.997,19.142
1518510933.32,12500.528,-1.50,24.999,19.142
1518510934.32,12500.541,-0.46,24.998,19.142
1518510935.32,12500.541,-0.46,25.0,19.163
1518510936.32,12500.541,-0.46,24.999,19.163
1518510937.32,12500.541,-0.46,25.0,19.163
1518510938.32,12500.531,-1.26,24.998,19.163
1518510939.32,12500.531,-1.26,24.999,19.152
1518510940.32,12500.531,-1.26,24.996,19.163
1518510941.32,12500.538,-0.70,24.997,19.174
1518510942.32,12500.538,-0.70,24.996,19.152
1518510943.32,12500.538,-0.70,24.999,19.163
1518510944.32,12500.528,-1.50,24.997,19.152
1518510945.32,12500.528,-1.50,25.0,19.142
1518510946.32,12500.528,-1.50,24.998,19.152
1518510947.32,12500.528,-1.50,25.001,19.152
1518510948.32,12500.538,-0.70,24.998,19.152
1518510949.32,12500.538,-0.70,24.999,19.152
1518510950.32,12500.538,-0.70,24.996,19.152
1518510951.32,12500.544,-0.22,24.997,19.131
1518510952.32,12500.544,-0.22,24.995,19.142
1518510953.32,12500.544,-0.22,25.0,19.142
1518510954.32,12500.538,-0.70,25.0,19.142
1518510955.33,12500.538,-0.70,25.004,19.142
1518510956.32,12500.538,-0.70,25.001,19.142
1518510957.32,12500.538,-0.70,25.002,19.12
1518510958.32,12500.513,-2.70,24.998,19.142
1518510959.32,12500.513,-2.70,24.999,19.142
1518510960.32,12500.513,-2.70,24.996,19.142
1518510961.32,12500.541,-0.46,24.997,19.142
1518510962.33,12500.541,-0.46,24.996,19.12
1518510963.33,12500.541,-0.46,25.001,19.142
1518510964.32,12500.541,-0.46,25.001,19.152
1518510965.32,12500.551,0.34,25.003,19.131
1518510966.32,12500.551,0.34,25.001,19.131
1518510967.32,12500.551,0.34,25.001,19.142
1518510968.33,12500.546,-0.06,24.996,19.12
1518510969.33,12500.546,-0.06,24.996,19.12
1518510970.33,12500.546,-0.06,24.995,19.131
1518510971.33,12500.541,-0.46,24.999,19.131
1518510972.33,12500.541,-0.46,24.998,19.131
1518510973.32,12500.541,-0.46,25.0,19.109
1518510974.32,12500.541,-0.46,24.999,19.12
1518510975.33,12500.546,-0.06,24.998,19.12
1518510976.33,12500.546,-0.06,24.995,19.142
1518510977.33,12500.546,-0.06,24.997,19.12
1518510978.33,12500.536,-0.86,24.995,19.142
1518510979.33,12500.536,-0.86,24.999,19.142
1518510980.33,12500.536,-0.86,24.999,19.142
1518510981.33,12500.559,0.98,25.002,19.174
1518510982.33,12500.559,0.98,24.999,19.152
1518510983.33,12500.559,0.98,25.001,19.152
1518510984.33,12500.559,0.98,24.998,19.152
1518510985.33,12500.531,-1.26,25.0,19.163
1518510986.33,12500.531,-1.26,24.997,19.163
1518510987.33,12500.531,-1.26,25.0,19.142
1518510988.33,12500.541,-0.46,24.999,19.163
1518510989.33,12500.541,-0.46,25.003,19.142
1518510990.33,12500.541,-0.46,25.001,19.142
1518510991.33,12500.549,0.18,25.004,19.142
1518510992.33,12500.549,0.18,25.002,19.163
1518510993.33,12500.549,0.18,25.003,19.152
1518510994.33,12500.549,0.18,25.0,19.142
1518510995.33,12500.536,-0.86,25.003,19.163
1518510996.33,12500.536,-0.86,25.001,19.152
1518510997.33,12500.536,-0.86,25.004,19.152
1518510998.33,12500.544,-0.22,25.002,19.142
1518510999.33,12500.544,-0.22,25.004,19.142
1518511000.33,12500.544,-0.22,25.001,19.142
1518511001.33,12500.544,-0.22,25.002,19.12
1518511002.33,12500.544,-0.22,24.999,19.142
1518511003.33,12500.544,-0.22,25.001,19.142
1518511004.33,12500.544,-0.22,24.999,19.163
1518511005.33,12500.561,1.14,25.002,19.152
1518511006.33,12500.561,1.14,24.999,19.142
1518511007.33,12500.561,1.14,25.002,19.174
1518511008.33,12500.541,-0.46,24.999,19.152
1518511009.33,12500.541,-0.46,25.002,19.131
1518511010.34,12500.541,-0.46,25.0,19.131
1518511011.33,12500.546,-0.06,25.002,19.131
1518511012.33,12500.546,-0.06,24.999,19.142
1518511013.33,12500.546,-0.06,25.002,19.142
1518511014.33,12500.546,-0.06,24.999,19.131
1518511015.33,12500.549,0.18,25.001,19.131
1518511016.33,12500.549,0.18,24.999,19.152
1518511017.33,12500.549,0.18,25.001,19.142
1518511018.34,12500.544,-0.22,24.997,19.152
1518511019.34,12500.544,-0.22,24.998,19.142
1518511020.33,12500.544,-0.22,24.997,19.152
1518511021.33,12500.544,-0.22,25.001,19.142
1518511022.33,12500.544,-0.22,24.999,19.142
1518511023.34,12500.544,-0.22,25.002,19.152
1518511024.34,12500.544,-0.22,25.0,19.152
1518511025.34,12500.533,-1.10,25.002,19.152
1518511026.34,12500.533,-1.10,25.0,19.142
1518511027.34,12500.533,-1.10,25.0,19.142
1518511028.34,12500.546,-0.06,24.999,19.131
1518511029.33,12500.546,-0.06,25.001,19.152
1518511030.34,12500.546,-0.06,24.998,19.152
1518511031.34,12500.544,-0.22,25.001,19.152
1518511032.34,12500.544,-0.22,24.998,19.152
1518511033.34,12500.544,-0.22,25.0,19.152
1518511034.34,12500.544,-0.22,24.998,19.142
1518511035.34,12500.533,-1.10,25.0,19.142
1518511036.34,12500.533,-1.10,24.999,19.152
1518511037.34,12500.533,-1.10,25.001,19.131
1518511038.34,12500.536,-0.86,24.998,19.142
1518511039.34,12500.536,-0.86,25.001,19.142
1518511040.34,12500.536,-0.86,24.999,19.109
1518511041.34,12500.536,-0.86,25.001,19.152
1518511042.34,12500.536,-0.86,24.999,19.12
1518511043.34,12500.536,-0.86,25.003,19.131
1518511044.34,12500.536,-0.86,25.0,19.142
1518511045.34,12500.544,-0.22,25.002,19.152
1518511046.34,12500.544,-0.22,25.001,19.131
1518511047.34,12500.544,-0.22,25.004,19.152
1518511048.34,12500.544,-0.22,25.002,19.142
1518511049.34,12500.544,-0.22,25.003,19.12
1518511050.34,12500.544,-0.22,24.999,19.142
1518511051.34,12500.531,-1.26,25.002,19.142
1518511052.34,12500.531,-1.26,24.999,19.142
1518511053.34,12500.531,-1.26,25.003,19.142
1518511054.34,12500.531,-1.26,25.001,19.142
1518511055.34,12500.541,-0.46,25.004,19.142
1518511056.34,12500.541,-0.46,25.002,19.142
1518511057.34,12500.541,-0.46,25.004,19.131
1518511058.34,12500.533,-1.10,25.001,19.152
1518511059.34,12500.533,-1.10,25.001,19.131
1518511060.34,12500.533,-1.10,24.998,19.142
1518511061.34,12500.533,-1.10,25.001,19.142
1518511062.34,12500.538,-0.70,24.998,19.152
1518511063.34,12500.538,-0.70,25.001,19.142
1518511064.34,12500.538,-0.70,24.999,19.152
1518511065.34,12500.533,-1.10,25.001,19.131
1518511066.34,12500.533,-1.10,24.999,19.152
1518511067.34,12500.533,-1.10,25.001,19.152
1518511068.34,12500.521,-2.06,24.998,19.142
1518511069.34,12500.521,-2.06,25.0,19.152
1518511070.34,12500.521,-2.06,24.997,19.142
1518511071.34,12500.521,-2.06,24.999,19.131
1518511072.34,12500.526,-1.66,24.998,19.142
1518511073.35,12500.526,-1.66,25.001,19.12
1518511074.35,12500.526,-1.66,24.997,19.142
1518511075.35,12500.531,-1.26,24.998,19.131
1518511076.34,12500.531,-1.26,24.997,19.152
1518511077.34,12500.531,-1.26,24.999,19.152
1518511078.34,12500.546,-0.06,24.998,19.142
1518511079.35,12500.546,-0.06,24.999,19.142
1518511080.35,12500.546,-0.06,24.997,19.142
1518511081.35,12500.546,-0.06,24.999,19.142
1518511082.35,12500.533,-1.10,24.996,19.142
1518511083.35,12500.533,-1.10,24.999,19.142
1518511084.34,12500.533,-1.10,24.996,19.131
1518511085.35,12500.526,-1.66,24.999,19.152
1518511086.35,12500.526,-1.66,24.996,19.142
1518511087.35,12500.526,-1.66,24.999,19.142
1518511088.35,12500.523,-1.90,24.997,19.163
1518511089.35,12500.523,-1.90,24.998,19.163
1518511090.35,12500.523,-1.90,24.996,19.142
1518511091.35,12500.523,-1.90,24.998,19.163
1518511092.35,12500.531,-1.26,24.996,19.152
1518511093.35,12500.531,-1.26,24.998,19.163
1518511094.35,12500.531,-1.26,24.996,19.142
1518511095.35,12500.531,-1.26,25.0,19.152
1518511096.35,12500.531,-1.26,24.999,19.152
1518511097.35,12500.531,-1.26,25.001,19.152
1518511098.35,12500.521,-2.06,24.998,19.142
1518511099.35,12500.521,-2.06,24.998,19.163
1518511100.35,12500.521,-2.06,24.995,19.152
1518511101.35,12500.521,-2.06,24.998,19.152
1518511102.35,12500.533,-1.10,24.997,19.142
1518511103.35,12500.533,-1.10,25.0,19.163
1518511104.35,12500.533,-1.10,24.999,19.142
1518511105.35,12500.521,-2.06,25.002,19.142
1518511106.35,12500.521,-2.06,24.998,19.152
1518511107.35,12500.521,-2.06,25.0,19.163
1518511108.35,12500.526,-1.66,24.997,19.142
1518511109.35,12500.526,-1.66,25.0,19.163
1518511110.35,12500.526,-1.66,24.998,19.152
1518511111.35,12500.526,-1.66,25.001,19.152
1518511112.35,12500.531,-1.26,24.999,19.174
1518511113.35,12500.531,-1.26,25.001,19.152
1518511114.35,12500.531,-1.26,24.999,19.142
1518511115.35,12500.526,-1.66,25.0,19.174
1518511116.35,12500.526,-1.66,24.997,19.163
1518511117.35,12500.526,-1.66,24.999,19.152
1518511118.35,12500.533,-1.10,24.997,19.163
1518511119.35,12500.533,-1.10,25.0,19.174
1518511120.35,12500.533,-1.10,24.999,19.163
1518511121.35,12500.533,-1.10,25.002,19.131
1518511122.36,12500.533,-1.10,24.998,19.174
1518511123.35,12500.533,-1.10,25.0,19.142
1518511124.35,12500.533,-1.10,24.999,19.174
1518511125.35,12500.541,-0.46,25.002,19.142
1518511126.35,12500.541,-0.46,24.998,19.163
1518511127.35,12500.541,-0.46,25.0,19.142
1518511128.36,12500.551,0.34,24.998,19.163
1518511129.36,12500.551,0.34,25.0,19.142
1518511130.36,12500.551,0.34,24.998,19.184
1518511131.36,12500.551,0.34,25.0,19.163
1518511132.35,12500.541,-0.46,24.997,19.152
1518511133.35,12500.541,-0.46,25.0,19.163
1518511134.35,12500.541,-0.46,24.998,19.152
1518511135.36,12500.541,-0.46,25.0,19.174
1518511136.36,12500.541,-0.46,24.997,19.174
1518511137.36,12500.541,-0.46,25.0,19.163
1518511138.36,12500.546,-0.06,24.997,19.163
1518511139.36,12500.546,-0.06,24.999,19.142
1518511140.36,12500.546,-0.06,24.997,19.184
1518511141.36,12500.546,-0.06,25.001,19.163
1518511142.36,12500.526,-1.66,24.999,19.174
1518511143.36,12500.526,-1.66,25.001,19.163
1518511144.36,12500.526,-1.66,24.999,19.174
1518511145.36,12500.538,-0.70,25.0,19.163
1518511146.36,12500.538,-0.70,24.997,19.163
1518511147.36,12500.538,-0.70,24.999,19.174
1518511148.36,12500.544,-0.22,24.997,19.142
1518511149.36,12500.544,-0.22,24.999,19.195
1518511150.36,12500.544,-0.22,24.998,19.174
1518511151.36,12500.544,-0.22,25.0,19.184
1518511152.36,12500.544,-0.22,24.998,19.152
1518511153.36,12500.544,-0.22,25.0,19.174
1518511154.36,12500.544,-0.22,24.999,19.163
1518511155.36,12500.546,-0.06,25.0,19.152
1518511156.36,12500.546,-0.06,24.999,19.174
1518511157.36,12500.546,-0.06,25.001,19.163
1518511158.36,12500.546,-0.06,24.999,19.184
1518511159.36,12500.551,0.34,25.001,19.184
1518511160.36,12500.551,0.34,24.999,19.174
1518511161.36,12500.551,0.34,25.0,19.184
1518511162.36,12500.544,-0.22,24.999,19.163
1518511163.36,12500.544,-0.22,25.002,19.163
1518511164.36,12500.544,-0.22,25.001,19.174
1518511165.36,12500.549,0.18,25.003,19.163
1518511166.36,12500.549,0.18,25.002,19.163
1518511167.36,12500.549,0.18,25.004,19.174
1518511168.36,12500.549,0.18,25.0,19.174
1518511169.36,12500.533,-1.10,25.003,19.174
1518511170.36,12500.533,-1.10,24.999,19.163
1518511171.36,12500.533,-1.10,25.002,19.184
1518511172.36,12500.549,0.18,25.0,19.163
1518511173.36,12500.549,0.18,25.002,19.174
1518511174.36,12500.549,0.18,25.001,19.195
1518511175.36,12500.533,-1.10,25.002,19.174
1518511176.36,12500.533,-1.10,24.999,19.184
1518511177.36,12500.533,-1.10,25.001,19.163
1518511178.36,12500.533,-1.10,24.998,19.184
1518511179.36,12500.556,0.74,25.001,19.163
1518511180.36,12500.556,0.74,24.999,19.163
1518511181.36,12500.556,0.74,25.002,19.174
1518511182.36,12500.546,-0.06,25.001,19.163
1518511183.37,12500.546,-0.06,25.005,19.174
1518511184.37,12500.546,-0.06,25.003,19.174
1518511185.37,12500.533,-1.10,25.004,19.174
1518511186.37,12500.533,-1.10,25.0,19.174
1518511187.36,12500.533,-1.10,25.001,19.163
1518511188.36,12500.533,-1.10,25.0,19.174
1518511189.36,12500.541,-0.46,25.001,19.184
1518511190.37,12500.541,-0.46,24.999,19.184
1518511191.37,12500.541,-0.46,25.001,19.195
1518511192.37,12500.551,0.34,25.0,19.184
1518511193.37,12500.551,0.34,25.003,19.184
1518511194.37,12500.551,0.34,25.001,19.195
1518511195.37,12500.544,-0.22,25.004,19.195
