setpoint,input,ouput
400.00,190.59,0.00
400.00,190.63,0.00
400.00,190.82,0.00
400.00,191.14,0.00
400.00,190.69,0.00
400.00,190.81,0.00
400.00,190.53,0.00
400.00,190.82,0.00
400.00,190.59,0.00
400.00,190.65,0.00
400.00,190.95,0.00
400.00,190.97,0.00
400.00,190.60,0.00
400.00,190.67,0.00
400.00,190.79,0.00
400.00,190.88,0.00
400.00,190.89,0.00
400.00,190.60,0.00
400.00,190.81,0.00
400.00,190.69,0.00
400.00,190.50,0.00
400.00,190.50,0.00
400.00,190.37,0.00
400.00,190.32,0.00
400.00,190.72,0.00
400.00,190.75,0.00
400.00,190.96,0.00
400.00,191.68,0.00
400.00,191.12,0.00
400.00,190.54,0.00
400.00,191.18,0.00
400.00,191.27,0.00
400.00,190.63,0.00
400.00,191.21,0.00
400.00,190.53,0.00
400.00,191.00,0.00
400.00,190.55,0.00
400.00,191.00,0.00
400.00,191.32,0.00
400.00,190.75,0.00
400.00,190.46,0.00
400.00,190.48,0.00
400.00,190.37,0.00
400.00,190.63,0.00
400.00,190.90,0.00
400.00,191.02,0.00
400.00,191.24,0.00
400.00,190.77,0.00
400.00,191.41,0.00
400.00,191.84,0.00
400.00,191.04,0.00
400.00,190.93,0.00
400.00,191.34,0.00
400.00,191.07,0.00
400.00,190.75,0.00
400.00,190.63,0.00
400.00,190.94,0.00
400.00,190.81,0.00
400.00,191.24,0.00
400.00,190.86,0.00
400.00,190.73,0.00
400.00,191.24,0.00
400.00,190.82,0.00
400.00,190.90,0.00
400.00,191.78,0.00
400.00,191.21,0.00
400.00,191.32,0.00
400.00,191.21,0.00
400.00,190.91,0.00
400.00,190.61,0.00
400.00,191.27,0.00
400.00,191.47,0.00
400.00,191.06,0.00
400.00,191.20,0.00
400.00,191.45,0.00
400.00,191.05,0.00
400.00,191.14,0.00
400.00,191.08,0.00
400.00,191.29,0.00
400.00,191.34,0.00
400.00,191.42,0.00
400.00,190.66,0.00
400.00,190.93,0.00
400.00,191.03,0.00
400.00,190.55,0.00
400.00,191.30,0.00
400.00,191.05,0.00
400.00,191.31,0.00
400.00,190.67,0.00
400.00,191.02,0.00
400.00,190.89,0.00
400.00,191.19,0.00
400.00,191.23,0.00
400.00,191.09,0.00
400.00,191.35,0.00
400.00,191.47,0.00
400.00,191.27,0.00
400.00,191.55,0.00
400.00,190.95,0.00
400.00,190.98,0.00
400.00,190.64,0.00
400.00,191.03,0.00
400.00,191.00,0.00
400.00,191.54,0.00
400.00,190.79,0.00
400.00,191.08,0.00
400.00,191.17,0.00
400.00,190.70,0.00
400.00,191.04,0.00
400.00,191.61,0.00
400.00,190.90,0.00
400.00,191.21,0.00
400.00,190.70,0.00
400.00,190.74,0.00
400.00,191.21,0.00
400.00,190.91,0.00
400.00,191.35,0.00
400.00,190.78,0.00
400.00,190.86,0.00
400.00,191.06,0.00
400.00,190.73,0.00
400.00,191.25,0.00
400.00,190.63,0.00
400.00,190.57,0.00
400.00,190.80,0.00
400.00,191.10,0.00
400.00,190.70,0.00
400.00,191.44,0.00
400.00,190.89,0.00
400.00,191.29,0.00
400.00,190.79,0.00
400.00,191.03,0.00
400.00,191.05,0.00
400.00,191.42,0.00
400.00,191.30,0.00
400.00,191.38,0.00
400.00,191.07,0.00
400.00,190.68,0.00
400.00,191.44,0.00
400.00,190.47,0.00
400.00,190.75,0.00
400.00,190.54,0.00
400.00,190.91,0.00
400.00,191.15,0.00
400.00,191.43,0.00
400.00,191.32,0.00
400.00,191.30,0.00
400.00,190.92,0.00
400.00,190.93,0.00
400.00,190.96,0.00
400.00,191.05,0.00
400.00,191.04,0.00
400.00,191.06,0.00
400.00,191.15,0.00
400.00,191.30,0.00
400.00,190.55,0.00
400.00,190.79,0.00
400.00,190.88,0.00
400.00,190.74,0.00
400.00,191.03,0.00
400.00,191.28,0.00
400.00,191.13,0.00
400.00,190.71,0.00
400.00,190.80,0.00
400.00,191.58,0.00
400.00,191.22,0.00
400.00,190.93,0.00
400.00,190.65,0.00
400.00,190.79,0.00
400.00,191.06,0.00
400.00,191.00,0.00
400.00,190.77,0.00
400.00,191.35,0.00
400.00,190.95,0.00
400.00,190.87,0.00
400.00,190.50,0.00
400.00,190.77,0.00
400.00,191.36,0.00
400.00,191.40,0.00
400.00,191.01,0.00
400.00,191.24,0.00
400.00,191.42,0.00
400.00,190.94,0.00
400.00,190.63,0.00
400.00,191.31,0.00
400.00,191.02,0.00
400.00,190.95,0.00
400.00,191.29,0.00
400.00,190.47,0.00
400.00,191.30,0.00
400.00,191.74,0.00
400.00,190.82,0.00
400.00,190.89,0.00
400.00,191.34,0.00
400.00,191.18,0.00
400.00,191.69,0.00
400.00,191.68,0.00
400.00,191.02,0.00
400.00,190.83,0.00
400.00,191.67,0.00
400.00,191.25,0.00
400.00,191.48,0.00
400.00,191.48,0.00
400.00,190.98,0.00
400.00,191.13,0.00
400.00,191.68,0.00
400.00,191.73,0.00
400.00,191.13,0.00
400.00,191.78,0.00
400.00,191.87,0.00
400.00,191.43,0.00
400.00,191.13,0.00
400.00,191.61,0.00
400.00,190.89,0.00
400.00,190.72,0.00
400.00,191.20,0.00
400.00,191.28,0.00
400.00,190.99,0.00
400.00,191.39,0.00
400.00,191.36,0.00
400.00,191.30,0.00
400.00,191.21,0.00
400.00,191.09,0.00
400.00,190.95,0.00
400.00,191.14,0.00
400.00,191.30,0.00
400.00,191.57,0.00
400.00,191.89,0.00
400.00,191.36,0.00
400.00,191.63,0.00
400.00,191.20,0.00
400.00,191.41,0.00
400.00,191.05,0.00
400.00,191.32,0.00
400.00,191.83,0.00
400.00,191.39,0.00
400.00,191.38,0.00
400.00,191.81,0.00
400.00,191.35,0.00
400.00,191.38,0.00
400.00,191.23,0.00
400.00,191.24,0.00
400.00,191.33,0.00
400.00,191.07,0.00
400.00,191.35,0.00
400.00,191.23,0.00
400.00,191.32,0.00
400.00,190.93,0.00
400.00,191.51,0.00
400.00,191.48,0.00
400.00,191.09,0.00
400.00,191.16,0.00
400.00,190.95,0.00
400.00,191.47,0.00
400.00,191.90,0.00
400.00,191.07,0.00
400.00,191.73,0.00
400.00,191.19,0.00
400.00,191.08,0.00
400.00,191.14,0.00
400.00,191.55,0.00
400.00,190.82,0.00
400.00,191.38,0.00
400.00,191.37,0.00
400.00,191.36,0.00
400.00,191.20,0.00
400.00,190.45,0.00
400.00,190.96,0.00
400.00,191.79,0.00
400.00,191.05,0.00
400.00,191.55,0.00
400.00,190.78,0.00
400.00,191.45,0.00
400.00,191.77,0.00
400.00,191.55,0.00
400.00,191.38,0.00
400.00,191.03,0.00
400.00,191.54,0.00
400.00,191.53,0.00
400.00,191.78,0.00
400.00,191.70,0.00
400.00,191.29,0.00
400.00,191.62,0.00
400.00,192.17,0.00
400.00,191.29,0.00
400.00,191.56,0.00
400.00,191.49,0.00
400.00,191.42,0.00
400.00,191.50,0.00
400.00,191.48,0.00
400.00,191.59,0.00
400.00,191.50,0.00
400.00,191.81,0.00
400.00,191.44,0.00
400.00,191.89,0.00
400.00,191.48,0.00
400.00,191.64,0.00
400.00,191.58,0.00
400.00,191.75,0.00
400.00,191.37,0.00
400.00,191.90,0.00
400.00,192.04,0.00
400.00,191.84,0.00
400.00,191.38,0.00
400.00,191.18,0.00
400.00,191.78,0.00
400.00,191.80,0.00
400.00,191.39,0.00
400.00,190.83,0.00
400.00,191.17,0.00
400.00,191.57,0.00
400.00,191.89,0.00
400.00,191.79,0.00
400.00,191.52,0.00
400.00,192.39,0.00
400.00,191.63,0.00
400.00,191.54,0.00
400.00,191.47,0.00
400.00,191.38,0.00
400.00,191.81,0.00
400.00,191.98,0.00
400.00,191.91,0.00
400.00,191.98,0.00
400.00,191.39,0.00
400.00,191.72,0.00
400.00,191.76,0.00
400.00,192.23,0.00
400.00,191.47,0.00
400.00,192.36,0.00
400.00,192.02,0.00
400.00,192.08,0.00
400.00,191.67,0.00
400.00,191.48,0.00
400.00,192.12,0.00
400.00,191.83,0.00
400.00,191.84,0.00
400.00,192.16,0.00
400.00,192.21,0.00
400.00,191.94,0.00
400.00,192.15,0.00
400.00,192.14,0.00
400.00,192.20,0.00
400.00,192.21,0.00
400.00,192.01,0.00
400.00,191.75,0.00
400.00,191.30,0.00
400.00,191.49,0.00
400.00,191.45,0.00
400.00,192.07,0.00
400.00,192.73,0.00
400.00,192.08,0.00
400.00,191.72,0.00
400.00,191.86,0.00
400.00,191.75,0.00
400.00,191.86,0.00
400.00,192.11,0.00
400.00,191.73,0.00
400.00,191.85,0.00
400.00,192.14,0.00
400.00,191.76,0.00
400.00,192.03,0.00
400.00,191.44,0.00
400.00,191.43,0.00
400.00,191.75,0.00
400.00,192.20,0.00
400.00,191.45,0.00
400.00,191.45,0.00
400.00,191.71,0.00
400.00,191.51,0.00
400.00,191.08,0.00
400.00,191.54,0.00
400.00,191.33,0.00
400.00,191.27,0.00
400.00,192.05,0.00
400.00,191.57,0.00
400.00,191.75,0.00
400.00,192.08,0.00
400.00,191.80,0.00
400.00,191.55,0.00
400.00,191.52,0.00
400.00,191.52,0.00
400.00,191.78,0.00
400.00,192.64,0.00
400.00,191.85,0.00
400.00,191.97,0.00
400.00,191.66,0.00
400.00,191.82,0.00
400.00,192.29,0.00
400.00,191.79,0.00
400.00,192.11,0.00
400.00,192.15,0.00
400.00,191.53,0.00
400.00,191.87,0.00
400.00,192.46,0.00
400.00,191.91,0.00
400.00,192.23,0.00
400.00,192.59,0.00
400.00,191.82,0.00
400.00,191.89,0.00
400.00,191.77,0.00
400.00,191.67,0.00
400.00,192.85,0.00
400.00,192.48,0.00
400.00,191.96,0.00
400.00,192.00,0.00
400.00,192.29,0.00
400.00,192.14,0.00
400.00,191.80,0.00
400.00,191.81,0.00
400.00,191.85,0.00
400.00,191.86,0.00
400.00,192.00,0.00
400.00,191.29,0.00
400.00,191.80,0.00
400.00,192.00,0.00
400.00,191.73,0.00
400.00,192.26,0.00
400.00,191.67,0.00
400.00,191.00,0.00
400.00,191.75,0.00
400.00,192.26,0.00
400.00,191.90,0.00
400.00,191.84,0.00
400.00,191.70,0.00
400.00,191.85,0.00
400.00,192.22,0.00
400.00,191.64,0.00
400.00,192.32,0.00
400.00,192.52,0.00
400.00,192.49,0.00
400.00,192.10,0.00
400.00,191.80,0.00
400.00,192.00,0.00
400.00,192.19,0.00
400.00,192.04,0.00
400.00,191.70,0.00
400.00,191.59,0.00
400.00,192.60,0.00
400.00,192.28,0.00
400.00,192.09,0.00
400.00,191.68,0.00
400.00,192.17,0.00
400.00,191.96,0.00
400.00,191.96,0.00
400.00,192.11,0.00
400.00,192.45,0.00
400.00,192.05,0.00
400.00,191.71,0.00
400.00,192.49,0.00
400.00,192.91,0.00
400.00,192.71,0.00
400.00,193.02,0.00
400.00,192.24,0.00
400.00,192.02,0.00
400.00,192.32,0.00
400.00,192.35,0.00
400.00,192.77,0.00
400.00,192.84,0.00
400.00,192.23,0.00
400.00,192.08,0.00
400.00,192.49,0.00
400.00,192.38,0.00
400.00,192.36,0.00
400.00,192.73,0.00
400.00,192.68,0.00
400.00,192.33,0.00
400.00,192.77,0.00
400.00,192.77,0.00
400.00,192.64,0.00
400.00,192.60,0.00
400.00,192.75,0.00
400.00,193.36,0.00
400.00,192.61,0.00
400.00,193.07,0.00
400.00,192.01,0.00
400.00,192.36,0.00
400.00,192.46,0.00
400.00,193.05,0.00
400.00,192.29,0.00
400.00,192.40,0.00
400.00,192.48,0.00
400.00,192.26,0.00
400.00,192.57,0.00
400.00,192.29,0.00
400.00,192.40,0.00
400.00,192.61,0.00
400.00,192.21,0.00
400.00,192.30,0.00
400.00,192.46,0.00
400.00,192.39,0.00
400.00,192.93,0.00
400.00,192.61,0.00
400.00,193.09,0.00
400.00,192.58,0.00
400.00,193.02,0.00
400.00,192.68,0.00
400.00,192.56,0.00
400.00,192.89,0.00
400.00,192.36,0.00
400.00,192.02,0.00
400.00,192.27,0.00
400.00,192.48,0.00
400.00,192.52,0.00
400.00,192.52,0.00
400.00,192.07,0.00
400.00,192.24,0.00
400.00,192.10,0.00
400.00,192.21,0.00
400.00,192.39,0.00
400.00,192.72,0.00
400.00,192.78,0.00
400.00,192.62,0.00
400.00,192.50,0.00
400.00,192.77,0.00
400.00,192.59,0.00
400.00,192.21,0.00
400.00,192.03,0.00
400.00,192.95,0.00
400.00,192.48,0.00
400.00,192.12,0.00
400.00,192.20,0.00
400.00,192.46,0.00
400.00,192.29,0.00
400.00,192.00,0.00
400.00,191.70,0.00
400.00,192.27,0.00
400.00,192.63,0.00
400.00,192.53,0.00
400.00,192.81,0.00
400.00,192.57,0.00
400.00,192.79,0.00
400.00,192.79,0.00
400.00,193.17,0.00
400.00,192.11,0.00
400.00,192.46,0.00
400.00,193.05,0.00
400.00,193.23,0.00
400.00,193.59,0.00
400.00,193.32,0.00
400.00,192.99,0.00
400.00,192.91,0.00
400.00,193.46,0.00
400.00,192.49,0.00
400.00,192.38,0.00
400.00,192.53,0.00
400.00,192.72,0.00
400.00,192.95,0.00
400.00,193.27,0.00
400.00,192.86,0.00
400.00,192.81,0.00
400.00,193.25,0.00
400.00,192.83,0.00
400.00,192.76,0.00
400.00,193.02,0.00
400.00,192.85,0.00
400.00,193.01,0.00
400.00,193.00,0.00
400.00,192.69,0.00
400.00,192.67,0.00
400.00,193.09,0.00
400.00,192.25,0.00
400.00,192.82,0.00
400.00,192.75,0.00
400.00,192.46,0.00
400.00,193.40,0.00
400.00,192.54,0.00
400.00,192.67,0.00
400.00,193.01,0.00
400.00,193.05,0.00
400.00,192.35,0.00
400.00,192.94,0.00
400.00,192.87,0.00
400.00,193.39,0.00
400.00,192.98,0.00
400.00,192.92,0.00
400.00,192.61,0.00
400.00,192.69,0.00
400.00,192.80,0.00
400.00,192.42,0.00
400.00,192.84,0.00
400.00,192.31,0.00
400.00,193.07,0.00
400.00,193.22,0.00
400.00,193.00,0.00
400.00,192.82,0.00
400.00,192.67,0.00
400.00,192.43,0.00
400.00,192.49,0.00
400.00,192.62,0.00
400.00,192.01,0.00
400.00,192.61,0.00
400.00,192.99,0.00
400.00,192.50,0.00
400.00,192.51,0.00
400.00,192.75,0.00
400.00,192.67,0.00
400.00,192.75,0.00
400.00,192.75,0.00
400.00,193.03,0.00
400.00,192.62,0.00
400.00,192.58,0.00
400.00,192.82,0.00
400.00,192.35,0.00
400.00,192.81,0.00
400.00,192.11,0.00
400.00,193.08,0.00
400.00,192.29,0.00
400.00,193.09,0.00
400.00,192.65,0.00
400.00,192.83,0.00
400.00,192.65,0.00
400.00,192.36,0.00
400.00,192.14,0.00
400.00,192.51,0.00
400.00,193.10,0.00
400.00,193.16,0.00
400.00,193.04,0.00
400.00,192.92,0.00
400.00,193.23,0.00
400.00,192.75,0.00
400.00,193.10,0.00
400.00,193.17,0.00
400.00,193.47,0.00
400.00,193.57,0.00
400.00,192.61,0.00
400.00,192.58,0.00
400.00,192.73,0.00
400.00,192.77,0.00
400.00,193.11,0.00
400.00,193.50,0.00
400.00,193.14,0.00
400.00,192.83,0.00
400.00,192.86,0.00
400.00,193.04,0.00
400.00,193.04,0.00
400.00,192.99,0.00
400.00,193.89,0.00
400.00,192.91,0.00
400.00,192.62,0.00
400.00,192.48,0.00
400.00,193.23,0.00
400.00,192.71,0.00
400.00,192.80,0.00
400.00,193.41,0.00
400.00,192.59,0.00
400.00,192.43,0.00
400.00,192.69,0.00
400.00,192.93,0.00
400.00,193.23,0.00
400.00,193.14,0.00
400.00,192.87,0.00
400.00,193.27,0.00
400.00,192.55,0.00
400.00,192.95,0.00
400.00,193.28,0.00
400.00,192.89,0.00
400.00,193.06,0.00
400.00,193.02,0.00
400.00,193.29,0.00
400.00,192.86,0.00
400.00,193.23,0.00
400.00,193.48,0.00
400.00,193.57,0.00
400.00,193.60,0.00
400.00,193.38,0.00
400.00,193.48,0.00
400.00,193.52,0.00
400.00,193.67,0.00
400.00,193.19,0.00
400.00,194.16,0.00
400.00,193.27,0.00
400.00,193.73,0.00
400.00,193.32,0.00
400.00,193.65,0.00
400.00,193.52,0.00
400.00,192.89,0.00
400.00,192.93,0.00
400.00,193.35,0.00
400.00,193.29,0.00
400.00,193.22,0.00
400.00,193.01,0.00
400.00,193.28,0.00
400.00,193.23,0.00
400.00,193.00,0.00
400.00,193.07,0.00
400.00,192.93,0.00
400.00,192.94,0.00
400.00,192.91,0.00
400.00,192.96,0.00
400.00,193.02,0.00
400.00,193.57,0.00
400.00,193.10,0.00
400.00,193.12,0.00
400.00,193.31,0.00
400.00,193.13,0.00
400.00,193.18,0.00
400.00,193.26,0.00
400.00,193.16,0.00
400.00,193.43,0.00
400.00,193.00,0.00
400.00,193.14,0.00
400.00,192.59,0.00
400.00,193.43,0.00
400.00,193.46,0.00
400.00,193.34,0.00
400.00,193.60,0.00
400.00,193.56,0.00
400.00,193.61,0.00
400.00,193.06,0.00
400.00,192.94,0.00
400.00,193.00,0.00
400.00,193.20,0.00
400.00,193.05,0.00
400.00,193.04,0.00
400.00,192.97,0.00
400.00,193.17,0.00
400.00,192.79,0.00
400.00,192.66,0.00
400.00,193.52,0.00
400.00,192.92,0.00
400.00,193.12,0.00
400.00,193.49,0.00
400.00,192.95,0.00
400.00,192.75,0.00
400.00,193.22,0.00
400.00,193.69,0.00
400.00,193.34,0.00
400.00,193.10,0.00
400.00,193.04,0.00
400.00,193.20,0.00
400.00,193.42,0.00
400.00,193.13,0.00
400.00,193.56,0.00
400.00,193.61,0.00
400.00,193.40,0.00
400.00,193.09,0.00
400.00,193.33,0.00
400.00,193.50,0.00
400.00,193.54,0.00
400.00,193.58,0.00
400.00,193.19,0.00
400.00,193.35,0.00
400.00,193.30,0.00
400.00,193.05,0.00
400.00,193.62,0.00
400.00,193.32,0.00
400.00,193.16,0.00
400.00,193.80,0.00
400.00,194.12,0.00
400.00,193.55,0.00
400.00,194.23,0.00
400.00,193.60,0.00
400.00,193.82,0.00
400.00,193.94,0.00
400.00,193.68,0.00
400.00,193.66,0.00
400.00,193.09,0.00
400.00,194.07,0.00
400.00,193.80,0.00
400.00,193.91,0.00
400.00,193.42,0.00
400.00,193.62,0.00
400.00,193.23,0.00
400.00,194.01,0.00
400.00,193.36,0.00
400.00,193.59,0.00
400.00,192.82,0.00
400.00,193.63,0.00
400.00,193.32,0.00
400.00,193.95,0.00
400.00,193.52,0.00
400.00,193.64,0.00
400.00,193.68,0.00
400.00,193.45,0.00
400.00,193.90,0.00
400.00,194.05,0.00
400.00,193.63,0.00
400.00,193.71,0.00
400.00,193.60,0.00
400.00,194.39,0.00
400.00,193.83,0.00
400.00,193.53,0.00
400.00,193.57,0.00
400.00,193.27,0.00
400.00,193.47,0.00
400.00,193.91,0.00
400.00,193.91,0.00
400.00,194.02,0.00
400.00,194.12,0.00
400.00,194.80,0.00
400.00,193.82,0.00
400.00,193.71,0.00
400.00,193.61,0.00
400.00,193.75,0.00
400.00,194.47,0.00
400.00,194.23,0.00
400.00,194.02,0.00
400.00,193.94,0.00
400.00,194.52,0.00
400.00,194.22,0.00
400.00,193.89,0.00
400.00,193.38,0.00
400.00,193.32,0.00
400.00,193.98,0.00
400.00,193.71,0.00
400.00,193.66,0.00
400.00,193.71,0.00
400.00,194.22,0.00
400.00,194.23,0.00
400.00,194.08,0.00
400.00,193.68,0.00
400.00,193.24,0.00
400.00,193.79,0.00
400.00,193.61,0.00
400.00,194.05,0.00
400.00,194.19,0.00
400.00,194.18,0.00
400.00,194.28,0.00
400.00,193.67,0.00
400.00,193.93,0.00
400.00,194.16,0.00
400.00,193.88,0.00
400.00,193.86,0.00
400.00,193.87,0.00
400.00,193.41,0.00
400.00,193.99,0.00
400.00,194.25,0.00
400.00,193.59,0.00
400.00,193.60,0.00
400.00,194.13,0.00
400.00,193.84,0.00
400.00,194.37,0.00
400.00,194.01,0.00
400.00,194.08,0.00
400.00,194.55,0.00
400.00,194.51,0.00
400.00,194.67,0.00
400.00,194.60,0.00
400.00,194.40,0.00
400.00,194.41,0.00
400.00,194.23,0.00
400.00,193.65,0.00
400.00,194.32,0.00
400.00,194.10,0.00
400.00,193.61,0.00
400.00,194.02,0.00
400.00,194.14,0.00
400.00,194.18,0.00
400.00,194.02,0.00
400.00,194.36,0.00
400.00,194.68,0.00
400.00,194.08,0.00
400.00,194.61,0.00
400.00,194.57,0.00
400.00,194.07,0.00
400.00,194.27,0.00
400.00,193.51,0.00
400.00,194.41,0.00
400.00,193.93,0.00
400.00,194.20,0.00
400.00,193.84,0.00
400.00,194.13,0.00
400.00,194.04,0.00
400.00,193.79,0.00
400.00,194.21,0.00
400.00,193.73,0.00
400.00,194.36,0.00
400.00,194.08,0.00
400.00,194.18,0.00
400.00,194.05,0.00
400.00,194.23,0.00
400.00,194.21,0.00
400.00,193.93,0.00
400.00,193.79,0.00
400.00,193.77,0.00
400.00,193.89,0.00
400.00,193.96,0.00
400.00,193.80,0.00
400.00,193.73,0.00
400.00,193.80,0.00
400.00,194.03,0.00
400.00,193.94,0.00
400.00,194.30,0.00
400.00,193.89,0.00
400.00,193.94,0.00
400.00,193.78,0.00
400.00,193.73,0.00
400.00,193.56,0.00
400.00,193.89,0.00
400.00,193.79,0.00
400.00,193.75,0.00
400.00,193.53,0.00
400.00,193.66,0.00
400.00,194.04,0.00
400.00,193.72,0.00
400.00,193.97,0.00
400.00,193.71,0.00
400.00,194.30,0.00
400.00,194.09,0.00
400.00,194.44,0.00
400.00,193.98,0.00
400.00,194.00,0.00
400.00,194.24,0.00
400.00,194.28,0.00
400.00,194.31,0.00
400.00,193.88,0.00
400.00,194.54,0.00
400.00,194.44,0.00
400.00,193.86,0.00
400.00,194.68,0.00
400.00,194.21,0.00
400.00,194.41,0.00
400.00,194.26,0.00
400.00,194.14,0.00
400.00,194.38,0.00
400.00,194.51,0.00
400.00,193.68,0.00
400.00,194.51,0.00
400.00,193.92,0.00
400.00,193.97,0.00
400.00,194.19,0.00
400.00,193.71,0.00
400.00,194.47,0.00
400.00,194.18,0.00
400.00,194.08,0.00
400.00,194.13,0.00
400.00,194.18,0.00
400.00,193.94,0.00
400.00,194.70,0.00
400.00,194.68,0.00
400.00,194.66,0.00
400.00,194.18,0.00
400.00,194.42,0.00
400.00,194.86,0.00
400.00,194.27,0.00
400.00,194.14,0.00
400.00,194.15,0.00
400.00,193.73,0.00
400.00,194.48,0.00
400.00,194.49,0.00
400.00,193.86,0.00
400.00,194.38,0.00
400.00,194.48,0.00
400.00,194.15,0.00
400.00,194.61,0.00
400.00,194.21,0.00
400.00,194.82,0.00
400.00,194.30,0.00
400.00,193.93,0.00
400.00,194.61,0.00
400.00,194.47,0.00
400.00,194.54,0.00
400.00,194.48,0.00
400.00,194.42,0.00
400.00,194.22,0.00
400.00,193.92,0.00
400.00,194.26,0.00
400.00,193.96,0.00
400.00,193.84,0.00
400.00,194.02,0.00
400.00,194.35,0.00
400.00,193.75,0.00
400.00,193.54,0.00
400.00,193.89,0.00
400.00,194.21,0.00
400.00,194.29,0.00
400.00,194.33,0.00
400.00,194.34,0.00
400.00,194.59,0.00
400.00,194.80,0.00
400.00,194.95,0.00
400.00,194.76,0.00
400.00,194.75,0.00
400.00,194.72,0.00
400.00,194.35,0.00
400.00,194.11,0.00
400.00,194.45,0.00
400.00,194.59,0.00
400.00,194.86,0.00
400.00,194.64,0.00
400.00,195.07,0.00
400.00,194.99,0.00
400.00,194.93,0.00
400.00,194.79,0.00
400.00,195.58,0.00
400.00,195.51,0.00
400.00,194.70,0.00
400.00,194.93,0.00
400.00,194.59,0.00
400.00,194.51,0.00
400.00,194.25,0.00
400.00,194.55,0.00
400.00,194.80,0.00
400.00,194.73,0.00
400.00,194.25,0.00
400.00,195.41,0.00
400.00,194.79,0.00
400.00,195.16,0.00
400.00,194.60,0.00
400.00,194.12,0.00
400.00,194.20,0.00
400.00,194.54,0.00
400.00,194.50,0.00
400.00,195.00,0.00
400.00,194.87,0.00
400.00,194.27,0.00
400.00,194.51,0.00
400.00,194.45,0.00
400.00,194.66,0.00
400.00,194.98,0.00
400.00,194.62,0.00
400.00,194.41,0.00
400.00,194.34,0.00
400.00,194.40,0.00
400.00,194.00,0.00
400.00,194.69,0.00
400.00,193.95,0.00
400.00,194.88,0.00
400.00,194.06,0.00
400.00,194.13,0.00
400.00,193.77,0.00
400.00,194.01,0.00
400.00,194.24,0.00
400.00,194.01,0.00
400.00,195.05,0.00
400.00,194.86,0.00
400.00,195.04,0.00
400.00,194.11,0.00
400.00,194.77,0.00
400.00,194.60,0.00
400.00,194.80,0.00
400.00,194.61,0.00
400.00,194.24,0.00
400.00,195.09,0.00
400.00,195.07,0.00
400.00,195.23,0.00
400.00,195.34,0.00
400.00,194.24,0.00
400.00,194.46,0.00
400.00,194.73,0.00
400.00,194.66,0.00
400.00,194.30,0.00
400.00,195.11,0.00
400.00,194.43,0.00
400.00,194.98,0.00
400.00,194.43,0.00
400.00,195.11,0.00
400.00,194.76,0.00
400.00,195.16,0.00
400.00,195.58,0.00
400.00,194.96,0.00
400.00,195.35,0.00
400.00,195.04,0.00
400.00,195.02,0.00
400.00,194.97,0.00
400.00,195.46,0.00
400.00,194.58,0.00
400.00,194.48,0.00
400.00,194.70,0.00
400.00,194.74,0.00
400.00,194.89,0.00
400.00,194.59,0.00
400.00,194.63,0.00
400.00,195.64,0.00
400.00,195.40,0.00
400.00,194.64,0.00
400.00,195.09,0.00
400.00,194.84,0.00
400.00,195.08,0.00
400.00,194.88,0.00
400.00,194.50,0.00
400.00,194.75,0.00
400.00,194.70,0.00
400.00,194.86,0.00
400.00,195.06,0.00
400.00,195.12,0.00
400.00,195.33,0.00
400.00,194.83,0.00
400.00,195.57,0.00
400.00,195.09,0.00
400.00,194.71,0.00
400.00,195.14,0.00
400.00,194.64,0.00
400.00,195.05,0.00
