timestamp,34401a_thermistor,si_7021_ambient_c,si7021_internal_c,setpoint,adc,adc_c,error_c,output,io_delta_c,hp_error_c,hp_mcp_delta
1517213419.61,24.9994037357,20.965,-46.582,406,406.030,25.0003,0.0003,173.88,4.0357,-0.0005962643,-0.0008962643
1517213422.97,25.0004318081,20.965,-46.582,406,406.042,25.0005,0.0005,173.74,4.0359,0.0004318081,-6.81918999987e-05
1517213426.31,25.0019140112,20.997,-46.582,406,406.443,25.0050,0.0050,169.46,4.0083,0.0019140112,-0.0030859888
1517213429.68,25.0031606487,20.975,-46.582,406,406.277,25.0031,0.0031,170.96,4.0278,0.0031606487,6.06486999999e-05
1517213433.03,25.0041583384,20.965,-46.582,406,406.241,25.0027,0.0027,171.17,4.0381,0.0041583384,0.0014583384
1517213436.37,25.0051912625,20.997,-46.582,406,406.185,25.0021,0.0021,171.62,4.0053,0.0051912625,0.0030912625
1517213439.73,25.0064689269,20.986,-46.582,406,406.252,25.0029,0.0029,170.80,4.0168,0.0064689269,0.0035689269
1517213443.08,25.0077466757,20.975,-46.582,406,406.058,25.0007,0.0007,172.70,4.0253,0.0077466757,0.0070466757
1517213446.43,25.0084998878,20.975,-46.582,406,406.119,25.0013,0.0013,171.92,4.0260,0.0084998878,0.0071998878
1517213449.79,25.0087896811,21.007,-46.582,406,406.093,25.0011,0.0011,172.12,3.9936,0.0087896811,0.0076896811
1517213453.13,25.0089709191,20.997,-46.582,406,406.147,25.0017,0.0017,171.48,4.0049,0.0089709191,0.0072709191
1517213456.49,25.0093094798,21.007,-46.582,406,406.169,25.0019,0.0019,171.16,3.9944,0.0093094798,0.0074094798
1517213459.84,25.0096425264,20.975,-46.582,406,406.284,25.0032,0.0032,169.85,4.0279,0.0096425264,0.0064425264
1517213463.2,25.0096816275,20.997,-46.582,406,406.174,25.0020,0.0020,170.84,4.0052,0.0096816275,0.0076816275
1517213466.55,25.0093568604,20.997,-46.582,406,406.280,25.0032,0.0032,169.62,4.0064,0.0093568604,0.0061568604
1517213469.9,25.0087446018,21.007,-46.582,406,406.461,25.0052,0.0052,167.53,3.9977,0.0087446018,0.0035446018
1517213473.26,25.0081401822,21.007,-46.582,406,406.544,25.0062,0.0062,166.07,3.9987,0.0081401822,0.0019401822
1517213476.6,25.0074720767,20.997,-46.582,406,406.496,25.0056,0.0056,166.25,4.0089,0.0074720767,0.0018720767
1517213479.96,25.0067989349,20.997,-46.582,406,406.390,25.0044,0.0044,167.08,4.0077,0.0067989349,0.0023989349
1517213483.31,25.0065323984,21.018,-46.582,406,406.404,25.0046,0.0046,166.69,3.9864,0.0065323984,0.0019323984
1517213486.66,25.0065586149,21.007,-46.582,406,406.272,25.0031,0.0031,167.85,3.9956,0.0065586149,0.0034586149
1517213490.02,25.0063838386,20.975,-46.582,406,406.247,25.0028,0.0028,167.95,4.0275,0.0063838386,0.0035838386
1517213493.36,25.0056587638,21.018,-46.582,406,406.410,25.0047,0.0047,166.07,3.9864,0.0056587638,0.0009587638
1517213496.72,25.0043735647,21.007,-46.582,406,406.348,25.0040,0.0040,166.48,3.9965,0.0043735647,0.000373564699998
1517213500.07,25.0027679331,20.986,-46.582,406,406.097,25.0011,0.0011,168.94,4.0151,0.0027679331,0.0016679331
1517213503.41,25.00157489,21.007,-46.582,406,405.810,24.9978,-0.0022,171.80,3.9903,0.00157489,0.00377489
1517213506.78,25.0007548161,21.018,-46.582,406,405.872,24.9985,-0.0015,171.25,3.9803,0.000754816099999,0.0022548161
1517213510.12,25.0004334173,21.029,-46.582,406,405.783,24.9975,-0.0025,172.27,3.9686,0.000433417299998,0.0029334173
1517213513.48,25.0008957459,20.997,-46.582,406,405.657,24.9961,-0.0039,173.75,3.9993,0.000895745899999,0.0047957459
1517213516.84,25.0017036404,21.018,-46.582,406,405.679,24.9963,-0.0037,173.72,3.9781,0.0017036404,0.0054036404
1517213520.18,25.0024175309,21.029,-46.582,406,405.753,24.9972,-0.0028,173.12,3.9682,0.0024175309,0.0052175309
1517213523.53,25.002587213,21.007,-46.582,406,405.375,24.9929,-0.0071,177.28,3.9854,0.002587213,0.009687213
1517213526.88,25.0026699854,20.997,-46.582,406,405.733,24.9970,-0.0030,173.86,4.0002,0.0026699854,0.0056699854
1517213530.23,25.0031314477,21.007,-46.582,406,405.873,24.9986,-0.0014,172.64,3.9911,0.0031314477,0.0045314477
1517213533.6,25.0036851249,21.007,-46.582,406,406.095,25.0011,0.0011,170.37,3.9936,0.0036851249,0.0025851249
1517213536.94,25.0040739501,21.018,-46.582,406,406.405,25.0046,0.0046,167.02,3.9864,0.0040739501,-0.000526049899999
1517213540.3,25.0043712653,21.029,-46.582,406,406.259,25.0029,0.0029,168.33,3.9740,0.0043712653,0.0014712653
1517213543.64,25.0043496506,21.007,-46.582,406,406.281,25.0032,0.0032,167.94,3.9957,0.0043496506,0.0011496506
1517213547.01,25.0042657213,20.997,-46.582,406,406.258,25.0029,0.0029,168.01,4.0062,0.0042657213,0.0013657213
1517213550.36,25.0042038669,21.007,-46.582,406,406.212,25.0024,0.0024,168.34,3.9949,0.0042038669,0.0018038669
1517213553.7,25.0037260535,21.018,-46.582,406,406.222,25.0025,0.0025,168.11,3.9843,0.0037260535,0.0012260535
1517213557.06,25.0029456658,21.007,-46.582,406,406.202,25.0023,0.0023,168.19,3.9948,0.0029456658,0.000645665799997
1517213560.4,25.0024915655,20.997,-46.582,406,406.120,25.0014,0.0014,168.98,4.0046,0.0024915655,0.0010915655
1517213563.76,25.0026886092,21.018,-46.582,406,406.082,25.0009,0.0009,169.32,3.9827,0.0026886092,0.0017886092
1517213567.11,25.0032107734,21.018,-46.582,406,406.166,25.0019,0.0019,168.37,3.9837,0.0032107734,0.0013107734
1517213570.46,25.0034409347,21.018,-46.582,406,406.040,25.0005,0.0005,169.61,3.9822,0.0034409347,0.0029409347
1517213573.82,25.0031781233,21.040,-46.582,406,405.837,24.9981,-0.0019,171.74,3.9585,0.0031781233,0.0050781233
1517213577.16,25.0028681806,21.018,-46.582,406,405.837,24.9981,-0.0019,171.84,3.9799,0.0028681806,0.0047681806
1517213580.52,25.0028891039,21.029,-46.582,406,405.722,24.9968,-0.0032,173.16,3.9679,0.0028891039,0.0060891039
1517213583.86,25.0030551113,21.029,-46.582,406,405.741,24.9971,-0.0029,173.12,3.9681,0.0030551113,0.0059551113
1517213587.22,25.0033278081,21.007,-46.582,406,405.873,24.9986,-0.0014,171.88,3.9911,0.0033278081,0.0047278081
1517213590.58,25.0037614637,21.040,-46.582,406,405.578,24.9952,-0.0048,175.25,3.9555,0.0037614637,0.0085614637
1517213593.92,25.0041362641,21.029,-46.582,406,405.760,24.9973,-0.0027,173.57,3.9683,0.0041362641,0.0068362641
1517213597.27,25.0042703202,21.029,-46.582,406,405.817,24.9979,-0.0021,173.11,3.9690,0.0042703202,0.0063703202
1517213600.62,25.0038828707,21.040,-46.582,406,406.191,25.0022,0.0022,169.26,3.9625,0.0038828707,0.0016828707
1517213603.98,25.00322181,21.040,-46.582,406,405.836,24.9981,-0.0019,172.91,3.9585,0.00322181,0.00512181
1517213607.34,25.003101327,21.029,-46.582,406,406.206,25.0023,0.0023,169.08,3.9734,0.003101327,0.000801326999998
1517213610.69,25.0037902058,21.040,-46.582,406,406.136,25.0015,0.0015,169.70,3.9619,0.0037902058,0.0022902058
1517213614.04,25.0048077036,21.040,-46.582,406,406.030,25.0003,0.0003,170.74,3.9607,0.0048077036,0.0045077036
1517213617.38,25.0058461814,21.040,-46.582,406,406.258,25.0029,0.0029,168.18,3.9633,0.0058461814,0.0029461814
1517213620.74,25.0067048763,21.029,-46.582,406,406.150,25.0017,0.0017,169.18,3.9728,0.0067048763,0.0050048763
1517213624.1,25.0073462777,21.029,-46.582,406,406.088,25.0010,0.0010,169.75,3.9720,0.0073462777,0.0063462777
1517213627.45,25.007785083,21.040,-46.582,406,406.070,25.0008,0.0008,169.88,3.9611,0.007785083,0.006985083
1517213630.8,25.0079624018,21.040,-46.582,406,406.044,25.0005,0.0005,170.11,3.9608,0.0079624018,0.0074624018
1517213634.15,25.0077432259,21.040,-46.582,406,406.044,25.0005,0.0005,170.09,3.9608,0.0077432259,0.0072432259
1517213637.51,25.0067941055,21.040,-46.582,406,406.107,25.0012,0.0012,169.39,3.9615,0.0067941055,0.0055941055
1517213640.86,25.0050983614,21.018,-46.582,406,406.076,25.0009,0.0009,169.66,3.9826,0.0050983614,0.0041983614
1517213644.21,25.003011425,21.018,-46.582,406,406.117,25.0013,0.0013,169.17,3.9831,0.003011425,0.001711425
1517213647.56,25.0013325657,21.040,-46.582,406,405.908,24.9990,-0.0010,171.20,3.9593,0.0013325657,0.0023325657
1517213650.91,25.0004421534,21.018,-46.582,406,405.790,24.9976,-0.0024,172.50,3.9794,0.000442153400002,0.0028421534
1517213654.27,25.0003419185,21.029,-46.582,406,406.045,25.0005,0.0005,169.93,3.9716,0.000341918499998,-0.0001580815
1517213657.62,25.0006136575,21.007,-46.582,406,406.101,25.0011,0.0011,169.31,3.9936,0.000613657500001,-0.0004863425
1517213660.97,25.0009608084,21.029,-46.582,406,406.071,25.0008,0.0008,169.57,3.9719,0.000960808399999,0.000160808399997
1517213664.32,25.0010785193,21.040,-46.582,406,406.070,25.0008,0.0008,169.53,3.9611,0.0010785193,0.000278519299997
1517213667.66,25.0009663261,21.007,-46.582,406,406.060,25.0007,0.0007,169.60,3.9932,0.000966326099999,0.0002663261
1517213671.02,25.0006679138,21.029,-46.582,406,405.970,24.9997,-0.0003,170.51,3.9707,0.000667913800001,0.0009679138
1517213674.39,24.9999402944,21.007,-46.582,406,406.044,25.0005,0.0005,169.62,3.9930,-5.97055999982e-05,-0.000559705599997
1517213677.72,24.999104198,21.007,-46.582,406,406.135,25.0015,0.0015,168.63,3.9940,-0.000895801999999,-0.002395802
1517213681.08,24.9984113482,21.007,-46.582,406,405.999,25.0000,-0.0000,169.99,3.9925,-0.0015886518,-0.0015886518
1517213684.42,24.9976300255,20.986,-46.582,406,405.714,24.9967,-0.0033,173.01,4.0107,-0.0023699745,0.000930025500001
1517213687.79,24.9969815906,21.007,-46.582,406,405.965,24.9996,-0.0004,170.53,3.9921,-0.0030184094,-0.0026184094
1517213691.14,24.9966607142,20.997,-46.582,406,405.854,24.9983,-0.0017,171.73,4.0016,-0.0033392858,-0.0016392858
1517213694.49,24.9968312653,20.997,-46.582,406,405.818,24.9979,-0.0021,172.19,4.0012,-0.0031687347,-0.0010687347
1517213697.85,24.9978415013,20.986,-46.582,406,405.786,24.9976,-0.0024,172.64,4.0115,-0.0021584987,0.000241501300003
1517213701.19,24.9992294838,20.975,-46.582,406,405.965,24.9996,-0.0004,170.87,4.0243,-0.000770516199999,-0.0003705162
1517213704.54,25.0003842194,20.986,-46.582,406,406.051,25.0006,0.0006,169.97,4.0145,0.000384219400001,-0.000215780599998
1517213707.91,25.000938048,20.986,-46.582,406,405.777,24.9975,-0.0025,172.84,4.0114,0.000938047999998,0.003438048
1517213711.25,25.000900114,20.986,-46.582,406,406.114,25.0013,0.0013,169.41,4.0153,0.000900114,-0.000399886
1517213714.6,25.0005860696,20.997,-46.582,406,406.198,25.0023,0.0023,168.44,4.0055,0.000586069600001,-0.0017139304
1517213717.95,25.0001501862,20.975,-46.582,406,406.212,25.0024,0.0024,168.18,4.0271,0.000150186199999,-0.0022498138
1517213721.3,24.9995039657,20.975,-46.582,406,406.145,25.0016,0.0016,168.77,4.0263,-0.000496034299999,-0.0020960343
1517213724.67,24.9986205339,20.986,-46.582,406,406.093,25.0011,0.0011,169.23,4.0150,-0.0013794661,-0.0024794661
1517213728.0,24.9981113662,21.007,-46.582,406,406.346,25.0039,0.0039,166.49,3.9964,-0.0018886338,-0.0057886338
1517213731.36,24.9983577879,20.986,-46.582,406,406.038,25.0004,0.0004,169.55,4.0144,-0.0016422121,-0.0020422121
1517213734.7,24.9994333909,20.975,-46.582,406,405.853,24.9983,-0.0017,171.52,4.0230,-0.000566609100002,0.0011333909
1517213738.07,25.001208186,20.986,-46.582,406,405.844,24.9982,-0.0018,171.70,4.0122,0.001208186,0.003008186
1517213741.42,25.0029711877,20.997,-46.582,406,405.855,24.9983,-0.0016,171.68,4.0016,0.0029711877,0.0046711877
1517213744.77,25.0038752827,20.975,-46.582,406,405.728,24.9969,-0.0031,173.11,4.0216,0.0038752827,0.0069752827
1517213748.12,25.0041123502,20.975,-46.582,406,405.641,24.9959,-0.0041,174.19,4.0206,0.0041123502,0.0082123502
1517213751.48,25.0042988331,20.975,-46.582,406,405.975,24.9997,-0.0003,170.87,4.0244,0.0042988331,0.0045988331
1517213754.82,25.0045255582,20.997,-46.582,406,405.937,24.9993,-0.0007,171.29,4.0025,0.0045255582,0.0052255582
1517213758.18,25.0044236925,20.986,-46.582,406,405.873,24.9986,-0.0014,172.01,4.0125,0.0044236925,0.0058236925
1517213761.53,25.0036607518,20.986,-46.582,406,405.891,24.9988,-0.0012,172.05,4.0127,0.0036607518,0.0048607518
1517213764.89,25.0027520683,20.997,-46.582,406,405.594,24.9954,-0.0046,175.26,3.9986,0.0027520683,0.0073520683
1517213768.23,25.001987584,20.997,-46.582,406,405.773,24.9974,-0.0026,173.61,4.0006,0.001987584,0.004587584
1517213771.59,25.0012760085,21.007,-46.582,406,405.973,24.9997,-0.0003,171.62,3.9922,0.0012760085,0.0015760085
1517213774.94,25.0004552576,21.007,-46.582,406,406.170,25.0019,0.0019,169.55,3.9944,0.000455257599999,-0.0014447424
1517213778.29,24.9998412115,21.007,-46.582,406,406.149,25.0017,0.0017,169.67,3.9942,-0.000158788499999,-0.0018587885
1517213781.65,24.9999363862,21.007,-46.582,406,406.153,25.0017,0.0017,169.54,3.9942,-6.36137999983e-05,-0.0017636138
1517213784.98,25.0004598555,20.986,-46.582,406,406.448,25.0051,0.0051,166.32,4.0190,0.000459855500001,-0.0046401445
1517213788.35,25.000978511,20.997,-46.582,406,406.307,25.0035,0.0035,167.55,4.0067,0.000978511,-0.002521489
1517213791.71,25.0011385245,21.007,-46.582,406,405.861,24.9984,-0.0016,171.99,3.9909,0.0011385245,0.0027385245
1517213795.04,25.0010396654,21.029,-46.582,406,406.052,25.0006,0.0006,170.05,3.9716,0.0010396654,0.000439665400002
1517213798.41,25.0011941617,21.018,-46.582,406,405.978,24.9997,-0.0002,170.81,3.9815,0.0011941617,0.0014941617
1517213801.75,25.0015976512,21.018,-46.582,406,405.812,24.9979,-0.0021,172.58,3.9796,0.0015976512,0.0036976512
1517213805.11,25.0020195423,21.029,-46.582,406,405.911,24.9990,-0.0010,171.65,3.9700,0.0020195423,0.0030195423
1517213808.47,25.0025138679,21.040,-46.582,406,406.184,25.0021,0.0021,168.81,3.9624,0.0025138679,0.000413867900001
1517213811.81,25.0028746185,21.040,-46.582,406,406.175,25.0020,0.0020,168.78,3.9623,0.0028746185,0.000874618500003
1517213815.18,25.0028845053,21.029,-46.582,406,406.345,25.0039,0.0039,166.88,3.9750,0.0028845053,-0.0010154947
1517213818.51,25.0028261042,21.072,-46.582,406,405.856,24.9984,-0.0016,171.67,3.9265,0.0028261042,0.0044261042
1517213821.86,25.0030288995,21.072,-46.582,406,405.684,24.9964,-0.0036,173.58,3.9246,0.0030288995,0.0066288995
1517213825.23,25.003585563,21.061,-46.582,406,405.803,24.9978,-0.0022,172.51,3.9366,0.003585563,0.005785563
1517213828.57,25.0043333246,21.050,-46.582,406,405.819,24.9979,-0.0021,172.45,3.9475,0.0043333246,0.0064333246
1517213831.93,25.0047674626,21.050,-46.582,406,405.581,24.9952,-0.0048,175.09,3.9448,0.0047674626,0.0095674626
1517213835.28,25.0049785565,21.040,-46.582,406,405.444,24.9937,-0.0063,176.79,3.9540,0.0049785565,0.0112785565
1517213838.64,25.00500937,21.050,-46.582,406,405.649,24.9960,-0.0040,174.95,3.9456,0.00500937,0.00900937
1517213841.99,25.0049866048,21.061,-46.582,406,405.618,24.9957,-0.0043,175.49,3.9345,0.0049866048,0.0092866048
1517213845.33,25.0048700199,21.040,-46.582,406,405.626,24.9958,-0.0042,175.63,3.9561,0.0048700199,0.0090700199
1517213848.69,25.0048198909,21.061,-46.582,406,405.551,24.9949,-0.0051,176.92,3.9338,0.0048198909,0.0099198909
1517213852.03,25.0044032275,21.072,-46.582,406,405.638,24.9959,-0.0041,176.27,3.9240,0.0044032275,0.0085032275
1517213855.39,25.0037800886,21.072,-46.582,406,405.767,24.9973,-0.0027,175.12,3.9255,0.0037800886,0.0064800886
1517213858.75,25.0034473729,21.072,-46.582,406,405.954,24.9995,-0.0005,173.27,3.9276,0.0034473729,0.0039473729
1517213862.09,25.003557511,21.040,-46.582,406,405.761,24.9973,-0.0027,175.35,3.9576,0.003557511,0.006257511
1517213865.45,25.0040826879,21.050,-46.582,406,405.943,24.9994,-0.0006,173.56,3.9490,0.0040826879,0.0046826879
1517213868.8,25.0049895942,21.040,-46.582,406,406.006,25.0001,0.0001,172.93,3.9604,0.0049895942,0.0048895942
1517213872.15,25.0059609325,21.061,-46.582,406,406.108,25.0012,0.0012,171.84,3.9401,0.0059609325,0.0047609325
1517213875.51,25.0070500667,21.040,-46.582,406,406.182,25.0021,0.0021,170.89,3.9624,0.0070500667,0.0049500667
1517213878.85,25.0078241804,21.040,-46.582,406,406.262,25.0030,0.0030,169.93,3.9633,0.0078241804,0.0048241804
1517213882.21,25.0084212304,21.050,-46.582,406,406.125,25.0014,0.0014,171.22,3.9510,0.0084212304,0.0070212304
1517213885.55,25.0089352693,21.040,-46.582,406,405.983,24.9998,-0.0002,172.65,3.9601,0.0089352693,0.0091352693
1517213888.92,25.0091726288,21.029,-46.582,406,406.244,25.0028,0.0028,169.90,3.9738,0.0091726288,0.0063726288
1517213892.28,25.0090590087,21.018,-46.582,406,406.173,25.0020,0.0020,170.50,3.9838,0.0090590087,0.0070590087
1517213895.61,25.0084095008,21.007,-46.582,406,406.193,25.0022,0.0022,170.18,3.9947,0.0084095008,0.0062095008
1517213898.97,25.0075642992,21.018,-46.582,406,406.455,25.0052,0.0052,167.29,3.9870,0.0075642992,0.0023642992
1517213902.32,25.006573333,21.018,-46.582,406,406.536,25.0061,0.0061,166.16,3.9879,0.006573333,0.000473332999999
1517213905.68,25.0052722063,21.029,-46.582,406,406.004,25.0000,0.0000,171.32,3.9711,0.0052722063,0.0052722063
1517213909.03,25.0038996561,21.018,-46.582,406,406.095,25.0011,0.0011,170.35,3.9829,0.0038996561,0.0027996561
1517213912.37,25.0031613385,21.018,-46.582,406,406.282,25.0032,0.0032,168.31,3.9850,0.0031613385,-3.86614999996e-05
1517213915.74,25.0026920581,21.007,-46.582,406,406.323,25.0037,0.0037,167.71,3.9962,0.0026920581,-0.0010079419
1517213919.08,25.0018179071,21.018,-46.582,406,406.311,25.0035,0.0035,167.64,3.9853,0.0018179071,-0.0016820929
1517213922.44,25.0011362255,21.029,-46.582,406,406.087,25.0010,0.0010,169.83,3.9720,0.0011362255,0.0001362255
1517213925.79,25.0009860978,21.018,-46.582,406,406.040,25.0005,0.0005,170.27,3.9822,0.000986097799998,0.0004860978
1517213929.13,25.0011530086,21.018,-46.582,406,405.997,25.0000,-0.0000,170.70,3.9818,0.0011530086,0.0011530086
1517213932.5,25.0013215301,20.997,-46.582,406,406.099,25.0011,0.0011,169.63,4.0044,0.0013215301,0.000221530099999
1517213935.83,25.0014415423,21.007,-46.582,406,406.102,25.0012,0.0012,169.45,3.9937,0.0014415423,0.0002415423
1517213939.19,25.0017898577,21.018,-46.582,406,406.117,25.0013,0.0013,169.23,3.9831,0.0017898577,0.0004898577
1517213942.54,25.0024961639,21.007,-46.582,406,405.875,24.9986,-0.0014,171.73,3.9911,0.0024961639,0.0038961639
1517213945.89,25.0035145134,21.018,-46.582,406,405.853,24.9983,-0.0017,172.03,3.9801,0.0035145134,0.0052145134
1517213949.25,25.0047876981,21.018,-46.582,406,405.845,24.9982,-0.0018,172.20,3.9800,0.0047876981,0.0065876981
1517213952.59,25.0061412241,21.007,-46.582,406,405.800,24.9977,-0.0023,172.78,3.9902,0.0061412241,0.0084412241
1517213955.95,25.0073368486,20.997,-46.582,406,405.944,24.9994,-0.0006,171.36,4.0026,0.0073368486,0.0079368486
1517213959.3,25.0082735761,21.007,-46.582,406,406.092,25.0010,0.0010,169.83,3.9935,0.0082735761,0.0072735761
1517213962.65,25.0085079376,20.997,-46.582,406,405.828,24.9980,-0.0020,172.51,4.0013,0.0085079376,0.0105079376
1517213966.01,25.0076194949,20.997,-46.582,406,406.090,25.0010,0.0010,169.83,4.0043,0.0076194949,0.0066194949
1517213969.35,25.006331636,20.997,-46.582,406,405.983,24.9998,-0.0002,170.92,4.0030,0.006331636,0.006531636
1517213972.71,25.0052912925,21.007,-46.582,406,405.847,24.9983,-0.0017,172.37,3.9908,0.0052912925,0.0069912925
1517213976.07,25.0048874961,20.986,-46.582,406,405.577,24.9952,-0.0048,175.32,4.0091,0.0048874961,0.0096874961
1517213979.41,25.0053023304,20.997,-46.582,406,405.750,24.9972,-0.0028,173.74,4.0004,0.0053023304,0.0081023304
1517213982.78,25.0061582415,21.007,-46.582,406,405.787,24.9976,-0.0024,173.49,3.9901,0.0061582415,0.0085582415
1517213986.12,25.0064951433,21.007,-46.582,406,405.677,24.9963,-0.0037,174.80,3.9888,0.0064951433,0.0101951433
1517213989.48,25.0064560486,21.007,-46.582,406,405.816,24.9979,-0.0021,173.52,3.9904,0.0064560486,0.0085560486
1517213992.81,25.0062095238,21.007,-46.582,406,406.036,25.0004,0.0004,171.26,3.9929,0.0062095238,0.0058095238
1517213996.18,25.0057673048,20.997,-46.582,406,406.246,25.0028,0.0028,169.01,4.0060,0.0057673048,0.0029673048
1517213999.54,25.0055644808,21.018,-46.582,406,406.180,25.0020,0.0020,169.56,3.9838,0.0055644808,0.0035644808
1517214002.87,25.0053846544,21.018,-46.582,406,406.039,25.0004,0.0004,170.95,3.9822,0.0053846544,0.0049846544
1517214006.24,25.004805864,21.007,-46.582,406,406.103,25.0012,0.0012,170.25,3.9937,0.004805864,0.003605864
1517214009.58,25.0036133851,21.018,-46.582,406,406.469,25.0053,0.0053,166.31,3.9871,0.0036133851,-0.0016866149
1517214012.94,25.002242792,21.007,-46.582,406,406.331,25.0038,0.0038,167.48,3.9963,0.002242792,-0.001557208
1517214016.29,25.0012054271,21.018,-46.582,406,406.497,25.0057,0.0057,165.53,3.9874,0.0012054271,-0.0044945729
1517214019.64,25.0009527618,20.986,-46.582,406,406.545,25.0062,0.0062,164.44,4.0202,0.000952761800001,-0.0052472382
1517214022.99,25.0012111748,21.018,-46.582,406,406.540,25.0061,0.0061,164.18,3.9879,0.0012111748,-0.0048888252
1517214026.34,25.0015760396,20.986,-46.582,406,406.382,25.0043,0.0043,165.52,4.0183,0.0015760396,-0.0027239604
1517214029.7,25.0018813633,21.007,-46.582,406,406.194,25.0022,0.0022,167.29,3.9947,0.0018813633,-0.000318636699998
1517214033.06,25.0018960778,20.986,-46.582,406,406.030,25.0003,0.0003,168.91,4.0143,0.0018960778,0.0015960778
1517214036.41,25.0017788218,20.997,-46.582,406,406.019,25.0002,0.0002,169.01,4.0034,0.0017788218,0.0015788218
1517214039.75,25.0017556006,20.997,-46.582,406,406.093,25.0011,0.0011,168.21,4.0043,0.0017556006,0.000655600599998
