time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,amps,pid_i
199,29.7272,85.50896,44.1556,23.8820,74.98764,53.6237,29.686307,1.8225,1.31565
200,29.7165,85.48966,44.1480,23.8713,74.96834,53.6466,29.690330,1.8274,1.32188
201,29.7272,85.50896,44.1556,23.8606,74.94903,53.6390,29.694351,1.8299,1.32803
202,29.7594,85.56688,44.1633,23.8606,74.94903,53.6542,29.701055,1.8032,1.33408
203,29.7272,85.50896,44.1633,23.8713,74.96834,53.6619,29.705076,1.8105,1.34002
204,29.7379,85.52826,44.1633,23.8606,74.94903,53.6619,29.709768,1.8076,1.34587
205,29.7379,85.52826,44.1480,23.8498,74.92973,53.6619,29.713119,1.8184,1.35164
206,29.7486,85.54757,44.1556,23.8606,74.94903,53.6695,29.716470,1.8251,1.35735
207,29.7594,85.56688,44.1404,23.8606,74.94903,53.6542,29.721164,1.8153,1.36297
208,29.7701,85.58619,44.1709,23.8606,74.94903,53.6619,29.726526,1.8006,1.36849
209,29.7701,85.58619,44.1633,23.8713,74.96834,53.6848,29.731891,1.7888,1.37391
210,29.7701,85.58619,44.1556,23.8820,74.98764,53.6771,29.735912,1.7930,1.37923
211,29.7701,85.58619,44.1633,23.8606,74.94903,53.6771,29.740604,1.7879,1.38446
212,29.7701,85.58619,44.1480,23.8820,74.98764,53.6848,29.745300,1.7830,1.38961
213,29.7808,85.60549,44.1633,23.8606,74.94903,53.6848,29.749992,1.7782,1.39465
214,29.7808,85.60549,44.1480,23.8606,74.94903,53.7076,29.753343,1.7874,1.39962
215,29.7808,85.60549,44.1556,23.8713,74.96834,53.6924,29.756694,1.7928,1.40452
216,29.8130,85.66341,44.1556,23.8820,74.98764,53.7000,29.762727,1.7681,1.40932
217,29.8130,85.66341,44.1556,23.8820,74.98764,53.6924,29.768091,1.7559,1.41402
218,29.8130,85.66341,44.1480,23.8606,74.94903,53.7000,29.771442,1.7665,1.41862
219,29.8023,85.64410,44.1556,23.8498,74.92973,53.6924,29.776134,1.7590,1.42315
