timestamp,ltz1000-p19-soldered-leads
1513989725.736,7189843.1
1513989729.088,7189840.8
1513989732.440,7189841.3
1513989735.793,7189840.6
1513989739.144,7189844.1
1513989742.497,7189844.9
1513989745.849,7189849.7
1513989749.201,7189852.2
1513989752.554,7189845.7
1513989755.905,7189844.3
1513989759.257,7189843.0
1513989762.610,7189841.5
1513989765.961,7189840.6
1513989769.314,7189841.2
1513989772.666,7189842.2
1513989776.018,7189841.2
1513989779.370,7189843.1
1513989782.723,7189841.9
1513989786.074,7189844.0
1513989789.426,7189841.6
1513989792.778,7189841.6
1513989796.131,7189843.1
1513989799.482,7189843.8
1513989802.835,7189841.6
1513989806.187,7189843.5
1513989809.539,7189841.9
1513989812.891,7189843.4
1513989816.243,7189841.9
1513989819.595,7189841.2
1513989822.948,7189841.1
1513989826.300,7189841.1
1513989829.651,7189840.8
1513989833.004,7189844.4
1513989836.356,7189843.5
1513989839.708,7189841.0
1513989843.060,7189841.9
1513989846.413,7189842.9
1513989849.764,7189841.9
1513989853.116,7189840.5
1513989856.469,7189841.9
1513989859.820,7189842.2
1513989863.173,7189843.1
1513989866.525,7189843.1
1513989869.877,7189841.9
1513989873.229,7189842.9
1513989876.581,7189841.1
1513989879.933,7189845.5
1513989883.286,7189845.2
1513989886.637,7189847.2
1513989889.989,7189844.8
1513989893.342,7189842.6
1513989896.693,7189844.9
1513989900.046,7189837.8
1513989903.398,7189843.9
1513989906.750,7189842.9
1513989910.102,7189843.6
1513989913.733,7189842.0
1513989916.806,7189841.9
1513989920.159,7189846.4
1513989923.510,7189845.4
1513989926.863,7189842.4
1513989930.215,7189846.0
1513989933.568,7189843.4
1513989936.919,7189841.6
1513989940.271,7189842.5
1513989943.624,7189840.2
1513989946.975,7189842.1
1513989950.328,7189841.3
1513989953.680,7189835.5
1513989957.032,7189836.3
1513989960.384,7189839.1
1513989963.736,7189845.5
1513989967.088,7189847.1
1513989970.440,7189847.4
1513989973.793,7189846.4
1513989977.144,7189846.4
1513989980.496,7189848.2
1513989983.849,7189843.5
1513989987.201,7189842.7
1513989990.553,7189841.0
1513989993.905,7189842.1
1513989997.257,7189841.9
1513990000.609,7189837.3
1513990003.961,7189838.9
1513990007.314,7189839.6
1513990010.666,7189840.1
1513990014.017,7189835.5
1513990017.370,7189839.8
1513990020.722,7189841.5
1513990024.074,7189843.6
1513990027.426,7189840.7
1513990030.779,7189845.5
1513990034.130,7189842.0
1513990037.483,7189840.3
1513990040.834,7189841.1
1513990044.187,7189841.9
1513990047.539,7189841.3
1513990050.891,7189839.8
1513990054.243,7189840.0
1513990057.596,7189838.8
1513990060.947,7189839.6
1513990064.300,7189838.8
1513990067.651,7189838.7
1513990071.003,7189838.6
1513990074.356,7189839.6
1513990077.707,7189837.0
1513990081.060,7189841.1
1513990084.411,7189839.3
1513990087.764,7189838.9
1513990091.116,7189838.3
1513990094.468,7189836.8
1513990097.820,7189837.8
1513990101.173,7189837.8
1513990104.524,7189838.8
1513990107.877,7189837.5
1513990111.228,7189838.6
1513990114.581,7189838.2
1513990117.933,7189836.8
1513990121.285,7189838.1
1513990124.637,7189836.5
1513990127.989,7189837.0
1513990131.341,7189838.2
1513990134.694,7189838.3
1513990138.045,7189837.5
1513990141.398,7189837.0
1513990144.750,7189837.8
1513990148.102,7189838.1
1513990151.453,7189838.3
1513990154.806,7189838.6
1513990158.158,7189838.9
1513990161.510,7189838.6
1513990164.862,7189836.0
1513990168.215,7189838.1
1513990171.566,7189838.9
1513990174.919,7189837.5
1513990178.270,7189835.3
1513990181.623,7189836.0
1513990184.975,7189837.5
1513990188.327,7189838.8
1513990191.679,7189839.2
1513990195.032,7189839.8
1513990198.383,7189841.1
1513990201.736,7189840.3
1513990205.087,7189840.2
1513990208.440,7189839.6
1513990211.792,7189838.4
1513990215.144,7189838.7
1513990218.496,7189838.6
1513990221.848,7189838.9
1513990225.200,7189841.6
1513990228.553,7189841.9
1513990231.904,7189840.6
1513990235.256,7189840.3
1513990238.609,7189841.0
1513990241.960,7189839.6
1513990245.313,7189840.6
1513990248.664,7189841.2
1513990252.017,7189840.2
1513990255.369,7189840.8
1513990258.721,7189840.6
1513990262.073,7189840.3
1513990265.426,7189839.1
1513990268.777,7189841.1
1513990272.130,7189842.7
1513990275.481,7189841.7
1513990278.834,7189841.3
1513990282.186,7189841.6
1513990285.538,7189841.1
1513990288.890,7189840.1
1513990292.242,7189838.6
1513990295.594,7189836.8
1513990298.947,7189838.8
1513990302.299,7189838.8
1513990305.651,7189839.3
1513990309.003,7189839.6
1513990312.355,7189839.3
1513990315.707,7189835.6
1513990319.059,7189837.3
1513990322.411,7189836.5
1513990325.763,7189835.4
1513990329.116,7189837.4
1513990332.468,7189834.2
1513990335.819,7189834.5
1513990339.172,7189834.5
1513990342.524,7189834.8
1513990345.876,7189834.0
1513990349.228,7189836.0
1513990352.580,7189836.3
1513990355.933,7189836.0
1513990359.284,7189837.5
1513990362.636,7189835.3
1513990365.989,7189835.0
1513990369.340,7189837.0
1513990372.693,7189836.8
1513990376.045,7189834.2
1513990379.397,7189835.3
1513990382.749,7189836.3
1513990386.101,7189833.7
1513990389.453,7189832.0
1513990392.806,7189834.4
1513990396.157,7189834.9
1513990399.510,7189834.0
1513990402.862,7189833.2
1513990406.213,7189832.7
1513990409.566,7189833.9
1513990412.918,7189833.2
1513990416.270,7189834.0
1513990419.622,7189833.7
1513990422.974,7189834.4
1513990426.327,7189833.5
1513990429.678,7189835.3
1513990433.031,7189834.0
1513990436.382,7189836.3
1513990439.735,7189835.3
1513990443.087,7189835.0
1513990446.439,7189833.2
1513990449.791,7189833.9
1513990453.143,7189835.9
1513990456.495,7189833.7
1513990459.847,7189832.5
1513990463.200,7189833.6
1513990466.551,7189831.2
1513990469.904,7189833.7
1513990473.256,7189834.2
1513990476.607,7189833.5
1513990479.960,7189833.7
1513990483.311,7189835.6
1513990486.664,7189836.3
1513990490.016,7189834.4
1513990493.369,7189835.6
1513990496.720,7189833.9
1513990500.073,7189835.0
1513990503.425,7189833.5
1513990506.777,7189836.3
1513990510.129,7189837.3
1513990513.481,7189836.5
1513990516.833,7189835.8
1513990520.185,7189835.3
1513990523.537,7189837.0
1513990526.889,7189834.2
1513990530.242,7189834.5
1513990533.593,7189835.1
1513990536.946,7189834.1
1513990540.297,7189836.3
1513990543.650,7189834.5
1513990547.002,7189835.8
1513990550.353,7189835.4
1513990553.706,7189836.9
1513990557.058,7189836.5
1513990560.411,7189836.8
1513990563.762,7189835.0
1513990567.115,7189834.4
1513990570.467,7189835.5
1513990573.818,7189835.8
1513990577.171,7189835.3
1513990580.522,7189837.2
1513990583.875,7189836.9
1513990587.227,7189836.0
1513990590.579,7189838.1
1513990593.931,7189839.2
1513990597.284,7189836.9
1513990600.635,7189834.6
1513990603.988,7189835.3
1513990607.340,7189835.3
1513990610.692,7189831.7
1513990614.044,7189830.4
1513990617.396,7189834.4
1513990620.748,7189833.2
1513990624.100,7189834.5
1513990627.452,7189834.8
1513990630.804,7189835.8
1513990634.156,7189833.7
1513990637.508,7189835.3
1513990640.861,7189835.8
1513990644.213,7189835.3
1513990647.565,7189834.0
1513990650.917,7189835.8
1513990654.269,7189838.1
1513990657.621,7189837.0
1513990660.973,7189835.5
1513990664.326,7189837.0
1513990667.677,7189837.0
1513990671.030,7189836.8
1513990674.382,7189836.1
1513990677.734,7189836.4
1513990681.086,7189835.5
1513990684.438,7189834.8
1513990687.790,7189836.3
1513990691.142,7189836.7
1513990694.494,7189836.1
1513990697.847,7189835.8
1513990701.198,7189836.5
1513990704.551,7189836.7
1513990707.903,7189838.6
1513990711.255,7189836.3
1513990714.607,7189835.8
1513990717.959,7189837.5
1513990721.311,7189837.0
1513990724.663,7189839.6
1513990728.015,7189839.7
1513990731.368,7189838.6
1513990734.719,7189836.5
1513990738.071,7189838.1
1513990741.424,7189838.3
1513990744.775,7189838.6
1513990748.128,7189837.2
1513990751.480,7189838.1
1513990754.832,7189836.8
1513990758.184,7189838.1
1513990761.536,7189837.3
1513990764.888,7189836.1
1513990768.241,7189837.8
1513990771.592,7189835.8
1513990774.945,7189839.6
1513990778.297,7189837.8
1513990781.649,7189837.5
1513990785.001,7189839.1
1513990788.353,7189837.5
1513990791.705,7189836.0
1513990795.057,7189836.8
1513990798.410,7189836.3
1513990801.762,7189837.8
1513990805.114,7189836.3
1513990808.466,7189838.1
1513990811.818,7189837.8
1513990815.170,7189835.3
1513990818.522,7189836.8
1513990821.874,7189837.2
1513990825.226,7189835.8
1513990828.579,7189837.8
1513990831.930,7189839.3
1513990835.283,7189837.3
1513990838.634,7189837.8
1513990841.987,7189836.5
1513990845.339,7189833.2
1513990848.691,7189832.1
1513990852.043,7189834.5
1513990855.396,7189835.3
1513990858.747,7189834.0
1513990862.099,7189837.0
1513990865.451,7189835.3
1513990868.803,7189836.8
1513990872.156,7189833.5
1513990875.508,7189833.7
1513990878.860,7189832.0
1513990882.211,7189834.2
1513990885.564,7189834.0
1513990888.916,7189837.3
1513990892.268,7189835.8
1513990895.620,7189835.8
1513990898.972,7189838.3
1513990902.324,7189836.8
1513990905.677,7189834.0
1513990909.028,7189837.0
1513990912.381,7189834.9
1513990915.733,7189834.8
1513990919.085,7189835.6
1513990922.437,7189836.3
1513990925.788,7189835.0
1513990929.141,7189837.5
1513990932.493,7189834.2
1513990935.846,7189837.0
1513990939.197,7189837.4
1513990942.550,7189840.6
1513990945.901,7189838.6
1513990949.253,7189836.8
1513990952.606,7189837.8
1513990955.958,7189837.3
1513990959.310,7189837.9
1513990962.662,7189838.1
1513990966.014,7189837.5
1513990969.366,7189837.5
1513990972.718,7189836.5
1513990976.071,7189836.3
1513990979.423,7189836.3
1513990982.774,7189837.8
1513990986.127,7189837.8
1513990989.478,7189838.6
1513990992.831,7189837.5
1513990996.184,7189838.1
1513990999.535,7189834.8
1513991002.888,7189834.2
1513991006.239,7189834.2
1513991009.592,7189832.2
1513991012.944,7189834.0
1513991016.295,7189832.7
1513991019.648,7189832.0
1513991023.000,7189830.1
1513991026.352,7189831.1
1513991029.704,7189831.5
1513991033.056,7189834.2
1513991036.408,7189833.5
1513991039.760,7189832.2
1513991043.113,7189832.2
1513991046.464,7189832.7
1513991049.816,7189831.5
1513991053.169,7189834.1
1513991056.520,7189833.5
1513991059.873,7189833.7
1513991063.225,7189833.2
1513991066.577,7189835.3
1513991069.929,7189836.0
1513991073.282,7189836.5
1513991076.633,7189837.9
1513991079.986,7189837.9
1513991083.337,7189837.8
1513991086.690,7189834.4
1513991090.042,7189835.8
1513991093.393,7189835.5
1513991096.746,7189837.5
1513991100.098,7189836.3
1513991103.450,7189836.8
1513991106.802,7189838.8
1513991110.154,7189838.6
1513991113.506,7189837.8
1513991116.859,7189838.1
1513991120.210,7189832.2
1513991123.563,7189834.8
1513991126.915,7189835.8
1513991130.266,7189835.8
1513991133.619,7189837.2
1513991136.971,7189837.5
1513991140.323,7189839.1
1513991143.675,7189837.8
1513991147.028,7189838.3
1513991150.379,7189838.6
1513991153.731,7189839.1
1513991157.084,7189839.2
1513991160.435,7189839.3
1513991163.788,7189839.2
1513991167.140,7189838.3
1513991170.492,7189836.4
1513991173.844,7189836.5
1513991177.197,7189838.8
1513991180.548,7189837.5
1513991183.900,7189838.7
1513991187.253,7189838.1
