set_c,oven_c,output,ambient_c
34.000,33.961,16.39,21.351
34.000,33.959,17.12,21.362
34.000,33.956,17.49,21.362
34.000,33.956,17.29,21.351
34.000,33.945,18.92,21.362
34.000,33.944,18.37,21.351
34.000,33.953,16.93,21.351
34.000,33.947,18.58,21.351
34.000,33.945,18.38,21.362
34.000,33.953,17.16,21.362
34.000,33.951,18.01,21.351
34.000,33.953,17.71,21.372
34.000,33.958,17.18,21.340
34.000,33.959,17.33,21.372
34.000,33.959,17.48,21.351
34.000,33.959,17.51,21.383
34.000,33.973,15.50,21.351
34.000,33.970,17.03,21.362
34.000,33.958,18.64,21.340
34.000,33.961,17.28,21.362
34.000,33.958,18.00,21.362
34.000,33.954,18.25,21.372
34.000,33.970,15.78,21.372
34.000,33.956,19.02,21.351
34.000,33.974,15.27,21.362
34.000,33.962,18.52,21.383
34.000,33.970,16.47,21.383
34.000,33.962,18.22,21.362
34.000,33.971,16.30,21.372
34.000,33.971,17.02,21.372
34.000,33.971,17.04,21.362
34.000,33.964,18.20,21.351
34.000,33.968,16.96,21.362
34.000,33.965,17.80,21.362
34.000,33.959,18.50,21.372
34.000,33.962,17.61,21.351
34.000,33.964,17.64,21.362
34.000,33.954,19.15,21.362
34.000,33.971,15.98,21.372
34.000,33.970,17.52,21.362
34.000,33.965,18.11,21.372
34.000,33.958,18.92,21.362
34.000,33.970,16.55,21.362
34.000,33.959,19.10,21.362
34.000,33.970,16.72,21.362
34.000,33.968,17.79,21.362
34.000,33.973,17.02,21.362
34.000,33.959,19.44,21.362
34.000,33.974,16.14,21.383
34.000,33.950,20.98,21.362
34.000,33.968,16.41,21.372
34.000,33.962,18.75,21.362
34.000,33.964,18.08,21.362
34.000,33.965,18.00,21.362
34.000,33.967,17.92,21.383
34.000,33.959,19.20,21.351
34.000,33.977,15.91,21.351
34.000,33.971,18.24,21.362
34.000,33.974,17.34,21.372
34.000,33.971,18.05,21.362
34.000,33.971,17.84,21.362
34.000,33.971,17.86,21.362
34.000,33.970,18.11,21.362
34.000,33.973,17.56,21.362
34.000,33.994,14.63,21.383
34.000,33.970,19.92,21.362
34.000,33.970,18.07,21.351
34.000,33.980,16.50,21.362
34.000,33.980,17.33,21.383
34.000,33.973,18.49,21.383
34.000,33.970,18.38,21.362
34.000,33.970,18.17,21.362
34.000,33.962,19.33,21.362
34.000,33.970,17.63,21.362
34.000,33.968,18.47,21.362
34.000,33.976,17.24,21.351
34.000,33.973,18.30,21.362
34.000,33.964,19.45,21.383
34.000,33.971,17.64,21.362
34.000,33.979,17.11,21.362
34.000,33.973,18.62,21.362
34.000,33.983,16.58,21.362
34.000,33.971,19.24,21.340
34.000,33.979,17.18,21.372
34.000,33.974,18.47,21.362
34.000,33.982,17.00,21.362
34.000,33.979,18.05,21.362
34.000,33.977,18.06,21.362
34.000,33.980,17.51,21.351
34.000,33.982,17.53,21.351
34.000,33.974,18.80,21.372
34.000,33.983,16.87,21.362
34.000,33.971,19.41,21.362
34.000,33.985,16.44,21.362
34.000,33.986,17.28,21.372
34.000,33.964,20.82,21.383
34.000,33.976,17.27,21.362
34.000,33.973,18.69,21.362
34.000,33.985,16.65,21.383
34.000,33.974,19.19,21.383
34.000,33.980,17.48,21.372
34.000,33.976,18.65,21.362
34.000,33.994,15.58,21.372
34.000,33.980,19.04,21.362
34.000,33.976,18.69,21.362
34.000,33.968,19.49,21.372
34.000,33.971,18.48,21.351
34.000,33.967,19.42,21.362
34.000,33.974,17.95,21.394
34.000,33.974,18.56,21.372
34.000,33.986,16.76,21.372
34.000,33.971,19.98,21.362
34.000,33.970,19.06,21.383
34.000,33.976,18.06,21.362
34.000,33.982,17.63,21.362
34.000,33.982,18.12,21.362
34.000,33.989,16.99,21.340
34.000,33.979,19.18,21.351
34.000,33.979,18.38,21.362
34.000,33.974,19.08,21.362
34.000,33.986,16.92,21.362
34.000,33.980,18.78,21.362
34.000,33.983,17.87,21.340
34.000,33.977,19.03,21.362
34.000,33.994,16.07,21.351
34.000,33.980,19.42,21.362
34.000,33.988,17.24,21.372
34.000,33.976,19.66,21.383
34.000,33.985,17.37,21.372
34.000,33.980,18.77,21.362
34.000,33.983,17.98,21.362
34.000,33.983,18.23,21.372
34.000,33.988,17.56,21.372
34.000,33.977,19.51,21.372
34.000,33.982,18.03,21.362
34.000,33.982,18.39,21.372
34.000,33.994,16.58,21.362
34.000,33.985,18.89,21.362
34.000,33.992,17.06,21.372
34.000,33.985,18.79,21.372
34.000,33.985,18.22,21.372
34.000,33.974,19.82,21.362
34.000,33.986,17.20,21.372
34.000,33.985,18.38,21.372
34.000,33.986,18.05,21.383
34.000,33.988,17.95,21.362
34.000,33.980,19.21,21.372
34.000,33.985,17.96,21.394
34.000,33.980,19.00,21.383
34.000,33.986,17.76,21.372
34.000,33.988,18.01,21.372
34.000,33.988,18.13,21.372
34.000,33.986,18.37,21.372
34.000,33.992,17.35,21.362
34.000,34.003,16.23,21.362
34.000,33.986,19.56,21.372
34.000,33.995,16.91,21.372
34.000,33.982,19.67,21.383
34.000,33.989,17.49,21.362
34.000,33.983,19.00,21.383
34.000,33.991,17.40,21.372
34.000,33.989,18.22,21.372
34.000,33.985,18.80,21.372
34.000,33.986,18.23,21.372
34.000,33.988,18.13,21.362
34.000,33.985,18.71,21.362
34.000,33.982,18.94,21.372
34.000,33.977,19.41,21.372
34.000,33.992,16.80,21.362
34.000,33.982,19.57,21.394
34.000,33.980,18.99,21.372
34.000,33.985,18.20,21.362
34.000,33.986,18.34,21.362
34.000,33.979,19.61,21.383
34.000,33.988,17.67,21.372
34.000,33.991,17.93,21.362
34.000,33.994,17.71,21.351
34.000,33.985,19.32,21.372
34.000,33.994,17.26,21.372
34.000,33.989,18.65,21.383
34.000,33.997,17.17,21.372
34.000,33.988,19.13,21.372
34.000,33.992,17.75,21.362
34.000,33.986,19.02,21.372
34.000,33.989,18.10,21.372
34.000,33.982,19.48,21.362
34.000,33.983,18.68,21.362
34.000,33.985,18.59,21.372
34.000,33.995,17.12,21.372
34.000,33.983,19.77,21.372
34.000,34.007,15.20,21.372
34.000,33.986,20.26,21.405
34.000,34.001,16.35,21.372
34.000,33.997,18.20,21.394
34.000,33.988,19.22,21.362
34.000,33.992,17.84,21.383
34.000,33.994,17.97,21.362
34.000,33.995,17.87,21.372
34.000,33.986,19.36,21.362
34.000,33.986,18.66,21.383
34.000,34.000,16.62,21.362
34.000,33.991,19.05,21.372
34.000,33.982,19.72,21.383
34.000,33.982,19.03,21.362
34.000,33.991,17.67,21.372
34.000,33.991,18.38,21.405
34.000,33.989,18.62,21.394
34.000,33.980,19.88,21.394
34.000,34.001,16.00,21.372
34.000,33.986,19.92,21.362
34.000,33.992,17.85,21.383
34.000,33.994,18.09,21.394
34.000,34.000,17.30,21.372
34.000,33.988,19.59,21.394
34.000,33.992,17.98,21.372
34.000,33.985,19.48,21.372
34.000,33.992,17.77,21.394
34.000,33.983,19.72,21.405
34.000,33.988,18.35,21.405
34.000,33.985,19.17,21.394
34.000,34.001,16.44,21.362
34.000,33.992,19.09,21.372
34.000,33.991,18.63,21.383
34.000,33.986,19.20,21.394
34.000,33.992,17.95,21.405
34.000,33.982,20.02,21.383
34.000,33.995,17.16,21.405
34.000,33.997,17.99,21.383
34.000,33.995,18.34,21.394
34.000,33.979,20.73,21.394
34.000,34.001,16.04,21.405
34.000,34.003,17.57,21.405
34.000,34.003,17.68,21.394
34.000,33.992,19.28,21.405
34.000,33.989,18.92,21.415
34.000,33.985,19.37,21.405
34.000,33.992,17.90,21.383
34.000,33.994,18.26,21.394
34.000,34.001,17.24,21.383
34.000,33.986,20.11,21.405
34.000,33.992,18.03,21.405
34.000,34.004,16.69,21.394
34.000,33.994,19.21,21.405
34.000,33.997,17.94,21.383
34.000,34.000,17.73,21.394
34.000,33.994,18.87,21.405
34.000,33.992,18.63,21.394
34.000,33.989,18.98,21.383
34.000,33.991,18.52,21.394
34.000,33.992,18.42,21.405
34.000,33.991,18.77,21.405
34.000,33.989,18.89,21.394
34.000,34.001,16.96,21.394
34.000,33.986,20.17,21.405
34.000,33.988,18.78,21.394
34.000,33.985,19.37,21.405
34.000,33.979,20.05,21.405
34.000,33.986,18.46,21.383
34.000,33.995,17.69,21.394
34.000,33.985,19.99,21.405
34.000,33.988,18.73,21.394
34.000,33.989,18.75,21.405
34.000,33.994,18.19,21.383
34.000,33.989,19.23,21.405
34.000,33.998,17.52,21.405
34.000,33.994,18.91,21.415
34.000,34.006,16.74,21.394
34.000,33.992,19.72,21.394
34.000,33.994,18.44,21.415
34.000,33.989,19.25,21.405
34.000,34.001,17.08,21.405
34.000,33.998,18.48,21.415
34.000,33.994,18.93,21.405
34.000,33.998,17.90,21.405
34.000,33.988,19.84,21.405
34.000,34.007,16.07,21.405
34.000,33.995,19.41,21.405
34.000,33.998,18.02,21.405
34.000,33.998,18.26,21.394
34.000,33.989,19.62,21.394
34.000,34.001,17.11,21.405
34.000,33.989,19.87,21.415
34.000,33.995,18.03,21.415
34.000,34.003,17.36,21.405
34.000,33.997,18.85,21.405
34.000,33.986,19.98,21.405
34.000,33.998,17.35,21.426
34.000,33.989,19.66,21.405
34.000,33.988,19.19,21.405
34.000,33.986,19.31,21.415
34.000,34.009,15.79,21.405
34.000,33.992,20.04,21.415
34.000,33.991,18.99,21.405
34.000,34.000,17.51,21.415
34.000,33.997,18.67,21.405
34.000,33.997,18.44,21.415
34.000,33.997,18.44,21.405
34.000,33.992,19.13,21.415
34.000,33.992,18.78,21.405
34.000,34.000,17.65,21.415
34.000,33.998,18.46,21.405
34.000,33.997,18.57,21.405
34.000,34.001,17.77,21.405
34.000,33.989,19.95,21.426
34.000,34.006,16.51,21.415
34.000,34.001,18.48,21.437
34.000,33.997,18.81,21.426
34.000,33.992,19.15,21.437
34.000,33.992,18.80,21.437
34.000,33.988,19.49,21.415
34.000,33.995,18.01,21.415
34.000,33.992,19.05,21.405
34.000,34.001,17.46,21.415
34.000,33.997,18.84,21.405
34.000,33.992,19.18,21.405
34.000,34.004,17.01,21.415
34.000,33.995,19.31,21.426
34.000,33.997,18.38,21.415
34.000,34.003,17.59,21.405
34.000,33.991,19.88,21.415
34.000,34.006,16.67,21.415
34.000,34.000,18.75,21.405
34.000,34.003,17.83,21.415
34.000,34.001,18.29,21.405
34.000,34.004,17.71,21.405
34.000,33.994,19.54,21.415
34.000,34.009,16.44,21.415
34.000,34.001,18.75,21.405
34.000,33.995,19.07,21.415
34.000,33.991,19.29,21.426
34.000,33.995,18.26,21.405
34.000,33.991,19.30,21.415
34.000,33.997,18.05,21.426
34.000,34.000,18.06,21.415
34.000,34.001,18.07,21.415
34.000,33.994,19.32,21.426
34.000,33.998,18.06,21.405
34.000,33.994,19.09,21.405
34.000,34.006,16.93,21.437
34.000,33.998,19.00,21.426
34.000,34.001,17.96,21.405
34.000,34.004,17.74,21.426
34.000,34.000,18.65,21.426
34.000,34.000,18.30,21.405
34.000,34.007,17.16,21.405
34.000,33.998,19.11,21.415
34.000,34.001,17.95,21.415
34.000,33.994,19.32,21.426
34.000,33.997,18.28,21.405
34.000,34.001,17.84,21.437
34.000,33.997,18.87,21.415
34.000,33.998,18.29,21.437
34.000,33.994,19.10,21.405
34.000,34.000,17.84,21.426
34.000,34.007,17.17,21.426
34.000,33.995,19.57,21.426
34.000,33.997,18.41,21.437
34.000,33.992,19.21,21.426
34.000,34.000,17.73,21.415
34.000,33.980,21.27,21.437
34.000,33.994,17.72,21.415
34.000,33.997,18.32,21.426
34.000,34.000,18.10,21.437
34.000,34.003,17.88,21.426
34.000,34.001,18.34,21.426
34.000,34.003,17.99,21.437
34.000,34.010,16.97,21.426
34.000,33.998,19.37,21.426
34.000,34.000,18.21,21.426
34.000,34.001,18.10,21.415
34.000,34.004,17.76,21.415
34.000,34.007,17.53,21.426
34.000,34.010,17.31,21.426
34.000,33.995,19.81,21.415
34.000,34.006,17.05,21.426
34.000,33.994,19.68,21.437
34.000,34.004,17.16,21.405
34.000,34.003,18.20,21.415
34.000,33.995,19.22,21.405
34.000,34.000,17.96,21.437
34.000,33.998,18.54,21.415
34.000,34.000,18.19,21.426
34.000,33.995,18.99,21.426
34.000,34.000,17.96,21.426
34.000,34.004,17.63,21.437
34.000,33.994,19.57,21.437
34.000,33.994,18.76,21.437
34.000,33.998,18.08,21.447
34.000,34.000,18.20,21.437
34.000,33.998,18.55,21.447
34.000,34.003,17.75,21.426
34.000,33.989,20.15,21.405
34.000,34.000,17.51,21.426
34.000,33.986,20.38,21.426
34.000,33.997,17.74,21.415
34.000,33.997,18.56,21.426
34.000,34.001,17.88,21.415
34.000,33.998,18.69,21.437
34.000,34.001,18.00,21.437
34.000,34.003,18.00,21.426
34.000,34.007,17.44,21.437
34.000,33.995,19.60,21.426
34.000,34.009,16.62,21.426
34.000,34.006,18.12,21.458
34.000,33.995,19.48,21.426
34.000,34.006,17.07,21.415
34.000,34.006,17.88,21.437
34.000,34.009,17.42,21.415
34.000,33.998,19.24,21.437
34.000,33.994,19.11,21.437
34.000,34.009,16.48,21.437
34.000,33.994,19.93,21.437
34.000,34.000,17.85,21.437
34.000,34.000,18.32,21.437
34.000,33.997,18.77,21.437
34.000,33.995,18.77,21.437
34.000,33.992,19.11,21.437
34.000,33.998,17.97,21.426
34.000,34.004,17.53,21.437
34.000,33.994,19.59,21.426
34.000,34.000,17.86,21.426
34.000,33.998,18.56,21.405
34.000,34.003,17.76,21.426
34.000,33.994,19.48,21.437
34.000,34.001,17.64,21.437
34.000,33.991,19.82,21.426
34.000,34.010,16.04,21.426
34.000,33.994,20.07,21.437
34.000,33.991,19.24,21.415
34.000,33.994,18.55,21.437
34.000,34.004,17.20,21.458
34.000,34.001,18.47,21.437
34.000,33.991,19.83,21.415
34.000,33.989,19.24,21.437
34.000,34.001,17.31,21.437
34.000,33.998,18.71,21.437
34.000,33.998,18.47,21.426
34.000,33.991,19.61,21.426
34.000,33.998,17.89,21.437
34.000,33.995,18.94,21.437
34.000,34.004,17.34,21.415
34.000,34.004,18.04,21.426
34.000,34.010,17.13,21.426
34.000,34.000,19.18,21.437
34.000,34.006,17.45,21.437
34.000,33.995,19.51,21.415
34.000,34.007,16.87,21.415
34.000,33.994,19.85,21.426
34.000,33.991,19.26,21.426
34.000,33.994,18.57,21.437
34.000,33.998,18.13,21.437
34.000,33.997,18.71,21.437
34.000,33.998,18.37,21.447
34.000,34.001,18.03,21.426
34.000,34.007,17.35,21.437
34.000,33.991,20.32,21.437
34.000,34.000,17.67,21.426
34.000,33.994,19.29,21.447
34.000,34.001,17.68,21.415
34.000,33.994,19.41,21.426
34.000,34.012,16.09,21.415
34.000,34.003,18.86,21.405
34.000,33.994,19.52,21.415
34.000,34.003,17.45,21.437
34.000,33.995,19.29,21.437
34.000,34.003,17.57,21.437
34.000,34.000,18.61,21.426
34.000,34.003,17.92,21.437
34.000,34.006,17.70,21.437
34.000,33.994,19.75,21.415
34.000,34.001,17.68,21.415
34.000,33.997,18.95,21.415
34.000,34.004,17.46,21.437
34.000,33.994,19.63,21.426
34.000,33.995,18.59,21.415
34.000,34.006,17.12,21.426
34.000,33.997,19.30,21.426
34.000,33.998,18.37,21.426
34.000,33.992,19.40,21.426
34.000,34.000,17.80,21.426
34.000,33.991,19.75,21.426
34.000,33.980,20.65,21.415
34.000,34.000,16.88,21.426
34.000,33.986,20.46,21.405
34.000,34.001,17.14,21.437
34.000,33.992,19.67,21.437
34.000,34.010,16.24,21.437
34.000,33.998,19.46,21.437
34.000,33.997,18.76,21.426
34.000,34.000,18.19,21.426
34.000,34.007,17.28,21.426
34.000,34.010,17.41,21.415
34.000,34.001,19.00,21.437
34.000,33.997,18.98,21.437
34.000,34.009,16.81,21.405
34.000,33.995,19.79,21.415
34.000,33.992,19.19,21.405
34.000,34.006,16.91,21.415
34.000,34.004,18.19,21.415
34.000,33.991,20.12,21.437
34.000,33.998,17.93,21.405
34.000,33.998,18.52,21.437
34.000,33.995,18.98,21.426
34.000,33.997,18.52,21.426
34.000,34.004,17.50,21.415
34.000,34.003,18.31,21.405
34.000,33.994,19.56,21.415
34.000,33.992,19.09,21.415
34.000,33.997,18.29,21.437
34.000,33.989,19.78,21.415
34.000,33.992,18.75,21.426
34.000,33.997,18.31,21.415
34.000,34.000,18.21,21.405
34.000,34.000,18.44,21.426
34.000,33.991,19.81,21.437
34.000,33.994,18.66,21.426
34.000,34.004,17.30,21.405
34.000,34.000,18.80,21.415
34.000,34.000,18.45,21.405
34.000,33.994,19.36,21.415
34.000,33.995,18.67,21.437
34.000,33.994,19.02,21.415
34.000,34.004,17.31,21.405
34.000,34.004,18.13,21.415
34.000,34.003,18.35,21.437
34.000,34.006,17.78,21.426
34.000,34.001,18.69,21.437
34.000,34.000,18.57,21.415
34.000,34.001,18.22,21.415
34.000,33.997,19.02,21.415
34.000,34.004,17.53,21.437
34.000,34.006,17.89,21.426
34.000,33.989,20.51,21.415
34.000,33.997,18.09,21.437
34.000,33.991,19.59,21.437
34.000,33.997,18.21,21.437
34.000,33.995,18.91,21.415
34.000,33.992,19.25,21.426
34.000,33.998,18.11,21.437
34.000,34.001,18.13,21.426
34.000,34.001,18.36,21.426
34.000,34.001,18.36,21.415
34.000,34.003,18.13,21.437
34.000,34.004,18.02,21.437
34.000,34.001,18.59,21.426
34.000,33.998,18.81,21.415
34.000,34.001,18.12,21.405
34.000,33.995,19.26,21.426
34.000,34.001,17.89,21.415
34.000,33.997,19.04,21.415
34.000,33.992,19.37,21.415
34.000,33.997,18.34,21.426
34.000,34.007,17.10,21.426
34.000,34.001,18.83,21.405
34.000,34.007,17.45,21.415
34.000,33.997,19.51,21.405
34.000,34.012,16.41,21.405
34.000,33.997,19.85,21.426
34.000,34.003,17.77,21.426
34.000,33.992,19.83,21.405
34.000,33.995,18.56,21.437
34.000,34.000,18.12,21.426
34.000,34.001,18.24,21.405
34.000,33.994,19.49,21.437
34.000,34.004,17.32,21.437
34.000,33.992,19.96,21.426
34.000,34.006,16.98,21.415
34.000,33.988,20.76,21.415
34.000,33.995,18.22,21.437
34.000,33.995,18.81,21.426
34.000,34.003,17.68,21.437
34.000,34.000,18.72,21.447
34.000,34.003,18.03,21.447
34.000,33.998,18.94,21.426
34.000,33.995,19.05,21.437
34.000,33.995,18.82,21.447
34.000,33.988,19.96,21.426
34.000,33.988,19.38,21.437
34.000,33.992,18.71,21.415
34.000,33.997,18.38,21.437
34.000,33.994,19.19,21.415
34.000,33.998,18.28,21.437
34.000,33.989,20.00,21.426
34.000,33.985,19.99,21.415
34.000,34.003,16.92,21.415
34.000,33.995,19.46,21.415
34.000,33.998,18.42,21.426
34.000,34.000,18.43,21.447
34.000,34.000,18.55,21.426
34.000,34.003,18.09,21.437
34.000,34.003,18.32,21.437
34.000,34.000,18.78,21.437
34.000,34.001,18.31,21.426
34.000,33.995,19.34,21.415
34.000,34.003,17.74,21.437
34.000,33.992,19.92,21.415
34.000,34.007,16.82,21.426
34.000,33.998,19.36,21.426
34.000,34.010,16.83,21.415
34.000,34.010,17.76,21.415
34.000,33.998,19.58,21.426
34.000,34.004,17.73,21.415
34.000,34.001,18.65,21.426
34.000,34.001,18.41,21.426
34.000,33.997,19.10,21.437
34.000,33.989,19.89,21.426
34.000,34.001,17.49,21.437
34.000,33.983,21.15,21.437
34.000,34.000,17.26,21.415
34.000,33.995,19.23,21.437
34.000,33.989,19.79,21.426
34.000,33.992,18.88,21.426
34.000,33.991,19.34,21.426
34.000,33.997,18.32,21.426
34.000,34.007,17.20,21.415
34.000,34.000,19.15,21.415
34.000,34.006,17.66,21.405
34.000,34.009,17.67,21.415
34.000,34.006,18.35,21.437
34.000,34.000,19.02,21.426
34.000,34.001,18.32,21.426
34.000,33.994,19.58,21.437
34.000,33.997,18.54,21.437
34.000,33.998,18.55,21.437
34.000,34.006,17.53,21.426
34.000,34.003,18.57,21.447
34.000,33.995,19.47,21.437
34.000,33.995,18.89,21.437
34.000,33.998,18.44,21.415
34.000,34.000,18.44,21.426
34.000,33.994,19.47,21.426
34.000,34.004,17.41,21.426
34.000,34.003,18.46,21.437
34.000,34.004,18.11,21.426
34.000,34.004,18.22,21.437
34.000,34.000,18.90,21.426
34.000,34.000,18.55,21.415
34.000,33.998,18.78,21.447
34.000,34.003,17.98,21.415
34.000,33.994,19.70,21.426
34.000,33.995,18.77,21.426
34.000,33.998,18.44,21.437
34.000,33.995,19.13,21.415
34.000,33.998,18.44,21.426
34.000,34.006,17.54,21.426
34.000,34.004,18.35,21.426
34.000,33.997,19.37,21.415
34.000,33.998,18.55,21.426
34.000,33.997,18.90,21.426
34.000,34.000,18.33,21.426
34.000,34.001,18.34,21.426
34.000,33.997,19.14,21.426
34.000,34.001,18.10,21.437
34.000,33.995,19.37,21.437
34.000,34.004,17.53,21.437
34.000,34.001,18.69,21.426
34.000,33.997,19.14,21.437
34.000,34.000,18.33,21.437
34.000,34.001,18.34,21.437
34.000,33.994,19.59,21.437
34.000,33.991,19.47,21.426
34.000,34.001,17.65,21.426
34.000,33.998,18.92,21.437
34.000,33.997,18.92,21.458
34.000,33.994,19.26,21.437
34.000,34.000,18.12,21.426
34.000,33.994,19.50,21.437
34.000,34.004,17.44,21.437
34.000,34.010,17.34,21.415
34.000,34.001,19.17,21.426
34.000,34.007,17.56,21.437
34.000,33.995,19.84,21.437
34.000,34.009,16.86,21.447
34.000,34.006,18.36,21.415
34.000,34.009,17.67,21.447
34.000,34.003,18.80,21.437
34.000,34.000,18.79,21.405
34.000,33.994,19.47,21.437
34.000,33.995,18.77,21.426
34.000,33.997,18.67,21.447
34.000,33.998,18.56,21.426
34.000,33.998,18.68,21.447
34.000,34.001,18.22,21.426
34.000,34.000,18.68,21.415
34.000,34.001,18.34,21.426
34.000,34.001,18.46,21.426
34.000,34.001,18.45,21.447
34.000,33.997,19.14,21.437
34.000,33.991,19.70,21.447
34.000,34.000,17.87,21.437
34.000,34.003,18.12,21.437
34.000,33.995,19.49,21.426
34.000,34.003,17.77,21.437
34.000,34.009,17.44,21.437
34.000,34.009,17.90,21.447
34.000,33.998,19.49,21.437
34.000,33.995,19.13,21.458
34.000,34.001,17.98,21.447
34.000,34.003,18.22,21.426
34.000,33.989,20.39,21.437
34.000,33.998,17.98,21.437
34.000,33.998,18.68,21.426
34.000,34.007,17.31,21.437
34.000,34.000,19.15,21.426
34.000,34.004,17.88,21.447
34.000,34.000,18.91,21.415
34.000,34.000,18.56,21.426
34.000,34.003,18.11,21.415
34.000,34.003,18.34,21.426
34.000,34.001,18.56,21.437
34.000,33.997,19.13,21.437
34.000,33.991,19.69,21.437
34.000,33.997,18.32,21.437
34.000,33.994,19.24,21.437
34.000,34.003,17.65,21.426
34.000,33.995,19.49,21.415
34.000,33.995,18.91,21.415
34.000,33.997,18.68,21.437
34.000,34.004,17.66,21.437
34.000,33.998,19.16,21.437
34.000,34.003,18.01,21.426
34.000,34.001,18.58,21.458
34.000,33.997,19.15,21.426
34.000,34.006,17.43,21.426
34.000,34.012,17.22,21.426
34.000,34.006,18.59,21.426
34.000,34.001,18.80,21.415
34.000,33.997,19.13,21.426
34.000,34.004,17.64,21.437
34.000,34.003,18.45,21.458
34.000,34.012,16.97,21.458
34.000,34.000,19.48,21.458
34.000,34.001,18.32,21.426
34.000,34.006,17.75,21.426
34.000,33.997,19.46,21.447
34.000,34.000,18.31,21.437
34.000,34.001,18.31,21.437
34.000,33.991,20.02,21.426
34.000,34.001,17.62,21.437
34.000,33.991,20.03,21.437
34.000,33.995,18.53,21.458
34.000,33.994,19.12,21.437
34.000,33.997,18.55,21.437
34.000,33.997,18.79,21.437
34.000,34.006,17.42,21.437
34.000,34.000,19.03,21.447
34.000,34.001,18.34,21.426
34.000,34.004,18.00,21.437
34.000,33.998,19.14,21.447
34.000,34.003,17.99,21.437
34.000,34.000,18.79,21.437
34.000,34.000,18.56,21.437
34.000,33.998,18.79,21.437
34.000,34.004,17.76,21.437
34.000,34.003,18.45,21.437
34.000,34.006,17.88,21.447
34.000,34.004,18.33,21.426
34.000,33.998,19.12,21.437
34.000,34.003,17.97,21.437
34.000,33.997,19.23,21.447
34.000,33.998,18.54,21.447
34.000,33.992,19.57,21.458
34.000,33.997,18.42,21.437
34.000,33.995,19.01,21.458
34.000,33.982,20.94,21.437
34.000,33.997,17.62,21.426
34.000,33.994,19.25,21.426
34.000,34.001,17.89,21.437
34.000,34.000,18.70,21.447
34.000,34.001,18.35,21.447
34.000,34.004,18.01,21.447
34.000,34.001,18.70,21.437
34.000,33.998,18.92,21.437
34.000,33.998,18.69,21.458
34.000,33.998,18.69,21.426
34.000,33.998,18.69,21.426
34.000,33.994,19.37,21.437
34.000,33.997,18.57,21.447
34.000,34.004,17.67,21.447
34.000,33.998,19.16,21.437
34.000,33.997,18.92,21.426
34.000,33.994,19.26,21.447
34.000,34.004,17.44,21.437
34.000,34.000,18.94,21.437
34.000,33.994,19.50,21.426
34.000,33.988,19.95,21.437
34.000,33.995,18.35,21.437
34.000,34.003,17.80,21.437
34.000,34.009,17.47,21.437
34.000,34.003,18.85,21.447
34.000,34.001,18.60,21.458
34.000,33.994,19.62,21.437
34.000,34.004,17.45,21.447
34.000,33.997,19.40,21.426
34.000,34.004,17.68,21.458
34.000,33.994,19.86,21.426
34.000,34.001,17.90,21.447
34.000,34.000,18.72,21.437
34.000,33.994,19.51,21.447
34.000,33.994,19.05,21.437
34.000,33.997,18.59,21.447
34.000,34.000,18.38,21.415
34.000,33.994,19.52,21.458
34.000,33.989,19.74,21.447
34.000,33.998,18.03,21.447
34.000,33.997,18.96,21.426
34.000,34.000,18.39,21.447
34.000,34.001,18.40,21.437
34.000,34.000,18.74,21.447
34.000,33.995,19.31,21.426
34.000,34.007,17.14,21.437
34.000,34.007,18.07,21.447
34.000,33.998,19.43,21.437
34.000,33.992,19.64,21.437
34.000,34.012,16.22,21.458
34.000,34.003,19.10,21.447
34.000,33.995,19.53,21.447
34.000,33.998,18.49,21.458
34.000,34.004,17.82,21.437
34.000,33.997,19.42,21.447
34.000,34.000,18.38,21.437
34.000,33.988,20.44,21.458
34.000,34.010,16.10,21.437
34.000,33.995,20.12,21.437
34.000,34.001,18.04,21.447
34.000,34.001,18.51,21.447
34.000,34.015,16.46,21.447
34.000,33.998,20.01,21.437
34.000,33.998,18.72,21.437
34.000,34.003,18.04,21.447
34.000,34.003,18.39,21.447
34.000,33.998,19.07,21.447
34.000,34.003,18.04,21.437
34.000,34.001,18.61,21.437
34.000,34.000,18.72,21.447
34.000,34.000,18.61,21.426
34.000,34.004,17.92,21.437
34.000,33.995,19.64,21.447
34.000,34.006,17.34,21.447
34.000,34.000,19.07,21.447
34.000,34.000,18.60,21.437
34.000,33.995,19.28,21.437
34.000,33.992,19.39,21.447
34.000,33.994,18.94,21.447
34.000,34.000,18.15,21.437
34.000,33.994,19.53,21.458
34.000,34.013,16.10,21.426
34.000,33.994,20.58,21.437
34.000,34.003,17.69,21.437
34.000,34.010,17.25,21.447
34.000,34.007,18.29,21.458
34.000,34.001,18.96,21.447
34.000,33.998,18.94,21.447
34.000,34.003,18.03,21.458
34.000,34.000,18.83,21.458
34.000,34.012,16.78,21.447
34.000,34.001,19.30,21.437
34.000,33.994,19.61,21.458
34.000,34.000,18.12,21.437
34.000,33.991,19.96,21.447
34.000,33.998,18.12,21.437
34.000,33.998,18.71,21.437
34.000,34.003,18.03,21.447
34.000,33.995,19.52,21.426
34.000,34.001,18.02,21.437
34.000,33.989,20.31,21.447
34.000,34.006,16.88,21.458
34.000,33.997,19.53,21.437
34.000,34.007,17.23,21.447
34.000,34.001,18.96,21.437
34.000,34.004,18.03,21.458
34.000,34.006,18.04,21.437
34.000,34.003,18.61,21.437
