volts,ppm,temp_c
0.99981836,-0.01,26.019
0.99981836,-0.01,26.02
0.99981836,-0.01,26.023
0.99981836,-0.01,26.015
0.99981836,-0.01,26.017
0.99981836,-0.01,26.016
0.99981816,-0.21,26.023
0.99981816,-0.21,26.02
0.99981816,-0.21,26.026
0.99981816,-0.21,26.023
0.99981816,-0.21,26.023
0.99981816,-0.21,26.026
0.99981816,-0.21,26.027
0.99981816,-0.21,26.019
0.99981816,-0.21,26.023
0.99981816,-0.21,26.019
0.99981816,-0.21,26.024
0.99981816,-0.21,26.024
0.99981816,-0.21,26.015
0.99981844,0.07,26.022
0.99981844,0.07,26.02
0.99981844,0.07,26.012
0.99981844,0.07,26.02
0.99981844,0.07,26.009
0.99981844,0.07,26.012
0.99981844,0.07,26.013
0.99981844,0.07,26.013
0.99981844,0.07,26.02
0.99981844,0.07,26.011
0.99981844,0.07,26.017
0.99981844,0.07,26.019
0.99981844,0.07,26.019
0.99981844,0.07,26.016
0.99981831,-0.06,26.017
0.99981831,-0.06,26.024
0.99981831,-0.06,26.009
0.99981831,-0.06,26.012
0.99981831,-0.06,26.013
0.99981831,-0.06,26.011
0.99981831,-0.06,26.013
0.99981831,-0.06,26.024
0.99981831,-0.06,26.016
0.99981831,-0.06,26.026
0.99981831,-0.06,26.015
0.99981831,-0.06,26.016
0.99981831,-0.06,26.013
0.99981839,0.02,26.019
0.99981839,0.02,26.024
0.99981839,0.02,26.019
0.99981839,0.02,26.017
0.99981839,0.02,26.022
0.99981839,0.02,26.023
0.99981839,0.02,26.023
0.99981839,0.02,26.023
0.99981839,0.02,26.02
0.99981839,0.02,26.023
0.99981839,0.02,26.016
0.99981839,0.02,26.027
0.99981839,0.02,26.011
0.99981839,0.02,26.006
0.99981829,-0.08,26.019
0.99981829,-0.08,26.005
0.99981829,-0.08,26.006
0.99981829,-0.08,26.006
0.99981829,-0.08,26.006
0.99981829,-0.08,26.004
0.99981829,-0.08,26.016
0.99981829,-0.08,26.012
0.99981829,-0.08,26.012
0.99981829,-0.08,26.005
0.99981829,-0.08,26.013
0.99981829,-0.08,26.017
0.99981829,-0.08,26.016
0.99981836,-0.01,26.022
0.99981836,-0.01,26.019
0.99981836,-0.01,26.024
0.99981836,-0.01,26.024
0.99981836,-0.01,26.011
0.99981836,-0.01,26.013
0.99981836,-0.01,26.011
0.99981836,-0.01,26.013
0.99981836,-0.01,26.016
0.99981836,-0.01,26.013
0.99981836,-0.01,26.012
0.99981836,-0.01,26.012
0.99981836,-0.01,26.011
0.99981831,-0.06,26.016
0.99981831,-0.06,26.006
0.99981831,-0.06,26.006
0.99981831,-0.06,26.001
0.99981831,-0.06,26.008
0.99981831,-0.06,26.006
0.99981831,-0.06,26.013
0.99981831,-0.06,26.005
0.99981831,-0.06,26.012
0.99981831,-0.06,26.012
0.99981831,-0.06,26.015
0.99981831,-0.06,26.013
0.99981831,-0.06,26.013
0.99981831,-0.06,26.009
0.99981831,-0.06,26.011
0.99981831,-0.06,26.008
0.99981831,-0.06,26.013
0.99981831,-0.06,26.017
0.99981831,-0.06,26.017
0.99981831,-0.06,26.015
0.99981831,-0.06,26.016
0.99981831,-0.06,26.009
0.99981831,-0.06,26.02
0.99981831,-0.06,26.008
0.99981831,-0.06,26.012
0.99981831,-0.06,26.006
0.99981831,-0.06,26.002
0.99981818,-0.19,26.005
0.99981818,-0.19,26.015
0.99981818,-0.19,26.013
0.99981818,-0.19,26.011
0.99981818,-0.19,26.009
0.99981818,-0.19,26.012
0.99981818,-0.19,26.006
0.99981818,-0.19,26.009
0.99981818,-0.19,26.008
0.99981818,-0.19,26.011
0.99981818,-0.19,26.012
0.99981818,-0.19,26.012
0.99981818,-0.19,26.006
0.99981818,-0.19,26.006
0.99981808,-0.29,26.008
0.99981808,-0.29,26.009
0.99981808,-0.29,26.0
0.99981808,-0.29,26.002
0.99981808,-0.29,26.011
0.99981808,-0.29,26.008
0.99981808,-0.29,26.005
0.99981808,-0.29,26.009
0.99981808,-0.29,26.004
0.99981808,-0.29,26.011
0.99981808,-0.29,26.012
0.99981808,-0.29,26.009
0.99981808,-0.29,26.009
0.99981841,0.04,26.005
0.99981841,0.04,26.004
0.99981841,0.04,26.002
0.99981841,0.04,26.005
0.99981841,0.04,26.005
0.99981841,0.04,26.012
0.99981841,0.04,26.013
0.99981841,0.04,26.009
0.99981841,0.04,26.001
0.99981841,0.04,26.016
0.99981841,0.04,26.013
0.99981841,0.04,26.008
0.99981841,0.04,26.005
0.99981806,-0.31,26.009
0.99981806,-0.31,26.013
0.99981806,-0.31,26.012
0.99981806,-0.31,26.009
0.99981806,-0.31,26.017
0.99981806,-0.31,26.015
0.99981806,-0.31,26.011
0.99981806,-0.31,26.005
0.99981806,-0.31,26.001
0.99981806,-0.31,26.011
0.99981806,-0.31,26.008
0.99981806,-0.31,26.011
0.99981806,-0.31,26.008
0.99981806,-0.31,26.004
0.99981811,-0.26,26.005
0.99981811,-0.26,26.001
0.99981811,-0.26,26.006
0.99981811,-0.26,26.004
0.99981811,-0.26,26.004
0.99981811,-0.26,26.009
0.99981811,-0.26,25.998
0.99981811,-0.26,26.004
0.99981811,-0.26,26.004
0.99981811,-0.26,26.011
0.99981811,-0.26,26.011
0.99981811,-0.26,26.017
0.99981811,-0.26,26.005
0.99981791,-0.46,26.009
0.99981791,-0.46,26.009
0.99981791,-0.46,26.013
0.99981791,-0.46,26.005
0.99981791,-0.46,26.0
0.99981791,-0.46,25.997
0.99981791,-0.46,26.004
0.99981791,-0.46,26.006
0.99981791,-0.46,26.001
0.99981791,-0.46,26.011
0.99981791,-0.46,26.005
0.99981791,-0.46,25.995
0.99981791,-0.46,26.006
0.99981791,-0.46,25.997
0.99981829,-0.08,26.011
0.99981829,-0.08,25.998
0.99981829,-0.08,26.006
0.99981829,-0.08,25.998
0.99981829,-0.08,26.002
0.99981829,-0.08,26.005
0.99981829,-0.08,26.015
0.99981829,-0.08,26.009
0.99981829,-0.08,26.004
0.99981829,-0.08,26.005
0.99981829,-0.08,26.001
0.99981829,-0.08,26.002
0.99981829,-0.08,25.998
0.99981775,-0.62,26.0
0.99981775,-0.62,26.004
0.99981775,-0.62,26.001
0.99981775,-0.62,26.009
0.99981775,-0.62,26.001
0.99981775,-0.62,26.001
0.99981775,-0.62,26.005
0.99981775,-0.62,26.009
0.99981775,-0.62,26.008
0.99981775,-0.62,26.008
0.99981775,-0.62,26.006
0.99981775,-0.62,26.005
0.99981775,-0.62,26.008
0.9998177,-0.67,26.011
0.9998177,-0.67,26.001
0.9998177,-0.67,26.0
0.9998177,-0.67,26.005
0.9998177,-0.67,26.004
0.9998177,-0.67,26.005
0.9998177,-0.67,26.009
0.9998177,-0.67,26.004
0.9998177,-0.67,25.998
0.9998177,-0.67,26.0
0.9998177,-0.67,26.008
0.9998177,-0.67,26.002
0.9998177,-0.67,25.997
0.9998177,-0.67,26.0
0.99981768,-0.69,25.998
0.99981768,-0.69,26.011
0.99981768,-0.69,26.0
0.99981768,-0.69,25.995
0.99981768,-0.69,26.004
0.99981768,-0.69,26.006
0.99981768,-0.69,26.005
0.99981768,-0.69,26.008
0.99981768,-0.69,26.002
0.99981768,-0.69,26.004
0.99981768,-0.69,26.011
0.99981768,-0.69,26.006
0.99981768,-0.69,26.002
0.99981783,-0.54,26.004
0.99981783,-0.54,26.006
0.99981783,-0.54,26.004
0.99981783,-0.54,26.002
0.99981783,-0.54,26.0
0.99981783,-0.54,26.005
0.99981783,-0.54,26.009
0.99981783,-0.54,26.004
0.99981783,-0.54,26.001
0.99981783,-0.54,26.0
0.99981783,-0.54,26.006
0.99981783,-0.54,26.001
0.99981783,-0.54,25.998
0.99981783,-0.54,25.997
0.99981763,-0.74,25.997
0.99981763,-0.74,26.001
0.99981763,-0.74,26.004
0.99981763,-0.74,26.009
0.99981763,-0.74,26.006
0.99981763,-0.74,26.009
0.99981763,-0.74,26.004
0.99981763,-0.74,26.001
0.99981763,-0.74,26.0
0.99981763,-0.74,25.998
0.99981763,-0.74,26.002
0.99981763,-0.74,26.001
0.99981763,-0.74,26.004
0.99981777,-0.60,26.011
0.99981777,-0.60,26.009
0.99981777,-0.60,26.005
0.99981777,-0.60,26.005
0.99981777,-0.60,26.008
0.99981777,-0.60,26.004
0.99981777,-0.60,26.004
0.99981777,-0.60,26.006
0.99981777,-0.60,26.004
0.99981777,-0.60,26.004
0.99981777,-0.60,25.989
0.99981777,-0.60,26.001
0.99981777,-0.60,25.998
0.99981768,-0.69,26.002
0.99981768,-0.69,25.997
0.99981768,-0.69,26.004
0.99981768,-0.69,26.009
0.99981768,-0.69,26.006
0.99981768,-0.69,26.008
0.99981768,-0.69,26.005
0.99981768,-0.69,26.012
0.99981768,-0.69,25.998
0.99981768,-0.69,26.008
0.99981768,-0.69,26.0
0.99981768,-0.69,25.993
0.99981768,-0.69,25.993
0.99981768,-0.69,26.0
0.99981765,-0.72,26.001
0.99981765,-0.72,26.002
0.99981765,-0.72,25.995
0.99981765,-0.72,25.997
0.99981765,-0.72,26.001
0.99981765,-0.72,26.005
0.99981765,-0.72,26.0
0.99981765,-0.72,25.998
0.99981765,-0.72,26.005
0.99981765,-0.72,26.006
0.99981765,-0.72,25.997
0.99981765,-0.72,25.995
0.99981765,-0.72,25.995
0.99981773,-0.64,26.001
0.99981773,-0.64,25.994
0.99981773,-0.64,26.006
0.99981773,-0.64,26.002
0.99981773,-0.64,26.0
0.99981773,-0.64,26.006
0.99981773,-0.64,26.004
0.99981773,-0.64,25.995
0.99981773,-0.64,25.993
0.99981773,-0.64,26.0
0.99981773,-0.64,26.004
0.99981773,-0.64,25.998
0.99981773,-0.64,26.005
0.99981773,-0.64,25.994
0.9998177,-0.67,26.002
0.9998177,-0.67,26.002
0.9998177,-0.67,26.011
0.9998177,-0.67,26.011
0.9998177,-0.67,26.005
0.9998177,-0.67,25.997
0.9998177,-0.67,26.005
0.9998177,-0.67,25.998
0.9998177,-0.67,26.001
0.9998177,-0.67,26.0
0.9998177,-0.67,25.993
0.9998177,-0.67,26.001
0.9998177,-0.67,26.005
0.99981775,-0.62,26.006
0.99981775,-0.62,26.006
0.99981775,-0.62,26.001
0.99981775,-0.62,25.997
0.99981775,-0.62,25.987
0.99981775,-0.62,26.001
0.99981775,-0.62,25.994
0.99981775,-0.62,26.008
0.99981775,-0.62,26.002
0.99981775,-0.62,26.008
0.99981775,-0.62,26.002
0.99981775,-0.62,25.998
0.99981775,-0.62,26.001
0.99981775,-0.62,26.008
0.99981785,-0.52,26.008
0.99981785,-0.52,26.004
0.99981785,-0.52,25.997
0.99981785,-0.52,26.001
0.99981785,-0.52,25.993
0.99981785,-0.52,26.004
0.99981785,-0.52,25.991
0.99981785,-0.52,26.002
0.99981785,-0.52,25.995
0.99981785,-0.52,25.995
0.99981785,-0.52,25.998
0.99981785,-0.52,25.995
0.99981785,-0.52,26.0
0.99981775,-0.62,25.995
0.99981775,-0.62,25.998
0.99981775,-0.62,26.002
0.99981775,-0.62,26.0
0.99981775,-0.62,25.994
0.99981775,-0.62,25.997
0.99981775,-0.62,25.991
0.99981775,-0.62,25.993
0.99981775,-0.62,26.0
0.99981775,-0.62,25.995
0.99981775,-0.62,26.001
0.99981775,-0.62,26.0
0.99981775,-0.62,25.998
0.99981775,-0.62,25.998
0.99981775,-0.62,26.001
0.99981775,-0.62,25.998
0.99981775,-0.62,26.002
0.99981775,-0.62,26.0
0.99981775,-0.62,26.005
0.99981775,-0.62,26.0
0.99981775,-0.62,26.002
0.99981775,-0.62,25.998
0.99981775,-0.62,26.008
0.99981775,-0.62,26.005
0.99981775,-0.62,26.001
0.99981775,-0.62,26.012
0.99981775,-0.62,26.006
0.99981745,-0.92,26.005
0.99981745,-0.92,25.997
0.99981745,-0.92,25.998
0.99981745,-0.92,26.006
0.99981745,-0.92,26.005
0.99981745,-0.92,26.004
0.99981745,-0.92,25.997
0.99981745,-0.92,26.0
0.99981745,-0.92,26.001
0.99981745,-0.92,26.001
0.99981745,-0.92,25.995
0.99981745,-0.92,25.993
0.99981745,-0.92,25.99
0.9998178,-0.57,26.001
0.9998178,-0.57,25.99
0.9998178,-0.57,25.994
0.9998178,-0.57,25.99
0.9998178,-0.57,25.991
0.9998178,-0.57,25.991
0.9998178,-0.57,26.004
0.9998178,-0.57,25.993
0.9998178,-0.57,25.998
0.9998178,-0.57,26.001
0.9998178,-0.57,26.004
0.9998178,-0.57,26.004
0.9998178,-0.57,26.0
0.9998178,-0.57,26.004
0.99981763,-0.74,26.009
0.99981763,-0.74,26.002
0.99981763,-0.74,26.004
0.99981763,-0.74,25.994
0.99981763,-0.74,25.998
0.99981763,-0.74,25.994
0.99981763,-0.74,26.0
0.99981763,-0.74,25.998
0.99981763,-0.74,25.995
0.99981763,-0.74,25.993
0.99981763,-0.74,25.997
0.99981763,-0.74,26.001
0.99981763,-0.74,26.0
0.99981773,-0.64,25.998
0.99981773,-0.64,26.005
0.99981773,-0.64,25.998
0.99981773,-0.64,26.0
0.99981773,-0.64,26.001
0.99981773,-0.64,26.002
0.99981773,-0.64,26.001
0.99981773,-0.64,26.004
0.99981773,-0.64,26.0
0.99981773,-0.64,25.997
0.99981773,-0.64,26.001
0.99981773,-0.64,26.002
0.99981773,-0.64,26.001
0.99981763,-0.74,26.0
0.99981763,-0.74,25.997
0.99981763,-0.74,25.998
0.99981763,-0.74,25.998
0.99981763,-0.74,26.002
0.99981763,-0.74,25.994
0.99981763,-0.74,26.001
0.99981763,-0.74,25.997
0.99981763,-0.74,26.001
0.99981763,-0.74,26.004
0.99981763,-0.74,26.002
0.99981763,-0.74,26.008
0.99981763,-0.74,26.004
0.99981763,-0.74,26.004
0.99981765,-0.72,26.0
0.99981765,-0.72,26.004
0.99981765,-0.72,25.997
0.99981765,-0.72,26.0
0.99981765,-0.72,25.998
0.99981765,-0.72,26.002
0.99981765,-0.72,26.001
0.99981765,-0.72,25.993
0.99981765,-0.72,26.005
0.99981765,-0.72,25.994
0.99981765,-0.72,26.0
0.99981765,-0.72,25.995
0.99981765,-0.72,26.001
0.9998177,-0.67,26.004
0.9998177,-0.67,25.998
0.9998177,-0.67,25.993
0.9998177,-0.67,26.005
0.9998177,-0.67,26.005
0.9998177,-0.67,26.005
0.9998177,-0.67,26.004
0.9998177,-0.67,26.009
0.9998177,-0.67,26.0
0.9998177,-0.67,26.004
0.9998177,-0.67,25.994
0.9998177,-0.67,25.993
0.9998177,-0.67,25.995
0.9998177,-0.67,26.001
0.99981755,-0.82,26.002
0.99981755,-0.82,25.99
0.99981755,-0.82,26.001
0.99981755,-0.82,26.002
0.99981755,-0.82,25.997
0.99981755,-0.82,25.99
0.99981755,-0.82,25.998
0.99981755,-0.82,26.0
0.99981755,-0.82,25.997
0.99981755,-0.82,26.0
0.99981755,-0.82,26.011
0.99981755,-0.82,26.031
0.99981755,-0.82,26.074
0.99981745,-0.92,26.143
0.99981745,-0.92,26.224
0.99981745,-0.92,26.314
0.99981745,-0.92,26.401
0.99981745,-0.92,26.509
0.99981745,-0.92,26.587
0.99981745,-0.92,26.679
0.99981745,-0.92,26.773
0.99981745,-0.92,26.853
0.99981745,-0.92,26.917
0.99981745,-0.92,26.984
0.99981745,-0.92,27.039
0.99981745,-0.92,27.08
0.99981753,-0.84,27.107
0.99981753,-0.84,27.131
0.99981753,-0.84,27.142
0.99981753,-0.84,27.155
0.99981753,-0.84,27.153
0.99981753,-0.84,27.145
0.99981753,-0.84,27.138
0.99981753,-0.84,27.118
0.99981753,-0.84,27.105
0.99981753,-0.84,27.089
0.99981753,-0.84,27.06
0.99981753,-0.84,27.043
0.99981753,-0.84,27.03
0.99981753,-0.84,27.018
0.99981765,-0.72,26.998
0.99981765,-0.72,26.984
0.99981765,-0.72,26.968
0.99981765,-0.72,26.964
0.99981765,-0.72,26.971
0.99981765,-0.72,26.961
0.99981765,-0.72,26.955
0.99981765,-0.72,26.955
0.99981765,-0.72,26.949
0.99981765,-0.72,26.957
0.99981765,-0.72,26.956
0.99981765,-0.72,26.964
0.99981765,-0.72,26.961
0.99981773,-0.64,26.975
0.99981773,-0.64,26.967
0.99981773,-0.64,26.988
0.99981773,-0.64,26.985
0.99981773,-0.64,26.984
0.99981773,-0.64,26.985
0.99981773,-0.64,26.993
0.99981773,-0.64,27.0
0.99981773,-0.64,27.0
0.99981773,-0.64,27.0
0.99981773,-0.64,27.014
0.99981773,-0.64,27.005
0.99981773,-0.64,27.018
0.99981773,-0.64,27.01
0.9998177,-0.67,27.02
0.9998177,-0.67,27.017
0.9998177,-0.67,27.018
0.9998177,-0.67,27.03
0.9998177,-0.67,27.014
0.9998177,-0.67,27.011
0.9998177,-0.67,27.009
0.9998177,-0.67,27.016
0.9998177,-0.67,27.018
0.9998177,-0.67,27.002
0.9998177,-0.67,27.007
0.9998177,-0.67,27.016
0.9998177,-0.67,27.003
0.99981778,-0.59,27.011
0.99981778,-0.59,27.013
0.99981778,-0.59,27.016
0.99981778,-0.59,27.023
0.99981778,-0.59,27.013
0.99981778,-0.59,27.014
0.99981778,-0.59,27.017
0.99981778,-0.59,27.017
0.99981778,-0.59,27.018
0.99981778,-0.59,27.018
0.99981778,-0.59,27.02
0.99981778,-0.59,27.018
0.99981778,-0.59,27.016
0.99981747,-0.90,27.025
0.99981747,-0.90,27.02
0.99981747,-0.90,27.02
0.99981747,-0.90,27.018
0.99981747,-0.90,27.021
0.99981747,-0.90,27.021
0.99981747,-0.90,27.027
0.99981747,-0.90,27.024
0.99981747,-0.90,27.03
0.99981747,-0.90,27.024
0.99981747,-0.90,27.028
0.99981747,-0.90,27.024
0.99981747,-0.90,27.023
0.99981747,-0.90,27.024
0.99981758,-0.79,27.025
0.99981758,-0.79,27.021
0.99981758,-0.79,27.028
0.99981758,-0.79,27.025
0.99981758,-0.79,27.024
0.99981758,-0.79,27.023
0.99981758,-0.79,27.028
0.99981758,-0.79,27.023
0.99981758,-0.79,27.03
0.99981758,-0.79,27.018
0.99981758,-0.79,27.025
0.99981758,-0.79,27.027
0.99981758,-0.79,27.021
0.9998176,-0.77,27.021
0.9998176,-0.77,27.024
0.9998176,-0.77,27.021
0.9998176,-0.77,27.021
0.9998176,-0.77,27.023
0.9998176,-0.77,27.025
0.9998176,-0.77,27.021
0.9998176,-0.77,27.024
0.9998176,-0.77,27.021
0.9998176,-0.77,27.028
0.9998176,-0.77,27.032
0.9998176,-0.77,27.03
0.9998176,-0.77,27.028
0.9998176,-0.77,27.03
0.99981783,-0.54,27.025
0.99981783,-0.54,27.038
0.99981783,-0.54,27.025
0.99981783,-0.54,27.035
0.99981783,-0.54,27.03
0.99981783,-0.54,27.031
0.99981783,-0.54,27.028
0.99981783,-0.54,27.036
0.99981783,-0.54,27.036
0.99981783,-0.54,27.036
0.99981783,-0.54,27.034
0.99981783,-0.54,27.038
0.99981783,-0.54,27.028
0.99981735,-1.02,27.031
0.99981735,-1.02,27.028
0.99981735,-1.02,27.038
0.99981735,-1.02,27.02
0.99981735,-1.02,27.023
0.99981735,-1.02,27.027
0.99981735,-1.02,27.02
0.99981735,-1.02,27.021
0.99981735,-1.02,27.03
0.99981735,-1.02,27.023
0.99981735,-1.02,27.036
0.99981735,-1.02,27.028
0.99981735,-1.02,27.034
0.99981765,-0.72,27.023
0.99981765,-0.72,27.023
0.99981765,-0.72,27.03
0.99981765,-0.72,27.025
0.99981765,-0.72,27.031
0.99981765,-0.72,27.025
0.99981765,-0.72,27.018
0.99981765,-0.72,27.032
0.99981765,-0.72,27.028
0.99981765,-0.72,27.028
0.99981765,-0.72,27.021
0.99981765,-0.72,27.025
0.99981765,-0.72,27.021
0.99981765,-0.72,27.027
0.9998178,-0.57,27.031
0.9998178,-0.57,27.035
0.9998178,-0.57,27.035
0.9998178,-0.57,27.03
0.9998178,-0.57,27.03
0.9998178,-0.57,27.028
0.9998178,-0.57,27.031
0.9998178,-0.57,27.03
0.9998178,-0.57,27.038
0.9998178,-0.57,27.034
0.9998178,-0.57,27.032
0.9998178,-0.57,27.031
0.9998178,-0.57,27.03
0.99981791,-0.46,27.03
0.99981791,-0.46,27.025
0.99981791,-0.46,27.027
0.99981791,-0.46,27.024
0.99981791,-0.46,27.018
0.99981791,-0.46,27.023
0.99981791,-0.46,27.021
0.99981791,-0.46,27.017
0.99981791,-0.46,27.027
0.99981791,-0.46,27.024
0.99981791,-0.46,27.018
0.99981791,-0.46,27.025
0.99981791,-0.46,27.034
0.99981791,-0.46,27.031
0.99981773,-0.64,27.028
0.99981773,-0.64,27.027
0.99981773,-0.64,27.032
0.99981773,-0.64,27.027
0.99981773,-0.64,27.03
0.99981773,-0.64,27.032
0.99981773,-0.64,27.025
0.99981773,-0.64,27.03
0.99981773,-0.64,27.02
0.99981773,-0.64,27.02
0.99981773,-0.64,27.02
0.99981773,-0.64,27.025
0.99981773,-0.64,27.027
0.9998178,-0.57,27.02
0.9998178,-0.57,27.025
0.9998178,-0.57,27.016
0.9998178,-0.57,27.023
0.9998178,-0.57,27.02
0.9998178,-0.57,27.023
0.9998178,-0.57,27.018
0.9998178,-0.57,27.018
0.9998178,-0.57,27.018
0.9998178,-0.57,27.017
0.9998178,-0.57,27.018
0.9998178,-0.57,27.021
0.9998178,-0.57,27.028
0.99981775,-0.62,27.028
0.99981775,-0.62,27.028
0.99981775,-0.62,27.024
0.99981775,-0.62,27.025
0.99981775,-0.62,27.018
0.99981775,-0.62,27.023
0.99981775,-0.62,27.016
0.99981775,-0.62,27.025
0.99981775,-0.62,27.027
0.99981775,-0.62,27.017
0.99981775,-0.62,27.025
0.99981775,-0.62,27.018
0.99981775,-0.62,27.023
0.99981775,-0.62,27.023
0.99981758,-0.79,27.025
0.99981758,-0.79,27.024
0.99981758,-0.79,27.027
0.99981758,-0.79,27.025
0.99981758,-0.79,27.014
0.99981758,-0.79,27.024
0.99981758,-0.79,27.023
0.99981758,-0.79,27.023
0.99981758,-0.79,27.021
0.99981758,-0.79,27.013
0.99981758,-0.79,27.01
0.99981758,-0.79,27.016
0.99981758,-0.79,27.01
0.99981755,-0.82,27.009
0.99981755,-0.82,27.006
0.99981755,-0.82,27.021
0.99981755,-0.82,27.021
0.99981755,-0.82,27.02
0.99981755,-0.82,27.021
0.99981755,-0.82,27.018
0.99981755,-0.82,27.028
0.99981755,-0.82,27.017
0.99981755,-0.82,27.02
0.99981755,-0.82,27.016
0.99981755,-0.82,27.021
0.99981755,-0.82,27.021
0.99981755,-0.82,27.02
0.9998175,-0.87,27.005
0.9998175,-0.87,27.02
0.9998175,-0.87,27.007
0.9998175,-0.87,27.014
0.9998175,-0.87,27.018
0.9998175,-0.87,27.02
0.9998175,-0.87,27.016
0.9998175,-0.87,27.018
0.9998175,-0.87,27.016
0.9998175,-0.87,27.023
0.9998175,-0.87,27.017
0.9998175,-0.87,27.017
0.9998175,-0.87,27.02
0.99981765,-0.72,27.011
0.99981765,-0.72,27.021
0.99981765,-0.72,27.017
0.99981765,-0.72,27.021
0.99981765,-0.72,27.024
0.99981765,-0.72,27.013
0.99981765,-0.72,27.014
0.99981765,-0.72,27.018
0.99981765,-0.72,27.013
0.99981765,-0.72,27.013
0.99981765,-0.72,27.013
0.99981765,-0.72,27.01
0.99981765,-0.72,27.016
0.99981765,-0.72,27.021
0.99981765,-0.72,27.018
0.99981765,-0.72,27.02
0.99981765,-0.72,27.018
0.99981765,-0.72,27.013
0.99981765,-0.72,27.016
0.99981765,-0.72,27.013
0.99981765,-0.72,27.014
0.99981765,-0.72,27.024
0.99981765,-0.72,27.018
0.99981765,-0.72,27.013
0.99981765,-0.72,27.016
0.99981765,-0.72,27.007
0.99981765,-0.72,27.007
0.99981773,-0.64,27.006
0.99981773,-0.64,27.006
0.99981773,-0.64,27.011
0.99981773,-0.64,27.013
0.99981773,-0.64,27.01
0.99981773,-0.64,27.017
0.99981773,-0.64,27.011
0.99981773,-0.64,27.013
0.99981773,-0.64,27.013
0.99981773,-0.64,27.006
0.99981773,-0.64,27.011
0.99981773,-0.64,27.014
0.99981773,-0.64,27.021
0.99981778,-0.59,27.01
0.99981778,-0.59,27.013
0.99981778,-0.59,27.01
0.99981778,-0.59,27.013
0.99981778,-0.59,27.024
0.99981778,-0.59,27.01
0.99981778,-0.59,27.011
0.99981778,-0.59,27.023
0.99981778,-0.59,27.014
0.99981778,-0.59,27.009
0.99981778,-0.59,27.017
0.99981778,-0.59,27.01
0.99981778,-0.59,27.018
0.99981778,-0.59,27.017
0.9998176,-0.77,27.01
0.9998176,-0.77,27.007
0.9998176,-0.77,27.018
0.9998176,-0.77,27.002
0.9998176,-0.77,27.014
0.9998176,-0.77,27.017
0.9998176,-0.77,27.01
0.9998176,-0.77,27.006
0.9998176,-0.77,27.016
0.9998176,-0.77,27.01
0.9998176,-0.77,27.013
0.9998176,-0.77,27.01
0.9998176,-0.77,27.009
0.99981798,-0.39,27.011
0.99981798,-0.39,27.009
0.99981798,-0.39,27.006
0.99981798,-0.39,27.006
0.99981798,-0.39,27.005
0.99981798,-0.39,27.009
0.99981798,-0.39,27.011
0.99981798,-0.39,27.002
0.99981798,-0.39,27.007
0.99981798,-0.39,27.002
0.99981798,-0.39,27.017
0.99981798,-0.39,27.007
0.99981798,-0.39,27.014
0.99981798,-0.39,27.013
0.99981801,-0.36,27.007
0.99981801,-0.36,27.007
0.99981801,-0.36,27.007
0.99981801,-0.36,27.007
0.99981801,-0.36,27.002
0.99981801,-0.36,27.01
0.99981801,-0.36,27.006
0.99981801,-0.36,27.007
0.99981801,-0.36,27.002
0.99981801,-0.36,27.01
0.99981801,-0.36,27.005
0.99981801,-0.36,27.013
0.99981801,-0.36,27.007
0.99981785,-0.52,27.003
0.99981785,-0.52,27.007
0.99981785,-0.52,27.014
0.99981785,-0.52,27.014
0.99981785,-0.52,27.013
0.99981785,-0.52,27.013
0.99981785,-0.52,27.009
0.99981785,-0.52,27.005
0.99981785,-0.52,27.007
0.99981785,-0.52,27.007
0.99981785,-0.52,27.009
0.99981785,-0.52,27.006
0.99981785,-0.52,27.006
0.99981793,-0.44,27.005
0.99981793,-0.44,27.006
0.99981793,-0.44,27.003
0.99981793,-0.44,27.005
0.99981793,-0.44,27.007
0.99981793,-0.44,27.006
0.99981793,-0.44,27.011
0.99981793,-0.44,27.002
0.99981793,-0.44,27.007
0.99981793,-0.44,27.007
0.99981793,-0.44,27.006
0.99981793,-0.44,27.011
0.99981793,-0.44,27.01
0.99981793,-0.44,27.009
0.99981796,-0.41,27.009
0.99981796,-0.41,27.005
0.99981796,-0.41,27.003
0.99981796,-0.41,27.002
0.99981796,-0.41,27.014
0.99981796,-0.41,27.0
0.99981796,-0.41,27.005
0.99981796,-0.41,27.002
0.99981796,-0.41,27.006
0.99981796,-0.41,27.005
0.99981796,-0.41,26.996
0.99981796,-0.41,27.009
0.99981796,-0.41,27.009
0.99981798,-0.39,27.003
0.99981798,-0.39,27.005
0.99981798,-0.39,27.01
0.99981798,-0.39,27.013
0.99981798,-0.39,27.009
0.99981798,-0.39,27.006
0.99981798,-0.39,27.007
0.99981798,-0.39,27.002
0.99981798,-0.39,27.002
0.99981798,-0.39,27.0
0.99981798,-0.39,27.01
0.99981798,-0.39,27.011
0.99981798,-0.39,27.009
0.99981798,-0.39,27.007
0.99981768,-0.69,27.007
0.99981768,-0.69,27.002
0.99981768,-0.69,27.009
0.99981768,-0.69,27.013
0.99981768,-0.69,26.996
0.99981768,-0.69,27.007
0.99981768,-0.69,27.009
0.99981768,-0.69,27.006
0.99981768,-0.69,27.005
0.99981768,-0.69,27.009
0.99981768,-0.69,26.999
0.99981768,-0.69,27.0
0.99981768,-0.69,26.996
0.99981758,-0.79,27.005
0.99981758,-0.79,26.993
0.99981758,-0.79,26.998
0.99981758,-0.79,26.996
