timestamp,LM399-P15-fast6-no-R7
1500849324.850,6890026.3
1500849325.187,6890026.3
1500849325.525,6890026.3
1500849325.863,6890023.7
1500849326.200,6890023.7
1500849326.538,6890026.3
1500849326.875,6890028.8
1500849327.213,6890026.3
1500849327.551,6890026.3
1500849327.888,6890026.3
1500849328.226,6890028.8
1500849328.564,6890026.3
1500849328.902,6890026.3
1500849329.239,6890031.3
1500849329.577,6890023.7
1500849329.915,6890026.3
1500849330.252,6890026.3
1500849330.590,6890026.3
1500849330.927,6890028.8
1500849331.265,6890026.3
1500849331.603,6890031.3
1500849331.940,6890026.3
1500849332.278,6890026.3
1500849332.616,6890028.8
1500849332.954,6890028.8
1500849333.294,6890028.8
1500849333.629,6890028.8
1500849333.967,6890026.3
1500849334.304,6890028.8
1500849334.642,6890028.8
1500849334.980,6890023.7
1500849335.317,6890026.3
1500849335.655,6890031.3
1500849335.992,6890031.3
1500849336.330,6890031.3
1500849336.668,6890028.8
1500849337.005,6890026.3
1500849337.343,6890028.8
1500849337.681,6890028.8
1500849338.018,6890028.8
1500849338.356,6890031.3
1500849338.694,6890026.3
1500849339.031,6890031.3
1500849339.369,6890028.8
1500849339.707,6890031.3
1500849340.044,6890026.3
1500849340.382,6890026.3
1500849340.720,6890026.3
1500849341.057,6890026.3
1500849341.395,6890026.3
1500849341.733,6890023.7
1500849342.070,6890028.8
1500849342.408,6890028.8
1500849342.746,6890028.8
1500849343.083,6890026.3
1500849343.421,6890023.7
1500849343.759,6890026.3
1500849344.096,6890026.3
1500849344.434,6890026.3
1500849344.772,6890026.3
1500849345.109,6890031.3
1500849345.447,6890026.3
1500849345.784,6890026.3
1500849346.122,6890026.3
1500849346.460,6890031.3
1500849346.798,6890031.3
1500849347.135,6890028.8
1500849347.473,6890026.3
1500849347.811,6890028.8
1500849348.148,6890023.7
1500849348.486,6890026.3
1500849348.824,6890028.8
1500849349.161,6890031.3
1500849349.499,6890026.3
1500849349.836,6890028.8
1500849350.174,6890028.8
1500849350.512,6890026.3
1500849350.849,6890023.7
1500849351.187,6890026.3
1500849351.525,6890026.3
1500849351.863,6890026.3
1500849352.200,6890023.7
1500849352.538,6890023.7
1500849352.876,6890023.7
1500849353.213,6890026.3
1500849353.551,6890021.2
1500849353.889,6890026.3
1500849354.226,6890023.7
1500849354.564,6890026.3
1500849354.901,6890023.7
1500849355.239,6890026.3
1500849355.577,6890023.7
1500849355.914,6890026.3
1500849356.252,6890026.3
1500849356.590,6890028.8
1500849356.927,6890021.2
1500849357.265,6890023.7
1500849357.603,6890021.2
1500849357.940,6890026.3
1500849358.278,6890031.3
1500849358.616,6890028.8
1500849358.953,6890028.8
1500849359.291,6890031.3
1500849359.629,6890026.3
1500849359.966,6890028.8
1500849360.304,6890028.8
1500849360.642,6890026.3
1500849360.979,6890028.8
1500849361.317,6890026.3
1500849361.655,6890026.3
1500849361.992,6890028.8
1500849362.330,6890023.7
1500849362.668,6890023.7
1500849363.005,6890023.7
1500849363.343,6890026.3
1500849363.681,6890023.7
1500849364.018,6890021.2
1500849364.356,6890023.7
1500849364.693,6890018.7
1500849365.031,6890021.2
1500849365.369,6890021.2
1500849365.706,6890023.7
1500849366.044,6890023.7
1500849366.382,6890028.8
1500849366.720,6890023.7
1500849367.057,6890023.7
1500849367.395,6890018.7
1500849367.733,6890023.7
1500849368.070,6890026.3
1500849368.408,6890023.7
1500849368.745,6890023.7
1500849369.083,6890026.3
1500849369.421,6890031.3
1500849369.758,6890026.3
1500849370.096,6890028.8
1500849370.434,6890023.7
1500849370.771,6890021.2
1500849371.109,6890026.3
1500849371.447,6890031.3
1500849371.785,6890026.3
1500849372.122,6890023.7
1500849372.460,6890023.7
1500849372.797,6890031.3
1500849373.135,6890028.8
1500849373.473,6890023.7
1500849373.810,6890026.3
1500849374.148,6890028.8
1500849374.486,6890028.8
1500849374.823,6890028.8
1500849375.161,6890026.3
1500849375.499,6890026.3
1500849375.836,6890026.3
1500849376.174,6890026.3
1500849376.512,6890023.7
1500849376.849,6890026.3
1500849377.187,6890026.3
1500849377.525,6890021.2
1500849377.862,6890028.8
1500849378.200,6890028.8
1500849378.538,6890026.3
1500849378.875,6890023.7
1500849379.213,6890026.3
1500849379.551,6890028.8
1500849379.888,6890031.3
1500849380.226,6890028.8
1500849380.564,6890026.3
1500849380.901,6890031.3
1500849381.239,6890028.8
1500849381.577,6890026.3
1500849381.915,6890028.8
1500849382.252,6890031.3
1500849382.590,6890031.3
1500849382.927,6890028.8
1500849383.265,6890031.3
1500849383.603,6890031.3
1500849383.940,6890028.8
1500849384.278,6890031.3
1500849384.616,6890026.3
1500849384.953,6890028.8
1500849385.291,6890031.3
1500849385.629,6890031.3
1500849385.966,6890028.8
1500849386.304,6890028.8
1500849386.642,6890026.3
1500849386.979,6890031.3
1500849387.317,6890033.9
1500849387.655,6890028.8
1500849387.992,6890033.9
1500849388.330,6890031.3
1500849388.668,6890031.3
1500849389.005,6890028.8
1500849389.343,6890028.8
1500849389.681,6890031.3
1500849390.018,6890028.8
1500849390.356,6890028.8
1500849390.694,6890031.3
1500849391.031,6890028.8
1500849391.369,6890026.3
1500849391.706,6890028.8
1500849392.044,6890031.3
1500849392.382,6890028.8
1500849392.719,6890028.8
1500849393.057,6890028.8
1500849393.395,6890028.8
1500849393.733,6890028.8
1500849394.070,6890033.9
1500849394.408,6890028.8
1500849394.746,6890026.3
1500849395.083,6890028.8
1500849395.421,6890028.8
1500849395.759,6890026.3
1500849396.096,6890028.8
1500849396.434,6890026.3
1500849396.771,6890026.3
1500849397.109,6890028.8
1500849397.447,6890021.2
1500849397.785,6890026.3
1500849398.122,6890026.3
1500849398.460,6890031.3
1500849398.797,6890023.7
1500849399.135,6890028.8
1500849399.473,6890023.7
1500849399.810,6890023.7
1500849400.148,6890026.3
1500849400.486,6890026.3
1500849400.823,6890026.3
1500849401.161,6890028.8
1500849401.499,6890023.7
1500849401.836,6890026.3
1500849402.174,6890031.3
1500849402.512,6890028.8
1500849402.849,6890028.8
1500849403.187,6890028.8
1500849403.525,6890031.3
1500849403.862,6890031.3
1500849404.200,6890031.3
1500849404.538,6890028.8
1500849404.875,6890028.8
1500849405.213,6890028.8
1500849405.551,6890031.3
1500849405.888,6890023.7
1500849406.226,6890028.8
1500849406.563,6890028.8
1500849406.901,6890026.3
1500849407.239,6890026.3
1500849407.577,6890028.8
1500849407.914,6890026.3
1500849408.252,6890026.3
1500849408.590,6890026.3
1500849408.927,6890026.3
1500849409.265,6890023.7
1500849409.603,6890026.3
1500849409.940,6890023.7
1500849410.278,6890028.8
1500849410.615,6890023.7
1500849410.953,6890023.7
1500849411.291,6890028.8
1500849411.629,6890028.8
1500849411.966,6890026.3
1500849412.304,6890026.3
1500849412.642,6890023.7
1500849412.979,6890026.3
1500849413.317,6890026.3
1500849413.655,6890023.7
1500849413.992,6890026.3
1500849414.330,6890026.3
1500849414.667,6890031.3
1500849415.005,6890023.7
1500849415.343,6890026.3
1500849415.680,6890028.8
1500849416.018,6890028.8
1500849416.356,6890026.3
1500849416.694,6890028.8
1500849417.031,6890028.8
1500849417.369,6890023.7
1500849417.707,6890031.3
1500849418.044,6890028.8
1500849418.382,6890026.3
1500849418.720,6890026.3
1500849419.057,6890021.2
1500849419.395,6890023.7
1500849419.732,6890028.8
1500849420.070,6890023.7
1500849420.408,6890026.3
1500849420.745,6890023.7
1500849421.083,6890021.2
1500849421.421,6890026.3
1500849421.758,6890028.8
1500849422.096,6890026.3
1500849422.434,6890028.8
1500849422.771,6890028.8
1500849423.109,6890026.3
1500849423.447,6890028.8
1500849423.784,6890021.2
1500849424.122,6890028.8
1500849424.460,6890026.3
1500849424.797,6890026.3
1500849425.135,6890023.7
1500849425.473,6890026.3
1500849425.811,6890031.3
1500849426.148,6890026.3
1500849426.486,6890028.8
1500849426.823,6890026.3
1500849427.161,6890023.7
1500849427.499,6890023.7
1500849427.837,6890023.7
1500849428.174,6890031.3
1500849428.512,6890026.3
1500849428.849,6890026.3
1500849429.187,6890028.8
1500849429.525,6890028.8
1500849429.862,6890028.8
1500849430.200,6890023.7
1500849430.540,6890021.2
1500849430.875,6890026.3
1500849431.213,6890023.7
1500849431.551,6890028.8
1500849431.888,6890026.3
1500849432.226,6890026.3
1500849432.564,6890028.8
1500849432.901,6890026.3
1500849433.239,6890028.8
1500849433.576,6890026.3
1500849433.914,6890028.8
1500849434.252,6890023.7
1500849434.590,6890028.8
1500849434.927,6890026.3
1500849435.265,6890028.8
1500849435.606,6890028.8
1500849435.940,6890028.8
1500849436.278,6890026.3
1500849436.615,6890028.8
1500849436.953,6890028.8
1500849437.291,6890026.3
1500849437.628,6890028.8
1500849437.966,6890026.3
1500849438.304,6890026.3
1500849438.641,6890026.3
1500849438.979,6890031.3
1500849439.317,6890028.8
1500849439.656,6890028.8
1500849439.992,6890028.8
1500849440.330,6890026.3
1500849440.667,6890028.8
1500849441.005,6890026.3
1500849441.343,6890028.8
1500849441.680,6890023.7
1500849442.018,6890021.2
1500849442.356,6890026.3
1500849442.694,6890028.8
1500849443.031,6890026.3
1500849443.369,6890033.9
1500849443.706,6890026.3
1500849444.044,6890026.3
1500849444.382,6890023.7
1500849444.719,6890023.7
1500849445.057,6890023.7
1500849445.395,6890023.7
1500849445.732,6890028.8
1500849446.070,6890028.8
1500849446.408,6890028.8
1500849446.745,6890028.8
1500849447.083,6890028.8
1500849447.421,6890031.3
1500849447.758,6890026.3
1500849448.096,6890031.3
1500849448.434,6890028.8
1500849448.771,6890028.8
1500849449.109,6890028.8
1500849449.447,6890026.3
1500849449.784,6890028.8
1500849450.122,6890026.3
1500849450.460,6890026.3
1500849450.797,6890026.3
1500849451.135,6890023.7
1500849451.473,6890028.8
1500849451.810,6890023.7
1500849452.148,6890028.8
1500849452.485,6890023.7
1500849452.823,6890028.8
1500849453.161,6890028.8
1500849453.498,6890033.9
1500849453.836,6890031.3
1500849454.174,6890028.8
1500849454.512,6890026.3
1500849454.849,6890028.8
1500849455.187,6890031.3
1500849455.525,6890026.3
1500849455.862,6890033.9
1500849456.200,6890028.8
1500849456.538,6890026.3
1500849456.875,6890031.3
1500849457.213,6890028.8
1500849457.550,6890028.8
1500849457.888,6890028.8
1500849458.226,6890031.3
1500849458.564,6890028.8
1500849458.901,6890031.3
1500849459.239,6890028.8
1500849459.577,6890028.8
1500849459.914,6890026.3
1500849460.252,6890031.3
1500849460.590,6890026.3
1500849460.927,6890028.8
1500849461.265,6890026.3
1500849461.602,6890028.8
1500849461.940,6890033.9
1500849462.278,6890028.8
1500849462.615,6890023.7
1500849462.953,6890026.3
1500849463.291,6890031.3
1500849463.628,6890031.3
1500849463.966,6890028.8
1500849464.304,6890031.3
1500849464.642,6890031.3
1500849464.979,6890031.3
1500849465.317,6890028.8
1500849465.654,6890028.8
1500849465.992,6890026.3
1500849466.330,6890026.3
1500849466.667,6890028.8
1500849467.005,6890028.8
1500849467.343,6890031.3
1500849467.680,6890028.8
1500849468.021,6890028.8
1500849468.356,6890028.8
1500849468.694,6890023.7
1500849469.031,6890031.3
1500849469.369,6890028.8
1500849469.707,6890026.3
1500849470.044,6890028.8
1500849470.382,6890031.3
1500849470.720,6890033.9
1500849471.057,6890028.8
1500849471.394,6890028.8
1500849471.732,6890023.7
1500849472.070,6890026.3
1500849472.407,6890031.3
1500849472.745,6890026.3
1500849473.083,6890028.8
1500849473.421,6890028.8
1500849473.758,6890031.3
1500849474.096,6890033.9
1500849474.434,6890031.3
1500849474.771,6890031.3
1500849475.109,6890033.9
1500849475.446,6890031.3
1500849475.784,6890031.3
1500849476.122,6890026.3
1500849476.459,6890033.9
1500849476.797,6890031.3
1500849477.135,6890031.3
1500849477.472,6890028.8
1500849477.810,6890031.3
1500849478.148,6890031.3
1500849478.486,6890028.8
1500849478.823,6890028.8
1500849479.161,6890033.9
1500849479.499,6890028.8
1500849479.836,6890031.3
1500849480.174,6890028.8
1500849480.511,6890028.8
1500849480.849,6890031.3
1500849481.187,6890028.8
1500849481.524,6890031.3
1500849481.862,6890028.8
1500849482.200,6890026.3
1500849482.537,6890028.8
1500849482.875,6890036.4
1500849483.213,6890031.3
1500849483.551,6890036.4
1500849483.888,6890033.9
1500849484.226,6890031.3
1500849484.563,6890033.9
1500849484.901,6890028.8
1500849485.239,6890033.9
1500849485.576,6890031.3
1500849485.914,6890031.3
1500849486.252,6890028.8
1500849486.589,6890031.3
1500849486.927,6890031.3
1500849487.265,6890033.9
1500849487.603,6890031.3
1500849487.940,6890028.8
1500849488.278,6890033.9
1500849488.615,6890033.9
1500849488.953,6890036.4
1500849489.291,6890031.3
1500849489.628,6890031.3
1500849489.966,6890028.8
1500849490.304,6890033.9
1500849490.641,6890031.3
1500849490.979,6890031.3
1500849491.317,6890031.3
1500849491.654,6890031.3
1500849491.992,6890031.3
1500849492.330,6890033.9
1500849492.667,6890033.9
1500849493.005,6890031.3
1500849493.343,6890031.3
1500849493.680,6890028.8
1500849494.018,6890033.9
1500849494.355,6890028.8
1500849494.693,6890028.8
1500849495.031,6890031.3
1500849495.368,6890028.8
1500849495.706,6890028.8
1500849496.044,6890028.8
1500849496.382,6890031.3
1500849496.719,6890028.8
1500849497.057,6890026.3
1500849497.395,6890033.9
1500849497.732,6890028.8
1500849498.070,6890033.9
1500849498.407,6890033.9
1500849498.745,6890033.9
1500849499.083,6890031.3
1500849499.420,6890028.8
1500849499.758,6890033.9
1500849500.096,6890028.8
1500849500.433,6890028.8
1500849500.771,6890036.4
1500849501.109,6890028.8
1500849501.446,6890028.8
1500849501.784,6890028.8
1500849502.122,6890031.3
1500849502.460,6890033.9
1500849502.797,6890026.3
1500849503.135,6890031.3
1500849503.472,6890031.3
1500849503.810,6890028.8
1500849504.148,6890028.8
1500849504.485,6890031.3
1500849504.823,6890028.8
1500849505.161,6890031.3
1500849505.498,6890028.8
1500849505.836,6890031.3
1500849506.174,6890028.8
1500849506.511,6890028.8
1500849506.849,6890028.8
1500849507.187,6890028.8
1500849507.524,6890031.3
1500849507.862,6890036.4
1500849508.200,6890031.3
1500849508.537,6890031.3
1500849508.875,6890031.3
1500849509.213,6890031.3
1500849509.550,6890033.9
1500849509.888,6890031.3
1500849510.226,6890028.8
1500849510.563,6890028.8
1500849510.901,6890033.9
1500849511.239,6890033.9
1500849511.576,6890031.3
1500849511.914,6890033.9
1500849512.252,6890033.9
1500849512.589,6890033.9
1500849512.927,6890031.3
1500849513.264,6890033.9
1500849513.602,6890028.8
1500849513.940,6890033.9
1500849514.277,6890028.8
1500849514.616,6890033.9
1500849514.953,6890031.3
1500849515.291,6890031.3
1500849515.628,6890033.9
1500849515.966,6890033.9
1500849516.304,6890033.9
1500849516.641,6890028.8
1500849516.979,6890031.3
1500849517.317,6890028.8
1500849517.654,6890038.9
1500849517.992,6890031.3
1500849518.329,6890031.3
1500849518.667,6890031.3
1500849519.005,6890028.8
1500849519.343,6890031.3
1500849519.680,6890028.8
1500849520.018,6890031.3
1500849520.356,6890028.8
1500849520.693,6890028.8
1500849521.031,6890026.3
1500849521.369,6890026.3
1500849521.706,6890026.3
1500849522.044,6890028.8
1500849522.381,6890028.8
1500849522.719,6890028.8
1500849523.057,6890028.8
1500849523.394,6890026.3
1500849523.732,6890028.8
1500849524.070,6890028.8
1500849524.407,6890023.7
1500849524.745,6890026.3
1500849525.083,6890028.8
1500849525.420,6890028.8
1500849525.758,6890026.3
1500849526.096,6890026.3
1500849526.434,6890023.7
1500849526.771,6890023.7
1500849527.108,6890026.3
1500849527.446,6890026.3
1500849527.784,6890026.3
1500849528.122,6890021.2
1500849528.459,6890023.7
1500849528.799,6890023.7
1500849529.135,6890026.3
1500849529.472,6890028.8
1500849529.810,6890026.3
1500849530.148,6890028.8
1500849530.485,6890026.3
1500849530.823,6890028.8
1500849531.161,6890026.3
1500849531.498,6890023.7
1500849531.836,6890026.3
1500849532.174,6890028.8
1500849532.511,6890028.8
1500849532.849,6890023.7
1500849533.186,6890023.7
1500849533.524,6890026.3
1500849533.862,6890028.8
1500849534.200,6890026.3
1500849534.537,6890026.3
1500849534.875,6890023.7
1500849535.213,6890023.7
1500849535.550,6890021.2
1500849535.888,6890023.7
1500849536.226,6890026.3
1500849536.563,6890028.8
1500849536.901,6890023.7
1500849537.238,6890026.3
1500849537.576,6890028.8
1500849537.916,6890026.3
1500849538.252,6890028.8
1500849538.589,6890026.3
1500849538.927,6890023.7
1500849539.264,6890026.3
1500849539.602,6890028.8
1500849539.940,6890023.7
1500849540.278,6890031.3
1500849540.615,6890028.8
1500849540.953,6890026.3
1500849541.290,6890026.3
1500849541.628,6890026.3
1500849541.966,6890023.7
1500849542.303,6890026.3
1500849542.641,6890028.8
1500849542.979,6890028.8
1500849543.316,6890028.8
1500849543.654,6890026.3
1500849543.992,6890023.7
1500849544.329,6890023.7
1500849544.694,6890026.3
1500849545.005,6890026.3
1500849545.342,6890026.3
1500849545.680,6890028.8
1500849546.018,6890023.7
1500849546.355,6890021.2
1500849546.693,6890026.3
1500849547.031,6890026.3
1500849547.368,6890026.3
1500849547.706,6890028.8
1500849548.044,6890026.3
1500849548.381,6890028.8
1500849548.719,6890023.7
1500849549.057,6890023.7
1500849549.394,6890023.7
1500849549.732,6890026.3
1500849550.070,6890023.7
1500849550.407,6890028.8
1500849550.745,6890021.2
1500849551.083,6890026.3
1500849551.420,6890023.7
1500849551.758,6890028.8
1500849552.098,6890028.8
1500849552.433,6890033.9
1500849552.771,6890026.3
1500849553.109,6890026.3
1500849553.446,6890026.3
1500849553.784,6890026.3
1500849554.122,6890026.3
1500849554.459,6890028.8
1500849554.797,6890026.3
1500849555.135,6890026.3
1500849555.472,6890031.3
1500849555.810,6890026.3
1500849556.147,6890026.3
1500849556.485,6890026.3
1500849556.823,6890026.3
1500849557.160,6890028.8
1500849557.498,6890031.3
1500849557.836,6890028.8
1500849558.174,6890026.3
1500849558.511,6890023.7
1500849558.849,6890026.3
1500849559.187,6890023.7
1500849559.524,6890026.3
1500849559.862,6890023.7
1500849560.199,6890021.2
1500849560.537,6890028.8
1500849560.875,6890026.3
1500849561.212,6890026.3
1500849561.550,6890023.7
1500849561.888,6890031.3
1500849562.225,6890028.8
1500849562.563,6890028.8
1500849562.901,6890026.3
1500849563.239,6890026.3
1500849563.576,6890023.7
1500849563.914,6890026.3
1500849564.251,6890026.3
1500849564.589,6890026.3
1500849564.927,6890026.3
1500849565.264,6890021.2
1500849565.602,6890021.2
1500849565.940,6890026.3
1500849566.277,6890026.3
1500849566.615,6890023.7
1500849566.953,6890023.7
1500849567.290,6890028.8
1500849567.628,6890026.3
1500849567.966,6890026.3
1500849568.303,6890023.7
1500849568.641,6890023.7
1500849568.979,6890023.7
1500849569.316,6890026.3
1500849569.654,6890023.7
1500849569.991,6890023.7
1500849570.329,6890021.2
1500849570.667,6890021.2
1500849571.005,6890023.7
1500849571.342,6890026.3
