resistance,ppm,temp_c,ambient_c
69999.612,-3.13,30.0,20.461
69999.612,-3.13,29.986,20.461
69999.612,-3.13,29.989,20.471
69999.612,-3.13,29.996,20.482
69999.612,-3.13,29.999,20.461
69999.612,-3.13,29.996,20.471
69999.612,-3.13,30.0,20.471
69999.612,-3.13,29.996,20.471
69999.612,-3.13,29.999,20.471
69999.612,-3.13,29.999,20.461
69999.612,-3.13,30.002,20.461
69999.599,-3.31,29.993,20.45
69999.599,-3.31,30.0,20.482
69999.599,-3.31,29.997,20.471
69999.599,-3.31,29.996,20.471
69999.599,-3.31,29.986,20.482
69999.599,-3.31,30.003,20.482
69999.599,-3.31,30.0,20.471
69999.599,-3.31,29.999,20.461
69999.599,-3.31,30.002,20.471
69999.599,-3.31,30.003,20.482
69999.599,-3.31,29.996,20.45
69999.599,-3.31,29.996,20.471
69999.599,-3.31,29.99,20.471
69999.685,-2.08,30.005,20.45
69999.685,-2.08,29.992,20.471
69999.685,-2.08,29.993,20.493
69999.685,-2.08,29.997,20.461
69999.685,-2.08,30.0,20.471
69999.685,-2.08,30.002,20.482
69999.685,-2.08,30.0,20.482
69999.685,-2.08,30.0,20.493
69999.685,-2.08,30.002,20.471
69999.685,-2.08,29.999,20.471
69999.685,-2.08,29.993,20.471
69999.685,-2.08,29.99,20.45
69999.685,-2.08,30.002,20.493
69999.685,-2.08,29.996,20.482
69999.683,-2.11,30.005,20.461
69999.683,-2.11,29.993,20.461
69999.683,-2.11,30.009,20.482
69999.683,-2.11,29.992,20.461
69999.683,-2.11,30.002,20.482
69999.683,-2.11,29.999,20.471
69999.683,-2.11,30.003,20.482
69999.683,-2.11,30.006,20.471
69999.683,-2.11,30.009,20.482
69999.683,-2.11,29.999,20.461
69999.683,-2.11,30.008,20.493
69999.683,-2.11,30.002,20.493
69999.683,-2.11,30.003,20.471
69999.67,-2.30,29.997,20.493
69999.67,-2.30,30.002,20.482
69999.67,-2.30,29.995,20.493
69999.67,-2.30,29.992,20.493
69999.67,-2.30,29.999,20.471
69999.67,-2.30,30.006,20.461
69999.67,-2.30,29.996,20.482
69999.67,-2.30,30.003,20.482
69999.67,-2.30,29.993,20.461
69999.67,-2.30,29.999,20.471
69999.67,-2.30,29.989,20.471
69999.67,-2.30,29.995,20.482
69999.67,-2.30,29.997,20.493
69999.69,-2.01,30.0,20.482
69999.69,-2.01,29.999,20.471
69999.69,-2.01,29.99,20.493
69999.69,-2.01,29.995,20.461
69999.69,-2.01,30.006,20.471
69999.69,-2.01,30.0,20.471
69999.69,-2.01,30.0,20.482
69999.69,-2.01,30.009,20.461
69999.69,-2.01,30.008,20.471
69999.69,-2.01,29.992,20.471
69999.69,-2.01,29.996,20.461
69999.69,-2.01,29.995,20.471
69999.69,-2.01,30.003,20.471
69999.69,-2.01,29.996,20.471
69999.665,-2.37,29.995,20.493
69999.665,-2.37,30.009,20.471
69999.665,-2.37,30.009,20.45
69999.665,-2.37,30.003,20.493
69999.665,-2.37,30.0,20.471
69999.665,-2.37,29.993,20.45
69999.665,-2.37,30.002,20.493
69999.665,-2.37,30.003,20.471
69999.665,-2.37,30.002,20.493
69999.665,-2.37,29.996,20.461
69999.665,-2.37,29.992,20.482
69999.665,-2.37,29.999,20.461
69999.665,-2.37,29.997,20.471
69999.667,-2.34,29.993,20.482
69999.667,-2.34,29.999,20.461
69999.667,-2.34,29.992,20.482
69999.667,-2.34,30.0,20.471
69999.667,-2.34,29.99,20.482
69999.667,-2.34,30.005,20.504
69999.667,-2.34,29.997,20.482
69999.667,-2.34,30.002,20.482
69999.667,-2.34,30.002,20.45
69999.667,-2.34,30.009,20.471
69999.667,-2.34,29.993,20.482
69999.667,-2.34,30.0,20.471
69999.667,-2.34,30.0,20.461
69999.667,-2.34,30.002,20.493
69999.713,-1.68,29.995,20.482
69999.713,-1.68,29.999,20.482
69999.713,-1.68,30.002,20.482
69999.713,-1.68,29.997,20.471
69999.713,-1.68,30.003,20.461
69999.713,-1.68,30.0,20.471
69999.713,-1.68,29.999,20.471
69999.713,-1.68,30.005,20.471
69999.713,-1.68,29.997,20.493
69999.713,-1.68,29.997,20.482
69999.713,-1.68,29.993,20.493
69999.713,-1.68,29.999,20.493
69999.713,-1.68,29.993,20.482
69999.614,-3.10,30.005,20.482
69999.614,-3.10,29.992,20.461
69999.614,-3.10,29.997,20.482
69999.614,-3.10,30.002,20.461
69999.614,-3.10,30.002,20.482
69999.614,-3.10,30.0,20.482
69999.614,-3.10,30.0,20.482
69999.614,-3.10,29.996,20.471
69999.614,-3.10,30.006,20.493
69999.614,-3.10,30.0,20.482
69999.614,-3.10,29.999,20.471
69999.614,-3.10,29.999,20.482
69999.614,-3.10,30.008,20.482
69999.65,-2.58,30.003,20.504
69999.65,-2.58,30.003,20.493
69999.65,-2.58,30.006,20.493
69999.65,-2.58,30.003,20.471
69999.65,-2.58,30.0,20.493
69999.65,-2.58,30.002,20.482
69999.65,-2.58,29.985,20.482
69999.65,-2.58,30.006,20.482
69999.65,-2.58,29.997,20.482
69999.65,-2.58,30.002,20.493
69999.65,-2.58,29.996,20.482
69999.65,-2.58,30.006,20.482
69999.65,-2.58,29.99,20.493
69999.65,-2.58,30.009,20.471
69999.67,-2.30,29.989,20.482
69999.67,-2.30,30.003,20.493
69999.67,-2.30,29.99,20.471
69999.67,-2.30,30.002,20.493
69999.67,-2.30,29.992,20.493
69999.67,-2.30,30.003,20.493
69999.67,-2.30,29.995,20.493
69999.67,-2.30,29.993,20.471
69999.67,-2.30,30.0,20.493
69999.67,-2.30,30.002,20.504
69999.67,-2.30,30.008,20.493
69999.67,-2.30,30.013,20.461
69999.67,-2.30,29.995,20.482
69999.622,-2.98,30.002,20.471
69999.622,-2.98,29.997,20.482
69999.622,-2.98,30.0,20.471
69999.622,-2.98,30.005,20.471
69999.622,-2.98,29.993,20.471
69999.622,-2.98,30.0,20.482
69999.622,-2.98,30.0,20.493
69999.622,-2.98,29.997,20.493
69999.622,-2.98,29.996,20.471
69999.622,-2.98,29.992,20.471
69999.622,-2.98,29.999,20.482
69999.622,-2.98,29.995,20.493
69999.622,-2.98,29.99,20.504
69999.622,-2.98,29.995,20.493
69999.662,-2.41,29.993,20.493
69999.662,-2.41,30.002,20.504
69999.662,-2.41,29.997,20.482
69999.662,-2.41,30.003,20.493
69999.662,-2.41,29.996,20.482
69999.662,-2.41,29.997,20.471
69999.662,-2.41,30.002,20.504
69999.662,-2.41,29.99,20.493
69999.662,-2.41,30.0,20.493
69999.662,-2.41,29.995,20.493
69999.662,-2.41,29.999,20.482
69999.662,-2.41,30.0,20.493
69999.662,-2.41,30.005,20.482
69999.683,-2.11,30.002,20.504
69999.683,-2.11,30.0,20.493
69999.683,-2.11,30.006,20.493
69999.683,-2.11,30.003,20.482
69999.683,-2.11,29.993,20.482
69999.683,-2.11,29.996,20.482
69999.683,-2.11,30.003,20.482
69999.683,-2.11,30.005,20.493
69999.683,-2.11,29.997,20.482
69999.683,-2.11,29.995,20.482
69999.683,-2.11,29.997,20.493
69999.683,-2.11,29.997,20.493
69999.683,-2.11,29.997,20.471
69999.604,-3.24,29.996,20.493
69999.604,-3.24,30.002,20.504
69999.604,-3.24,29.992,20.493
69999.604,-3.24,29.992,20.504
69999.604,-3.24,29.999,20.471
69999.604,-3.24,29.992,20.493
69999.604,-3.24,29.997,20.482
69999.604,-3.24,30.0,20.482
69999.604,-3.24,30.003,20.471
69999.604,-3.24,29.992,20.482
69999.604,-3.24,30.002,20.482
69999.604,-3.24,30.005,20.504
69999.604,-3.24,29.992,20.493
69999.604,-3.24,29.996,20.493
69999.693,-1.97,29.996,20.493
69999.693,-1.97,29.995,20.482
69999.693,-1.97,30.008,20.504
69999.693,-1.97,29.999,20.504
69999.693,-1.97,29.997,20.493
69999.693,-1.97,30.003,20.482
69999.693,-1.97,29.996,20.493
69999.693,-1.97,30.002,20.504
69999.693,-1.97,30.002,20.493
69999.693,-1.97,29.997,20.482
69999.693,-1.97,30.005,20.504
69999.693,-1.97,30.005,20.471
69999.693,-1.97,29.997,20.493
69999.637,-2.77,30.0,20.493
69999.637,-2.77,30.0,20.493
69999.637,-2.77,29.995,20.493
69999.637,-2.77,30.002,20.482
69999.637,-2.77,30.0,20.471
69999.637,-2.77,29.992,20.493
69999.637,-2.77,29.996,20.493
69999.637,-2.77,30.003,20.493
69999.637,-2.77,29.993,20.482
69999.637,-2.77,30.003,20.504
69999.637,-2.77,29.993,20.493
69999.637,-2.77,30.006,20.482
69999.637,-2.77,30.005,20.461
69999.637,-2.77,29.999,20.493
69999.637,-2.77,30.005,20.514
69999.637,-2.77,29.995,20.482
69999.637,-2.77,30.005,20.504
69999.637,-2.77,29.996,20.493
69999.637,-2.77,29.993,20.493
69999.637,-2.77,30.0,20.493
69999.637,-2.77,29.996,20.461
69999.637,-2.77,29.999,20.493
69999.637,-2.77,29.99,20.493
69999.637,-2.77,29.993,20.482
69999.637,-2.77,30.0,20.493
69999.637,-2.77,29.99,20.504
69999.637,-2.77,30.0,20.504
69999.688,-2.04,30.005,20.504
69999.688,-2.04,29.997,20.493
69999.688,-2.04,30.003,20.493
69999.688,-2.04,29.997,20.493
69999.688,-2.04,30.013,20.461
69999.688,-2.04,29.995,20.482
69999.688,-2.04,30.002,20.493
69999.688,-2.04,30.003,20.493
69999.688,-2.04,30.0,20.482
69999.688,-2.04,30.003,20.471
69999.688,-2.04,30.0,20.504
69999.688,-2.04,29.999,20.482
69999.688,-2.04,29.997,20.493
69999.688,-2.04,29.992,20.504
69999.703,-1.83,29.999,20.493
69999.703,-1.83,29.999,20.482
69999.703,-1.83,30.008,20.493
69999.703,-1.83,30.0,20.493
69999.703,-1.83,30.002,20.482
69999.703,-1.83,29.996,20.493
69999.703,-1.83,30.003,20.504
69999.703,-1.83,29.99,20.482
69999.703,-1.83,30.0,20.504
69999.703,-1.83,29.993,20.471
69999.703,-1.83,30.005,20.482
69999.703,-1.83,29.997,20.504
69999.703,-1.83,30.0,20.514
69999.619,-3.03,29.997,20.514
69999.619,-3.03,30.0,20.493
69999.619,-3.03,30.003,20.482
69999.619,-3.03,30.0,20.493
69999.619,-3.03,29.996,20.504
69999.619,-3.03,30.009,20.493
69999.619,-3.03,29.999,20.504
69999.619,-3.03,30.002,20.493
69999.619,-3.03,30.003,20.493
69999.619,-3.03,30.002,20.482
69999.619,-3.03,30.002,20.493
69999.619,-3.03,30.003,20.504
69999.619,-3.03,29.996,20.493
69999.685,-2.08,30.003,20.493
69999.685,-2.08,29.999,20.493
69999.685,-2.08,29.997,20.482
69999.685,-2.08,30.0,20.471
69999.685,-2.08,30.006,20.504
69999.685,-2.08,29.997,20.482
69999.685,-2.08,30.006,20.493
69999.685,-2.08,29.997,20.493
69999.685,-2.08,30.002,20.493
69999.685,-2.08,29.999,20.504
69999.685,-2.08,30.0,20.504
69999.685,-2.08,30.003,20.482
69999.685,-2.08,29.995,20.493
69999.685,-2.08,30.0,20.504
69999.647,-2.63,29.995,20.493
69999.647,-2.63,30.0,20.504
69999.647,-2.63,29.997,20.493
69999.647,-2.63,29.995,20.493
69999.647,-2.63,30.005,20.482
69999.647,-2.63,29.997,20.482
69999.647,-2.63,30.0,20.504
69999.647,-2.63,30.002,20.493
69999.647,-2.63,29.99,20.493
69999.647,-2.63,30.0,20.493
69999.647,-2.63,30.003,20.471
69999.647,-2.63,29.996,20.482
69999.647,-2.63,30.006,20.471
69999.68,-2.15,29.999,20.493
69999.68,-2.15,30.002,20.482
69999.68,-2.15,29.997,20.493
69999.68,-2.15,30.002,20.482
69999.68,-2.15,30.0,20.493
69999.68,-2.15,30.013,20.493
69999.68,-2.15,30.003,20.493
69999.68,-2.15,30.0,20.482
69999.68,-2.15,30.0,20.493
69999.68,-2.15,29.996,20.482
69999.68,-2.15,29.996,20.482
69999.68,-2.15,30.009,20.493
69999.68,-2.15,30.002,20.493
69999.68,-2.15,29.999,20.493
69999.713,-1.68,29.999,20.471
69999.713,-1.68,30.005,20.504
69999.713,-1.68,30.0,20.504
69999.713,-1.68,30.006,20.514
69999.713,-1.68,29.996,20.504
69999.713,-1.68,30.003,20.493
69999.713,-1.68,30.005,20.504
69999.713,-1.68,29.996,20.504
69999.713,-1.68,29.995,20.504
69999.713,-1.68,30.005,20.493
69999.713,-1.68,29.996,20.482
69999.713,-1.68,29.993,20.493
69999.713,-1.68,29.997,20.493
69999.683,-2.11,29.987,20.493
69999.683,-2.11,29.992,20.514
69999.683,-2.11,29.997,20.493
69999.683,-2.11,30.003,20.493
69999.683,-2.11,30.003,20.482
69999.683,-2.11,29.999,20.493
69999.683,-2.11,30.003,20.493
69999.683,-2.11,29.993,20.493
69999.683,-2.11,30.006,20.504
69999.683,-2.11,30.01,20.504
69999.683,-2.11,30.005,20.493
69999.683,-2.11,29.997,20.482
69999.683,-2.11,30.0,20.504
69999.683,-2.11,29.996,20.493
69999.683,-2.11,29.999,20.514
69999.683,-2.11,29.996,20.493
69999.683,-2.11,29.997,20.504
69999.683,-2.11,29.995,20.514
69999.683,-2.11,30.01,20.525
69999.683,-2.11,29.995,20.504
69999.683,-2.11,30.009,20.514
69999.683,-2.11,30.002,20.514
69999.683,-2.11,30.006,20.493
69999.683,-2.11,30.002,20.514
69999.683,-2.11,30.005,20.493
69999.683,-2.11,30.003,20.514
69999.683,-2.11,30.01,20.514
69999.718,-1.61,30.0,20.493
69999.718,-1.61,30.008,20.514
69999.718,-1.61,29.999,20.493
69999.718,-1.61,29.997,20.493
69999.718,-1.61,30.006,20.504
69999.718,-1.61,29.997,20.504
69999.718,-1.61,29.996,20.504
69999.718,-1.61,30.0,20.504
69999.718,-1.61,30.003,20.514
69999.718,-1.61,30.006,20.525
69999.718,-1.61,30.003,20.504
69999.718,-1.61,30.006,20.504
69999.718,-1.61,30.003,20.514
69999.647,-2.63,29.993,20.514
69999.647,-2.63,30.0,20.504
69999.647,-2.63,30.0,20.493
69999.647,-2.63,29.999,20.504
69999.647,-2.63,30.005,20.504
69999.647,-2.63,29.999,20.504
69999.647,-2.63,29.999,20.493
69999.647,-2.63,30.003,20.504
69999.647,-2.63,29.992,20.504
69999.647,-2.63,30.005,20.525
69999.647,-2.63,29.999,20.504
69999.647,-2.63,29.995,20.493
69999.647,-2.63,29.996,20.514
69999.647,-2.63,29.997,20.514
69999.662,-2.41,29.999,20.504
69999.662,-2.41,29.99,20.493
69999.662,-2.41,30.008,20.525
69999.662,-2.41,29.996,20.525
69999.662,-2.41,30.005,20.482
69999.662,-2.41,29.999,20.525
69999.662,-2.41,29.992,20.514
69999.662,-2.41,29.997,20.493
69999.662,-2.41,29.997,20.514
69999.662,-2.41,30.002,20.504
69999.662,-2.41,30.003,20.493
69999.662,-2.41,30.003,20.504
69999.662,-2.41,30.009,20.514
69999.68,-2.15,29.997,20.514
69999.68,-2.15,29.997,20.514
69999.68,-2.15,29.996,20.504
69999.68,-2.15,30.002,20.514
69999.68,-2.15,29.999,20.482
69999.68,-2.15,30.009,20.514
69999.68,-2.15,29.996,20.514
69999.68,-2.15,30.0,20.514
69999.68,-2.15,29.997,20.514
69999.68,-2.15,30.005,20.525
69999.68,-2.15,29.997,20.514
69999.68,-2.15,29.995,20.514
69999.68,-2.15,29.99,20.514
69999.586,-3.50,29.997,20.514
69999.586,-3.50,29.995,20.514
69999.586,-3.50,29.999,20.514
69999.586,-3.50,30.002,20.514
69999.586,-3.50,30.002,20.525
69999.586,-3.50,29.997,20.514
69999.586,-3.50,30.009,20.514
69999.586,-3.50,29.999,20.514
69999.586,-3.50,30.016,20.504
69999.586,-3.50,30.0,20.504
69999.586,-3.50,30.012,20.525
69999.586,-3.50,30.003,20.493
69999.586,-3.50,30.012,20.504
69999.586,-3.50,30.002,20.514
69999.619,-3.03,30.005,20.514
69999.619,-3.03,29.997,20.514
69999.619,-3.03,30.005,20.504
69999.619,-3.03,29.996,20.514
69999.619,-3.03,30.008,20.514
69999.619,-3.03,30.002,20.514
69999.619,-3.03,30.008,20.504
69999.619,-3.03,30.003,20.514
69999.619,-3.03,29.995,20.514
69999.619,-3.03,29.989,20.536
69999.619,-3.03,29.993,20.525
69999.619,-3.03,29.996,20.514
69999.619,-3.03,29.995,20.514
69999.655,-2.51,29.995,20.514
69999.655,-2.51,29.995,20.525
69999.655,-2.51,29.995,20.504
69999.655,-2.51,30.002,20.525
69999.655,-2.51,29.995,20.536
69999.655,-2.51,29.997,20.536
69999.655,-2.51,29.993,20.514
69999.655,-2.51,30.01,20.493
69999.655,-2.51,29.989,20.514
69999.655,-2.51,30.005,20.514
69999.655,-2.51,29.989,20.514
69999.655,-2.51,30.0,20.525
69999.655,-2.51,30.002,20.514
69999.655,-2.51,29.999,20.525
69999.637,-2.77,29.995,20.525
69999.637,-2.77,29.999,20.514
69999.637,-2.77,30.002,20.493
69999.637,-2.77,30.008,20.514
69999.637,-2.77,30.002,20.525
69999.637,-2.77,29.997,20.525
69999.637,-2.77,30.012,20.525
69999.637,-2.77,30.002,20.525
69999.637,-2.77,30.005,20.504
69999.637,-2.77,30.01,20.514
69999.637,-2.77,30.0,20.525
69999.637,-2.77,29.993,20.525
69999.637,-2.77,30.01,20.504
69999.678,-2.18,30.003,20.525
69999.678,-2.18,30.01,20.504
69999.678,-2.18,30.002,20.514
69999.678,-2.18,30.009,20.514
69999.678,-2.18,30.002,20.525
69999.678,-2.18,29.995,20.504
69999.678,-2.18,30.005,20.514
69999.678,-2.18,30.003,20.525
69999.678,-2.18,29.995,20.536
69999.678,-2.18,30.002,20.514
69999.678,-2.18,29.996,20.525
69999.678,-2.18,30.0,20.514
69999.678,-2.18,30.003,20.514
69999.66,-2.44,29.995,20.514
69999.66,-2.44,29.997,20.514
69999.66,-2.44,29.997,20.525
69999.66,-2.44,30.012,20.514
69999.66,-2.44,30.008,20.525
69999.66,-2.44,30.0,20.514
69999.66,-2.44,30.006,20.514
69999.66,-2.44,29.999,20.514
69999.66,-2.44,29.997,20.525
69999.66,-2.44,29.995,20.504
69999.66,-2.44,29.996,20.504
69999.66,-2.44,30.0,20.514
69999.66,-2.44,29.987,20.514
69999.66,-2.44,30.008,20.514
69999.69,-2.01,29.995,20.514
69999.69,-2.01,29.995,20.525
69999.69,-2.01,29.993,20.536
69999.69,-2.01,30.002,20.504
69999.69,-2.01,30.005,20.525
69999.69,-2.01,30.006,20.525
69999.69,-2.01,30.009,20.514
69999.69,-2.01,30.003,20.514
69999.69,-2.01,30.002,20.514
69999.69,-2.01,29.999,20.525
69999.69,-2.01,30.006,20.525
69999.69,-2.01,29.999,20.514
69999.69,-2.01,29.996,20.525
69999.703,-1.83,29.999,20.514
69999.703,-1.83,30.0,20.514
69999.703,-1.83,29.999,20.525
69999.703,-1.83,30.005,20.514
69999.703,-1.83,30.003,20.525
69999.703,-1.83,29.996,20.514
69999.703,-1.83,30.002,20.525
69999.703,-1.83,30.002,20.514
69999.703,-1.83,30.005,20.514
69999.703,-1.83,29.995,20.525
69999.703,-1.83,30.003,20.514
69999.703,-1.83,29.999,20.536
69999.703,-1.83,29.999,20.514
69999.703,-1.83,30.0,20.525
69999.622,-2.98,29.995,20.514
69999.622,-2.98,30.008,20.525
69999.622,-2.98,29.995,20.504
69999.622,-2.98,29.992,20.514
69999.622,-2.98,30.002,20.514
69999.622,-2.98,29.997,20.514
69999.622,-2.98,29.997,20.514
69999.622,-2.98,29.992,20.514
69999.622,-2.98,30.002,20.514
69999.622,-2.98,30.0,20.514
69999.622,-2.98,29.999,20.514
69999.622,-2.98,29.993,20.514
69999.622,-2.98,30.0,20.536
69999.655,-2.51,30.0,20.514
69999.655,-2.51,30.005,20.525
69999.655,-2.51,29.989,20.514
69999.655,-2.51,30.0,20.525
69999.655,-2.51,29.999,20.525
69999.655,-2.51,29.993,20.514
69999.655,-2.51,30.0,20.525
69999.655,-2.51,30.003,20.547
69999.655,-2.51,29.995,20.514
69999.655,-2.51,30.005,20.536
69999.655,-2.51,30.002,20.514
69999.655,-2.51,30.002,20.514
69999.655,-2.51,29.993,20.514
69999.662,-2.41,29.999,20.504
69999.662,-2.41,29.99,20.536
69999.662,-2.41,30.002,20.514
69999.662,-2.41,29.993,20.493
69999.662,-2.41,29.996,20.536
69999.662,-2.41,29.996,20.504
69999.662,-2.41,30.002,20.514
69999.662,-2.41,29.995,20.536
69999.662,-2.41,30.008,20.514
69999.662,-2.41,30.005,20.514
69999.662,-2.41,29.997,20.536
69999.662,-2.41,30.0,20.504
69999.662,-2.41,29.993,20.525
69999.662,-2.41,29.995,20.525
69999.619,-3.03,29.997,20.525
69999.619,-3.03,29.992,20.514
69999.619,-3.03,30.003,20.525
69999.619,-3.03,29.989,20.525
69999.619,-3.03,30.005,20.514
69999.619,-3.03,29.992,20.514
69999.619,-3.03,29.997,20.525
69999.619,-3.03,29.997,20.514
69999.619,-3.03,29.997,20.514
69999.619,-3.03,30.008,20.525
69999.619,-3.03,30.003,20.514
69999.619,-3.03,30.02,20.525
69999.619,-3.03,30.015,20.525
69999.629,-2.88,30.006,20.514
69999.629,-2.88,30.003,20.525
69999.629,-2.88,29.996,20.525
69999.629,-2.88,30.01,20.525
69999.629,-2.88,29.99,20.514
69999.629,-2.88,29.993,20.504
69999.629,-2.88,29.997,20.525
69999.629,-2.88,29.995,20.504
69999.629,-2.88,29.989,20.514
69999.629,-2.88,29.996,20.525
69999.629,-2.88,29.99,20.514
69999.629,-2.88,29.995,20.504
69999.629,-2.88,29.999,20.525
69999.629,-2.88,30.0,20.514
69999.7,-1.87,29.997,20.514
69999.7,-1.87,29.997,20.525
69999.7,-1.87,29.995,20.504
69999.7,-1.87,30.012,20.514
69999.7,-1.87,29.996,20.525
69999.7,-1.87,29.999,20.504
69999.7,-1.87,29.993,20.514
69999.7,-1.87,30.002,20.514
69999.7,-1.87,30.005,20.514
69999.7,-1.87,29.996,20.514
69999.7,-1.87,30.003,20.514
69999.7,-1.87,30.008,20.514
69999.7,-1.87,29.999,20.514
69999.652,-2.55,29.997,20.536
69999.652,-2.55,30.003,20.547
69999.652,-2.55,30.002,20.525
69999.652,-2.55,30.006,20.514
69999.652,-2.55,30.002,20.504
69999.652,-2.55,29.997,20.514
69999.652,-2.55,30.003,20.525
69999.652,-2.55,29.996,20.525
69999.652,-2.55,30.003,20.514
69999.652,-2.55,29.996,20.504
69999.652,-2.55,29.993,20.525
69999.652,-2.55,29.989,20.525
69999.652,-2.55,29.992,20.525
69999.65,-2.58,29.99,20.525
69999.65,-2.58,29.997,20.525
69999.65,-2.58,30.003,20.525
69999.65,-2.58,30.003,20.525
69999.65,-2.58,30.002,20.514
69999.65,-2.58,30.009,20.514
69999.65,-2.58,29.996,20.525
69999.65,-2.58,30.003,20.525
69999.65,-2.58,29.993,20.514
69999.65,-2.58,30.008,20.525
69999.65,-2.58,29.997,20.536
69999.65,-2.58,30.01,20.514
69999.65,-2.58,29.993,20.514
69999.65,-2.58,30.005,20.514
69999.599,-3.31,29.993,20.525
69999.599,-3.31,29.999,20.504
69999.599,-3.31,29.992,20.536
69999.599,-3.31,29.997,20.525
69999.599,-3.31,29.999,20.536
69999.599,-3.31,30.006,20.504
69999.599,-3.31,30.0,20.514
69999.599,-3.31,30.005,20.514
69999.599,-3.31,29.989,20.504
69999.599,-3.31,29.996,20.536
69999.599,-3.31,29.995,20.536
69999.599,-3.31,30.0,20.536
69999.599,-3.31,29.997,20.525
69999.634,-2.81,30.003,20.514
69999.634,-2.81,29.997,20.514
69999.634,-2.81,30.003,20.514
69999.634,-2.81,29.997,20.514
69999.634,-2.81,29.999,20.525
69999.634,-2.81,30.002,20.514
69999.634,-2.81,30.002,20.525
69999.634,-2.81,29.997,20.525
69999.634,-2.81,30.005,20.525
69999.634,-2.81,30.002,20.514
69999.634,-2.81,30.0,20.514
69999.634,-2.81,30.002,20.536
69999.634,-2.81,30.01,20.514
69999.634,-2.81,30.005,20.525
69999.736,-1.35,30.002,20.525
69999.736,-1.35,30.003,20.525
69999.736,-1.35,30.006,20.514
69999.736,-1.35,30.0,20.525
69999.736,-1.35,30.01,20.514
69999.736,-1.35,30.002,20.514
69999.736,-1.35,30.005,20.525
69999.736,-1.35,29.989,20.514
69999.736,-1.35,30.0,20.525
69999.736,-1.35,29.986,20.514
69999.736,-1.35,29.982,20.514
69999.736,-1.35,29.982,20.525
69999.736,-1.35,29.977,20.514
69999.695,-1.94,29.959,20.514
69999.695,-1.94,29.933,20.525
69999.695,-1.94,29.906,20.536
69999.695,-1.94,29.89,20.525
69999.695,-1.94,29.886,20.536
69999.695,-1.94,29.861,20.514
69999.695,-1.94,29.83,20.504
69999.695,-1.94,29.798,20.514
69999.695,-1.94,29.797,20.514
69999.695,-1.94,29.777,20.504
69999.695,-1.94,29.743,20.493
69999.695,-1.94,29.716,20.525
69999.695,-1.94,29.707,20.525
69999.655,-2.51,29.696,20.514
69999.655,-2.51,29.658,20.525
69999.655,-2.51,29.624,20.525
69999.655,-2.51,29.614,20.504
69999.655,-2.51,29.611,20.514
69999.655,-2.51,29.584,20.536
69999.655,-2.51,29.559,20.514
69999.655,-2.51,29.53,20.525
69999.655,-2.51,29.524,20.514
69999.655,-2.51,29.519,20.514
69999.655,-2.51,29.504,20.514
69999.655,-2.51,29.469,20.514
69999.655,-2.51,29.436,20.514
69999.655,-2.51,29.433,20.514
69999.637,-2.77,29.43,20.525
69999.637,-2.77,29.419,20.536
69999.637,-2.77,29.378,20.525
69999.637,-2.77,29.359,20.514
69999.637,-2.77,29.345,20.525
69999.637,-2.77,29.342,20.514
69999.637,-2.77,29.332,20.514
69999.637,-2.77,29.312,20.504
69999.637,-2.77,29.282,20.514
69999.637,-2.77,29.26,20.514
69999.637,-2.77,29.251,20.525
69999.637,-2.77,29.251,20.547
69999.637,-2.77,29.245,20.514
69999.661,-2.43,29.234,20.525
69999.661,-2.43,29.207,20.525
69999.661,-2.43,29.183,20.525
69999.661,-2.43,29.166,20.514
69999.661,-2.43,29.16,20.547
69999.661,-2.43,29.159,20.514
69999.661,-2.43,29.146,20.514
69999.661,-2.43,29.146,20.536
69999.661,-2.43,29.112,20.536
69999.661,-2.43,29.098,20.514
69999.661,-2.43,29.086,20.525
69999.661,-2.43,29.071,20.536
69999.661,-2.43,29.068,20.514
69999.661,-2.43,29.068,20.557
69999.7,-1.87,29.061,20.525
69999.7,-1.87,29.048,20.525
69999.7,-1.87,29.017,20.525
69999.7,-1.87,29.001,20.547
69999.7,-1.87,28.986,20.514
69999.7,-1.87,28.982,20.536
69999.7,-1.87,28.979,20.525
69999.7,-1.87,28.979,20.525
69999.7,-1.87,28.974,20.514
69999.7,-1.87,28.965,20.536
69999.7,-1.87,28.953,20.525
69999.7,-1.87,28.939,20.547
69999.7,-1.87,28.919,20.536
69999.69,-2.01,28.911,20.525
69999.69,-2.01,28.909,20.547
69999.69,-2.01,28.899,20.514
69999.69,-2.01,28.902,20.514
69999.69,-2.01,28.901,20.525
69999.69,-2.01,28.902,20.525
69999.69,-2.01,28.911,20.525
69999.69,-2.01,28.912,20.514
69999.69,-2.01,28.919,20.547
69999.69,-2.01,28.918,20.514
69999.69,-2.01,28.923,20.514
69999.69,-2.01,28.922,20.514
69999.69,-2.01,28.932,20.525
69999.69,-2.01,28.935,20.514
69999.675,-2.23,28.942,20.514
69999.675,-2.23,28.94,20.525
69999.675,-2.23,28.946,20.536
69999.675,-2.23,28.953,20.536
69999.675,-2.23,28.953,20.536
69999.675,-2.23,28.948,20.525
69999.675,-2.23,28.952,20.536
69999.675,-2.23,28.943,20.536
69999.675,-2.23,28.94,20.514
69999.675,-2.23,28.942,20.536
69999.675,-2.23,28.945,20.525
69999.675,-2.23,28.931,20.547
69999.675,-2.23,28.932,20.525
69999.639,-2.74,28.932,20.525
