volts,ppm,temp_c,ambient_c
1517904965.44,69996.665,-5.54,35.0,21.126
1517904966.44,69996.665,-5.54,34.999,21.126
1517904967.44,69996.632,-6.01,34.999,21.115
1517904968.44,69996.632,-6.01,34.999,21.104
1517904969.44,69996.632,-6.01,35.0,21.104
1517904970.44,69996.627,-6.08,35.0,21.126
1517904971.44,69996.627,-6.08,35.0,21.115
1517904972.44,69996.627,-6.08,35.0,21.104
1517904973.44,69996.627,-6.08,35.0,21.093
1517904974.44,69996.571,-6.88,34.999,21.104
1517904975.44,69996.571,-6.88,34.999,21.104
1517904976.44,69996.571,-6.88,34.998,21.126
1517904977.44,69996.617,-6.22,34.999,21.104
1517904978.44,69996.617,-6.22,34.998,21.115
1517904979.44,69996.617,-6.22,35.0,21.115
1517904980.44,69996.642,-5.87,35.0,21.126
1517904981.44,69996.642,-5.87,35.0,21.115
1517904982.44,69996.642,-5.87,34.999,21.093
1517904983.44,69996.642,-5.87,34.999,21.093
1517904984.44,69996.66,-5.61,34.998,21.093
1517904985.44,69996.66,-5.61,34.999,21.126
1517904986.44,69996.66,-5.61,34.997,21.126
1517904987.44,69996.66,-5.61,34.999,21.104
1517904988.44,69996.66,-5.61,34.998,21.093
1517904989.44,69996.66,-5.61,34.999,21.104
1517904990.44,69996.601,-6.45,34.999,21.104
1517904991.44,69996.601,-6.45,35.0,21.104
1517904992.44,69996.601,-6.45,34.999,21.093
1517904993.44,69996.601,-6.45,35.0,21.126
1517904994.44,69996.609,-6.34,34.999,21.093
1517904995.44,69996.609,-6.34,35.0,21.115
1517904996.44,69996.609,-6.34,34.999,21.083
1517904997.44,69996.606,-6.38,34.999,21.104
1517904998.44,69996.606,-6.38,34.998,21.083
1517904999.44,69996.606,-6.38,34.999,21.104
1517905000.44,69996.632,-6.01,34.998,21.093
1517905001.44,69996.632,-6.01,35.0,21.104
1517905002.44,69996.632,-6.01,34.999,21.093
1517905003.45,69996.632,-6.01,34.999,21.104
1517905004.45,69996.667,-5.51,34.998,21.104
1517905005.45,69996.667,-5.51,34.999,21.093
1517905006.44,69996.667,-5.51,34.998,21.083
1517905007.44,69996.672,-5.44,34.999,21.104
1517905008.45,69996.672,-5.44,34.999,21.104
1517905009.45,69996.672,-5.44,34.999,21.104
1517905010.45,69996.667,-5.51,34.999,21.115
1517905011.45,69996.667,-5.51,35.0,21.093
1517905012.45,69996.667,-5.51,34.999,21.104
1517905013.45,69996.667,-5.51,35.0,21.093
1517905014.45,69996.589,-6.62,34.999,21.093
1517905015.45,69996.589,-6.62,35.0,21.093
1517905016.45,69996.589,-6.62,34.998,21.093
1517905017.45,69996.601,-6.45,35.0,21.093
1517905018.45,69996.601,-6.45,34.998,21.083
1517905019.45,69996.601,-6.45,34.999,21.093
1517905020.45,69996.601,-6.45,34.999,21.093
1517905021.45,69996.624,-6.12,35.0,21.093
1517905022.45,69996.624,-6.12,34.999,21.093
1517905023.45,69996.624,-6.12,35.0,21.104
1517905024.45,69996.657,-5.65,35.0,21.093
1517905025.45,69996.657,-5.65,35.0,21.083
1517905026.45,69996.657,-5.65,34.998,21.093
1517905027.45,69996.675,-5.39,34.999,21.104
1517905028.45,69996.675,-5.39,34.999,21.093
1517905029.45,69996.675,-5.39,35.0,21.104
1517905030.45,69996.675,-5.39,34.999,21.104
1517905031.45,69996.655,-5.68,35.0,21.093
1517905032.45,69996.655,-5.68,34.999,21.093
1517905033.45,69996.655,-5.68,35.0,21.093
1517905034.45,69996.637,-5.94,34.998,21.072
1517905035.45,69996.637,-5.94,35.0,21.083
1517905036.45,69996.637,-5.94,34.999,21.093
1517905037.45,69996.591,-6.59,35.0,21.093
1517905038.45,69996.591,-6.59,34.999,21.093
1517905039.45,69996.591,-6.59,34.999,21.093
1517905040.45,69996.591,-6.59,34.998,21.093
1517905041.45,69996.599,-6.48,34.999,21.083
1517905042.45,69996.599,-6.48,34.998,21.093
1517905043.45,69996.599,-6.48,34.999,21.072
1517905044.45,69996.634,-5.98,34.998,21.051
1517905045.45,69996.634,-5.98,34.999,21.072
1517905046.45,69996.634,-5.98,34.998,21.061
1517905047.45,69996.69,-5.18,34.999,21.072
1517905048.45,69996.69,-5.18,34.998,21.072
1517905049.45,69996.69,-5.18,35.0,21.072
1517905050.45,69996.69,-5.18,34.999,21.083
1517905051.46,69996.657,-5.65,35.0,21.061
1517905052.46,69996.657,-5.65,34.999,21.072
1517905053.46,69996.657,-5.65,35.0,21.072
1517905054.45,69996.591,-6.59,34.999,21.083
1517905055.45,69996.591,-6.59,35.0,21.083
1517905056.45,69996.591,-6.59,34.999,21.083
1517905057.46,69996.594,-6.55,35.001,21.072
1517905058.46,69996.594,-6.55,35.0,21.051
1517905059.46,69996.594,-6.55,35.001,21.072
1517905060.46,69996.594,-6.55,35.0,21.083
1517905061.46,69996.604,-6.41,35.0,21.061
1517905062.46,69996.604,-6.41,34.999,21.072
1517905063.46,69996.604,-6.41,35.0,21.083
1517905064.46,69996.678,-5.35,34.999,21.093
1517905065.46,69996.678,-5.35,35.0,21.083
1517905066.46,69996.678,-5.35,35.0,21.072
1517905067.46,69996.629,-6.05,35.0,21.083
1517905068.46,69996.629,-6.05,35.0,21.083
1517905069.46,69996.629,-6.05,35.001,21.083
1517905070.46,69996.629,-6.05,35.0,21.061
1517905071.46,69996.622,-6.15,35.001,21.083
1517905072.46,69996.622,-6.15,35.0,21.083
1517905073.46,69996.622,-6.15,35.0,21.072
1517905074.46,69996.614,-6.27,35.0,21.083
1517905075.46,69996.614,-6.27,35.0,21.072
1517905076.46,69996.614,-6.27,35.0,21.093
1517905077.46,69996.614,-6.27,35.0,21.083
1517905078.46,69996.624,-6.12,35.0,21.072
1517905079.46,69996.624,-6.12,35.001,21.083
1517905080.46,69996.624,-6.12,35.0,21.093
1517905081.46,69996.688,-5.21,35.001,21.061
1517905082.46,69996.688,-5.21,35.0,21.072
1517905083.46,69996.688,-5.21,35.001,21.061
1517905084.46,69996.65,-5.75,35.0,21.072
1517905085.46,69996.65,-5.75,35.0,21.093
1517905086.46,69996.65,-5.75,35.0,21.083
1517905087.46,69996.65,-5.75,35.002,21.061
1517905088.46,69996.599,-6.48,35.001,21.061
1517905089.46,69996.599,-6.48,35.001,21.083
1517905090.46,69996.599,-6.48,35.0,21.072
1517905091.46,69996.591,-6.59,35.001,21.072
1517905092.46,69996.591,-6.59,35.0,21.083
1517905093.46,69996.591,-6.59,35.001,21.083
1517905094.46,69996.614,-6.27,35.0,21.093
1517905095.46,69996.614,-6.27,35.001,21.093
1517905096.46,69996.614,-6.27,35.0,21.093
1517905097.46,69996.614,-6.27,35.001,21.083
1517905098.46,69996.665,-5.54,35.001,21.051
1517905099.47,69996.665,-5.54,35.001,21.072
1517905100.47,69996.665,-5.54,35.0,21.093
1517905101.46,69996.65,-5.75,35.0,21.093
1517905102.46,69996.65,-5.75,35.0,21.072
1517905103.46,69996.65,-5.75,35.001,21.093
1517905104.46,69996.667,-5.51,35.001,21.104
1517905105.46,69996.667,-5.51,35.002,21.083
1517905106.47,69996.667,-5.51,35.001,21.104
1517905107.47,69996.667,-5.51,35.002,21.093
1517905108.47,69996.591,-6.59,35.001,21.104
1517905109.47,69996.591,-6.59,35.001,21.093
1517905110.46,69996.591,-6.59,35.0,21.093
1517905111.47,69996.617,-6.22,35.0,21.093
1517905112.47,69996.617,-6.22,35.0,21.093
1517905113.47,69996.617,-6.22,35.001,21.093
1517905114.47,69996.599,-6.48,35.0,21.104
1517905115.47,69996.599,-6.48,35.0,21.083
1517905116.47,69996.599,-6.48,34.999,21.093
1517905117.47,69996.599,-6.48,35.0,21.093
1517905118.47,69996.67,-5.47,35.0,21.093
1517905119.47,69996.67,-5.47,35.001,21.093
1517905120.47,69996.67,-5.47,34.999,21.083
1517905121.47,69996.672,-5.44,35.0,21.093
1517905122.47,69996.672,-5.44,34.998,21.072
1517905123.47,69996.672,-5.44,35.0,21.083
1517905124.47,69996.652,-5.72,34.999,21.072
1517905125.47,69996.652,-5.72,35.001,21.072
1517905126.47,69996.652,-5.72,34.999,21.051
1517905127.47,69996.652,-5.72,35.0,21.093
1517905128.47,69996.634,-5.98,35.0,21.093
1517905129.47,69996.634,-5.98,35.0,21.093
1517905130.47,69996.634,-5.98,34.999,21.083
1517905131.47,69996.594,-6.55,35.0,21.093
1517905132.47,69996.594,-6.55,34.999,21.061
1517905133.47,69996.594,-6.55,35.0,21.083
1517905134.47,69996.632,-6.01,35.0,21.093
1517905135.47,69996.632,-6.01,35.001,21.083
1517905136.47,69996.632,-6.01,35.001,21.093
1517905137.47,69996.632,-6.01,35.001,21.104
1517905138.47,69996.662,-5.58,35.001,21.093
1517905139.47,69996.662,-5.58,35.002,21.083
1517905140.47,69996.662,-5.58,35.001,21.083
1517905141.47,69996.68,-5.32,35.001,21.083
1517905142.47,69996.68,-5.32,35.001,21.072
1517905143.47,69996.68,-5.32,35.001,21.093
1517905144.47,69996.68,-5.32,35.001,21.083
1517905145.47,69996.657,-5.65,35.001,21.061
1517905146.47,69996.657,-5.65,35.001,21.083
1517905147.48,69996.657,-5.65,35.001,21.083
1517905148.48,69996.629,-6.05,35.001,21.093
1517905149.47,69996.629,-6.05,35.002,21.083
1517905150.47,69996.629,-6.05,35.001,21.115
1517905151.47,69996.594,-6.55,35.001,21.093
1517905152.47,69996.594,-6.55,35.001,21.083
1517905153.47,69996.594,-6.55,35.002,21.093
1517905154.48,69996.594,-6.55,35.001,21.104
1517905155.48,69996.568,-6.92,35.001,21.104
1517905156.48,69996.568,-6.92,35.001,21.115
1517905157.47,69996.568,-6.92,35.002,21.104
1517905158.47,69996.655,-5.68,35.001,21.115
1517905159.48,69996.655,-5.68,35.001,21.104
1517905160.48,69996.655,-5.68,35.0,21.093
1517905161.48,69996.652,-5.72,35.001,21.093
1517905162.48,69996.652,-5.72,35.0,21.104
1517905163.48,69996.652,-5.72,35.0,21.115
1517905164.48,69996.652,-5.72,34.999,21.093
1517905165.48,69996.67,-5.47,35.0,21.104
1517905166.48,69996.67,-5.47,34.999,21.104
1517905167.48,69996.67,-5.47,35.0,21.115
1517905168.48,69996.632,-6.01,35.0,21.104
1517905169.48,69996.632,-6.01,35.001,21.104
1517905170.48,69996.632,-6.01,34.999,21.093
1517905171.48,69996.647,-5.79,35.0,21.126
1517905172.48,69996.647,-5.79,34.999,21.104
1517905173.48,69996.647,-5.79,34.999,21.104
1517905174.48,69996.647,-5.79,34.998,21.115
1517905175.48,69996.634,-5.98,35.0,21.104
1517905176.48,69996.634,-5.98,34.999,21.104
1517905177.48,69996.634,-5.98,34.999,21.126
1517905178.48,69996.667,-5.51,34.999,21.104
1517905179.48,69996.667,-5.51,35.0,21.115
1517905180.48,69996.667,-5.51,35.0,21.115
1517905181.48,69996.66,-5.61,35.001,21.093
1517905182.48,69996.66,-5.61,34.999,21.104
1517905183.48,69996.66,-5.61,35.0,21.126
1517905184.48,69996.66,-5.61,34.999,21.093
1517905185.48,69996.627,-6.08,34.999,21.104
1517905186.48,69996.627,-6.08,34.998,21.115
1517905187.48,69996.627,-6.08,34.999,21.093
1517905188.48,69996.627,-6.08,34.998,21.104
1517905189.48,69996.627,-6.08,34.999,21.126
1517905190.48,69996.627,-6.08,34.998,21.104
1517905191.48,69996.634,-5.98,34.999,21.104
1517905192.48,69996.634,-5.98,34.998,21.115
1517905193.48,69996.634,-5.98,34.999,21.093
1517905194.48,69996.634,-5.98,34.998,21.093
1517905195.49,69996.672,-5.44,34.999,21.104
1517905196.48,69996.672,-5.44,34.999,21.115
1517905197.48,69996.672,-5.44,35.0,21.115
1517905198.48,69996.655,-5.68,34.999,21.093
1517905199.48,69996.655,-5.68,35.0,21.093
1517905200.48,69996.655,-5.68,35.0,21.104
1517905201.48,69996.655,-5.68,35.0,21.104
1517905202.49,69996.65,-5.75,35.0,21.104
1517905203.49,69996.65,-5.75,34.999,21.115
1517905204.49,69996.65,-5.75,34.998,21.093
1517905205.48,69996.629,-6.05,34.999,21.093
1517905206.48,69996.629,-6.05,34.998,21.093
1517905207.49,69996.629,-6.05,34.999,21.104
1517905208.49,69996.612,-6.29,34.997,21.093
1517905209.49,69996.612,-6.29,35.0,21.104
1517905210.49,69996.612,-6.29,34.999,21.104
1517905211.49,69996.612,-6.29,35.0,21.072
1517905212.49,69996.637,-5.94,34.999,21.093
1517905213.48,69996.637,-5.94,35.0,21.083
1517905214.49,69996.637,-5.94,34.999,21.104
1517905215.49,69996.642,-5.87,35.0,21.083
1517905216.49,69996.642,-5.87,34.998,21.083
1517905217.49,69996.642,-5.87,35.0,21.115
1517905218.49,69996.683,-5.28,34.998,21.093
1517905219.49,69996.683,-5.28,35.0,21.126
1517905220.49,69996.683,-5.28,34.998,21.093
1517905221.49,69996.683,-5.28,35.0,21.093
1517905222.49,69996.639,-5.91,35.0,21.083
1517905223.49,69996.639,-5.91,35.001,21.083
1517905224.49,69996.639,-5.91,35.0,21.093
1517905225.49,69996.612,-6.29,35.0,21.083
1517905226.49,69996.612,-6.29,35.0,21.083
1517905227.49,69996.612,-6.29,35.001,21.083
1517905228.49,69996.596,-6.52,35.0,21.083
1517905229.49,69996.596,-6.52,35.0,21.083
1517905230.49,69996.596,-6.52,35.0,21.072
1517905231.49,69996.596,-6.52,35.0,21.093
1517905232.49,69996.604,-6.41,34.999,21.093
1517905233.49,69996.604,-6.41,35.001,21.083
1517905234.49,69996.604,-6.41,35.0,21.093
1517905235.49,69996.652,-5.72,35.0,21.093
1517905236.49,69996.652,-5.72,34.999,21.093
1517905237.49,69996.652,-5.72,35.0,21.104
1517905238.49,69996.672,-5.44,35.0,21.104
1517905239.49,69996.672,-5.44,35.0,21.093
1517905240.49,69996.672,-5.44,35.0,21.115
1517905241.49,69996.672,-5.44,35.0,21.083
1517905242.49,69996.657,-5.65,35.0,21.083
1517905243.49,69996.657,-5.65,35.001,21.093
1517905244.49,69996.657,-5.65,35.0,21.093
1517905245.49,69996.581,-6.74,35.001,21.093
1517905246.49,69996.581,-6.74,35.0,21.083
1517905247.49,69996.581,-6.74,35.0,21.093
1517905248.49,69996.586,-6.67,34.999,21.083
1517905249.49,69996.586,-6.67,35.0,21.072
1517905250.5,69996.586,-6.67,35.0,21.072
1517905251.5,69996.586,-6.67,35.001,21.083
1517905252.49,69996.584,-6.69,35.0,21.083
1517905253.49,69996.584,-6.69,35.0,21.083
1517905254.49,69996.584,-6.69,34.999,21.083
1517905255.5,69996.617,-6.22,35.0,21.083
1517905256.5,69996.617,-6.22,35.0,21.083
1517905257.5,69996.617,-6.22,35.001,21.093
1517905258.5,69996.662,-5.58,35.0,21.072
1517905259.5,69996.662,-5.58,35.001,21.093
1517905260.5,69996.662,-5.58,34.999,21.083
1517905261.49,69996.662,-5.58,35.0,21.072
1517905262.5,69996.667,-5.51,34.999,21.093
1517905263.5,69996.667,-5.51,35.0,21.093
1517905264.5,69996.667,-5.51,34.999,21.093
1517905265.5,69996.612,-6.29,35.0,21.093
1517905266.5,69996.612,-6.29,34.999,21.072
1517905267.5,69996.612,-6.29,35.0,21.072
1517905268.5,69996.612,-6.29,34.999,21.061
1517905269.5,69996.591,-6.59,35.001,21.093
1517905270.5,69996.591,-6.59,35.0,21.072
1517905271.5,69996.591,-6.59,35.0,21.083
1517905272.5,69996.617,-6.22,34.999,21.072
1517905273.5,69996.617,-6.22,35.0,21.072
1517905274.5,69996.617,-6.22,35.0,21.083
1517905275.5,69996.645,-5.82,35.0,21.072
1517905276.5,69996.645,-5.82,35.0,21.083
1517905277.5,69996.645,-5.82,35.001,21.083
1517905278.5,69996.645,-5.82,35.0,21.083
1517905279.5,69996.637,-5.94,35.001,21.104
1517905280.5,69996.637,-5.94,35.0,21.104
1517905281.5,69996.637,-5.94,35.0,21.093
1517905282.5,69996.652,-5.72,34.999,21.093
1517905283.5,69996.652,-5.72,35.0,21.072
1517905284.5,69996.652,-5.72,34.999,21.093
1517905285.5,69996.619,-6.19,35.001,21.093
1517905286.5,69996.619,-6.19,35.0,21.093
1517905287.5,69996.619,-6.19,35.0,21.093
1517905288.5,69996.619,-6.19,34.999,21.072
1517905289.5,69996.622,-6.15,35.0,21.093
1517905290.5,69996.622,-6.15,34.999,21.072
1517905291.5,69996.622,-6.15,35.0,21.072
1517905292.5,69996.604,-6.41,34.998,21.083
1517905293.5,69996.604,-6.41,34.999,21.104
1517905294.5,69996.604,-6.41,34.999,21.093
1517905295.5,69996.685,-5.25,34.999,21.093
1517905296.5,69996.685,-5.25,34.998,21.093
1517905297.5,69996.685,-5.25,34.999,21.083
1517905298.51,69996.685,-5.25,34.998,21.083
1517905299.5,69996.639,-5.91,34.999,21.115
1517905300.5,69996.639,-5.91,34.998,21.104
1517905301.5,69996.639,-5.91,34.999,21.093
1517905302.5,69996.584,-6.69,34.997,21.083
1517905303.5,69996.584,-6.69,34.998,21.093
1517905304.51,69996.584,-6.69,34.997,21.093
1517905305.51,69996.601,-6.45,34.998,21.093
1517905306.51,69996.601,-6.45,34.997,21.093
1517905307.51,69996.601,-6.45,34.998,21.093
1517905308.5,69996.601,-6.45,34.997,21.072
1517905309.5,69996.637,-5.94,34.998,21.115
1517905310.51,69996.637,-5.94,34.996,21.093
1517905311.51,69996.637,-5.94,34.998,21.083
1517905312.51,69996.675,-5.39,34.997,21.072
1517905313.51,69996.675,-5.39,34.998,21.083
1517905314.51,69996.675,-5.39,34.997,21.061
1517905315.51,69996.657,-5.65,34.999,21.061
1517905316.51,69996.657,-5.65,34.999,21.093
1517905317.51,69996.657,-5.65,35.0,21.083
1517905318.51,69996.657,-5.65,35.0,21.083
1517905319.51,69996.637,-5.94,35.0,21.104
1517905320.51,69996.637,-5.94,35.0,21.061
1517905321.51,69996.637,-5.94,35.001,21.093
1517905322.51,69996.576,-6.81,35.0,21.093
1517905323.51,69996.576,-6.81,35.002,21.083
1517905324.51,69996.576,-6.81,35.001,21.093
1517905325.51,69996.576,-6.81,35.002,21.072
1517905326.51,69996.599,-6.48,35.0,21.072
1517905327.51,69996.599,-6.48,35.001,21.061
1517905328.51,69996.599,-6.48,35.0,21.083
1517905329.51,69996.637,-5.94,35.001,21.061
1517905330.51,69996.637,-5.94,34.999,21.061
1517905331.51,69996.637,-5.94,35.001,21.072
1517905332.51,69996.629,-6.05,34.999,21.093
1517905333.51,69996.629,-6.05,35.0,21.072
1517905334.51,69996.629,-6.05,35.0,21.061
1517905335.51,69996.629,-6.05,35.001,21.072
1517905336.51,69996.65,-5.75,35.0,21.072
1517905337.51,69996.65,-5.75,35.001,21.083
1517905338.51,69996.65,-5.75,35.0,21.072
1517905339.51,69996.629,-6.05,35.0,21.083
1517905340.51,69996.629,-6.05,35.0,21.051
1517905341.51,69996.629,-6.05,35.0,21.093
1517905342.51,69996.662,-5.58,34.999,21.061
1517905343.51,69996.662,-5.58,35.001,21.093
1517905344.51,69996.662,-5.58,34.999,21.072
1517905345.51,69996.662,-5.58,35.0,21.061
1517905346.52,69996.589,-6.62,35.0,21.072
1517905347.51,69996.589,-6.62,35.0,21.051
1517905348.51,69996.589,-6.62,34.999,21.072
1517905349.51,69996.589,-6.62,35.0,21.083
1517905350.51,69996.589,-6.62,34.998,21.083
1517905351.51,69996.589,-6.62,34.999,21.051
1517905352.51,69996.612,-6.29,34.998,21.061
1517905353.52,69996.612,-6.29,34.999,21.051
1517905354.52,69996.612,-6.29,34.998,21.072
1517905355.52,69996.612,-6.29,34.999,21.04
1517905356.51,69996.678,-5.35,34.998,21.093
1517905357.51,69996.678,-5.35,34.999,21.061
1517905358.52,69996.678,-5.35,34.997,21.061
1517905359.52,69996.665,-5.54,34.999,21.072
1517905360.52,69996.665,-5.54,34.998,21.072
1517905361.52,69996.665,-5.54,34.998,21.061
1517905362.52,69996.624,-6.12,34.997,21.083
1517905363.52,69996.624,-6.12,34.998,21.072
1517905364.52,69996.624,-6.12,34.997,21.083
1517905365.52,69996.624,-6.12,34.998,21.072
1517905366.52,69996.655,-5.68,34.997,21.072
1517905367.52,69996.655,-5.68,34.997,21.072
1517905368.52,69996.655,-5.68,34.996,21.051
1517905369.52,69996.657,-5.65,34.997,21.04
1517905370.52,69996.657,-5.65,34.997,21.061
1517905371.52,69996.657,-5.65,34.997,21.083
1517905372.52,69996.632,-6.01,34.996,21.061
1517905373.52,69996.632,-6.01,34.997,21.061
1517905374.52,69996.632,-6.01,34.996,21.04
1517905375.52,69996.632,-6.01,34.997,21.072
1517905376.52,69996.647,-5.79,34.996,21.061
1517905377.52,69996.647,-5.79,34.998,21.061
1517905378.52,69996.647,-5.79,34.997,21.04
1517905379.52,69996.645,-5.82,34.998,21.061
1517905380.52,69996.645,-5.82,34.997,21.061
1517905381.52,69996.645,-5.82,34.998,21.051
1517905382.52,69996.642,-5.87,34.996,21.051
1517905383.52,69996.642,-5.87,34.998,21.051
1517905384.52,69996.642,-5.87,34.996,21.051
1517905385.52,69996.642,-5.87,34.998,21.051
1517905386.52,69996.612,-6.29,34.996,21.051
1517905387.52,69996.612,-6.29,34.999,21.051
1517905388.52,69996.612,-6.29,34.998,21.061
1517905389.52,69996.627,-6.08,34.999,21.051
1517905390.52,69996.627,-6.08,34.998,21.051
1517905391.52,69996.627,-6.08,35.0,21.04
1517905392.52,69996.627,-6.08,34.999,21.061
1517905393.52,69996.614,-6.27,35.0,21.051
1517905394.52,69996.614,-6.27,34.999,21.04
1517905395.52,69996.614,-6.27,35.0,21.04
1517905396.52,69996.596,-6.52,34.999,21.051
1517905397.52,69996.596,-6.52,35.0,21.04
1517905398.52,69996.596,-6.52,34.999,21.051
1517905399.52,69996.609,-6.34,35.0,21.051
1517905400.52,69996.609,-6.34,34.999,21.04
1517905401.53,69996.609,-6.34,34.999,21.051
1517905402.53,69996.609,-6.34,34.999,21.04
1517905403.52,69996.637,-5.94,35.0,21.051
1517905404.52,69996.637,-5.94,34.999,21.04
1517905405.52,69996.637,-5.94,35.0,21.051
1517905406.53,69996.655,-5.68,34.999,21.051
1517905407.53,69996.655,-5.68,35.0,21.051
1517905408.53,69996.655,-5.68,34.999,21.051
1517905409.53,69996.642,-5.87,34.999,21.04
1517905410.53,69996.642,-5.87,34.998,21.051
1517905411.53,69996.642,-5.87,34.999,21.061
1517905412.52,69996.642,-5.87,34.997,21.051
1517905413.53,69996.647,-5.79,35.0,21.061
1517905414.53,69996.647,-5.79,34.998,21.051
1517905415.53,69996.647,-5.79,34.999,21.04
1517905416.53,69996.612,-6.29,34.998,21.051
1517905417.53,69996.612,-6.29,34.999,21.061
1517905418.53,69996.612,-6.29,34.998,21.04
1517905419.53,69996.576,-6.81,34.999,21.04
1517905420.53,69996.576,-6.81,34.999,21.072
1517905421.53,69996.576,-6.81,34.999,21.051
1517905422.53,69996.576,-6.81,34.999,21.051
1517905423.53,69996.617,-6.22,35.0,21.061
1517905424.53,69996.617,-6.22,34.998,21.04
1517905425.53,69996.617,-6.22,35.0,21.051
1517905426.53,69996.66,-5.61,34.998,21.061
1517905427.53,69996.66,-5.61,35.0,21.04
1517905428.53,69996.66,-5.61,34.999,21.051
1517905429.53,69996.675,-5.39,35.0,21.051
1517905430.53,69996.675,-5.39,34.999,21.051
1517905431.53,69996.675,-5.39,35.001,21.04
1517905432.53,69996.675,-5.39,35.0,21.029
1517905433.53,69996.609,-6.34,35.001,21.051
1517905434.53,69996.609,-6.34,35.0,21.051
1517905435.53,69996.609,-6.34,35.001,21.051
1517905436.53,69996.622,-6.15,35.001,21.061
1517905437.53,69996.622,-6.15,35.002,21.051
1517905438.53,69996.622,-6.15,35.002,21.061
1517905439.53,69996.589,-6.62,35.002,21.051
1517905440.53,69996.589,-6.62,35.002,21.051
1517905441.53,69996.589,-6.62,35.003,21.061
1517905442.53,69996.589,-6.62,35.001,21.051
1517905443.53,69996.604,-6.41,35.002,21.04
1517905444.53,69996.604,-6.41,35.001,21.051
1517905445.53,69996.604,-6.41,35.002,21.061
1517905446.53,69996.65,-5.75,35.001,21.051
1517905447.53,69996.65,-5.75,35.002,21.061
